tf_label,pair,sma,M_exit,tp_pips,trades,is_n,oos_n,is_net,oos_net,is_pd,oos_pd,oos_dd,oos_wr,days
S5/M1/M5,EUR_JPY,5/22/50,1,30.0,1461,1015,446,-2399.7,-688.9,-12.04,-6.91,-749.4,36.5,298.9
S5/M1/M5,EUR_JPY,7/15/35,0,15.0,20,20,0,-2338.6,0.0,-11.74,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,7/15/35,0,20.0,19,19,0,-2262.1,0.0,-11.35,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,7/15/35,0,30.0,43,43,0,-1226.7,0.0,-6.16,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,7/15/35,1,15.0,1936,1303,633,-3070.2,-887.0,-15.41,-8.9,-936.5,41.2,298.9
S5/M1/M5,EUR_JPY,7/15/35,1,20.0,1831,1231,600,-2953.8,-579.1,-14.82,-5.81,-729.5,38.0,298.9
S5/M1/M5,EUR_JPY,7/15/35,1,30.0,1696,1152,544,-3006.4,-667.6,-15.09,-6.7,-755.9,36.6,298.9
S5/M1/M5,EUR_JPY,7/22/50,0,15.0,35,35,0,-1784.6,0.0,-8.96,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,7/22/50,0,20.0,24,24,0,-2173.3,0.0,-10.91,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,7/22/50,0,30.0,17,17,0,-1967.4,0.0,-9.87,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,7/22/50,1,15.0,1688,1158,530,-2227.5,-710.7,-11.18,-7.13,-740.8,44.9,298.9
S5/M1/M5,EUR_JPY,7/22/50,1,20.0,1579,1088,491,-2278.6,-621.3,-11.44,-6.24,-675.1,39.9,298.9
S5/M1/M5,EUR_JPY,7/22/50,1,30.0,1452,1006,446,-2195.1,-477.7,-11.02,-4.8,-578.7,37.4,298.9
S5/M1/M5,EUR_JPY,10/22/50,0,15.0,43,43,0,-1696.6,0.0,-8.51,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,10/22/50,0,20.0,31,31,0,-1868.4,0.0,-9.38,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,10/22/50,0,30.0,20,20,0,-1882.2,0.0,-9.45,0.0,0.0,0.0,298.9
S5/M1/M5,EUR_JPY,10/22/50,1,15.0,1655,1137,518,-2309.2,-828.6,-11.59,-8.32,-867.7,46.1,298.9
S5/M1/M5,EUR_JPY,10/22/50,1,20.0,1533,1054,479,-1753.3,-686.6,-8.8,-6.89,-745.8,41.1,298.9
S5/M1/M5,EUR_JPY,10/22/50,1,30.0,1401,961,440,-1558.3,-814.0,-7.82,-8.17,-852.7,37.5,298.9
S5/M1/M5,EUR_USD,5/10/22,0,15.0,39,39,0,-442.8,0.0,-1.39,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,5/10/22,0,20.0,45,45,0,322.8,0.0,1.01,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,5/10/22,0,30.0,42,42,0,715.5,0.0,2.24,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,5/10/22,1,15.0,3803,2559,1244,-4153.7,-2240.6,-13.03,-14.06,-2275.8,29.8,478.2
S5/M1/M5,EUR_USD,5/10/22,1,20.0,3690,2480,1210,-4340.7,-2140.2,-13.62,-13.43,-2181.3,29.0,478.2
S5/M1/M5,EUR_USD,5/10/22,1,30.0,3590,2408,1182,-4122.5,-2163.9,-12.93,-13.58,-2239.5,28.4,478.2
S5/M1/M5,EUR_USD,5/15/35,0,15.0,190,81,109,1132.4,1496.7,3.55,9.39,-13.1,99.1,478.2
S5/M1/M5,EUR_USD,5/15/35,0,20.0,141,62,79,1176.8,1467.3,3.69,9.21,-13.1,98.7,478.2
S5/M1/M5,EUR_USD,5/15/35,0,30.0,14,14,0,-608.3,0.0,-1.91,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,5/15/35,1,15.0,3102,2083,1019,-3158.9,-1722.8,-9.91,-10.81,-1797.8,32.8,478.2
S5/M1/M5,EUR_USD,5/15/35,1,20.0,2975,1997,978,-3034.4,-1675.2,-9.52,-10.51,-1723.2,31.8,478.2
S5/M1/M5,EUR_USD,5/15/35,1,30.0,2871,1920,951,-3011.6,-1786.8,-9.45,-11.21,-1872.2,31.3,478.2
S5/M1/M5,EUR_USD,5/22/50,0,15.0,51,51,0,35.2,0.0,0.11,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,5/22/50,0,20.0,38,38,0,35.4,0.0,0.11,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,5/22/50,0,30.0,30,30,0,191.5,0.0,0.6,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,5/22/50,1,15.0,2604,1758,846,-3703.7,-1423.1,-11.62,-8.93,-1507.9,34.5,478.2
S5/M1/M5,EUR_USD,5/22/50,1,20.0,2478,1674,804,-3649.3,-1332.4,-11.45,-8.36,-1401.5,32.5,478.2
S5/M1/M5,EUR_USD,5/22/50,1,30.0,2352,1587,765,-3408.5,-1359.9,-10.69,-8.53,-1497.1,31.6,478.2
S5/M1/M5,EUR_USD,7/15/35,0,15.0,176,107,69,1495.9,867.3,4.69,5.44,-83.4,98.6,478.2
S5/M1/M5,EUR_USD,7/15/35,0,20.0,64,64,0,828.6,0.0,2.6,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,7/15/35,0,30.0,29,29,0,-172.5,0.0,-0.54,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,7/15/35,1,15.0,3079,2075,1004,-3339.4,-1604.9,-10.48,-10.07,-1662.4,34.4,478.2
S5/M1/M5,EUR_USD,7/15/35,1,20.0,2939,1982,957,-3350.8,-1430.1,-10.51,-8.97,-1484.4,33.4,478.2
S5/M1/M5,EUR_USD,7/15/35,1,30.0,2812,1896,916,-3109.2,-1549.4,-9.75,-9.72,-1637.2,32.6,478.2
S5/M1/M5,EUR_USD,7/22/50,0,15.0,50,50,0,24.6,0.0,0.08,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,7/22/50,0,20.0,42,42,0,114.4,0.0,0.36,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,7/22/50,0,30.0,24,24,0,-320.5,0.0,-1.01,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,7/22/50,1,15.0,2634,1770,864,-3194.3,-1553.3,-10.02,-9.75,-1600.9,35.9,478.2
S5/M1/M5,EUR_USD,7/22/50,1,20.0,2503,1684,819,-3211.3,-1548.2,-10.07,-9.71,-1584.9,32.7,478.2
S5/M1/M5,EUR_USD,7/22/50,1,30.0,2354,1581,773,-3151.1,-1472.1,-9.88,-9.24,-1565.1,31.2,478.2
S5/M1/M5,EUR_USD,10/22/50,0,15.0,58,58,0,136.5,0.0,0.43,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,10/22/50,0,20.0,46,46,0,190.3,0.0,0.6,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,10/22/50,0,30.0,40,40,0,-380.3,0.0,-1.19,0.0,0.0,0.0,478.2
S5/M1/M5,EUR_USD,10/22/50,1,15.0,2538,1700,838,-2660.1,-1500.2,-8.34,-9.41,-1524.3,36.2,478.2
S5/M1/M5,EUR_USD,10/22/50,1,20.0,2391,1607,784,-2735.3,-1506.7,-8.58,-9.45,-1514.3,33.4,478.2
S5/M1/M5,EUR_USD,10/22/50,1,30.0,2235,1501,734,-2628.1,-1338.6,-8.24,-8.4,-1392.6,32.3,478.2
S5/M1/M5,GBP_JPY,5/10/22,0,15.0,92,92,0,-1333.0,0.0,-6.6,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/10/22,0,20.0,85,85,0,-1001.2,0.0,-4.96,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/10/22,0,30.0,71,71,0,-714.1,0.0,-3.53,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/10/22,1,15.0,2496,1661,835,-4598.3,-2691.6,-22.76,-26.64,-2681.9,38.2,303.1
S5/M1/M5,GBP_JPY,5/10/22,1,20.0,2393,1593,800,-4531.0,-2743.8,-22.42,-27.16,-2744.1,33.5,303.1
S5/M1/M5,GBP_JPY,5/10/22,1,30.0,2258,1499,759,-4411.9,-2607.7,-21.84,-25.81,-2592.0,30.0,303.1
S5/M1/M5,GBP_JPY,5/15/35,0,15.0,118,118,0,-916.3,0.0,-4.53,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/15/35,0,20.0,44,44,0,-1633.7,0.0,-8.09,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/15/35,0,30.0,56,56,0,-875.7,0.0,-4.33,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/15/35,1,15.0,2097,1397,700,-3122.7,-1874.4,-15.46,-18.55,-1857.9,44.3,303.1
S5/M1/M5,GBP_JPY,5/15/35,1,20.0,1990,1326,664,-3094.7,-1945.4,-15.32,-19.26,-1928.9,38.1,303.1
S5/M1/M5,GBP_JPY,5/15/35,1,30.0,1830,1217,613,-3568.2,-1870.1,-17.66,-18.51,-1853.6,33.0,303.1
S5/M1/M5,GBP_JPY,5/22/50,0,15.0,103,103,0,-1194.4,0.0,-5.91,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/22/50,0,20.0,87,87,0,-966.0,0.0,-4.78,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/22/50,0,30.0,20,20,0,-1505.0,0.0,-7.45,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,5/22/50,1,15.0,1812,1219,593,-3357.8,-1747.9,-16.62,-17.3,-1742.1,47.2,303.1
S5/M1/M5,GBP_JPY,5/22/50,1,20.0,1689,1131,558,-3211.0,-1812.8,-15.89,-17.94,-1812.0,40.5,303.1
S5/M1/M5,GBP_JPY,5/22/50,1,30.0,1526,1022,504,-3180.0,-1715.2,-15.74,-16.98,-1709.2,34.1,303.1
S5/M1/M5,GBP_JPY,7/15/35,0,15.0,140,140,0,114.7,0.0,0.57,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,7/15/35,0,20.0,135,135,0,1025.9,0.0,5.08,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,7/15/35,0,30.0,17,17,0,-2119.7,0.0,-10.49,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,7/15/35,1,15.0,2079,1402,677,-3564.6,-1635.1,-17.64,-16.19,-1618.5,47.0,303.1
S5/M1/M5,GBP_JPY,7/15/35,1,20.0,1966,1322,644,-2981.8,-1781.8,-14.76,-17.64,-1765.1,41.0,303.1
S5/M1/M5,GBP_JPY,7/15/35,1,30.0,1801,1213,588,-3444.8,-1876.3,-17.05,-18.57,-1864.5,33.8,303.1
S5/M1/M5,GBP_JPY,7/22/50,0,15.0,126,126,0,676.1,0.0,3.35,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,7/22/50,0,20.0,83,83,0,283.1,0.0,1.4,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,7/22/50,0,30.0,26,26,0,-1339.4,0.0,-6.63,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,7/22/50,1,15.0,1859,1242,617,-3268.6,-1991.3,-16.18,-19.71,-1988.3,47.8,303.1
S5/M1/M5,GBP_JPY,7/22/50,1,20.0,1732,1162,570,-2936.4,-1824.0,-14.53,-18.06,-1850.9,41.9,303.1
S5/M1/M5,GBP_JPY,7/22/50,1,30.0,1562,1043,519,-2961.7,-1592.1,-14.66,-15.76,-1610.7,34.5,303.1
S5/M1/M5,GBP_JPY,10/22/50,0,15.0,107,107,0,-1067.7,0.0,-5.28,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,10/22/50,0,20.0,57,57,0,-1417.7,0.0,-7.02,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,10/22/50,0,30.0,64,64,0,-905.9,0.0,-4.48,0.0,0.0,0.0,303.1
S5/M1/M5,GBP_JPY,10/22/50,1,15.0,1817,1199,618,-3407.5,-1684.4,-16.86,-16.67,-1673.0,49.8,303.1
S5/M1/M5,GBP_JPY,10/22/50,1,20.0,1693,1122,571,-2777.8,-1751.9,-13.75,-17.34,-1755.1,42.0,303.1
S5/M1/M5,GBP_JPY,10/22/50,1,30.0,1515,1005,510,-2663.5,-1456.4,-13.18,-14.42,-1449.5,35.9,303.1
S5/M1/M5,GBP_USD,5/10/22,0,15.0,3,3,0,-691.3,0.0,-3.62,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/10/22,0,20.0,3,3,0,-681.3,0.0,-3.57,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/10/22,0,30.0,3,3,0,-661.3,0.0,-3.46,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/10/22,1,15.0,2280,1488,792,-2983.5,-1720.2,-15.62,-18.01,-1770.8,33.2,286.5
S5/M1/M5,GBP_USD,5/10/22,1,20.0,2196,1441,755,-2950.3,-1557.5,-15.45,-16.31,-1613.8,31.4,286.5
S5/M1/M5,GBP_USD,5/10/22,1,30.0,2115,1387,728,-2875.3,-1439.3,-15.06,-15.07,-1486.3,30.1,286.5
S5/M1/M5,GBP_USD,5/15/35,0,15.0,3,3,0,-691.3,0.0,-3.62,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/15/35,0,20.0,3,3,0,-681.3,0.0,-3.57,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/15/35,0,30.0,3,3,0,-661.3,0.0,-3.46,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/15/35,1,15.0,1912,1268,644,-2804.4,-1206.8,-14.68,-12.64,-1275.5,36.3,286.5
S5/M1/M5,GBP_USD,5/15/35,1,20.0,1819,1204,615,-2836.9,-1187.8,-14.85,-12.44,-1254.6,33.0,286.5
S5/M1/M5,GBP_USD,5/15/35,1,30.0,1732,1149,583,-2809.1,-1217.9,-14.71,-12.75,-1273.1,30.5,286.5
S5/M1/M5,GBP_USD,5/22/50,0,15.0,3,3,0,-691.3,0.0,-3.62,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/22/50,0,20.0,3,3,0,-681.3,0.0,-3.57,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/22/50,0,30.0,3,3,0,-661.3,0.0,-3.46,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,5/22/50,1,15.0,1563,1051,512,-2468.9,-1187.9,-12.93,-12.44,-1198.6,39.5,286.5
S5/M1/M5,GBP_USD,5/22/50,1,20.0,1470,987,483,-2469.4,-993.8,-12.93,-10.41,-1009.5,36.2,286.5
S5/M1/M5,GBP_USD,5/22/50,1,30.0,1388,930,458,-2485.7,-984.8,-13.02,-10.31,-1014.8,32.1,286.5
S5/M1/M5,GBP_USD,7/15/35,0,15.0,4,4,0,-677.7,0.0,-3.55,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,7/15/35,0,20.0,14,14,0,-175.4,0.0,-0.92,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,7/15/35,0,30.0,13,13,0,-375.7,0.0,-1.97,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,7/15/35,1,15.0,1877,1230,647,-2841.8,-1399.2,-14.88,-14.65,-1450.5,37.2,286.5
S5/M1/M5,GBP_USD,7/15/35,1,20.0,1776,1169,607,-2882.0,-1149.8,-15.09,-12.04,-1195.8,34.6,286.5
S5/M1/M5,GBP_USD,7/15/35,1,30.0,1689,1116,573,-2733.4,-1301.7,-14.31,-13.63,-1366.5,32.1,286.5
S5/M1/M5,GBP_USD,7/22/50,0,15.0,3,3,0,-691.3,0.0,-3.62,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,7/22/50,0,20.0,3,3,0,-681.3,0.0,-3.57,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,7/22/50,0,30.0,3,3,0,-661.3,0.0,-3.46,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,7/22/50,1,15.0,1586,1062,524,-2450.2,-1264.5,-12.83,-13.24,-1293.2,40.6,286.5
S5/M1/M5,GBP_USD,7/22/50,1,20.0,1479,992,487,-2481.7,-885.5,-12.99,-9.27,-936.0,38.6,286.5
S5/M1/M5,GBP_USD,7/22/50,1,30.0,1397,935,462,-2413.3,-1081.0,-12.64,-11.32,-1140.2,33.8,286.5
S5/M1/M5,GBP_USD,10/22/50,0,15.0,13,13,0,-251.4,0.0,-1.32,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,10/22/50,0,20.0,51,41,10,761.0,-259.8,3.98,-2.72,-426.8,90.0,286.5
S5/M1/M5,GBP_USD,10/22/50,0,30.0,12,12,0,-90.4,0.0,-0.47,0.0,0.0,0.0,286.5
S5/M1/M5,GBP_USD,10/22/50,1,15.0,1540,1027,513,-2078.3,-1338.6,-10.88,-14.02,-1387.9,41.3,286.5
S5/M1/M5,GBP_USD,10/22/50,1,20.0,1423,945,478,-2250.2,-1285.5,-11.78,-13.46,-1303.6,37.2,286.5
S5/M1/M5,GBP_USD,10/22/50,1,30.0,1333,882,451,-1975.8,-1009.0,-10.35,-10.57,-1045.0,34.1,286.5
S5/M1/M5,USD_JPY,5/10/22,0,15.0,201,122,79,1676.3,999.3,8.54,10.18,-72.4,98.7,294.5
S5/M1/M5,USD_JPY,5/10/22,0,20.0,91,91,0,300.9,0.0,1.53,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,5/10/22,0,30.0,54,54,0,-175.6,0.0,-0.89,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,5/10/22,1,15.0,2448,1641,807,-2513.2,-1648.3,-12.8,-16.79,-1665.1,36.3,294.5
S5/M1/M5,USD_JPY,5/10/22,1,20.0,2322,1548,774,-2314.4,-1673.2,-11.79,-17.05,-1695.0,32.7,294.5
S5/M1/M5,USD_JPY,5/10/22,1,30.0,2218,1473,745,-2279.7,-1757.2,-11.61,-17.9,-1788.9,30.9,294.5
S5/M1/M5,USD_JPY,5/15/35,0,15.0,39,39,0,-1440.2,0.0,-7.34,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,5/15/35,0,20.0,35,35,0,-1325.2,0.0,-6.75,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,5/15/35,0,30.0,26,26,0,-1243.8,0.0,-6.34,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,5/15/35,1,15.0,2069,1412,657,-1863.1,-1452.2,-9.49,-14.79,-1479.5,37.9,294.5
S5/M1/M5,USD_JPY,5/15/35,1,20.0,1962,1331,631,-1660.7,-1606.1,-8.46,-16.36,-1618.7,33.4,294.5
S5/M1/M5,USD_JPY,5/15/35,1,30.0,1845,1249,596,-1710.7,-1598.7,-8.71,-16.29,-1607.7,31.4,294.5
S5/M1/M5,USD_JPY,5/22/50,0,15.0,49,49,0,-1302.8,0.0,-6.64,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,5/22/50,0,20.0,69,69,0,-688.0,0.0,-3.5,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,5/22/50,0,30.0,37,37,0,-927.7,0.0,-4.73,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,5/22/50,1,15.0,1744,1205,539,-1214.3,-900.4,-6.19,-9.17,-915.3,42.5,294.5
S5/M1/M5,USD_JPY,5/22/50,1,20.0,1632,1121,511,-976.7,-1096.6,-4.98,-11.17,-1098.4,36.8,294.5
S5/M1/M5,USD_JPY,5/22/50,1,30.0,1516,1036,480,-739.1,-1093.3,-3.76,-11.14,-1095.2,33.5,294.5
S5/M1/M5,USD_JPY,7/15/35,0,15.0,30,30,0,-398.0,0.0,-2.03,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,7/15/35,0,20.0,22,22,0,-396.0,0.0,-2.02,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,7/15/35,0,30.0,17,17,0,-540.3,0.0,-2.75,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,7/15/35,1,15.0,2042,1396,646,-1383.5,-1529.7,-7.05,-15.58,-1544.5,39.0,294.5
S5/M1/M5,USD_JPY,7/15/35,1,20.0,1930,1309,621,-1210.7,-1623.3,-6.17,-16.54,-1613.0,34.3,294.5
S5/M1/M5,USD_JPY,7/15/35,1,30.0,1793,1210,583,-1444.6,-1586.4,-7.36,-16.16,-1576.0,32.9,294.5
S5/M1/M5,USD_JPY,7/22/50,0,15.0,49,49,0,-1299.1,0.0,-6.62,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,7/22/50,0,20.0,56,56,0,-928.0,0.0,-4.73,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,7/22/50,0,30.0,59,59,0,-31.9,0.0,-0.16,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,7/22/50,1,15.0,1799,1253,546,-963.8,-930.2,-4.91,-9.48,-943.9,43.8,294.5
S5/M1/M5,USD_JPY,7/22/50,1,20.0,1654,1139,515,-492.2,-1144.1,-2.51,-11.66,-1142.0,37.1,294.5
S5/M1/M5,USD_JPY,7/22/50,1,30.0,1527,1045,482,-530.3,-1293.4,-2.7,-13.18,-1291.4,32.6,294.5
S5/M1/M5,USD_JPY,10/22/50,0,15.0,147,147,0,724.9,0.0,3.69,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,10/22/50,0,20.0,39,39,0,-1221.7,0.0,-6.22,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,10/22/50,0,30.0,16,16,0,-569.1,0.0,-2.9,0.0,0.0,0.0,294.5
S5/M1/M5,USD_JPY,10/22/50,1,15.0,1725,1195,530,-657.2,-867.4,-3.35,-8.84,-885.1,45.7,294.5
S5/M1/M5,USD_JPY,10/22/50,1,20.0,1598,1094,504,-320.7,-1040.5,-1.63,-10.6,-1043.5,39.1,294.5
S5/M1/M5,USD_JPY,10/22/50,1,30.0,1459,993,466,-216.7,-964.5,-1.1,-9.83,-969.5,34.8,294.5
S5/M2/M10,EUR_JPY,5/10/22,0,15.0,94,94,0,-1200.4,0.0,-6.02,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/10/22,0,20.0,64,64,0,-1277.8,0.0,-6.41,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/10/22,0,30.0,17,17,0,-1989.1,0.0,-9.98,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/10/22,1,15.0,1274,862,412,-1252.1,-583.2,-6.28,-5.85,-702.5,43.4,298.9
S5/M2/M10,EUR_JPY,5/10/22,1,20.0,1216,824,392,-1480.0,-532.2,-7.43,-5.34,-624.4,39.8,298.9
S5/M2/M10,EUR_JPY,5/10/22,1,30.0,1151,782,369,-1753.4,-525.2,-8.8,-5.27,-619.2,34.4,298.9
S5/M2/M10,EUR_JPY,5/15/35,0,15.0,15,15,0,-2398.0,0.0,-12.03,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/15/35,0,20.0,90,90,0,-427.5,0.0,-2.15,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/15/35,0,30.0,12,12,0,-2118.7,0.0,-10.63,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/15/35,1,15.0,1091,744,347,-806.9,-765.2,-4.05,-7.68,-824.8,43.2,298.9
S5/M2/M10,EUR_JPY,5/15/35,1,20.0,1026,697,329,-796.9,-696.5,-4.0,-6.99,-768.7,38.3,298.9
S5/M2/M10,EUR_JPY,5/15/35,1,30.0,959,645,314,-1040.4,-752.6,-5.22,-7.55,-829.3,33.4,298.9
S5/M2/M10,EUR_JPY,5/22/50,0,15.0,136,136,0,269.2,0.0,1.35,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/22/50,0,20.0,60,60,0,-1229.0,0.0,-6.17,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/22/50,0,30.0,14,14,0,-2201.5,0.0,-11.05,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,5/22/50,1,15.0,935,649,286,-730.2,-467.4,-3.66,-4.69,-587.8,49.7,298.9
S5/M2/M10,EUR_JPY,5/22/50,1,20.0,877,603,274,-776.3,-414.6,-3.9,-4.16,-574.1,44.2,298.9
S5/M2/M10,EUR_JPY,5/22/50,1,30.0,810,555,255,-937.9,-513.9,-4.71,-5.16,-711.5,37.3,298.9
S5/M2/M10,EUR_JPY,7/15/35,0,15.0,95,95,0,-820.0,0.0,-4.12,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,7/15/35,0,20.0,73,73,0,-742.0,0.0,-3.72,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,7/15/35,0,30.0,52,52,0,-978.7,0.0,-4.91,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,7/15/35,1,15.0,1093,752,341,-374.2,-605.2,-1.88,-6.07,-793.7,47.8,298.9
S5/M2/M10,EUR_JPY,7/15/35,1,20.0,1014,698,316,-437.2,-571.0,-2.19,-5.73,-751.9,42.7,298.9
S5/M2/M10,EUR_JPY,7/15/35,1,30.0,943,644,299,-736.1,-721.1,-3.69,-7.24,-794.9,35.1,298.9
S5/M2/M10,EUR_JPY,7/22/50,0,15.0,127,127,0,377.6,0.0,1.9,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,7/22/50,0,20.0,94,94,0,397.1,0.0,1.99,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,7/22/50,0,30.0,13,13,0,-2234.1,0.0,-11.21,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,7/22/50,1,15.0,973,681,292,-847.8,-245.0,-4.25,-2.46,-383.5,54.1,298.9
S5/M2/M10,EUR_JPY,7/22/50,1,20.0,906,632,274,-1107.5,-145.3,-5.56,-1.46,-364.8,48.5,298.9
S5/M2/M10,EUR_JPY,7/22/50,1,30.0,820,573,247,-1026.6,-208.9,-5.15,-2.1,-338.0,39.3,298.9
S5/M2/M10,EUR_JPY,10/22/50,0,15.0,100,100,0,-401.5,0.0,-2.02,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,10/22/50,0,20.0,75,75,0,-369.0,0.0,-1.85,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,10/22/50,0,30.0,16,16,0,-2148.6,0.0,-10.78,0.0,0.0,0.0,298.9
S5/M2/M10,EUR_JPY,10/22/50,1,15.0,946,656,290,-814.7,-265.2,-4.09,-2.66,-437.4,55.2,298.9
S5/M2/M10,EUR_JPY,10/22/50,1,20.0,880,604,276,-970.8,-244.2,-4.87,-2.45,-480.7,50.4,298.9
S5/M2/M10,EUR_JPY,10/22/50,1,30.0,786,539,247,-1159.0,-201.5,-5.82,-2.02,-442.7,42.9,298.9
S5/M2/M10,EUR_USD,5/10/22,0,15.0,179,120,59,1677.6,723.2,5.26,4.54,-87.6,98.3,478.2
S5/M2/M10,EUR_USD,5/10/22,0,20.0,138,60,78,1138.8,1350.2,3.57,8.47,-111.3,98.7,478.2
S5/M2/M10,EUR_USD,5/10/22,0,30.0,37,37,0,131.5,0.0,0.41,0.0,0.0,0.0,478.2
S5/M2/M10,EUR_USD,5/10/22,1,15.0,1953,1300,653,-1287.4,-1176.7,-4.04,-7.38,-1189.5,35.1,478.2
S5/M2/M10,EUR_USD,5/10/22,1,20.0,1876,1248,628,-1223.2,-1284.5,-3.84,-8.06,-1320.0,32.0,478.2
S5/M2/M10,EUR_USD,5/10/22,1,30.0,1793,1197,596,-1361.5,-1339.7,-4.27,-8.4,-1367.6,30.4,478.2
