signal_date,execution_date,next_execution_date,currency,pair,currency_direction,trade_direction,weight,vol_63d,entry_ts,exit_ts,entry_px,exit_px,gross_pips,spread_rt_pips,carry_pips,net_pips,gated_flat,variant
2021-08-31 21:00:00+00:00,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,JPY,USD_JPY,1,-1,0.22302789492312527,0.003126689480910873,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,110.026,110.898,-87.19999999999999,1.999999999999602,-14.096653500000006,-103.2966534999996,False,carry_gated
2021-08-31 21:00:00+00:00,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,AUD,AUD_USD,1,1,0.13212328889232242,0.0052779413746969865,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,0.7368,0.72596,-108.39999999999961,9.100000000000218,-6.459430849315066,-123.9594308493149,False,carry_gated
2021-08-31 21:00:00+00:00,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,NZD,NZD_USD,1,1,0.11851874606592308,0.00588378628827168,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,0.70676,0.69396,-128.00000000000034,13.949999999999797,-4.19431989041096,-146.14431989041108,False,carry_gated
2021-08-31 21:00:00+00:00,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,CAD,CAD_JPY,-1,-1,0.11177022728345302,0.006239040484702214,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,87.178,87.702,-52.40000000000009,2.7000000000001023,-9.718375657726028,-64.81837565772622,False,carry_gated
2021-08-31 21:00:00+00:00,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,CHF,CHF_JPY,-1,-1,0.190329142644805,0.0036638581108265453,2021-09-01 21:00:00+00:00,2021-10-03 21:00:00+00:00,120.188,118.876,131.19999999999976,9.399999999999409,-0.9994838195231581,120.80051618047719,False,carry_gated
2021-09-30 21:00:00+00:00,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,EUR,EUR_USD,-1,-1,0.23866271872321784,0.0027693121478485827,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,1.1598,1.16042,-6.200000000000649,3.8500000000007972,-3.1859811506849316,-13.235981150686378,False,carry_gated
2021-09-30 21:00:00+00:00,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,JPY,USD_JPY,1,-1,0.20029485161093738,0.0032997930844603173,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,110.898,113.985,-308.70000000000033,2.0000000000003126,-13.69845799726028,-324.3984579972609,False,carry_gated
2021-09-30 21:00:00+00:00,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,AUD,AUD_USD,1,1,0.12443904015596723,0.0053112878833715665,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,0.72596,0.75212,261.5999999999996,7.750000000000257,-6.245895945205476,247.60410405479388,False,carry_gated
2021-09-30 21:00:00+00:00,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,NZD,NZD_USD,1,1,0.11160582873783055,0.005922016561978572,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,0.69396,0.71893,249.69999999999936,11.700000000000044,-3.603614630136987,234.39638536986234,False,carry_gated
2021-09-30 21:00:00+00:00,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,CAD,CAD_JPY,-1,-1,0.10771452527065309,0.0061359558011146705,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,87.702,92.162,-446.0000000000008,8.35000000000008,-9.53709107162426,-463.88709107162515,False,carry_gated
2021-09-30 21:00:00+00:00,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,CHF,CHF_JPY,-1,-1,0.21728303550139386,0.0030418001325949657,2021-10-03 21:00:00+00:00,2021-11-01 21:00:00+00:00,118.876,125.39,-651.3999999999995,10.199999999999676,-2.510917743279161,-664.1109177432784,False,carry_gated
2021-10-31 21:00:00+00:00,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,EUR,EUR_USD,-1,-1,0.21660329268960457,0.003041092114963518,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,1.16042,1.13188,285.4000000000001,1.80000000000069,-3.5152410136986303,280.08475898630076,False,carry_gated
2021-10-31 21:00:00+00:00,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,JPY,USD_JPY,1,-1,0.20620485491792492,0.0031944474136444364,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,113.985,112.764,122.10000000000036,1.8000000000000682,-15.263273100000005,105.03672690000029,False,carry_gated
2021-10-31 21:00:00+00:00,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,AUD,AUD_USD,1,1,0.127221695441008,0.00517765907135652,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,0.75212,0.71062,-414.9999999999998,1.9000000000002348,-6.89222034246575,-423.7922203424658,False,carry_gated
2021-10-31 21:00:00+00:00,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,NZD,NZD_USD,1,1,0.12015632030900543,0.0054821133318621006,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,0.71893,0.6809,-380.30000000000007,2.7500000000002522,-3.436404410958904,-386.4864044109592,False,carry_gated
2021-10-31 21:00:00+00:00,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,CAD,CAD_JPY,-1,-1,0.12767728670213874,0.005159183614312015,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,92.162,87.94,422.20000000000084,8.050000000000068,-10.635357523248526,403.5146424767523,False,carry_gated
2021-10-31 21:00:00+00:00,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,CHF,CHF_JPY,-1,-1,0.20213654994031838,0.003258740518070475,2021-11-01 21:00:00+00:00,2021-12-01 22:00:00+00:00,125.39,122.578,281.19999999999976,3.750000000000142,-3.472579599291733,273.97742040070784,False,carry_gated
2021-11-30 22:00:00+00:00,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,EUR,EUR_USD,-1,-1,0.20172372430670965,0.003605676049186938,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,1.13188,1.13725,-53.70000000000097,1.7499999999992522,-3.295734438356164,-58.745734438356386,False,carry_gated
2021-11-30 22:00:00+00:00,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,JPY,USD_JPY,1,-1,0.17172090588607877,0.004235654345825679,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,112.764,115.118,-235.39999999999992,1.5999999999991132,-14.152143397260271,-251.1521433972593,False,carry_gated
2021-11-30 22:00:00+00:00,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,AUD,AUD_USD,1,1,0.15645971702356223,0.004648802996211196,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,0.71062,0.72636,157.39999999999975,1.5500000000001624,-6.461337410958901,149.3886625890407,False,carry_gated
2021-11-30 22:00:00+00:00,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,NZD,NZD_USD,1,1,0.13732735528044407,0.00529647133886856,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,0.6809,0.68364,27.400000000000755,2.7500000000002522,-2.6722380821917806,21.97776191780872,False,carry_gated
2021-11-30 22:00:00+00:00,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,CAD,CAD_JPY,-1,-1,0.11879975399336588,0.006122490803525648,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,87.94,91.081,-314.10000000000053,2.5500000000000966,-9.501434277886485,-326.1514342778871,False,carry_gated
2021-11-30 22:00:00+00:00,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,CHF,CHF_JPY,-1,-1,0.21396854350983946,0.003399333328882731,2021-12-01 22:00:00+00:00,2022-01-02 22:00:00+00:00,122.578,126.268,-368.9999999999998,3.9999999999999147,-2.7082581823257943,-375.70825818232544,False,carry_gated
