pair,tf,metric,H,thr,dir,net_ppd,amddp5_ppd,n,wr
GBP_USD,15m,summary,6,0.3,fade,-146.7915948484508,-231.0819444175415,31096,42.81258039619244
GBP_USD,15m,summary,6,0.5,follow,-111.47880313740356,-167.71778444852973,18885,40.23298914482393
GBP_USD,15m,summary,6,0.5,fade,-76.73120945095077,-129.78685000483864,18885,44.299708763568965
GBP_USD,15m,osc_rating,1,0.1,follow,-123.23408540718155,-129.22504502759406,22900,31.08296943231441
GBP_USD,15m,osc_rating,1,0.1,fade,-112.56178948387361,-118.28594170620342,22900,32.864628820960704
GBP_USD,15m,osc_rating,1,0.3,follow,-33.90351505761487,-35.82899970949828,6638,32.58511599879482
GBP_USD,15m,osc_rating,1,0.3,fade,-31.081708143700077,-32.93664762273561,6638,36.38144019282917
GBP_USD,15m,osc_rating,1,0.5,follow,-1.105296794809687,-1.1792466350343402,191,32.460732984293195
GBP_USD,15m,osc_rating,1,0.5,fade,-0.8082889512927183,-0.8748135954294474,191,38.7434554973822
GBP_USD,15m,osc_rating,3,0.1,follow,-129.86540137503286,-154.7122339498368,22900,37.493449781659386
GBP_USD,15m,osc_rating,3,0.1,fade,-105.93047351602233,-129.4843110293369,22900,39.45414847161572
GBP_USD,15m,osc_rating,3,0.3,follow,-36.78295729640641,-44.65956812239652,6638,37.85778849050919
GBP_USD,15m,osc_rating,3,0.3,fade,-28.20226590490854,-35.60271133920698,6638,41.20216932811088
GBP_USD,15m,osc_rating,3,0.5,follow,-0.9307640166553004,-1.2076459765662124,191,40.83769633507853
GBP_USD,15m,osc_rating,3,0.5,fade,-0.9828217294471047,-1.256543042509954,191,42.93193717277487
GBP_USD,15m,osc_rating,6,0.1,follow,-134.49133339788543,-199.5864355572735,22899,40.61312721079523
GBP_USD,15m,osc_rating,6,0.1,fade,-101.2943158710142,-162.81576062747786,22899,42.451635442595745
GBP_USD,15m,osc_rating,6,0.3,follow,-38.922901132951374,-59.2291856299011,6638,41.02139198553781
GBP_USD,15m,osc_rating,6,0.3,fade,-26.06232206836357,-45.12959814079508,6638,44.15486592347093
GBP_USD,15m,osc_rating,6,0.5,follow,-1.0778735353926001,-1.7690326329039758,191,41.8848167539267
GBP_USD,15m,osc_rating,6,0.5,fade,-0.8357122107098051,-1.5331926019173299,191,45.0261780104712
GBP_USD,15m,ma_rating,1,0.1,follow,-205.31329524546695,-214.9941590006717,38557,30.66628627745935
GBP_USD,15m,ma_rating,1,0.1,fade,-198.73217778637928,-208.2485136051069,38557,31.97862904271598
GBP_USD,15m,ma_rating,1,0.3,follow,-186.83118040088542,-195.74741163938643,35339,30.793174679532527
GBP_USD,15m,ma_rating,1,0.3,fade,-181.95495303572605,-190.74927859009807,35339,32.12597979569314
GBP_USD,15m,ma_rating,1,0.5,follow,-149.90134598624505,-157.3276924566624,28294,31.321128154379018
GBP_USD,15m,ma_rating,1,0.5,fade,-142.7150576159535,-149.96174687711354,28294,32.93631158549516
GBP_USD,15m,ma_rating,3,0.1,follow,-205.83944998546895,-245.84353636098936,38555,37.32330437037998
GBP_USD,15m,ma_rating,3,0.1,fade,-198.1869662050875,-237.7279945773156,38555,38.78096226170406
GBP_USD,15m,ma_rating,3,0.3,follow,-189.7966108259847,-226.71605693811784,35338,37.25168373988341
GBP_USD,15m,ma_rating,3,0.3,fade,-178.9806913914925,-215.37988573641357,35338,39.04861622049918
GBP_USD,15m,ma_rating,3,0.5,follow,-154.03644814563316,-184.74198121428816,28293,37.39794295408758
GBP_USD,15m,ma_rating,3,0.5,fade,-138.57112423743106,-168.42571124236954,28293,39.79429540875835
GBP_USD,15m,ma_rating,6,0.1,follow,-211.58648203737135,-316.53240244019884,38552,40.298817181987964
GBP_USD,15m,ma_rating,6,0.1,fade,-192.41204609276087,-295.6985804202519,38552,42.01338451960987
GBP_USD,15m,ma_rating,6,0.3,follow,-196.44396242857945,-293.3265498208521,35335,40.181123531908874
GBP_USD,15m,ma_rating,6,0.3,fade,-172.30545172847354,-267.20229301829636,35335,42.32913541814066
GBP_USD,15m,ma_rating,6,0.5,follow,-162.34290694296027,-242.79719570058595,28290,40.11311417462001
GBP_USD,15m,ma_rating,6,0.5,fade,-130.23677737967978,-207.8849927374797,28290,43.24142806645458
GBP_USD,30m,summary,1,0.1,follow,-104.6256231884027,-111.37751884057661,19127,34.830344539133165
GBP_USD,30m,summary,1,0.1,fade,-101.13298550724365,-107.79756521738857,19127,36.61839284780676
GBP_USD,30m,summary,1,0.3,follow,-84.63118840579453,-90.28219130434525,15602,35.239071913857195
GBP_USD,30m,summary,1,0.3,fade,-82.1736811594179,-87.76324637680922,15602,37.2516344058454
GBP_USD,30m,summary,1,0.5,follow,-51.63362318840451,-55.300707246375524,9456,35.56472081218274
GBP_USD,30m,summary,1,0.5,fade,-45.827710144926094,-49.34964637681015,9456,38.47292724196277
GBP_USD,30m,summary,3,0.1,follow,-112.23976811593877,-140.58375652173584,19125,39.70196078431373
GBP_USD,30m,summary,3,0.1,fade,-93.49982608695395,-120.95064347825831,19125,42.48888888888889
GBP_USD,30m,summary,3,0.3,follow,-90.19849275362054,-113.81104927535965,15601,39.92051791551823
GBP_USD,30m,summary,3,0.3,fade,-76.59756521738899,-99.59573333333101,15601,42.81776809178899
GBP_USD,30m,summary,3,0.5,follow,-57.753043478259535,-73.03378550724504,9455,40.47593865679534
GBP_USD,30m,summary,3,0.5,fade,-39.69947826086818,-54.07909565217252,9455,43.796932839767315
GBP_USD,30m,summary,6,0.1,follow,-121.24660869564892,-196.36336231883726,19122,42.223616776487816
GBP_USD,30m,summary,6,0.1,fade,-84.46562318840323,-156.36242318840326,19122,45.225394833176445
GBP_USD,30m,summary,6,0.3,follow,-96.49228985506967,-158.76824347825803,15600,42.12179487179487
GBP_USD,30m,summary,6,0.3,fade,-70.29495652173696,-130.33836521738917,15600,45.51923076923077
GBP_USD,30m,summary,6,0.5,follow,-60.34388405796985,-100.33312463768002,9454,42.6909244764121
GBP_USD,30m,summary,6,0.5,fade,-37.09982608695496,-74.49780869565059,9454,46.107467738523376
GBP_USD,30m,osc_rating,1,0.1,follow,-60.975072463766196,-65.16878840579517,11525,36.052060737527114
GBP_USD,30m,osc_rating,1,0.1,fade,-59.61901449275204,-63.778828985505655,11525,36.97180043383948
GBP_USD,30m,osc_rating,1,0.3,follow,-18.775652173912714,-20.213808695651846,3400,37.205882352941174
GBP_USD,30m,osc_rating,1,0.3,fade,-14.281275362318388,-15.607072463767654,3400,40.23529411764706
GBP_USD,30m,osc_rating,1,0.5,follow,-0.6439420289854729,-0.6888463768115589,89,37.07865168539326
GBP_USD,30m,osc_rating,1,0.5,fade,-0.1899130434782487,-0.2234666666666542,89,43.82022471910113
GBP_USD,30m,osc_rating,3,0.1,follow,-64.52939130434575,-81.92471884057763,11524,40.98403332176328
GBP_USD,30m,osc_rating,3,0.1,fade,-56.05588405796959,-73.13016811594063,11524,42.11211384935786
GBP_USD,30m,osc_rating,3,0.3,follow,-17.728463768115457,-23.434759420289375,3400,42.08823529411765
GBP_USD,30m,osc_rating,3,0.3,fade,-15.328463768115647,-20.829275362318544,3400,44.20588235294118
GBP_USD,30m,osc_rating,3,0.5,follow,-1.1320579710144896,-1.3133449275362272,89,35.95505617977528
GBP_USD,30m,osc_rating,3,0.5,fade,0.298202898550768,0.18476521739134932,89,52.80898876404494
GBP_USD,30m,osc_rating,6,0.1,follow,-69.63060869565031,-115.51380869565028,11521,42.965020397534936
GBP_USD,30m,osc_rating,6,0.1,fade,-50.92730434782444,-95.27066666666505,11521,45.0134536932558
GBP_USD,30m,osc_rating,6,0.3,follow,-18.814144927535892,-33.39450434782576,3400,43.85294117647059
GBP_USD,30m,osc_rating,6,0.3,fade,-14.242782608695212,-28.15026086956477,3400,45.55882352941176
GBP_USD,30m,osc_rating,6,0.5,follow,-0.6805797101449272,-1.113356521739129,89,44.9438202247191
GBP_USD,30m,osc_rating,6,0.5,fade,-0.1532753623187943,-0.4536579710144438,89,41.57303370786517
GBP_USD,30m,ma_rating,1,0.1,follow,-106.67640579709816,-113.50645797101119,19255,34.598805505063616
GBP_USD,30m,ma_rating,1,0.1,fade,-100.72069565217109,-107.40185507246095,19255,36.87353934043106
GBP_USD,30m,ma_rating,1,0.3,follow,-97.44208695651882,-103.74758260869272,17640,34.84126984126984
GBP_USD,30m,ma_rating,1,0.3,fade,-92.8238840579684,-99.01392463767854,17640,36.94444444444444
GBP_USD,30m,ma_rating,1,0.5,follow,-79.34817391304108,-84.5702144927512,14263,34.901493374465396
GBP_USD,30m,ma_rating,1,0.5,fade,-74.46144927535987,-79.56132173912799,14263,37.32033933954988
GBP_USD,30m,ma_rating,3,0.1,follow,-114.69031884057623,-143.37308985506894,19253,39.510725601205
GBP_USD,30m,ma_rating,3,0.1,fade,-92.6877681159394,-120.26941449275103,19253,42.64270503298187
GBP_USD,30m,ma_rating,3,0.3,follow,-103.96962318840278,-130.38780289854768,17638,39.67570019276562
GBP_USD,30m,ma_rating,3,0.3,fade,-86.27733333333082,-111.80873043478012,17638,42.66356729787958
GBP_USD,30m,ma_rating,3,0.5,follow,-84.61310144927289,-106.43344927535983,14262,39.75599495161969
GBP_USD,30m,ma_rating,3,0.5,fade,-69.18771014492519,-90.21919999999766,14262,43.05847707193942
GBP_USD,30m,ma_rating,6,0.1,follow,-122.2355942028952,-198.03747246376471,19250,42.11948051948052
GBP_USD,30m,ma_rating,6,0.1,fade,-85.11513043477983,-157.3605681159393,19250,45.34025974025974
GBP_USD,30m,ma_rating,6,0.3,follow,-111.40799999999695,-181.209240579707,17635,42.1321236178055
GBP_USD,30m,ma_rating,6,0.3,fade,-78.81159420289609,-145.68263188405552,17635,45.39835554295435
GBP_USD,30m,ma_rating,6,0.5,follow,-91.03002898550464,-148.43107246376547,14261,42.06577378865437
GBP_USD,30m,ma_rating,6,0.5,fade,-62.761971014490506,-117.63829565217166,14261,45.585863543931
GBP_USD,1h,summary,1,0.1,follow,-59.826592264766475,-64.67107562054865,9654,37.09343277397969
GBP_USD,1h,summary,1,0.1,fade,-50.5480084664216,-55.16052722724517,9654,40.19059457219805
GBP_USD,1h,summary,1,0.3,follow,-48.292091591301336,-52.32474504521706,7938,37.07482993197279
GBP_USD,1h,summary,1,0.3,fade,-41.65687896863448,-45.52365210698351,7938,40.488788107835724
GBP_USD,1h,summary,1,0.5,follow,-27.62586107369574,-30.179041754857955,4809,38.095238095238095
GBP_USD,1h,summary,1,0.5,fade,-25.62901674042649,-28.13227631325698,4809,40.94406321480557
GBP_USD,1h,summary,3,0.1,follow,-61.57983451991371,-81.79515874542844,9652,41.804807293825114
GBP_USD,1h,summary,3,0.1,fade,-48.775832210889504,-68.16137386953876,9652,44.550352258599254
GBP_USD,1h,summary,3,0.3,follow,-51.884933615546075,-68.77595535885955,7936,41.48185483870967
GBP_USD,1h,summary,3,0.3,fade,-38.045102944004874,-54.24211275735875,7936,45.27469758064516
GBP_USD,1h,summary,3,0.5,follow,-28.930921685587244,-39.5811237252255,4809,42.08775213142025
GBP_USD,1h,summary,3,0.5,fade,-24.323956128534988,-34.67680200115381,4809,45.35246412975671
GBP_USD,1h,summary,6,0.1,follow,-56.60642678468208,-109.67044063882872,9649,44.11856150896466
GBP_USD,1h,summary,6,0.1,fade,-53.721531652875036,-105.3609236097733,9649,46.14986008912841
GBP_USD,1h,summary,6,0.3,follow,-47.86723109486123,-92.14597267654298,7933,43.71612252615656
GBP_USD,1h,summary,6,0.3,fade,-42.03509717144362,-84.92016932845729,7933,46.91793772847599
GBP_USD,1h,summary,6,0.5,follow,-25.12126226669174,-52.95394265922591,4809,44.27115824495737
GBP_USD,1h,summary,6,0.5,fade,-28.13361554743049,-55.78373292283938,4809,47.28633811603244
GBP_USD,1h,osc_rating,1,0.1,follow,-35.54119684433239,-38.51744852799604,5821,37.55368493386016
GBP_USD,1h,osc_rating,1,0.1,fade,-29.886395997689963,-32.72127766018756,5821,40.5256828723587
GBP_USD,1h,osc_rating,1,0.3,follow,-11.501712526457448,-12.551926111217895,1720,37.03488372093023
GBP_USD,1h,osc_rating,1,0.3,fade,-6.3632095439672325,-7.284960554165423,1720,44.360465116279066
GBP_USD,1h,osc_rating,1,0.5,follow,-0.9025976524918136,-0.9558091206465184,53,30.18867924528302
GBP_USD,1h,osc_rating,1,0.5,fade,0.395074081200702,0.37430440638831036,53,62.264150943396224
GBP_USD,1h,osc_rating,3,0.1,follow,-33.323840677313015,-45.52989801808655,5820,42.85223367697594
GBP_USD,1h,osc_rating,3,0.1,fade,-32.09359245718576,-44.06025014431295,5820,43.81443298969072
GBP_USD,1h,osc_rating,3,0.3,follow,-9.80365595535883,-14.025949586299776,1720,43.02325581395349
GBP_USD,1h,osc_rating,3,0.3,fade,-8.061266115065848,-11.97428901289151,1720,45.93023255813954
GBP_USD,1h,osc_rating,3,0.5,follow,-0.6973253800269438,-0.8705714835482053,53,43.39622641509434
GBP_USD,1h,osc_rating,3,0.5,fade,0.18980180873583227,0.1022782374447044,53,49.056603773584904
GBP_USD,1h,osc_rating,6,0.1,follow,-27.432826630747748,-59.20911294977799,5818,45.03265727053971
GBP_USD,1h,osc_rating,6,0.1,fade,-37.96567250336618,-70.04825091398769,5818,45.68580268133379
GBP_USD,1h,osc_rating,6,0.3,follow,-7.780950548393178,-18.37662497594757,1720,44.651162790697676
GBP_USD,1h,osc_rating,6,0.3,fade,-10.083971522031499,-20.410205888011863,1720,47.26744186046511
GBP_USD,1h,osc_rating,6,0.5,follow,-1.148277852607254,-1.584995189532401,53,35.84905660377358
GBP_USD,1h,osc_rating,6,0.5,fade,0.6407542813161424,0.4182451414277477,53,49.056603773584904
GBP_USD,1h,ma_rating,1,0.1,follow,-60.40477198383517,-65.27632865114322,9725,37.05912596401028
GBP_USD,1h,ma_rating,1,0.1,fade,-50.38637675581936,-55.00747354242702,9725,40.15424164524421
GBP_USD,1h,ma_rating,1,0.3,follow,-55.41820280931154,-59.91678275928268,8970,37.05685618729097
GBP_USD,1h,ma_rating,1,0.3,fade,-46.97871849143606,-51.26631133346031,8970,40.245261984392414
GBP_USD,1h,ma_rating,1,0.5,follow,-42.807004040791625,-46.446165095246116,7181,37.376409970756164
GBP_USD,1h,ma_rating,1,0.5,fade,-38.99942274388958,-42.54339426592152,7181,40.32864503551038
GBP_USD,1h,ma_rating,3,0.1,follow,-62.44733500096056,-82.86553011352551,9723,41.82865370770338
GBP_USD,1h,ma_rating,3,0.1,fade,-48.32487973830912,-67.80389070617521,9723,44.55414995371799
GBP_USD,1h,ma_rating,3,0.3,follow,-58.09020588801084,-76.9062151241086,8968,41.570026761819804
GBP_USD,1h,ma_rating,3,0.3,fade,-44.28778141235191,-62.311991533575714,8968,44.87065120428189
GBP_USD,1h,ma_rating,3,0.5,follow,-45.63348085433792,-60.89161824129194,7180,41.448467966573816
GBP_USD,1h,ma_rating,3,0.5,fade,-36.162786222819705,-50.9411083317287,7180,45.32033426183844
GBP_USD,1h,ma_rating,6,0.1,follow,-58.465653261495696,-112.12957475466487,9720,44.17695473251029
GBP_USD,1h,ma_rating,6,0.1,fade,-52.278853184527875,-104.16133923417193,9720,46.19341563786008
GBP_USD,1h,ma_rating,6,0.3,follow,-55.17690975562693,-104.62630748508627,8965,43.81483547127719
GBP_USD,1h,ma_rating,6,0.3,fade,-47.17336925148971,-94.99402732345432,8965,46.53653095370886
GBP_USD,1h,ma_rating,6,0.5,follow,-41.525957283046864,-81.57042139695876,7178,43.74477570353859
GBP_USD,1h,ma_rating,6,0.5,fade,-40.251837598613356,-79.49803732922719,7178,46.96294232376707
GBP_USD,2h,summary,1,0.1,follow,-30.785346307955596,-34.21571837435514,4838,39.10706903679206
GBP_USD,2h,summary,1,0.1,fade,-24.103262736118257,-27.366582713221867,4838,43.881769326167834
GBP_USD,2h,summary,1,0.3,follow,-23.60755580995927,-26.438111047509352,4000,39.7
GBP_USD,2h,summary,1,0.3,fade,-20.674985689753175,-23.432226674298114,4000,43.375
GBP_USD,2h,summary,1,0.5,follow,-13.104751001716913,-14.850452203777587,2434,39.93426458504519
GBP_USD,2h,summary,1,0.5,fade,-14.15340583857999,-15.925323411562244,2434,43.59079704190633
GBP_USD,2h,summary,3,0.1,follow,-29.53062392673069,-43.87250143102378,4836,43.65177832919768
GBP_USD,2h,summary,3,0.1,fade,-25.338752146536052,-39.22512879221437,4836,46.443341604631925
GBP_USD,2h,summary,3,0.3,follow,-23.78156840297588,-35.72348025185969,3999,43.960990247561895
GBP_USD,2h,summary,3,0.3,fade,-20.49089868345665,-32.21248998282701,3999,46.48662165541385
GBP_USD,2h,summary,3,0.5,follow,-11.079107040640816,-18.37292501430997,2434,43.83730484798685
GBP_USD,2h,summary,3,0.5,fade,-16.179049799656088,-23.713543216942863,2434,46.589975349219394
GBP_USD,2h,summary,6,0.1,follow,-31.309444762449175,-69.23868345735475,4833,44.89964825160356
GBP_USD,2h,summary,6,0.1,fade,-23.534287349741437,-60.53101316542549,4833,48.62404303745086
GBP_USD,2h,summary,6,0.3,follow,-26.845563823697212,-58.596634230108236,3996,44.41941941941942
GBP_USD,2h,summary,6,0.3,fade,-17.40125930165919,-48.49303949627855,3996,49.32432432432432
GBP_USD,2h,summary,6,0.5,follow,-14.873497424155442,-34.2674298797937,2434,44.3303204601479
GBP_USD,2h,summary,6,0.5,fade,-12.384659416141462,-32.01819118488788,2434,49.30156121610518
GBP_USD,2h,osc_rating,1,0.1,follow,-19.721121923296607,-21.911493989696147,2993,39.22485800200467
GBP_USD,2h,osc_rating,1,0.1,fade,-13.890326273611393,-15.934928448768805,2993,44.13631807550952
GBP_USD,2h,osc_rating,1,0.3,follow,-6.53073840870054,-7.253268460217425,935,38.39572192513369
GBP_USD,2h,osc_rating,1,0.3,fade,-3.4397252432740286,-4.08497996565525,935,46.20320855614973
GBP_USD,2h,osc_rating,3,0.1,follow,-16.97195191757263,-25.899851173439842,2992,44.15106951871658
GBP_USD,2h,osc_rating,3,0.1,fade,-16.629421866055452,-25.439187178018816,2992,45.82219251336899
GBP_USD,2h,osc_rating,3,0.3,follow,-5.291127647395537,-8.200160274756735,935,45.13368983957219
GBP_USD,2h,osc_rating,3,0.3,fade,-4.679336004579034,-7.473749284487442,935,46.524064171122994
GBP_USD,2h,osc_rating,6,0.1,follow,-18.185460789925244,-41.63262736119029,2989,45.299431247909
GBP_USD,2h,osc_rating,6,0.1,fade,-15.390269032626714,-38.604144247280395,2989,47.90899966543994
GBP_USD,2h,osc_rating,6,0.3,follow,-6.696050372066356,-14.111974813966773,934,43.79014989293361
GBP_USD,2h,osc_rating,6,0.3,fade,-3.2661705781337385,-10.46920435031461,934,49.57173447537473
GBP_USD,2h,ma_rating,1,0.1,follow,-31.311963365768992,-34.78651402404032,4873,39.42130104658321
GBP_USD,2h,ma_rating,1,0.1,fade,-23.68151116199118,-26.965300515168057,4873,43.730761337984816
GBP_USD,2h,ma_rating,1,0.3,follow,-27.115741270749165,-30.276485403548246,4468,39.57027752909579
GBP_USD,2h,ma_rating,1,0.3,fade,-22.89318832283838,-25.948368631939697,4468,43.57654431512981
GBP_USD,2h,ma_rating,1,0.5,follow,-21.1814539210069,-23.76240412135035,3654,39.6551724137931
GBP_USD,2h,ma_rating,1,0.5,fade,-19.335546651401728,-21.870349170005046,3654,43.732895457033386
GBP_USD,2h,ma_rating,3,0.1,follow,-32.11471093302715,-46.7582026330844,4871,43.46130158078424
GBP_USD,2h,ma_rating,3,0.1,fade,-22.859530623925906,-36.82736119061167,4871,46.602340381851775
GBP_USD,2h,ma_rating,3,0.3,follow,-25.385918717801236,-38.63991986262095,4466,43.90953873712494
GBP_USD,2h,ma_rating,3,0.3,fade,-24.60377790497919,-37.587510017171525,4466,46.171070309001344
GBP_USD,2h,ma_rating,3,0.5,follow,-20.39015455065776,-31.305998855179812,3654,43.951833607006016
GBP_USD,2h,ma_rating,3,0.5,fade,-20.12684602175086,-30.930326273611197,3654,46.36015325670498
GBP_USD,2h,ma_rating,6,0.1,follow,-33.103148254149176,-71.79188322839076,4868,44.638455217748565
GBP_USD,2h,ma_rating,6,0.1,fade,-21.845449341727754,-59.13998855180219,4868,48.93179950698438
GBP_USD,2h,ma_rating,6,0.3,follow,-27.275100171722293,-62.370417859186546,4463,44.857719023078644
GBP_USD,2h,ma_rating,6,0.3,fade,-22.688952489982007,-57.3923640526609,4463,48.801254761371275
GBP_USD,2h,ma_rating,6,0.5,follow,-25.326846021751102,-54.48919290211748,3654,44.3623426382047
GBP_USD,2h,ma_rating,6,0.5,fade,-15.190154550657523,-43.89219232970732,3654,49.42528735632184
GBP_USD,4h,summary,1,0.1,follow,-13.821838649155191,-16.22958348968052,2458,42.39218877135883
GBP_USD,4h,summary,1,0.1,fade,-10.196622889305333,-12.513737335834413,2458,46.01301871440195
GBP_USD,4h,summary,1,0.3,follow,-12.271744840524978,-14.310517823639424,2049,42.06930209858468
GBP_USD,4h,summary,1,0.3,fade,-7.79909943714783,-9.726056285177846,2049,46.46168862859932
GBP_USD,4h,summary,1,0.5,follow,-4.780187617260614,-5.939752345215586,1213,43.85820280296785
GBP_USD,4h,summary,1,0.5,fade,-7.04060037523428,-8.256675422138592,1213,45.67188788128607
GBP_USD,4h,summary,3,0.1,follow,-15.844052532832498,-26.10645028142537,2456,44.991856677524424
GBP_USD,4h,summary,3,0.1,fade,-8.157298311444153,-18.029527204502315,2456,49.63355048859935
GBP_USD,4h,summary,3,0.3,follow,-13.369981238273581,-22.022138836772648,2049,44.558321132259636
GBP_USD,4h,summary,3,0.3,fade,-6.700863039399224,-14.995575984990221,2049,50.07320644216691
GBP_USD,4h,summary,3,0.5,follow,-5.098536585365717,-10.061031894934201,1213,45.42456718878813
GBP_USD,4h,summary,3,0.5,fade,-6.722251407129177,-11.828420262663881,1213,49.134377576257215
GBP_USD,4h,summary,6,0.1,follow,-23.571332082551148,-51.442716697935765,2453,45.86220953933958
GBP_USD,4h,summary,6,0.1,fade,-0.403902439023814,-26.591887429642952,2453,51.08030982470444
GBP_USD,4h,summary,6,0.3,follow,-21.383864915571987,-45.03618011257012,2046,45.50342130987292
GBP_USD,4h,summary,6,0.3,fade,1.33913696060087,-20.67624765478374,2046,51.515151515151516
GBP_USD,4h,summary,6,0.5,follow,-7.06356472795496,-20.685444652908075,1213,47.23825226710635
GBP_USD,4h,summary,6,0.5,fade,-4.757223264539932,-18.438281425890764,1213,50.206100577081614
GBP_USD,4h,osc_rating,1,0.1,follow,-7.081575984990356,-8.540566604127314,1520,42.96052631578947
GBP_USD,4h,osc_rating,1,0.1,fade,-7.663339587241713,-9.136874296434959,1520,45.85526315789474
GBP_USD,4h,osc_rating,1,0.3,follow,-2.819437148217555,-3.3239774859286246,463,41.46868250539957
GBP_USD,4h,osc_rating,1,0.3,fade,-1.592420262664054,-2.0662851782362868,463,47.94816414686825
GBP_USD,4h,osc_rating,3,0.1,follow,-7.716697936209888,-13.925133208254922,1518,45.65217391304348
GBP_USD,4h,osc_rating,3,0.1,fade,-7.011106941838301,-13.301864915571885,1518,48.484848484848484
GBP_USD,4h,osc_rating,3,0.3,follow,-4.0284427767353606,-6.134172607879827,462,42.857142857142854
GBP_USD,4h,osc_rating,3,0.3,fade,-0.3753095684802038,-2.3969831144464324,462,51.082251082251084
GBP_USD,4h,osc_rating,6,0.1,follow,-7.198424015009248,-24.127767354596504,1515,48.976897689768975
GBP_USD,4h,osc_rating,6,0.1,fade,-7.503264540337254,-24.581999999999542,1515,47.98679867986799
GBP_USD,4h,osc_rating,6,0.3,follow,-2.442326454033803,-7.959478424015053,461,49.67462039045553
GBP_USD,4h,osc_rating,6,0.3,fade,-1.952420262663937,-7.336930581613279,461,47.288503253796094
GBP_USD,4h,ma_rating,1,0.1,follow,-14.637973733582987,-17.101215759849403,2504,42.57188498402556
GBP_USD,4h,ma_rating,1,0.1,fade,-9.783489681050185,-12.125369606003282,2504,45.88658146964856
GBP_USD,4h,ma_rating,1,0.3,follow,-13.321801125703127,-15.58565853658493,2293,42.47710423026603
GBP_USD,4h,ma_rating,1,0.3,fade,-9.126078799249123,-11.285043151969573,2293,46.05320540776275
GBP_USD,4h,ma_rating,1,0.5,follow,-10.95962476547813,-12.792540337710776,1853,42.41770102536427
GBP_USD,4h,ma_rating,1,0.5,fade,-7.1074671669790686,-8.844078799249237,1853,46.84295736643281
GBP_USD,4h,ma_rating,3,0.1,follow,-18.001801125703054,-28.536225140712435,2502,44.68425259792166
GBP_USD,4h,ma_rating,3,0.1,fade,-6.402551594746244,-16.34226641650985,2502,49.64028776978417
GBP_USD,4h,ma_rating,3,0.3,follow,-16.329455909943277,-26.058810506566164,2293,44.483209768861755
GBP_USD,4h,ma_rating,3,0.3,fade,-6.118424015008974,-15.317155722326055,2293,49.934583515045794
GBP_USD,4h,ma_rating,3,0.5,follow,-12.56240150093781,-20.444814258911546,1853,44.252563410685376
GBP_USD,4h,ma_rating,3,0.5,fade,-5.504690431519387,-13.008562851782054,1853,50.242849433351324
GBP_USD,4h,ma_rating,6,0.1,follow,-24.9507692307688,-53.53299061913654,2499,45.69827931172469
GBP_USD,4h,ma_rating,6,0.1,fade,0.5725328330211922,-25.90659287054354,2499,51.140456182472995
GBP_USD,4h,ma_rating,6,0.3,follow,-24.702889305815766,-51.131538461538106,2290,45.45851528384279
GBP_USD,4h,ma_rating,6,0.3,fade,2.2811257035652046,-22.06653658536538,2290,51.52838427947598
GBP_USD,4h,ma_rating,6,0.5,follow,-20.55917448405234,-42.10255159474654,1852,44.87041036717063
GBP_USD,4h,ma_rating,6,0.5,fade,2.5001876172611865,-17.330465290806355,1852,52.26781857451404
GBP_USD,1d,summary,1,0.1,follow,-4.423552123552092,-5.402220077220046,485,42.88659793814433
GBP_USD,1d,summary,1,0.1,fade,-1.729343629343574,-2.6406563706563158,485,46.8041237113402
GBP_USD,1d,summary,1,0.3,follow,-3.6194980694980425,-4.4221332046331785,406,42.364532019704434
GBP_USD,1d,summary,1,0.3,fade,-1.5214285714285252,-2.2716119691119236,406,46.30541871921182
GBP_USD,1d,summary,1,0.5,follow,-2.4100386100385767,-2.92035714285711,238,42.857142857142854
GBP_USD,1d,summary,1,0.5,fade,-0.5436293436293003,-1.0072876447876014,238,45.79831932773109
GBP_USD,1d,summary,3,0.1,follow,-6.326447876447855,-10.425501930501913,483,46.3768115942029
GBP_USD,1d,summary,3,0.1,fade,0.18899613899621007,-3.5977316602315916,483,49.4824016563147
GBP_USD,1d,summary,3,0.3,follow,-5.522779922779909,-8.911785714285703,404,46.78217821782179
GBP_USD,1d,summary,3,0.3,fade,0.39729729729736174,-2.6907142857142228,404,49.504950495049506
GBP_USD,1d,summary,3,0.5,follow,-4.654247104247079,-6.836515444015419,238,44.537815126050425
GBP_USD,1d,summary,3,0.5,fade,1.7005791505792027,-0.1773745173744671,238,52.52100840336135
GBP_USD,1d,summary,6,0.1,follow,-10.003861003860969,-20.544218146718123,480,47.5
GBP_USD,1d,summary,6,0.1,fade,3.8988416988417653,-5.672731660231599,480,50.0
GBP_USD,1d,summary,6,0.3,follow,-6.425289575289548,-14.971698841698824,401,48.37905236907731
GBP_USD,1d,summary,6,0.3,fade,1.3322393822394418,-6.554102316602261,401,49.12718204488778
GBP_USD,1d,summary,6,0.5,follow,-5.877799227799203,-11.327683397683376,236,46.61016949152542
GBP_USD,1d,summary,6,0.5,fade,2.949613899613955,-1.6076833976833422,236,50.42372881355932
GBP_USD,1d,osc_rating,1,0.1,follow,-2.603861003861023,-3.2457335907336105,310,43.225806451612904
GBP_USD,1d,osc_rating,1,0.1,fade,-1.1432432432432273,-1.7486003861003703,310,46.45161290322581
GBP_USD,1d,osc_rating,1,0.3,follow,-1.0793436293436445,-1.2960907335907492,109,42.201834862385326
