pair,tp,sl,n_rev,atr_mult,accel,is_pd,is_wr,is_n,wave_pct,tp_pct,wf1,wf2,wf3,wf_pass,oos_pd,oos_wr,oos_n,mc_p
USD_JPY,20,5,3,1.0,False,-52.95,0.114,8782,0.991,0.001,-47.53,-57.43,-53.88,False,-49.32,0.097,3302,
USD_JPY,20,5,3,1.0,True,-37.46,0.114,6225,0.992,0.0,-34.3,-40.28,-37.81,False,-34.42,0.095,2336,
USD_JPY,20,5,3,2.0,False,-15.29,0.11,2463,0.986,0.002,-11.91,-17.37,-16.57,False,-16.17,0.088,1052,
USD_JPY,20,5,3,2.0,True,-12.98,0.113,2125,0.987,0.001,-10.58,-14.27,-14.11,False,-14.09,0.086,926,
USD_JPY,20,10,1,0.0,False,-173.12,0.062,29867,1.0,0.0,-169.89,-178.16,-171.32,False,-153.5,0.044,10912,
USD_JPY,20,10,1,0.0,True,-63.39,0.063,10835,1.0,0.0,-61.94,-65.49,-62.74,False,-55.34,0.046,3927,
USD_JPY,20,10,1,0.5,False,-93.32,0.063,15822,0.999,0.0,-90.76,-97.33,-91.87,False,-80.26,0.049,5627,
USD_JPY,20,10,1,0.5,True,-52.3,0.063,8837,1.0,0.0,-51.12,-53.62,-52.16,False,-45.06,0.049,3182,
USD_JPY,20,10,1,1.0,False,-52.6,0.065,8861,0.999,0.0,-47.44,-56.15,-54.21,False,-48.11,0.049,3318,
USD_JPY,20,10,1,1.0,True,-37.24,0.064,6264,1.0,0.0,-34.19,-39.14,-38.39,False,-33.59,0.048,2342,
USD_JPY,20,10,1,2.0,False,-14.96,0.061,2470,0.998,0.001,-11.62,-16.48,-16.77,False,-15.54,0.042,1053,
USD_JPY,20,10,1,2.0,True,-12.75,0.065,2131,0.999,0.0,-10.18,-13.67,-14.41,False,-13.52,0.041,927,
USD_JPY,20,10,2,0.0,False,-172.34,0.088,29674,0.999,0.0,-169.82,-177.29,-169.91,False,-155.03,0.064,10862,
USD_JPY,20,10,2,0.0,True,-63.3,0.091,10813,0.999,0.0,-62.31,-65.87,-61.73,False,-56.52,0.067,3923,
USD_JPY,20,10,2,0.5,False,-93.48,0.093,15761,0.999,0.001,-91.16,-97.56,-91.71,False,-82.35,0.069,5610,
USD_JPY,20,10,2,0.5,True,-52.3,0.093,8820,0.999,0.0,-51.1,-54.13,-51.66,False,-46.25,0.07,3178,
USD_JPY,20,10,2,1.0,False,-52.9,0.096,8842,0.999,0.001,-47.73,-56.72,-54.24,False,-49.93,0.07,3314,
USD_JPY,20,10,2,1.0,True,-37.3,0.096,6257,0.999,0.0,-34.38,-39.62,-37.91,False,-34.89,0.067,2340,
USD_JPY,20,10,2,2.0,False,-15.01,0.099,2468,0.997,0.002,-11.91,-16.72,-16.42,False,-16.4,0.066,1053,
USD_JPY,20,10,2,2.0,True,-12.77,0.102,2130,0.998,0.001,-10.46,-13.9,-13.94,False,-14.24,0.065,927,
USD_JPY,20,10,3,0.0,False,-169.74,0.109,29113,0.999,0.001,-166.94,-175.29,-167.0,False,-154.55,0.087,10687,
USD_JPY,20,10,3,0.0,True,-62.99,0.113,10740,0.999,0.001,-61.78,-65.9,-61.31,False,-56.69,0.091,3907,
USD_JPY,20,10,3,0.5,False,-93.46,0.112,15618,0.999,0.001,-90.7,-98.53,-91.13,False,-82.66,0.095,5566,
USD_JPY,20,10,3,0.5,True,-52.37,0.114,8768,0.999,0.001,-50.89,-54.84,-51.37,False,-46.37,0.096,3167,
USD_JPY,20,10,3,1.0,False,-53.11,0.115,8782,0.998,0.001,-47.66,-57.62,-54.05,False,-49.83,0.097,3301,
USD_JPY,20,10,3,1.0,True,-37.49,0.114,6225,0.999,0.001,-34.29,-40.31,-37.89,False,-34.84,0.095,2336,
USD_JPY,20,10,3,2.0,False,-15.33,0.111,2463,0.996,0.002,-11.86,-17.46,-16.68,False,-16.53,0.089,1051,
USD_JPY,20,10,3,2.0,True,-12.97,0.114,2125,0.997,0.001,-10.45,-14.3,-14.16,False,-14.46,0.086,926,
USD_JPY,30,0,1,0.0,False,-173.15,0.062,29867,1.0,0.0,-169.99,-178.05,-171.41,False,-153.71,0.044,10912,
USD_JPY,30,0,1,0.0,True,-63.43,0.063,10835,1.0,0.0,-61.97,-65.49,-62.83,False,-55.12,0.046,3927,
USD_JPY,30,0,1,0.5,False,-93.33,0.063,15822,1.0,0.0,-90.8,-97.22,-91.96,False,-80.05,0.049,5627,
USD_JPY,30,0,1,0.5,True,-52.34,0.063,8837,1.0,0.0,-51.15,-53.62,-52.25,False,-44.84,0.049,3182,
USD_JPY,30,0,1,1.0,False,-52.57,0.065,8861,1.0,0.0,-47.38,-56.04,-54.3,False,-47.89,0.049,3318,
USD_JPY,30,0,1,1.0,True,-37.26,0.064,6264,1.0,0.0,-34.17,-39.14,-38.48,False,-33.38,0.048,2342,
USD_JPY,30,0,1,2.0,False,-14.97,0.061,2470,1.0,0.0,-11.67,-16.37,-16.86,False,-15.32,0.042,1053,
USD_JPY,30,0,1,2.0,True,-12.78,0.065,2131,1.0,0.0,-10.16,-13.67,-14.51,False,-13.31,0.041,927,
USD_JPY,30,0,2,0.0,False,-172.37,0.088,29673,1.0,0.0,-169.94,-177.18,-170.0,False,-155.24,0.064,10862,
USD_JPY,30,0,2,0.0,True,-63.34,0.091,10813,1.0,0.0,-62.32,-65.87,-61.82,False,-56.34,0.067,3923,
USD_JPY,30,0,2,0.5,False,-93.48,0.093,15761,1.0,0.0,-91.19,-97.44,-91.81,False,-82.16,0.069,5610,
USD_JPY,30,0,2,0.5,True,-52.33,0.093,8820,1.0,0.0,-51.1,-54.13,-51.75,False,-46.07,0.07,3178,
USD_JPY,30,0,2,1.0,False,-52.83,0.096,8842,1.0,0.0,-47.54,-56.61,-54.34,False,-49.74,0.07,3314,
USD_JPY,30,0,2,1.0,True,-37.32,0.096,6257,1.0,0.0,-34.33,-39.62,-38.0,False,-34.71,0.067,2340,
USD_JPY,30,0,2,2.0,False,-15.02,0.099,2468,1.0,0.0,-11.93,-16.61,-16.52,False,-16.18,0.066,1053,
USD_JPY,30,0,2,2.0,True,-12.78,0.102,2130,1.0,0.0,-10.42,-13.9,-14.04,False,-14.04,0.065,927,
USD_JPY,30,0,3,0.0,False,-169.83,0.109,29112,1.0,0.0,-167.38,-174.92,-167.19,False,-154.42,0.087,10687,
USD_JPY,30,0,3,0.0,True,-63.06,0.113,10740,1.0,0.0,-61.91,-65.77,-61.5,False,-56.17,0.091,3907,
USD_JPY,30,0,3,0.5,False,-93.57,0.112,15618,1.0,0.0,-90.99,-98.38,-91.33,False,-82.13,0.095,5566,
USD_JPY,30,0,3,0.5,True,-52.47,0.114,8768,1.0,0.0,-51.02,-54.82,-51.56,False,-45.85,0.096,3167,
USD_JPY,30,0,3,1.0,False,-53.12,0.115,8782,1.0,0.0,-47.64,-57.47,-54.25,False,-49.29,0.098,3301,
USD_JPY,30,0,3,1.0,True,-37.57,0.114,6225,1.0,0.0,-34.33,-40.29,-38.08,False,-34.32,0.095,2336,
USD_JPY,30,0,3,2.0,False,-15.43,0.111,2463,1.0,0.0,-12.06,-17.35,-16.87,False,-15.95,0.09,1051,
USD_JPY,30,0,3,2.0,True,-13.05,0.114,2125,1.0,0.0,-10.49,-14.3,-14.36,False,-13.91,0.087,926,
USD_JPY,30,5,1,0.0,False,-173.06,0.062,29867,0.999,0.0,-169.83,-177.99,-171.37,False,-152.96,0.044,10912,
USD_JPY,30,5,1,0.0,True,-63.4,0.063,10835,0.998,0.0,-61.9,-65.47,-62.83,False,-54.89,0.046,3927,
USD_JPY,30,5,1,0.5,False,-93.27,0.063,15822,0.998,0.0,-90.69,-97.18,-91.93,False,-79.78,0.049,5627,
USD_JPY,30,5,1,0.5,True,-52.31,0.063,8837,0.998,0.0,-51.09,-53.6,-52.26,False,-44.61,0.049,3182,
USD_JPY,30,5,1,1.0,False,-52.54,0.065,8861,0.998,0.0,-47.34,-56.02,-54.26,False,-47.62,0.049,3318,
USD_JPY,30,5,1,1.0,True,-37.25,0.064,6264,0.998,0.0,-34.14,-39.12,-38.49,False,-33.14,0.048,2342,
USD_JPY,30,5,1,2.0,False,-14.97,0.061,2470,0.995,0.0,-11.7,-16.34,-16.86,False,-15.11,0.042,1053,
USD_JPY,30,5,1,2.0,True,-12.78,0.065,2131,0.995,0.0,-10.19,-13.64,-14.51,False,-13.11,0.041,927,
USD_JPY,30,5,2,0.0,False,-172.18,0.088,29673,0.997,0.0,-169.6,-177.1,-169.85,False,-154.21,0.064,10862,
USD_JPY,30,5,2,0.0,True,-63.25,0.091,10813,0.996,0.0,-62.18,-65.83,-61.74,False,-55.94,0.067,3923,
USD_JPY,30,5,2,0.5,False,-93.31,0.092,15761,0.996,0.0,-90.87,-97.37,-91.7,False,-81.61,0.069,5610,
USD_JPY,30,5,2,0.5,True,-52.24,0.093,8820,0.995,0.0,-50.96,-54.09,-51.67,False,-45.67,0.07,3178,
USD_JPY,30,5,2,1.0,False,-52.73,0.096,8842,0.995,0.0,-47.35,-56.57,-54.27,False,-49.2,0.07,3314,
USD_JPY,30,5,2,1.0,True,-37.27,0.096,6257,0.995,0.0,-34.25,-39.57,-37.98,False,-34.31,0.067,2340,
USD_JPY,30,5,2,2.0,False,-14.99,0.098,2468,0.99,0.0,-11.91,-16.57,-16.48,False,-15.78,0.066,1053,
USD_JPY,30,5,2,2.0,True,-12.77,0.102,2130,0.991,0.0,-10.45,-13.86,-14.01,False,-13.67,0.065,927,
USD_JPY,30,5,3,0.0,False,-169.52,0.109,29113,0.995,0.0,-166.95,-174.7,-166.9,False,-153.63,0.087,10688,
USD_JPY,30,5,3,0.0,True,-62.94,0.113,10740,0.994,0.0,-61.69,-65.75,-61.38,False,-56.03,0.091,3907,
USD_JPY,30,5,3,0.5,False,-93.29,0.112,15619,0.994,0.0,-90.54,-98.24,-91.08,False,-81.88,0.095,5567,
USD_JPY,30,5,3,0.5,True,-52.35,0.113,8768,0.993,0.0,-50.82,-54.79,-51.44,False,-45.71,0.096,3167,
USD_JPY,30,5,3,1.0,False,-52.96,0.114,8782,0.992,0.0,-47.47,-57.34,-54.08,False,-49.1,0.097,3302,
USD_JPY,30,5,3,1.0,True,-37.52,0.114,6225,0.992,0.0,-34.3,-40.26,-38.01,False,-34.2,0.095,2336,
USD_JPY,30,5,3,2.0,False,-15.37,0.11,2463,0.987,0.0,-12.07,-17.26,-16.77,False,-15.91,0.088,1052,
USD_JPY,30,5,3,2.0,True,-13.05,0.113,2125,0.988,0.0,-10.58,-14.27,-14.31,False,-13.83,0.086,926,
USD_JPY,30,10,1,0.0,False,-173.15,0.062,29867,1.0,0.0,-170.01,-178.05,-171.41,False,-153.24,0.044,10912,
USD_JPY,30,10,1,0.0,True,-63.44,0.063,10835,1.0,0.0,-61.99,-65.49,-62.83,False,-55.08,0.046,3927,
USD_JPY,30,10,1,0.5,False,-93.34,0.063,15822,1.0,0.0,-90.82,-97.22,-91.96,False,-80.01,0.049,5627,
USD_JPY,30,10,1,0.5,True,-52.35,0.063,8837,1.0,0.0,-51.17,-53.62,-52.25,False,-44.8,0.049,3182,
USD_JPY,30,10,1,1.0,False,-52.58,0.065,8861,1.0,0.0,-47.4,-56.04,-54.3,False,-47.85,0.049,3318,
USD_JPY,30,10,1,1.0,True,-37.27,0.064,6264,1.0,0.0,-34.19,-39.14,-38.48,False,-33.34,0.048,2342,
USD_JPY,30,10,1,2.0,False,-14.97,0.061,2470,0.999,0.0,-11.69,-16.37,-16.86,False,-15.28,0.042,1053,
USD_JPY,30,10,1,2.0,True,-12.78,0.065,2131,1.0,0.0,-10.18,-13.67,-14.51,False,-13.27,0.041,927,
USD_JPY,30,10,2,0.0,False,-172.39,0.088,29673,1.0,0.0,-169.98,-177.18,-170.0,False,-154.77,0.064,10862,
USD_JPY,30,10,2,0.0,True,-63.35,0.091,10813,1.0,0.0,-62.37,-65.87,-61.82,False,-56.29,0.067,3923,
USD_JPY,30,10,2,0.5,False,-93.5,0.093,15761,0.999,0.0,-91.24,-97.44,-91.81,False,-82.12,0.069,5610,
USD_JPY,30,10,2,0.5,True,-52.35,0.093,8820,1.0,0.0,-51.15,-54.13,-51.75,False,-46.02,0.07,3178,
USD_JPY,30,10,2,1.0,False,-52.84,0.096,8842,0.999,0.0,-47.58,-56.61,-54.34,False,-49.7,0.07,3314,
USD_JPY,30,10,2,1.0,True,-37.33,0.096,6257,1.0,0.0,-34.38,-39.62,-38.0,False,-34.66,0.067,2340,
USD_JPY,30,10,2,2.0,False,-15.03,0.099,2468,0.998,0.0,-11.98,-16.61,-16.52,False,-16.14,0.066,1053,
USD_JPY,30,10,2,2.0,True,-12.8,0.102,2130,0.999,0.0,-10.46,-13.9,-14.04,False,-13.98,0.065,927,
USD_JPY,30,10,3,0.0,False,-169.86,0.109,29112,1.0,0.0,-167.41,-174.97,-167.19,False,-154.3,0.087,10687,
USD_JPY,30,10,3,0.0,True,-63.07,0.113,10740,1.0,0.0,-61.94,-65.77,-61.51,False,-56.47,0.091,3907,
USD_JPY,30,10,3,0.5,False,-93.6,0.112,15618,0.999,0.0,-91.02,-98.44,-91.33,False,-82.44,0.095,5566,
USD_JPY,30,10,3,0.5,True,-52.48,0.114,8768,1.0,0.0,-51.05,-54.82,-51.57,False,-46.15,0.096,3167,
USD_JPY,30,10,3,1.0,False,-53.15,0.115,8782,0.999,0.0,-47.67,-57.53,-54.25,False,-49.61,0.097,3301,
USD_JPY,30,10,3,1.0,True,-37.58,0.114,6225,1.0,0.0,-34.36,-40.29,-38.08,False,-34.62,0.095,2336,
USD_JPY,30,10,3,2.0,False,-15.44,0.111,2463,0.998,0.0,-12.09,-17.35,-16.87,False,-16.27,0.089,1051,
USD_JPY,30,10,3,2.0,True,-13.06,0.114,2125,0.999,0.0,-10.52,-14.3,-14.36,False,-14.2,0.086,926,
USD_JPY,30,20,1,0.0,False,-173.15,0.062,29867,1.0,0.0,-169.99,-178.05,-171.41,False,-153.37,0.044,10912,
USD_JPY,30,20,1,0.0,True,-63.43,0.063,10835,1.0,0.0,-61.97,-65.49,-62.83,False,-55.12,0.046,3927,
USD_JPY,30,20,1,0.5,False,-93.33,0.063,15822,1.0,0.0,-90.8,-97.22,-91.96,False,-80.05,0.049,5627,
USD_JPY,30,20,1,0.5,True,-52.34,0.063,8837,1.0,0.0,-51.15,-53.62,-52.25,False,-44.84,0.049,3182,
USD_JPY,30,20,1,1.0,False,-52.57,0.065,8861,1.0,0.0,-47.38,-56.04,-54.3,False,-47.89,0.049,3318,
USD_JPY,30,20,1,1.0,True,-37.26,0.064,6264,1.0,0.0,-34.17,-39.14,-38.48,False,-33.38,0.048,2342,
USD_JPY,30,20,1,2.0,False,-14.97,0.061,2470,1.0,0.0,-11.67,-16.37,-16.86,False,-15.32,0.042,1053,
USD_JPY,30,20,1,2.0,True,-12.78,0.065,2131,1.0,0.0,-10.16,-13.67,-14.51,False,-13.31,0.041,927,
USD_JPY,30,20,2,0.0,False,-172.37,0.088,29673,1.0,0.0,-169.94,-177.18,-170.0,False,-154.89,0.064,10862,
USD_JPY,30,20,2,0.0,True,-63.34,0.091,10813,1.0,0.0,-62.32,-65.87,-61.82,False,-56.34,0.067,3923,
USD_JPY,30,20,2,0.5,False,-93.48,0.093,15761,1.0,0.0,-91.19,-97.44,-91.81,False,-82.16,0.069,5610,
USD_JPY,30,20,2,0.5,True,-52.33,0.093,8820,1.0,0.0,-51.1,-54.13,-51.75,False,-46.07,0.07,3178,
USD_JPY,30,20,2,1.0,False,-52.83,0.096,8842,1.0,0.0,-47.54,-56.61,-54.34,False,-49.74,0.07,3314,
USD_JPY,30,20,2,1.0,True,-37.32,0.096,6257,1.0,0.0,-34.33,-39.62,-38.0,False,-34.71,0.067,2340,
USD_JPY,30,20,2,2.0,False,-15.02,0.099,2468,1.0,0.0,-11.93,-16.61,-16.52,False,-16.18,0.066,1053,
USD_JPY,30,20,2,2.0,True,-12.78,0.102,2130,1.0,0.0,-10.42,-13.9,-14.04,False,-14.04,0.065,927,
USD_JPY,30,20,3,0.0,False,-169.83,0.109,29112,1.0,0.0,-167.38,-174.92,-167.19,False,-154.07,0.087,10687,
USD_JPY,30,20,3,0.0,True,-63.06,0.113,10740,1.0,0.0,-61.91,-65.77,-61.5,False,-56.17,0.091,3907,
USD_JPY,30,20,3,0.5,False,-93.57,0.112,15618,1.0,0.0,-90.99,-98.38,-91.33,False,-82.13,0.095,5566,
USD_JPY,30,20,3,0.5,True,-52.47,0.114,8768,1.0,0.0,-51.02,-54.82,-51.56,False,-45.85,0.096,3167,
USD_JPY,30,20,3,1.0,False,-53.12,0.115,8782,1.0,0.0,-47.64,-57.47,-54.25,False,-49.29,0.098,3301,
USD_JPY,30,20,3,1.0,True,-37.57,0.114,6225,1.0,0.0,-34.33,-40.29,-38.08,False,-34.32,0.095,2336,
USD_JPY,30,20,3,2.0,False,-15.43,0.111,2463,1.0,0.0,-12.06,-17.35,-16.87,False,-15.95,0.09,1051,
USD_JPY,30,20,3,2.0,True,-13.05,0.114,2125,1.0,0.0,-10.49,-14.3,-14.36,False,-13.91,0.087,926,
GBP_USD,5,0,1,0.0,False,-157.35,0.035,23622,0.998,0.002,-161.87,-156.05,-154.12,False,-138.11,0.034,8672,
GBP_USD,5,0,1,0.0,True,-58.01,0.036,8670,0.998,0.002,-58.93,-58.11,-56.99,False,-50.56,0.035,3159,
GBP_USD,5,0,1,0.5,False,-84.85,0.038,12715,0.997,0.003,-86.76,-84.81,-82.97,False,-75.07,0.037,4721,
GBP_USD,5,0,1,0.5,True,-47.82,0.036,7138,0.998,0.002,-48.7,-48.0,-46.75,False,-42.15,0.035,2629,
GBP_USD,5,0,1,1.0,False,-49.51,0.04,7397,0.997,0.003,-48.07,-49.98,-50.47,False,-42.41,0.043,2699,
GBP_USD,5,0,1,1.0,True,-34.94,0.038,5218,0.998,0.002,-33.94,-35.35,-35.52,False,-29.56,0.04,1873,
GBP_USD,5,0,1,2.0,False,-14.71,0.044,2168,0.995,0.005,-11.03,-15.64,-17.45,False,-12.78,0.044,796,
GBP_USD,5,0,1,2.0,True,-12.58,0.044,1861,0.997,0.003,-9.57,-13.75,-14.43,False,-10.94,0.04,674,
GBP_USD,5,0,2,0.0,False,-156.39,0.057,23515,0.994,0.006,-161.67,-155.63,-151.85,False,-137.49,0.058,8641,
GBP_USD,5,0,2,0.0,True,-58.1,0.057,8660,0.994,0.006,-59.63,-58.3,-56.36,False,-50.19,0.06,3156,
GBP_USD,5,0,2,0.5,False,-84.65,0.062,12680,0.993,0.007,-87.46,-84.67,-81.82,False,-74.72,0.067,4710,
GBP_USD,5,0,2,0.5,True,-47.91,0.058,7130,0.994,0.006,-49.26,-48.31,-46.16,False,-41.93,0.061,2626,
GBP_USD,5,0,2,1.0,False,-49.69,0.063,7392,0.993,0.007,-48.9,-50.23,-49.93,False,-41.91,0.076,2695,
GBP_USD,5,0,2,1.0,True,-35.14,0.06,5217,0.994,0.006,-34.61,-35.75,-35.07,False,-29.19,0.071,1872,
GBP_USD,5,0,2,2.0,False,-14.79,0.061,2166,0.99,0.01,-11.52,-16.13,-16.71,False,-12.71,0.073,794,
GBP_USD,5,0,2,2.0,True,-12.69,0.059,1860,0.992,0.008,-10.02,-14.07,-13.97,False,-10.99,0.067,674,
GBP_USD,5,0,3,0.0,False,-153.22,0.079,23128,0.987,0.013,-158.72,-152.13,-148.81,False,-133.63,0.079,8515,
GBP_USD,5,0,3,0.0,True,-57.24,0.08,8612,0.987,0.013,-59.2,-57.06,-55.44,False,-49.34,0.082,3141,
GBP_USD,5,0,3,0.5,False,-83.57,0.084,12565,0.986,0.014,-86.38,-83.44,-80.88,False,-72.68,0.092,4668,
GBP_USD,5,0,3,0.5,True,-47.31,0.081,7097,0.987,0.013,-49.08,-47.24,-45.62,False,-41.15,0.084,2617,
GBP_USD,5,0,3,1.0,False,-49.41,0.083,7355,0.986,0.014,-49.43,-49.17,-49.63,False,-40.94,0.1,2681,
GBP_USD,5,0,3,1.0,True,-34.82,0.082,5200,0.987,0.013,-34.82,-34.91,-34.71,False,-28.56,0.094,1867,
GBP_USD,5,0,3,2.0,False,-14.67,0.088,2161,0.983,0.017,-11.57,-16.13,-16.31,False,-12.05,0.106,791,
GBP_USD,5,0,3,2.0,True,-12.58,0.087,1856,0.985,0.015,-10.13,-13.94,-13.67,False,-10.44,0.101,671,
GBP_USD,10,0,1,0.0,False,-197.13,0.035,29133,1.0,0.0,-199.75,-198.95,-192.7,False,-188.96,0.035,11625,
GBP_USD,10,0,1,0.0,True,-72.95,0.035,10738,1.0,0.0,-72.25,-74.79,-71.82,False,-69.22,0.035,4233,
GBP_USD,10,0,1,0.5,False,-107.32,0.038,15833,1.0,0.0,-107.34,-109.2,-105.43,False,-103.95,0.037,6370,
GBP_USD,10,0,1,0.5,True,-60.33,0.037,8875,1.0,0.0,-59.93,-61.82,-59.23,False,-58.29,0.034,3542,
GBP_USD,10,0,1,1.0,False,-63.08,0.039,9259,1.0,0.0,-59.0,-65.33,-64.91,False,-60.2,0.04,3697,
GBP_USD,10,0,1,1.0,True,-44.2,0.038,6499,1.0,0.0,-41.55,-45.82,-45.24,False,-42.0,0.037,2567,
GBP_USD,10,0,1,2.0,False,-18.96,0.043,2748,0.999,0.001,-13.88,-20.62,-22.39,False,-17.92,0.039,1080,
GBP_USD,10,0,1,2.0,True,-16.14,0.044,2355,0.999,0.001,-12.01,-17.93,-18.48,False,-15.29,0.037,920,
GBP_USD,10,0,2,0.0,False,-195.75,0.057,28951,0.999,0.001,-199.71,-197.71,-189.83,False,-188.04,0.057,11549,
GBP_USD,10,0,2,0.0,True,-73.08,0.058,10719,0.999,0.001,-73.15,-74.59,-71.5,False,-69.13,0.059,4227,
GBP_USD,10,0,2,0.5,False,-106.96,0.063,15773,0.999,0.001,-108.34,-108.59,-103.97,False,-103.98,0.064,6345,
GBP_USD,10,0,2,0.5,True,-60.41,0.06,8858,0.999,0.001,-60.63,-61.75,-58.86,False,-58.35,0.059,3536,
GBP_USD,10,0,2,1.0,False,-63.23,0.063,9244,0.999,0.001,-60.22,-65.15,-64.33,False,-60.16,0.07,3686,
GBP_USD,10,0,2,1.0,True,-44.41,0.062,6493,0.999,0.001,-42.5,-45.79,-44.93,False,-41.96,0.065,2563,
GBP_USD,10,0,2,2.0,False,-18.99,0.063,2745,0.998,0.002,-14.45,-20.88,-21.64,False,-18.09,0.066,1077,
GBP_USD,10,0,2,2.0,True,-16.21,0.062,2353,0.998,0.002,-12.56,-18.0,-18.06,False,-15.63,0.061,919,
GBP_USD,10,0,3,0.0,False,-191.08,0.078,28353,0.999,0.001,-195.7,-191.87,-185.66,False,-182.16,0.078,11316,
GBP_USD,10,0,3,0.0,True,-72.1,0.08,10655,0.998,0.002,-72.61,-72.94,-70.75,False,-68.04,0.081,4200,
GBP_USD,10,0,3,0.5,False,-105.4,0.084,15593,0.998,0.002,-107.24,-106.15,-102.82,False,-100.86,0.089,6264,
GBP_USD,10,0,3,0.5,True,-59.81,0.082,8816,0.998,0.002,-60.48,-60.49,-58.46,False,-57.36,0.084,3517,
GBP_USD,10,0,3,1.0,False,-62.72,0.085,9183,0.998,0.002,-60.94,-63.35,-63.88,False,-58.34,0.096,3658,
GBP_USD,10,0,3,1.0,True,-44.1,0.083,6469,0.998,0.002,-42.83,-44.7,-44.78,False,-41.11,0.092,2553,
GBP_USD,10,0,3,2.0,False,-18.85,0.09,2737,0.996,0.004,-14.47,-20.66,-21.42,False,-17.14,0.107,1073,
GBP_USD,10,0,3,2.0,True,-16.12,0.089,2347,0.996,0.004,-12.64,-17.78,-17.94,False,-14.99,0.1,916,
GBP_USD,10,5,1,0.0,False,-197.08,0.035,29133,0.999,0.0,-199.62,-198.93,-192.68,False,-188.86,0.035,11625,
GBP_USD,10,5,1,0.0,True,-72.93,0.035,10738,0.999,0.0,-72.2,-74.77,-71.81,False,-69.17,0.035,4233,
GBP_USD,10,5,1,0.5,False,-107.29,0.038,15833,0.999,0.0,-107.29,-109.18,-105.41,False,-103.88,0.037,6370,
GBP_USD,10,5,1,0.5,True,-60.3,0.037,8875,0.999,0.0,-59.89,-61.8,-59.22,False,-58.24,0.034,3542,
GBP_USD,10,5,1,1.0,False,-63.06,0.039,9259,0.999,0.0,-58.99,-65.31,-64.88,False,-60.15,0.04,3697,
GBP_USD,10,5,1,1.0,True,-44.19,0.038,6499,0.999,0.0,-41.54,-45.8,-45.23,False,-41.95,0.037,2567,
GBP_USD,10,5,1,2.0,False,-18.95,0.043,2748,0.997,0.001,-13.87,-20.6,-22.37,False,-17.87,0.039,1080,
GBP_USD,10,5,1,2.0,True,-16.12,0.044,2355,0.997,0.001,-12.0,-17.91,-18.47,False,-15.24,0.037,920,
GBP_USD,10,5,2,0.0,False,-195.62,0.057,28951,0.999,0.001,-199.45,-197.63,-189.77,False,-187.91,0.057,11549,
GBP_USD,10,5,2,0.0,True,-73.01,0.058,10719,0.998,0.001,-72.98,-74.56,-71.49,False,-69.05,0.059,4227,
GBP_USD,10,5,2,0.5,False,-106.88,0.063,15773,0.998,0.001,-108.15,-108.55,-103.94,False,-103.88,0.064,6345,
GBP_USD,10,5,2,0.5,True,-60.34,0.06,8858,0.998,0.001,-60.46,-61.71,-58.85,False,-58.27,0.059,3536,
GBP_USD,10,5,2,1.0,False,-63.17,0.063,9244,0.997,0.001,-60.09,-65.12,-64.3,False,-60.07,0.07,3686,
GBP_USD,10,5,2,1.0,True,-44.36,0.062,6493,0.997,0.001,-42.38,-45.76,-44.92,False,-41.88,0.065,2563,
GBP_USD,10,5,2,2.0,False,-18.95,0.063,2745,0.994,0.002,-14.39,-20.85,-21.61,False,-18.02,0.066,1077,
GBP_USD,10,5,2,2.0,True,-16.17,0.062,2353,0.994,0.002,-12.5,-17.96,-18.05,False,-15.56,0.061,919,
GBP_USD,10,5,3,0.0,False,-190.8,0.078,28353,0.997,0.001,-195.15,-191.72,-185.54,False,-181.86,0.078,11316,
GBP_USD,10,5,3,0.0,True,-71.95,0.08,10655,0.996,0.002,-72.27,-72.89,-70.68,False,-67.9,0.081,4200,
GBP_USD,10,5,3,0.5,False,-105.19,0.084,15593,0.996,0.002,-106.79,-106.05,-102.74,False,-100.66,0.089,6264,
GBP_USD,10,5,3,0.5,True,-59.66,0.082,8816,0.996,0.002,-60.15,-60.44,-58.39,False,-57.22,0.084,3517,
GBP_USD,10,5,3,1.0,False,-62.54,0.085,9183,0.995,0.002,-60.6,-63.25,-63.77,False,-58.16,0.096,3658,
GBP_USD,10,5,3,1.0,True,-43.98,0.083,6469,0.995,0.002,-42.55,-44.65,-44.73,False,-40.97,0.092,2553,
GBP_USD,10,5,3,2.0,False,-18.72,0.09,2737,0.989,0.004,-14.24,-20.59,-21.32,False,-17.01,0.107,1073,
GBP_USD,10,5,3,2.0,True,-16.01,0.089,2347,0.99,0.004,-12.41,-17.73,-17.89,False,-14.88,0.1,916,
GBP_USD,20,0,1,0.0,False,-197.13,0.035,29133,1.0,0.0,-199.8,-198.9,-192.7,False,-189.0,0.035,11625,
GBP_USD,20,0,1,0.0,True,-72.95,0.035,10738,1.0,0.0,-72.25,-74.79,-71.82,False,-69.16,0.035,4233,
GBP_USD,20,0,1,0.5,False,-107.31,0.038,15833,1.0,0.0,-107.34,-109.15,-105.43,False,-103.98,0.037,6370,
GBP_USD,20,0,1,0.5,True,-60.33,0.037,8875,1.0,0.0,-59.94,-61.82,-59.23,False,-58.22,0.034,3542,
GBP_USD,20,0,1,1.0,False,-63.1,0.039,9259,1.0,0.0,-59.01,-65.37,-64.91,False,-60.23,0.04,3697,
GBP_USD,20,0,1,1.0,True,-44.2,0.038,6499,1.0,0.0,-41.55,-45.82,-45.24,False,-41.93,0.037,2567,
