n_events,fill_rate,tp_rate,total_pnl,ppd,ev_per_day,pair,thr,peak_bars,sd,tp
18770,99.9413958444326,46.19649235033604,-1239.3362121633666,-3.2136478133358124,48.67135234515517,AUD_JPY,2.0,10,1,10
18770,99.9413958444326,25.768964230501318,813.5568237233451,2.1095850197253183,48.67135234515517,AUD_JPY,2.0,10,1,15
18770,99.9413958444326,14.222506530198078,1063.2527770913773,2.757056502172571,48.67135234515517,AUD_JPY,2.0,10,1,20
18770,99.64837506659563,70.46086398630932,-22550.621490476315,-58.474653391859405,48.67135234515517,AUD_JPY,2.0,10,2,5
18770,99.64837506659563,51.20829769033088,-20137.92736816043,-52.218442111714424,48.67135234515517,AUD_JPY,2.0,10,2,8
18770,99.64837506659563,41.53656971770522,-18021.04232787651,-46.729275480396,48.67135234515517,AUD_JPY,2.0,10,2,10
18770,99.64837506659563,22.77587681779177,-17202.63851928136,-44.607122037202004,48.67135234515517,AUD_JPY,2.0,10,2,15
18770,99.64837506659563,12.836826347304703,-16612.24893187828,-43.07621848742011,48.67135234515517,AUD_JPY,2.0,10,2,20
18770,96.89397975492807,65.78875020618761,-31386.809936524147,-81.38723949978605,48.67135234515517,AUD_JPY,2.0,10,3,5
18770,96.89397975492807,47.64941991532151,-30061.918792725693,-77.95174436506095,48.67135234515517,AUD_JPY,2.0,10,3,8
18770,96.89397975492807,38.214108978938896,-28344.528137208305,-73.49848247326746,48.67135234515517,AUD_JPY,2.0,10,3,10
18770,96.89397975492807,20.784076538185474,-28387.12091064617,-73.6089272193171,48.67135234515517,AUD_JPY,2.0,10,3,15
18770,96.89397975492807,11.574201352613867,-28075.037475587764,-72.79968252944954,48.67135234515517,AUD_JPY,2.0,10,3,20
18770,85.02397442727757,60.01629174759947,-36534.116973875134,-94.73441022134209,48.67135234515517,AUD_JPY,2.0,10,5,5
18770,85.02397442727757,43.54909455479394,-33709.73236083728,-87.41066921657917,48.67135234515517,AUD_JPY,2.0,10,5,8
18770,85.02397442727757,34.450780124065766,-33129.9354553193,-85.90723290986118,48.67135234515517,AUD_JPY,2.0,10,5,10
18770,85.02397442727757,18.760573970799,-33107.93670653928,-85.85018928423386,48.67135234515517,AUD_JPY,2.0,10,5,15
18770,85.02397442727757,10.627232282723815,-33238.041229243994,-86.18755545718322,48.67135234515517,AUD_JPY,2.0,10,5,20
18468,100.0,60.8566168507656,-47390.630798339844,-122.8857799384742,47.888254401189435,AUD_JPY,2.0,22,0,5
18468,100.0,43.04201862681162,-47072.642333984375,-122.06122327409808,47.888254401189435,AUD_JPY,2.0,22,0,8
18468,100.0,33.40372536278788,-46901.52374267578,-121.61750599917069,47.888254401189435,AUD_JPY,2.0,22,0,10
18468,100.0,18.025774312323044,-46113.13766479492,-119.57318971890675,47.888254401189435,AUD_JPY,2.0,22,0,15
18468,100.0,9.94152046783572,-45999.325256347656,-119.27806964257283,47.888254401189435,AUD_JPY,2.0,22,0,20
18468,99.97292614251678,80.69111195363263,3098.0201721173166,8.03328883162068,47.888254401189435,AUD_JPY,2.0,22,1,5
18468,99.97292614251678,60.206900287057344,7334.027343746241,19.017422959854862,47.888254401189435,AUD_JPY,2.0,22,1,8
18468,99.97292614251678,49.168607485238084,9926.647491450276,25.740189539825632,47.888254401189435,AUD_JPY,2.0,22,1,10
18468,99.97292614251678,27.72572171369616,12563.623443596689,32.57797247496783,47.888254401189435,AUD_JPY,2.0,22,1,15
18468,99.97292614251678,15.57710014623758,13347.304351798666,34.610088064167066,47.888254401189435,AUD_JPY,2.0,22,1,20
18468,99.72384665367122,73.58418852147072,-13204.168243406268,-34.238930474136126,47.888254401189435,AUD_JPY,2.0,22,2,5
18468,99.72384665367122,54.09132866373165,-9671.360076900934,-25.078219177395436,47.888254401189435,AUD_JPY,2.0,22,2,8
18468,99.72384665367122,43.94309605255774,-7554.857604976361,-19.590044560963218,47.888254401189435,AUD_JPY,2.0,22,2,10
18468,99.72384665367122,24.67828636585629,-5005.680603021824,-12.979927776077997,47.888254401189435,AUD_JPY,2.0,22,2,15
18468,99.72384665367122,14.16082966824053,-4065.196807855037,-10.541216099494543,47.888254401189435,AUD_JPY,2.0,22,2,20
18468,97.64457439896036,68.48555426162766,-23947.3535766608,-62.09643493146882,47.888254401189435,AUD_JPY,2.0,22,3,5
18468,97.64457439896036,50.3410414240531,-20682.741943360394,-53.631167852382156,47.888254401189435,AUD_JPY,2.0,22,3,8
18468,97.64457439896036,40.30943270670214,-19111.456634522707,-49.556762902930636,47.888254401189435,AUD_JPY,2.0,22,3,10
18468,97.64457439896036,22.425553152552407,-17560.17764282386,-45.53423512506108,47.888254401189435,AUD_JPY,2.0,22,3,15
18468,97.64457439896036,12.86530250096973,-17299.386657716626,-44.857993786510505,47.888254401189435,AUD_JPY,2.0,22,3,20
18468,87.79510504656703,61.44073023312807,-34350.813293455256,-89.07301742932344,47.888254401189435,AUD_JPY,2.0,22,5,5
18468,87.79510504656703,44.83162698901907,-30917.21920776113,-80.169572167999,47.888254401189435,AUD_JPY,2.0,22,5,8
18468,87.79510504656703,35.6728752929545,-29673.01879882516,-76.943311300055,47.888254401189435,AUD_JPY,2.0,22,5,10
18468,87.79510504656703,19.816208215121513,-29311.247406002167,-76.00522377056724,47.888254401189435,AUD_JPY,2.0,22,5,15
18468,87.79510504656703,11.551745405204665,-28708.551330562328,-74.4424090105899,47.888254401189435,AUD_JPY,2.0,22,5,20
17917,100.0,60.400736730476055,-48344.89196777344,-125.36021689142052,46.4594896093844,AUD_JPY,2.0,44,0,5
17917,100.0,42.864318803368704,-47507.403717041016,-123.18857673498337,46.4594896093844,AUD_JPY,2.0,44,0,8
17917,100.0,33.437517441534105,-47072.012939453125,-122.05959122918628,46.4594896093844,AUD_JPY,2.0,44,0,10
17917,100.0,18.139197410279724,-46525.99334716797,-120.64374083155874,46.4594896093844,AUD_JPY,2.0,44,0,15
17917,100.0,9.912373723279014,-47278.29406738281,-122.59448635223485,46.4594896093844,AUD_JPY,2.0,44,0,20
17917,99.97767483395657,84.3912242505396,11395.603240965365,29.549249894865078,46.4594896093844,AUD_JPY,2.0,44,1,5
17917,99.97767483395657,64.77418634510887,18568.557037350285,48.149002776024844,46.4594896093844,AUD_JPY,2.0,44,1,8
17917,99.97767483395657,52.833137944506625,20655.276123042553,53.559947894037016,46.4594896093844,AUD_JPY,2.0,44,1,10
17917,99.97767483395657,30.54764696030645,22885.157836907696,59.34211936891975,46.4594896093844,AUD_JPY,2.0,44,1,15
17917,99.97767483395657,17.015575280521574,23427.861328117397,60.7493709853083,46.4594896093844,AUD_JPY,2.0,44,1,20
17917,99.82697996316348,77.563457452752,-3682.095275877309,-9.547818675581025,46.4594896093844,AUD_JPY,2.0,44,2,5
17917,99.82697996316348,57.944761265791236,1351.2618713408833,3.5038754741931735,46.4594896093844,AUD_JPY,2.0,44,2,8
17917,99.82697996316348,47.31633679972899,3785.358032230312,9.815583086800466,46.4594896093844,AUD_JPY,2.0,44,2,10
17917,99.82697996316348,27.088225427707307,5424.151580815736,14.065039571838739,46.4594896093844,AUD_JPY,2.0,44,2,15
17917,99.82697996316348,15.397517611538891,6213.969818121255,16.113069498132095,46.4594896093844,AUD_JPY,2.0,44,2,20
17917,98.43165708544957,72.42004989793193,-14572.615081787662,-37.78736724752315,46.4594896093844,AUD_JPY,2.0,44,3,5
17917,98.43165708544957,53.662962122927325,-10927.415374756789,-28.33522024116428,46.4594896093844,AUD_JPY,2.0,44,3,8
17917,98.43165708544957,43.144704014513316,-9762.231079102703,-25.31385128001236,46.4594896093844,AUD_JPY,2.0,44,3,10
17917,98.43165708544957,24.557722839644786,-8216.94488525542,-21.306863063984398,46.4594896093844,AUD_JPY,2.0,44,3,15
17917,98.43165708544957,14.169879791335099,-7402.524810792736,-19.195039600950793,46.4594896093844,AUD_JPY,2.0,44,3,20
17917,90.23832114751353,64.10192973774961,-28160.056304929993,-73.02013971639084,46.4594896093844,AUD_JPY,2.0,44,5,5
17917,90.23832114751353,47.06209797129842,-25178.957794187023,-65.29003337691357,46.4594896093844,AUD_JPY,2.0,44,5,8
17917,90.23832114751353,37.84636318653897,-24569.055633542066,-63.70853295300189,46.4594896093844,AUD_JPY,2.0,44,5,10
17917,90.23832114751353,21.146709549726552,-23846.168670650673,-61.834058468366514,46.4594896093844,AUD_JPY,2.0,44,5,15
17917,90.23832114751353,12.574220682829504,-22669.744720454968,-58.78354463846484,46.4594896093844,AUD_JPY,2.0,44,5,20
15808,100.0,62.088815789469756,-42572.72491455078,-110.39275943577343,40.990769199372025,AUD_JPY,2.5,10,0,5
15808,100.0,44.338309716596385,-41828.1953125,-108.46216473184099,40.990769199372025,AUD_JPY,2.5,10,0,8
15808,100.0,34.87474696356054,-41294.20959472656,-107.07751864675673,40.990769199372025,AUD_JPY,2.5,10,0,10
15808,100.0,18.977732793521067,-41496.50650024414,-107.60208252351649,40.990769199372025,AUD_JPY,2.5,10,0,15
15808,100.0,10.494686234817149,-41229.69696044922,-106.91023483462958,40.990769199372025,AUD_JPY,2.5,10,0,20
15808,99.96837044534414,78.63696766436254,-4732.844940187274,-12.272454111818842,40.990769199372025,AUD_JPY,2.5,10,1,5
15808,99.96837044534414,59.02676706954002,-1673.8256225619064,-4.340296038362241,40.990769199372025,AUD_JPY,2.5,10,1,8
15808,99.96837044534414,48.022527368218185,-191.41180420342107,-0.4963383785512286,40.990769199372025,AUD_JPY,2.5,10,1,10
15808,99.96837044534414,27.507435297093746,2147.858642572264,5.569482407044293,40.990769199372025,AUD_JPY,2.5,10,1,15
15808,99.96837044534414,15.617287856735073,2931.689453118178,7.601986698949926,40.990769199372025,AUD_JPY,2.5,10,1,20
15808,99.63942307692307,71.93194082914913,-18295.153228758005,-47.440055887345984,40.990769199372025,AUD_JPY,2.5,10,2,5
15808,99.63942307692307,53.1521808139132,-16041.722137448238,-41.59681994538194,40.990769199372025,AUD_JPY,2.5,10,2,8
15808,99.63942307692307,43.09567646498361,-14278.33261108042,-37.02428116223839,40.990769199372025,AUD_JPY,2.5,10,2,10
15808,99.63942307692307,24.506380547265284,-12633.134490962064,-32.75821736991727,40.990769199372025,AUD_JPY,2.5,10,2,15
15808,99.63942307692307,13.935623135038162,-11940.411102289527,-30.96195822618733,40.990769199372025,AUD_JPY,2.5,10,2,20
15808,97.17864372469636,67.26988673349386,-26717.518676758387,-69.27958259482,40.990769199372025,AUD_JPY,2.5,10,3,5
15808,97.17864372469636,49.40111964587622,-25058.40228271573,-64.97742816775163,40.990769199372025,AUD_JPY,2.5,10,3,8
15808,97.17864372469636,39.68233302955086,-22933.021820069414,-59.46623257025734,40.990769199372025,AUD_JPY,2.5,10,3,10
15808,97.17864372469636,22.503580262985125,-22087.61917114393,-57.27407006629465,40.990769199372025,AUD_JPY,2.5,10,3,15
15808,97.17864372469636,12.719697955994485,-22133.302062989806,-57.39252761158906,40.990769199372025,AUD_JPY,2.5,10,3,20
15808,85.87424089068826,61.67219152854058,-31638.20465087743,-82.0391159366533,40.990769199372025,AUD_JPY,2.5,10,5,5
15808,85.87424089068826,44.906077348062986,-28488.215972898266,-73.87107071400155,40.990769199372025,AUD_JPY,2.5,10,5,8
15808,85.87424089068826,36.13259668508021,-27855.017852780737,-72.22916294583266,40.990769199372025,AUD_JPY,2.5,10,5,10
15808,85.87424089068826,20.456721915283943,-27463.697204586773,-71.21445302850805,40.990769199372025,AUD_JPY,2.5,10,5,15
15808,85.87424089068826,11.63167587476894,-27529.292297359872,-71.38454369832544,40.990769199372025,AUD_JPY,2.5,10,5,20
15589,100.0,62.32599910192684,-39914.390869140625,-103.49959412009524,40.422893538019395,AUD_JPY,2.5,22,0,5
15589,100.0,44.41593431265351,-39979.4714050293,-103.66835052356083,40.422893538019395,AUD_JPY,2.5,22,0,8
15589,100.0,34.93488998652672,-39708.17626953125,-102.9648715076124,40.422893538019395,AUD_JPY,2.5,22,0,10
15589,100.0,19.3149015331311,-39383.7678527832,-102.12366765277606,40.422893538019395,AUD_JPY,2.5,22,0,15
15589,100.0,10.648534222848761,-39043.76220703125,-101.24201956626912,40.422893538019395,AUD_JPY,2.5,22,0,20
15589,99.9679261017384,81.84676591375245,2731.504150389177,7.082898291733903,40.422893538019395,AUD_JPY,2.5,22,1,5
15589,99.9679261017384,62.64758726898981,7544.0176086396,19.561936021744962,40.422893538019395,AUD_JPY,2.5,22,1,8
15589,99.9679261017384,51.59137577001722,10300.139862056687,26.708670028265264,40.422893538019395,AUD_JPY,2.5,22,1,10
15589,99.9679261017384,29.607289527718837,12594.227447504152,32.65732986747463,40.422893538019395,AUD_JPY,2.5,22,1,15
15589,99.9679261017384,17.120123203284322,13854.617065423077,35.92556999458745,40.422893538019395,AUD_JPY,2.5,22,1,20
15589,99.83321572903971,75.17830752425142,-10603.790069578541,-27.49604702560014,40.422893538019395,AUD_JPY,2.5,22,2,5
15589,99.83321572903971,56.51866606695004,-6628.369537350823,-17.187624359419022,40.422893538019395,AUD_JPY,2.5,22,2,8
15589,99.83321572903971,46.276424853816984,-4230.770446774017,-10.970555093575266,40.422893538019395,AUD_JPY,2.5,22,2,10
15589,99.83321572903971,26.607980466489327,-2339.4736328079553,-6.066347655013114,40.422893538019395,AUD_JPY,2.5,22,2,15
15589,99.83321572903971,15.459744265243497,-827.7783813424212,-2.1464620810878636,40.422893538019395,AUD_JPY,2.5,22,2,20
15589,98.00500352812881,70.30370467338196,-20011.26962280325,-51.89001356874574,40.422893538019395,AUD_JPY,2.5,22,3,5
15589,98.00500352812881,52.62468909542789,-16245.653289795746,-42.125621488805436,40.422893538019395,AUD_JPY,2.5,22,3,8
15589,98.00500352812881,42.15865951040436,-14731.666351319363,-38.19979347982585,40.422893538019395,AUD_JPY,2.5,22,3,10
15589,98.00500352812881,24.27673779290324,-13276.075622559909,-34.4253891521864,40.422893538019395,AUD_JPY,2.5,22,3,15
15589,98.00500352812881,14.046341144127894,-12232.572723390165,-31.71954486456351,40.422893538019395,AUD_JPY,2.5,22,3,20
15589,88.56244787991533,63.71142981312011,-28407.445068357953,-73.66162856407514,40.422893538019395,AUD_JPY,2.5,22,5,5
15589,88.56244787991533,46.653628857015306,-25166.849395749858,-65.25863582088422,40.422893538019395,AUD_JPY,2.5,22,5,8
15589,88.56244787991533,37.722729248150245,-23833.037719724118,-61.80000939329068,40.422893538019395,AUD_JPY,2.5,22,5,10
15589,88.56244787991533,21.671736925972642,-23079.76135253599,-59.84673398142643,40.422893538019395,AUD_JPY,2.5,22,5,15
15589,88.56244787991533,12.552513399970117,-22604.356842037585,-58.61399128366704,40.422893538019395,AUD_JPY,2.5,22,5,20
15157,100.0,61.79323085042806,-41560.309143066406,-107.76752529972077,39.302700452611454,AUD_JPY,2.5,44,0,5
15157,100.0,43.56402982120185,-41371.416259765625,-107.2777185826923,39.302700452611454,AUD_JPY,2.5,44,0,8
15157,100.0,34.215214092496254,-41350.5094909668,-107.22350650434353,39.302700452611454,AUD_JPY,2.5,44,0,10
15157,100.0,18.55248400079049,-40582.39929199219,-105.23176637998549,39.302700452611454,AUD_JPY,2.5,44,0,15
15157,100.0,10.100943458467368,-40831.58386230469,-105.87791182594476,39.302700452611454,AUD_JPY,2.5,44,0,20
15157,99.97360955334169,85.23724674981288,8651.082580565262,22.43259927787566,39.302700452611454,AUD_JPY,2.5,44,1,5
15157,99.97360955334169,66.38949382960031,16307.690917966145,42.28648751221189,39.302700452611454,AUD_JPY,2.5,44,1,8
15157,99.97360955334169,54.820827558895616,18975.400756832438,49.2039646311303,39.302700452611454,AUD_JPY,2.5,44,1,10
15157,99.97360955334169,32.15204909918616,21477.195190424427,55.69121654229192,39.302700452611454,AUD_JPY,2.5,44,1,15
15157,99.97360955334169,18.412195604829513,22641.40826415383,58.71006708658174,39.302700452611454,AUD_JPY,2.5,44,1,20
15157,99.83505970838557,79.1567538990167,-2632.789581297573,-6.8269275099620526,39.302700452611454,AUD_JPY,2.5,44,2,5
15157,99.83505970838557,60.11763150938011,2597.1834716820895,6.734599459523299,39.302700452611454,AUD_JPY,2.5,44,2,8
15157,99.83505970838557,49.57705524715506,5188.691864016708,13.45448321385174,39.302700452611454,AUD_JPY,2.5,44,2,10
15157,99.83505970838557,28.766851704994135,7046.305572514055,18.271349027781667,39.302700452611454,AUD_JPY,2.5,44,2,15
15157,99.83505970838557,16.633624107849812,8232.422790532364,21.346997884511786,39.302700452611454,AUD_JPY,2.5,44,2,20
15157,98.52213498713466,73.74271747136719,-12303.694274902791,-31.903965860461494,39.302700452611454,AUD_JPY,2.5,44,3,5
15157,98.52213498713466,55.62847384985899,-7939.996215821066,-20.58872421094437,39.302700452611454,AUD_JPY,2.5,44,3,8
15157,98.52213498713466,45.14163262572523,-6339.104858399369,-16.437549606608453,39.302700452611454,AUD_JPY,2.5,44,3,10
15157,98.52213498713466,26.069778343264844,-4526.292419434849,-11.736855256447438,39.302700452611454,AUD_JPY,2.5,44,3,15
15157,98.52213498713466,15.288287684991944,-3441.686096192844,-8.924428164583032,39.302700452611454,AUD_JPY,2.5,44,3,20
15157,90.98106485452266,65.9680928208799,-23190.81314086781,-60.134695660619705,39.302700452611454,AUD_JPY,2.5,44,5,5
15157,90.98106485452266,48.88324873096092,-20029.10327148237,-51.93625692508357,39.302700452611454,AUD_JPY,2.5,44,5,8
15157,90.98106485452266,39.528643944884735,-19560.495147702706,-50.721137526879936,39.302700452611454,AUD_JPY,2.5,44,5,10
15157,90.98106485452266,22.487309644668418,-18100.69778442079,-46.93582522955322,39.302700452611454,AUD_JPY,2.5,44,5,15
15157,90.98106485452266,13.41551849165965,-17292.26684569973,-44.839531832365296,39.302700452611454,AUD_JPY,2.5,44,5,20
12321,100.0,64.00454508562096,-34397.286529541016,-89.19352436848963,31.94884029007229,AUD_JPY,3.0,10,0,5
12321,100.0,46.367989611229085,-34112.90444946289,-88.45611038766222,31.94884029007229,AUD_JPY,3.0,10,0,8
12321,100.0,36.61228796363634,-34251.112213134766,-88.814488584919,31.94884029007229,AUD_JPY,3.0,10,0,10
12321,100.0,20.030841652461646,-34522.796325683594,-89.51897623374398,31.94884029007229,AUD_JPY,3.0,10,0,15
12321,100.0,11.159808457104848,-34329.28466796875,-89.01719285198936,31.94884029007229,AUD_JPY,3.0,10,0,20
12321,99.9594188783378,80.96784670346858,-2685.8623352062773,-6.964547259851145,31.94884029007229,AUD_JPY,3.0,10,1,5
12321,99.9594188783378,62.34166937316804,510.42932128668974,1.323563417349115,31.94884029007229,AUD_JPY,3.0,10,1,8
12321,99.9594188783378,51.33160116920661,2026.3349304168553,5.254366615216529,31.94884029007229,AUD_JPY,3.0,10,1,10
12321,99.9594188783378,29.73367976615543,3121.3063964799476,8.093670932352804,31.94884029007229,AUD_JPY,3.0,10,1,15
12321,99.9594188783378,17.09970769730293,3552.6383972115736,9.212131869238776,31.94884029007229,AUD_JPY,3.0,10,1,20
12321,99.6185374563753,74.93074792243156,-12424.563354490963,-32.21738416415199,31.94884029007229,AUD_JPY,3.0,10,2,5
12321,99.6185374563753,56.61561023300826,-10735.26974487093,-27.836979023596008,31.94884029007229,AUD_JPY,3.0,10,2,8
12321,99.6185374563753,46.203356688932196,-9280.88693237042,-24.06570687058855,31.94884029007229,AUD_JPY,3.0,10,2,10
12321,99.6185374563753,26.584650480688726,-8501.189758297196,-22.04392126154008,31.94884029007229,AUD_JPY,3.0,10,2,15
12321,99.6185374563753,15.569496496658337,-7506.463104243923,-19.464555706583017,31.94884029007229,AUD_JPY,3.0,10,2,20
12321,97.63006249492736,70.39654169090777,-19804.075592041423,-51.352751252548515,31.94884029007229,AUD_JPY,3.0,10,3,5
12321,97.63006249492736,52.55632222129416,-18004.870147705726,-46.687340377610624,31.94884029007229,AUD_JPY,3.0,10,3,8
12321,97.63006249492736,42.35597306508917,-17454.792358399223,-45.260966914606854,31.94884029007229,AUD_JPY,3.0,10,3,10
12321,97.63006249492736,24.399368193530268,-16934.980804444393,-43.91307499688612,31.94884029007229,AUD_JPY,3.0,10,3,15
12321,97.63006249492736,14.223958766313558,-16156.067260743363,-41.89332137238498,31.94884029007229,AUD_JPY,3.0,10,3,20
12321,87.33057381706031,64.58178438661109,-25075.85540771376,-65.02268481113485,31.94884029007229,AUD_JPY,3.0,10,5,5
12321,87.33057381706031,47.351301115237234,-23257.774200437845,-60.308328336364944,31.94884029007229,AUD_JPY,3.0,10,5,8
12321,87.33057381706031,38.22490706319347,-22727.772979734436,-58.93401420976836,31.94884029007229,AUD_JPY,3.0,10,5,10
12321,87.33057381706031,21.914498141261905,-22503.457489011285,-58.35235527074529,31.94884029007229,AUD_JPY,3.0,10,5,15
12321,87.33057381706031,12.695167286244171,-22274.652099606705,-57.759053846867786,31.94884029007229,AUD_JPY,3.0,10,5,20
12185,100.0,63.26631103815647,-34807.1728515625,-90.25637581231315,31.59618691133275,AUD_JPY,3.0,22,0,5
12185,100.0,46.13048830528961,-34333.773834228516,-89.02883343764546,31.59618691133275,AUD_JPY,3.0,22,0,8
12185,100.0,36.37258924907375,-34023.082427978516,-88.22319833353222,31.59618691133275,AUD_JPY,3.0,22,0,10
12185,100.0,19.90972507180797,-34428.19152832031,-89.27366225260332,31.59618691133275,AUD_JPY,3.0,22,0,15
12185,100.0,10.890439064422578,-34450.79284667969,-89.33226836498127,31.59618691133275,AUD_JPY,3.0,22,0,20
12185,99.96717275338531,83.72875790164323,2112.9305725087515,5.478912539979961,31.59618691133275,AUD_JPY,3.0,22,1,5
12185,99.96717275338531,65.4626056973922,6314.929351804489,16.374861561877392,31.59618691133275,AUD_JPY,3.0,22,1,8
12185,99.96717275338531,54.08422953780033,8194.032775876045,21.24745105819994,31.59618691133275,AUD_JPY,3.0,22,1,10
12185,99.96717275338531,31.926771201048194,10046.218841548492,26.050242779624043,31.59618691133275,AUD_JPY,3.0,22,1,15
12185,99.96717275338531,18.454970856250025,11255.320312494918,29.185490713213753,31.59618691133275,AUD_JPY,3.0,22,1,20
12185,99.72096840377513,77.82898526869576,-7350.161865233304,-19.059260412183967,31.59618691133275,AUD_JPY,3.0,22,2,5
12185,99.72096840377513,59.35313965928242,-4728.374511716785,-12.260862113991404,31.59618691133275,AUD_JPY,3.0,22,2,8
12185,99.72096840377513,48.91778454447791,-2939.5799865697954,-7.622447164257061,31.59618691133275,AUD_JPY,3.0,22,2,10
12185,99.72096840377513,28.688996790385264,-1183.4921264613959,-3.06884189050184,31.59618691133275,AUD_JPY,3.0,22,2,15
12185,99.72096840377513,16.838120319313894,187.91671753331775,0.48727548058652675,31.59618691133275,AUD_JPY,3.0,22,2,20
12185,98.24374230611409,72.86776376241977,-15338.76867675818,-39.774033820315765,31.59618691133275,AUD_JPY,3.0,22,3,5
12185,98.24374230611409,55.03299640798137,-12803.568572998658,-33.20015968523033,31.59618691133275,AUD_JPY,3.0,22,3,8
12185,98.24374230611409,44.55768106256415,-12249.870391846458,-31.764398402985776,31.59618691133275,AUD_JPY,3.0,22,3,10
12185,98.24374230611409,26.021217943360952,-10303.294342042023,-26.71684971962552,31.59618691133275,AUD_JPY,3.0,22,3,15
12185,98.24374230611409,15.387185698770747,-9125.484344483573,-23.66274181409469,31.59618691133275,AUD_JPY,3.0,22,3,20
12185,89.74969224456298,65.94732991952579,-23252.652893065344,-60.29504858380262,31.59618691133275,AUD_JPY,3.0,22,5,5
12185,89.74969224456298,48.774689100215,-21358.149993894895,-55.38252763950624,31.59618691133275,AUD_JPY,3.0,22,5,8
12185,89.74969224456298,39.72201901974765,-20457.448883054767,-53.0469740367693,31.59618691133275,AUD_JPY,3.0,22,5,10
12185,89.74969224456298,22.979151426479245,-19036.76101684331,-49.36307421210949,31.59618691133275,AUD_JPY,3.0,22,5,15
12185,89.74969224456298,13.53328456473907,-18621.96929931372,-48.28750288372725,31.59618691133275,AUD_JPY,3.0,22,5,20
11905,100.0,62.4443511129725,-35312.77893066406,-91.56743237191915,30.870135837457237,AUD_JPY,3.0,44,0,5
11905,100.0,45.20789584207936,-35236.88101196289,-91.37062606699807,30.870135837457237,AUD_JPY,3.0,44,0,8
11905,100.0,35.27089458210539,-36005.6901550293,-93.36417858102907,30.870135837457237,AUD_JPY,3.0,44,0,10
11905,100.0,19.840403191934495,-35127.67364501953,-91.08744704541112,30.870135837457237,AUD_JPY,3.0,44,0,15
11905,100.0,10.902981940360275,-35405.181732177734,-91.80703649073382,30.870135837457237,AUD_JPY,3.0,44,0,20
11905,99.99160016799664,86.71034946235831,7365.639617919112,19.099394837036506,30.870135837457237,AUD_JPY,3.0,44,1,5
11905,99.99160016799664,68.65759408601573,12732.609680173871,33.01616046974299,30.870135837457237,AUD_JPY,3.0,44,1,8
11905,99.99160016799664,57.38407258064034,15194.917022702484,39.40102079208038,30.870135837457237,AUD_JPY,3.0,44,1,10
11905,99.99160016799664,34.81182795698633,17589.298248287043,45.60974600673411,30.870135837457237,AUD_JPY,3.0,44,1,15
11905,99.99160016799664,20.27049731182625,18591.41973876468,48.20828666500204,30.870135837457237,AUD_JPY,3.0,44,1,20
11905,99.86560268794624,80.9655984523441,-1752.5628051748809,-4.544464666898251,30.870135837457237,AUD_JPY,3.0,44,2,5
11905,99.86560268794624,62.62091008494721,2266.2016601580185,5.876350532057886,30.870135837457237,AUD_JPY,3.0,44,2,8
11905,99.86560268794624,52.02287829085272,4079.8135681175045,10.579117936941492,30.870135837457237,AUD_JPY,3.0,44,2,10
11905,99.86560268794624,31.272604928923265,6295.809295657547,16.325282500098652,30.870135837457237,AUD_JPY,3.0,44,2,15
11905,99.86560268794624,18.40356632180853,7276.116760257766,18.867258526531415,30.870135837457237,AUD_JPY,3.0,44,2,20
11905,98.65602687946242,75.82801191995948,-9539.576446533525,-24.736499011868755,30.870135837457237,AUD_JPY,3.0,44,3,5
11905,98.65602687946242,58.16091954022493,-5956.884521484934,-15.446437156344928,30.870135837457237,AUD_JPY,3.0,44,3,8
11905,98.65602687946242,47.790549169855446,-4889.00109863351,-12.677373206576574,30.870135837457237,AUD_JPY,3.0,44,3,10
11905,98.65602687946242,28.378033205616994,-2954.890838624003,-7.662148809171013,30.870135837457237,AUD_JPY,3.0,44,3,15
11905,98.65602687946242,16.88378033205476,-1973.4891662608754,-5.117335458733596,30.870135837457237,AUD_JPY,3.0,44,3,20
11905,92.07895842083158,67.91643860608758,-19567.601928709937,-50.73956569110172,30.870135837457237,AUD_JPY,3.0,44,5,5
11905,92.07895842083158,51.20415982484481,-17246.300903318792,-44.72034032583893,30.870135837457237,AUD_JPY,3.0,44,5,8
11905,92.07895842083158,42.09085933223481,-16032.497406004055,-41.57289985191314,30.870135837457237,AUD_JPY,3.0,44,5,10
11905,92.07895842083158,24.45721583652395,-14964.59335326913,-38.803782408040966,30.870135837457237,AUD_JPY,3.0,44,5,15
11905,92.07895842083158,14.422550629445865,-14597.793731686786,-37.85265648251599,30.870135837457237,AUD_JPY,3.0,44,5,20
