pair,thr,sd,tp,n_events,fill_rate,long_tp_pct,short_tp_pct,dual_tp_pct,total_pnl,ppd,ev_per_day
USD_JPY,3.0,7,5,13170,90.78208048595292,62.89592760180158,65.36208732693484,6.780561883067578,-35438.63,-97.18092,36.11519086836859
USD_JPY,3.0,7,8,13170,90.78208048595292,47.098749001856916,50.758785942485254,3.3181473044798784,-39245.03,-107.618965,36.11519086836859
USD_JPY,3.0,7,10,13170,90.78208048595292,39.0204950758532,42.37220447283781,2.308276385725133,-40626.145,-111.406296,36.11519086836859
USD_JPY,3.0,7,15,13170,90.78208048595292,24.660633484159614,27.742279020230598,0.8580106302201974,-43003.023,-117.92425,36.11519086836859
USD_JPY,3.0,7,20,13170,90.78208048595292,15.078520095819126,18.22417465388469,0.3796507213363705,-45279.727,-124.167496,36.11519086836859
USD_JPY,3.0,10,5,13170,77.01594533029613,61.515730922986,65.14607893386892,3.3181473044798784,-28125.47,-77.12656,36.11519086836859
USD_JPY,3.0,10,8,13170,77.01594533029613,46.167217104111565,50.076883649402006,1.958997722095672,-29909.172,-82.017876,36.11519086836859
USD_JPY,3.0,10,10,13170,77.01594533029613,38.08447766382095,41.53425593711916,1.2528473804100226,-31487.738,-86.34667,36.11519086836859
USD_JPY,3.0,10,15,13170,77.01594533029613,24.16130714409453,27.26806765760682,0.5011389521640092,-33630.547,-92.22275,36.11519086836859
USD_JPY,3.0,10,20,13170,77.01594533029613,14.54893099252311,18.622928412776588,0.22779043280182232,-34878.58,-95.64514,36.11519086836859
EUR_JPY,2.0,2,5,17745,99.97182304874612,64.77693356711055,64.66285410293492,21.96675119752043,-110209.7,-309.47742,49.82933778118964
EUR_JPY,2.0,2,8,17745,99.97182304874612,48.0615624391163,48.63678680675298,9.991546914623838,-124209.164,-348.78897,49.82933778118964
EUR_JPY,2.0,2,10,17745,99.97182304874612,38.814208714849094,39.82577470408034,5.984784446322908,-132838.98,-373.0222,49.82933778118964
EUR_JPY,2.0,2,15,17745,99.97182304874612,23.1638418079081,24.424790530654047,1.9216680755142292,-146953.78,-412.65762,49.82933778118964
EUR_JPY,2.0,2,20,17745,99.97182304874612,14.13078771348697,15.367735071152055,0.800225415610031,-153512.75,-431.0757,49.82933778118964
EUR_JPY,2.0,3,5,17745,99.72386587771204,64.00874224477833,64.5763697136997,17.08086785009862,-99049.56,-278.13885,49.82933778118964
EUR_JPY,2.0,3,8,17745,99.72386587771204,47.278623801463105,48.2996657462543,7.855734009580163,-112421.22,-315.6875,49.82933778118964
EUR_JPY,2.0,3,10,17745,99.72386587771204,37.930062041734494,39.61633483505017,4.598478444632291,-121255.555,-340.49503,49.82933778118964
EUR_JPY,2.0,3,15,17745,99.72386587771204,22.743936830229643,24.385990408369103,1.5666384897154126,-133640.33,-375.27243,49.82933778118964
EUR_JPY,2.0,3,20,17745,99.72386587771204,13.924139875915545,15.223078040981308,0.6367990983375599,-139995.5,-393.11823,49.82933778118964
EUR_JPY,2.0,5,5,17745,96.69202592279515,61.50585888805272,62.68963743892494,9.991546914623838,-89335.445,-250.86087,49.82933778118964
EUR_JPY,2.0,5,8,17745,96.69202592279515,44.7103797889101,46.73009342589811,4.598478444632291,-101435.766,-284.8395,49.82933778118964
EUR_JPY,2.0,5,10,17745,96.69202592279515,36.4248317127868,38.1760521127935,2.8402366863905324,-107398.46,-301.58322,49.82933778118964
EUR_JPY,2.0,5,15,17745,96.69202592279515,21.997839275324356,23.54504157023883,1.087630318399549,-116699.516,-327.7013,49.82933778118964
EUR_JPY,2.0,5,20,17745,96.69202592279515,13.720601678715722,14.896717236649105,0.5128205128205128,-121448.82,-341.03772,49.82933778118964
EUR_JPY,2.0,7,5,17745,89.04480135249366,59.91979949874086,61.58988070752143,5.984784446322908,-76736.86,-215.48306,49.82933778118964
EUR_JPY,2.0,7,8,17745,89.04480135249366,43.939849624055746,45.80419580419109,2.8402366863905324,-86170.06,-241.97223,49.82933778118964
EUR_JPY,2.0,7,10,17745,89.04480135249366,35.75939849623702,37.77252159604712,1.9216680755142292,-90851.64,-255.11845,49.82933778118964
EUR_JPY,2.0,7,15,17745,89.04480135249366,21.814536340849944,23.765939942408085,0.800225415610031,-97410.62,-273.5366,49.82933778118964
EUR_JPY,2.0,7,20,17745,89.04480135249366,13.483709273181605,14.962978198270777,0.37193575655114114,-102419.125,-287.60086,49.82933778118964
EUR_JPY,2.0,10,5,17745,72.93322062552832,59.22172679366853,60.89691003553993,2.8402366863905324,-58242.11,-163.54837,49.82933778118964
EUR_JPY,2.0,10,8,17745,72.93322062552832,43.58870422915233,45.88460486737135,1.5666384897154126,-64664.19,-181.58208,49.82933778118964
EUR_JPY,2.0,10,10,17745,72.93322062552832,35.76543710308934,37.5581077385784,1.087630318399549,-67543.16,-189.66643,49.82933778118964
EUR_JPY,2.0,10,15,17745,72.93322062552832,22.30779624374783,23.762646978394343,0.5128205128205128,-72292.47,-203.00287,49.82933778118964
EUR_JPY,2.0,10,20,17745,72.93322062552832,13.552222672609975,15.285753349738131,0.22541561003099464,-76944.79,-216.06694,49.82933778118964
