pair,direction,signal_idx,entry_idx,exit_idx,entry_ts,exit_ts,entry_fill,exit_fill,atr_e,gross_pips,spread_rt_pips,carry_pips,net_pips,exit_reason,arm
NZD_USD,1,5121,5122,5124,2019-09-02 00:00:00+00:00,2019-09-04 00:00:00+00:00,0.6309800000000001,0.6389380203360672,0.004039010168033537,79.58020336067072,2.80000000000058,-0.7657290410958904,78.81447431957483,tp,composite
AUD_USD,1,5258,5259,5261,2019-09-03 00:00:00+00:00,2019-09-05 00:00:00+00:00,0.676175,0.6849438176466704,0.004686908823335242,87.68817646670479,7.600000000000384,-0.8617658630136984,86.82641060369109,tp,composite
USD_CHF,1,5519,5520,5529,2020-07-06 00:00:00+00:00,2020-07-19 00:00:00+00:00,0.9422999999999999,0.938755,0.005939483327101042,-35.44999999999909,3.049999999999997,2.4210915325122118,-33.02890846748688,timecap,composite
USD_CHF,1,5598,5599,5602,2020-10-25 00:00:00+00:00,2020-10-28 00:00:00+00:00,0.9051199999999999,0.9154814481373021,0.005228224068651119,103.6144813730222,2.0500000000001073,0.3479056139476961,103.9623869869699,tp,composite
NZD_USD,-1,5442,5443,5452,2020-11-22 00:00:00+00:00,2020-12-03 00:00:00+00:00,0.692475,0.70439,0.006309556614506723,-119.15000000000008,7.050000000000112,-1.872129369863013,-121.0221293698631,timecap,composite
EUR_USD,-1,5637,5638,5645,2020-11-23 00:00:00+00:00,2020-12-02 00:00:00+00:00,1.184075,1.213847279338378,0.007411819834594554,-297.72279338378115,1.900000000001345,-0.9815079726027395,-298.7043013563839,sl,composite
NZD_USD,-1,5455,5456,5465,2020-12-09 00:00:00+00:00,2020-12-22 00:00:00+00:00,0.701875,0.71091,0.005708258915851214,-90.35000000000015,13.650000000000052,-1.4220682191780816,-91.77206821917824,timecap,composite
NZD_USD,-1,5468,5469,5478,2020-12-29 00:00:00+00:00,2021-01-12 00:00:00+00:00,0.714045,0.71808,0.006155469607092339,-40.35000000000011,12.050000000000116,-2.019024328767123,-42.36902432876723,timecap,composite
USD_JPY,1,5657,5658,5664,2020-12-30 00:00:00+00:00,2021-01-10 00:00:00+00:00,103.18900000000001,104.11789881371081,0.4776994068554042,92.88988137108021,4.750000000000654,-5.236470624657533,87.65341074642268,tp,composite
USD_CAD,1,5623,5624,5632,2021-01-14 00:00:00+00:00,2021-01-26 00:00:00+00:00,1.26456,1.2820021425564097,0.008833571278204822,174.42142556409743,7.250000000000867,-4.278239048767119,170.1431865153303,tp,composite
GBP_USD,-1,204,205,214,2003-01-04 00:00:00+00:00,2003-01-14 00:00:00+00:00,1.6092999999999997,1.605,0.005178167724431953,42.999999999997485,7.000000000000339,-7.468973751232875,35.53102624876461,timecap,axis1_alone
EUR_USD,-1,212,213,221,2003-01-08 00:00:00+00:00,2003-01-16 00:00:00+00:00,1.0487,1.0674,0.003957799558558439,-186.99999999999937,5.999999999999339,-1.4706940547945209,-188.4706940547939,sl_gap,axis1_alone
USD_CAD,1,215,216,220,2003-01-19 00:00:00+00:00,2003-01-23 00:00:00+00:00,1.5358,1.5179,0.0031109822231774834,-179.00000000000026,6.999999999999229,-1.7377565392279006,-180.73775653922814,sl_gap,axis1_alone
USD_JPY,1,848,849,852,2005-01-16 00:00:00+00:00,2005-01-19 00:00:00+00:00,101.99350000000001,103.42997384202562,0.7249869210128005,143.6473842025606,2.7000000000001023,2.041140380821918,145.68852458338253,tp,axis1_alone
AUD_USD,-1,933,934,943,2005-04-24 00:00:00+00:00,2005-05-04 00:00:00+00:00,0.78145,0.781,0.0049335919947063175,4.499999999999504,2.5000000000002798,-4.617692301369862,-0.11769230137035791,timecap,axis1_alone
EUR_USD,1,968,969,978,2005-05-15 00:00:00+00:00,2005-05-24 00:00:00+00:00,1.263075,1.260005,0.007230178775235354,-30.69999999999906,1.500000000000945,-5.045515424657534,-35.745515424656595,timecap,axis1_alone
GBP_USD,1,958,959,968,2005-05-22 00:00:00+00:00,2005-05-31 00:00:00+00:00,1.8266,1.8091999999999997,0.009689764180566007,-174.00000000000304,4.00000000000067,4.993902430684933,-169.00609756931811,timecap,axis1_alone
USD_CHF,-1,962,963,972,2005-05-22 00:00:00+00:00,2005-05-31 00:00:00+00:00,1.2344499999999998,1.2578999999999998,0.0076739829269576445,-234.4999999999997,4.00000000000067,-4.1259465171419185,-238.6259465171416,timecap,axis1_alone
GBP_USD,-1,1039,1040,1043,2005-08-14 00:00:00+00:00,2005-08-17 00:00:00+00:00,1.8165499999999999,1.7971062618169105,0.00979686909154477,194.4373818308942,3.00000000000078,-0.7654292054794518,193.67195262541475,tp,axis1_alone
GBP_USD,-1,1060,1061,1070,2005-09-04 00:00:00+00:00,2005-09-13 00:00:00+00:00,1.8403,1.8239,0.011054057583108502,163.9999999999997,3.4999999999996145,-3.0907921183561644,160.9092078816435,timecap,axis1_alone
USD_CHF,-1,1078,1079,1088,2005-09-18 00:00:00+00:00,2005-09-27 00:00:00+00:00,1.27405,1.2927,0.008595792127891438,-186.50000000000054,2.9999999999996696,-5.387462329273227,-191.88746232927377,timecap,axis1_alone
USD_JPY,-1,1083,1084,1093,2005-09-19 00:00:00+00:00,2005-09-28 00:00:00+00:00,111.525,113.01499999999999,0.6585861080616812,-148.99999999999807,1.999999999999602,-14.885053960273972,-163.88505396027205,timecap,axis1_alone
NZD_USD,-1,982,983,991,2005-10-24 00:00:00+00:00,2005-11-01 00:00:00+00:00,0.7032,0.6940692703772016,0.004690364811399238,91.30729622798484,5.000000000000004,-4.352153835616439,86.9551423923684,tp,axis1_alone
NZD_USD,1,992,993,996,2005-11-03 00:00:00+00:00,2005-11-06 00:00:00+00:00,0.6892499999999999,0.6686427893184114,0.005089302670397148,-206.0721068158855,7.499999999999729,0.5532001643835615,-205.51890665150194,sl,axis1_alone
AUD_USD,1,1115,1116,1125,2005-11-06 00:00:00+00:00,2005-11-15 00:00:00+00:00,0.7321,0.7306,0.004537534684798646,-14.999999999999458,1.9999999999997797,2.2897805342465753,-12.710219465752882,timecap,axis1_alone
USD_CAD,1,1151,1152,1161,2005-12-04 00:00:00+00:00,2005-12-13 00:00:00+00:00,1.1626,1.1517,0.005644436934730305,-109.00000000000131,3.9999999999995595,2.7493171309589033,-106.25068286904241,timecap,axis1_alone
USD_JPY,-1,1157,1158,1165,2005-12-04 00:00:00+00:00,2005-12-11 00:00:00+00:00,121.03999999999999,119.72031402372318,0.6648429881384127,131.96859762768156,2.0000000000003126,-12.506535004109587,119.46206262357197,tp,axis1_alone
USD_CHF,1,1186,1187,1190,2006-01-08 00:00:00+00:00,2006-01-11 00:00:00+00:00,1.27075,1.288313633317309,0.008856816658654551,175.63633317309035,3.00000000000078,1.4656824424986303,177.10201561558898,tp,axis1_alone
USD_JPY,1,1190,1191,1200,2006-01-08 00:00:00+00:00,2006-01-18 00:00:00+00:00,114.53999999999999,115.4,0.7988959790015536,86.00000000000136,1.999999999999602,17.046940357534247,103.04694035753562,timecap,axis1_alone
USD_JPY,-1,1210,1211,1220,2006-01-30 00:00:00+00:00,2006-02-08 00:00:00+00:00,117.6,118.85,0.8106570724826052,-125.0,1.999999999999602,-17.899265179452055,-142.89926517945204,timecap,axis1_alone
AUD_USD,1,1232,1233,1235,2006-03-12 00:00:00+00:00,2006-03-14 00:00:00+00:00,0.7326,0.741074383636712,0.00428719181835596,84.74383636711934,1.9999999999997797,0.18684304109589045,84.93067940821523,tp,axis1_alone
USD_CAD,1,1267,1268,1277,2006-04-10 00:00:00+00:00,2006-04-20 00:00:00+00:00,1.1485,1.1374,0.007225413687930507,-111.0000000000011,7.000000000000339,3.8426733352559435,-107.15732666474516,timecap,axis1_alone
AUD_USD,-1,1284,1285,1292,2006-05-07 00:00:00+00:00,2006-05-14 00:00:00+00:00,0.7725,0.7611128039180346,0.005743598040982689,113.87196081965367,2.00000000000089,-1.1053912835020883,112.76656953615158,tp,axis1_alone
EUR_USD,-1,1315,1316,1317,2006-05-14 00:00:00+00:00,2006-05-15 00:00:00+00:00,1.2943250000000002,1.2778857162845174,0.0082571418577413,164.39283715482753,1.4999999999987246,0.0,164.39283715482753,tp,axis1_alone
