pair,mw,mt,sig_thr,sma,n_consec,dist_min_m,dist_max_m,tp_frac,sl_frac,atr_mult,is_pd,is_wr,is_n,wf1,wf2,wf3,wf_pass,oos_pd,oos_wr,oos_n,mc_p
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.8,2.5,0.5,-0.18,0.611,365,-0.07,0.04,-0.5,False,-0.45,0.563,142,
EUR_USD,10,0.002,0.2,14,2,4.0,5.0,0.8,2.5,1.0,0.05,0.698,179,0.04,0.21,-0.11,False,-0.22,0.607,56,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.3,1.5,1.0,0.02,0.83,135,0.04,-0.02,0.04,False,-0.05,0.765,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.4,1.5,1.0,0.03,0.785,135,0.02,-0.01,0.08,False,-0.01,0.765,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.4,2.0,1.0,0.01,0.807,135,0.01,-0.07,0.1,False,-0.02,0.765,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.5,1.5,1.0,0.01,0.726,135,0.07,-0.1,0.06,False,0.02,0.735,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.5,2.0,1.0,-0.01,0.756,135,0.06,-0.14,0.06,False,0.01,0.735,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.77,135,0.02,-0.09,0.04,False,-0.02,0.735,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.6,1.5,1.0,0.01,0.689,135,0.09,-0.07,0.01,False,-0.0,0.676,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.6,2.0,1.0,0.01,0.726,135,0.11,-0.14,0.07,False,-0.02,0.676,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.6,2.5,1.0,-0.0,0.733,135,0.07,-0.12,0.04,False,-0.05,0.676,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.7,1.5,1.0,0.02,0.659,135,0.14,-0.07,-0.0,False,-0.02,0.618,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.8,1.5,1.0,0.04,0.649,134,0.17,-0.09,0.05,False,-0.02,0.588,34,
EUR_USD,10,0.002,0.2,20,2,4.0,5.0,0.8,2.0,1.0,0.04,0.687,134,0.2,-0.18,0.11,False,0.02,0.647,34,
EUR_USD,10,0.002,0.2,20,4,4.0,5.0,0.5,1.5,1.0,-0.04,0.652,89,-0.1,-0.03,0.02,False,0.02,0.727,33,
EUR_USD,10,0.002,0.2,20,4,4.0,5.0,0.6,1.5,1.0,-0.02,0.64,89,-0.09,-0.01,0.04,False,-0.02,0.606,33,
EUR_USD,10,0.002,0.2,20,4,4.0,5.0,0.7,1.5,1.0,-0.02,0.607,89,-0.07,-0.03,0.05,False,-0.04,0.576,33,
EUR_USD,10,0.002,0.2,20,4,4.0,5.0,0.8,1.5,1.0,-0.04,0.573,89,-0.1,-0.06,0.04,False,-0.03,0.576,33,
EUR_USD,10,0.002,0.2,20,4,4.0,5.0,0.8,2.0,1.0,-0.03,0.607,89,-0.16,-0.08,0.16,False,-0.06,0.576,33,
EUR_USD,10,0.005,-999.0,14,2,3.0,5.0,0.5,1.5,1.0,0.01,0.72,758,-0.11,0.22,-0.08,False,-0.54,0.642,254,
EUR_USD,10,0.005,-999.0,14,2,3.0,5.0,0.6,1.5,1.0,0.05,0.688,757,-0.01,0.29,-0.13,False,-0.58,0.602,254,
EUR_USD,10,0.005,-999.0,14,2,3.0,5.0,0.7,1.5,1.0,0.05,0.658,757,-0.04,0.31,-0.12,False,-0.58,0.575,254,
EUR_USD,10,0.005,-999.0,14,2,3.0,5.0,0.8,1.5,1.0,0.05,0.628,756,-0.01,0.32,-0.18,False,-0.63,0.54,252,
EUR_USD,10,0.005,-999.0,14,2,3.0,5.0,0.8,2.0,1.0,0.01,0.666,754,-0.08,0.22,-0.11,False,-0.68,0.583,252,
EUR_USD,10,0.005,-999.0,14,2,3.0,5.0,0.8,2.5,1.0,0.01,0.686,752,-0.18,0.43,-0.23,False,-0.74,0.595,252,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.4,1.5,0.5,0.02,0.746,894,0.27,0.2,-0.42,False,-0.74,0.653,320,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.4,1.5,1.0,0.04,0.77,413,0.23,0.14,-0.24,False,-0.3,0.674,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.4,2.5,1.0,0.01,0.804,413,0.36,0.05,-0.39,False,-0.51,0.696,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.5,1.5,0.5,0.16,0.714,893,0.33,0.39,-0.25,False,-0.81,0.602,319,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.5,1.5,1.0,0.15,0.751,413,0.3,0.23,-0.06,False,-0.37,0.615,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.5,2.0,0.5,0.14,0.736,890,0.4,0.39,-0.38,False,-0.89,0.625,317,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.5,2.0,1.0,0.12,0.77,413,0.41,0.15,-0.22,False,-0.44,0.637,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.5,2.5,0.5,0.05,0.743,890,0.35,0.31,-0.52,False,-0.95,0.64,317,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.5,2.5,1.0,0.09,0.78,413,0.38,0.14,-0.26,False,-0.58,0.637,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.6,1.5,0.5,0.14,0.673,890,0.35,0.31,-0.23,False,-0.79,0.577,319,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.6,1.5,1.0,0.19,0.719,413,0.37,0.27,-0.06,False,-0.43,0.57,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.6,2.0,0.5,0.1,0.694,887,0.42,0.27,-0.4,False,-0.83,0.603,317,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.6,2.0,1.0,0.14,0.738,413,0.48,0.19,-0.24,False,-0.45,0.607,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.6,2.5,1.0,0.1,0.748,413,0.43,0.16,-0.3,False,-0.57,0.607,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.7,1.5,0.5,0.06,0.632,888,0.18,0.35,-0.36,False,-0.78,0.549,319,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.7,1.5,1.0,0.16,0.68,413,0.31,0.28,-0.13,False,-0.44,0.548,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.7,2.0,0.5,0.06,0.66,885,0.29,0.38,-0.48,False,-0.83,0.574,317,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.7,2.0,1.0,0.15,0.712,413,0.46,0.23,-0.26,False,-0.46,0.585,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.7,2.5,1.0,0.11,0.722,413,0.42,0.24,-0.32,False,-0.54,0.593,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.8,1.5,0.5,0.08,0.605,886,0.22,0.51,-0.51,False,-0.8,0.524,319,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.8,1.5,1.0,0.15,0.649,413,0.32,0.3,-0.18,False,-0.45,0.519,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.8,2.0,0.5,0.11,0.638,883,0.34,0.54,-0.54,False,-0.83,0.552,317,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.8,2.0,1.0,0.16,0.688,413,0.49,0.24,-0.26,False,-0.47,0.556,135,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.8,2.5,0.5,0.05,0.647,883,0.27,0.49,-0.63,False,-0.74,0.577,317,
EUR_USD,10,0.005,-999.0,14,2,4.0,5.0,0.8,2.5,1.0,0.14,0.7,413,0.42,0.28,-0.27,False,-0.56,0.563,135,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.3,1.5,1.0,0.04,0.831,307,0.19,-0.05,-0.01,False,-0.05,0.802,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.4,1.5,1.0,0.07,0.788,307,0.22,-0.04,0.03,False,-0.02,0.767,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.4,2.0,1.0,0.02,0.801,307,0.19,-0.12,-0.0,False,-0.05,0.767,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.5,1.5,1.0,0.1,0.749,307,0.32,-0.12,0.09,False,0.04,0.744,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.5,2.0,1.0,0.05,0.765,307,0.31,-0.21,0.04,False,-0.0,0.744,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.5,2.5,1.0,0.04,0.775,307,0.21,-0.09,-0.01,False,-0.08,0.744,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.6,1.5,1.0,0.11,0.71,307,0.36,-0.06,0.03,False,-0.03,0.674,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.6,2.0,1.0,0.08,0.73,307,0.38,-0.18,0.05,False,-0.08,0.674,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.6,2.5,1.0,0.06,0.736,307,0.28,-0.09,-0.01,False,-0.17,0.674,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.7,1.5,1.0,0.05,0.655,307,0.35,-0.03,-0.18,False,-0.03,0.64,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.8,1.5,1.0,0.07,0.634,306,0.38,-0.1,-0.08,False,-0.12,0.581,86,
EUR_USD,10,0.005,-999.0,20,2,4.0,5.0,0.8,2.0,1.0,0.02,0.654,306,0.38,-0.24,-0.09,False,-0.08,0.605,86,
EUR_USD,10,0.005,-999.0,20,4,4.0,5.0,0.5,1.5,1.0,0.01,0.703,202,0.11,-0.05,-0.04,False,-0.04,0.683,60,
EUR_USD,10,0.005,-999.0,20,4,4.0,5.0,0.6,1.5,1.0,0.01,0.663,202,0.08,-0.03,-0.03,False,-0.12,0.567,60,
EUR_USD,10,0.005,-999.0,20,4,4.0,5.0,0.7,1.5,1.0,0.01,0.629,202,0.01,-0.02,0.03,False,-0.12,0.533,60,
EUR_USD,10,0.005,-999.0,20,4,4.0,5.0,0.8,1.5,1.0,0.01,0.599,202,-0.0,-0.03,0.05,False,-0.16,0.483,60,
EUR_USD,10,0.005,-999.0,20,4,4.0,5.0,0.8,2.0,1.0,0.01,0.619,202,-0.07,-0.04,0.14,False,-0.18,0.483,60,
EUR_USD,10,0.005,0.0,14,2,3.0,5.0,0.5,1.5,1.0,0.02,0.731,331,-0.14,0.13,0.06,False,-0.34,0.625,128,
EUR_USD,10,0.005,0.0,14,2,3.0,5.0,0.6,1.5,1.0,0.02,0.695,331,-0.15,0.18,0.02,False,-0.36,0.586,128,
EUR_USD,10,0.005,0.0,14,2,3.0,5.0,0.7,1.5,1.0,0.03,0.668,331,-0.16,0.2,0.05,False,-0.31,0.57,128,
EUR_USD,10,0.005,0.0,14,2,3.0,5.0,0.8,1.5,1.0,0.02,0.636,330,-0.16,0.21,0.01,False,-0.34,0.531,128,
EUR_USD,10,0.005,0.0,14,2,3.0,5.0,0.8,2.0,1.0,-0.04,0.664,330,-0.24,0.11,0.01,False,-0.3,0.602,128,
EUR_USD,10,0.005,0.0,14,2,3.0,5.0,0.8,2.5,1.0,0.0,0.691,330,-0.2,0.28,-0.06,False,-0.38,0.602,128,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.4,1.5,0.5,-0.16,0.696,369,-0.21,0.0,-0.28,False,-0.41,0.627,158,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.4,1.5,1.0,0.01,0.78,173,-0.05,0.17,-0.07,False,-0.19,0.652,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.4,2.5,1.0,-0.02,0.815,173,-0.02,0.11,-0.15,False,-0.31,0.682,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.5,1.5,0.5,-0.13,0.66,368,-0.25,0.1,-0.24,False,-0.42,0.58,157,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.5,1.5,1.0,0.04,0.751,173,-0.09,0.21,0.01,False,-0.18,0.621,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.5,2.0,0.5,-0.12,0.689,366,-0.27,0.13,-0.21,False,-0.49,0.6,155,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.5,2.0,1.0,-0.0,0.763,173,-0.11,0.18,-0.07,False,-0.23,0.652,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.5,2.5,0.5,-0.17,0.697,366,-0.29,0.08,-0.3,False,-0.52,0.619,155,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.5,2.5,1.0,-0.03,0.775,173,-0.12,0.15,-0.11,False,-0.31,0.652,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.6,1.5,0.5,-0.14,0.622,365,-0.21,0.02,-0.23,False,-0.44,0.548,157,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.6,1.5,1.0,0.06,0.723,173,-0.08,0.23,0.04,False,-0.25,0.561,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.6,2.0,0.5,-0.16,0.647,363,-0.22,-0.02,-0.23,False,-0.48,0.574,155,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.6,2.0,1.0,0.01,0.734,173,-0.1,0.19,-0.05,False,-0.25,0.606,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.6,2.5,1.0,-0.02,0.746,173,-0.11,0.16,-0.1,False,-0.34,0.606,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.7,1.5,0.5,-0.16,0.591,364,-0.29,0.07,-0.26,False,-0.43,0.522,157,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.7,1.5,1.0,0.06,0.694,173,-0.11,0.25,0.05,False,-0.21,0.561,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.7,2.0,0.5,-0.16,0.622,362,-0.28,0.03,-0.21,False,-0.45,0.548,155,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.7,2.0,1.0,0.03,0.717,173,-0.09,0.2,-0.01,False,-0.21,0.606,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.7,2.5,1.0,0.02,0.728,173,-0.07,0.19,-0.05,False,-0.3,0.606,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.8,1.5,0.5,-0.19,0.558,364,-0.26,0.13,-0.45,False,-0.47,0.49,157,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.8,1.5,1.0,0.03,0.647,173,-0.13,0.26,-0.05,False,-0.21,0.53,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.8,2.0,0.5,-0.17,0.594,362,-0.26,0.08,-0.33,False,-0.48,0.523,155,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.8,2.0,1.0,0.0,0.676,173,-0.12,0.21,-0.09,False,-0.21,0.576,66,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.8,2.5,0.5,-0.19,0.605,362,-0.24,0.07,-0.41,False,-0.45,0.555,155,
EUR_USD,10,0.005,0.0,14,2,4.0,5.0,0.8,2.5,1.0,0.02,0.694,173,-0.12,0.24,-0.08,False,-0.3,0.576,66,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.3,1.5,1.0,0.04,0.859,128,0.08,-0.01,0.06,False,-0.07,0.756,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.4,1.5,1.0,0.05,0.82,128,0.07,0.0,0.09,True,-0.03,0.756,41,0.14
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.4,2.0,1.0,0.03,0.836,128,0.02,-0.05,0.12,False,-0.05,0.756,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.5,1.5,1.0,0.03,0.758,128,0.1,-0.05,0.06,False,0.01,0.732,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.5,2.0,1.0,0.0,0.773,128,0.06,-0.12,0.07,False,-0.02,0.732,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.5,2.5,1.0,-0.0,0.789,128,0.02,-0.07,0.04,False,-0.06,0.732,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.6,1.5,1.0,0.05,0.719,128,0.07,-0.01,0.08,False,-0.07,0.634,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.6,2.0,1.0,0.04,0.742,128,0.08,-0.09,0.12,False,-0.09,0.634,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.6,2.5,1.0,0.02,0.75,128,0.03,-0.07,0.1,False,-0.14,0.634,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.7,1.5,1.0,0.05,0.68,128,0.05,-0.01,0.11,False,-0.04,0.61,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.8,1.5,1.0,0.07,0.669,127,0.08,-0.02,0.15,False,-0.07,0.561,41,
EUR_USD,10,0.005,0.0,20,2,4.0,5.0,0.8,2.0,1.0,0.06,0.693,127,0.08,-0.12,0.2,False,-0.08,0.585,41,
EUR_USD,10,0.005,0.0,20,4,4.0,5.0,0.5,1.5,1.0,0.01,0.707,92,-0.02,-0.02,0.06,False,0.02,0.71,31,
EUR_USD,10,0.005,0.0,20,4,4.0,5.0,0.6,1.5,1.0,0.03,0.696,92,-0.0,0.01,0.08,False,-0.03,0.581,31,
EUR_USD,10,0.005,0.0,20,4,4.0,5.0,0.7,1.5,1.0,0.02,0.652,92,-0.02,-0.0,0.1,False,-0.05,0.516,31,
EUR_USD,10,0.005,0.0,20,4,4.0,5.0,0.8,1.5,1.0,-0.01,0.598,92,-0.06,-0.04,0.08,False,-0.05,0.516,31,
EUR_USD,10,0.005,0.0,20,4,4.0,5.0,0.8,2.0,1.0,0.0,0.63,92,-0.12,-0.08,0.21,False,-0.06,0.516,31,
EUR_USD,10,0.005,0.05,14,2,3.0,5.0,0.5,1.5,1.0,0.05,0.748,242,-0.13,0.1,0.17,False,-0.28,0.605,86,
EUR_USD,10,0.005,0.05,14,2,3.0,5.0,0.6,1.5,1.0,0.03,0.702,242,-0.14,0.13,0.1,False,-0.27,0.57,86,
EUR_USD,10,0.005,0.05,14,2,3.0,5.0,0.7,1.5,1.0,0.04,0.678,242,-0.15,0.17,0.11,False,-0.23,0.558,86,
EUR_USD,10,0.005,0.05,14,2,3.0,5.0,0.8,1.5,1.0,0.05,0.649,242,-0.14,0.16,0.13,False,-0.24,0.523,86,
EUR_USD,10,0.005,0.05,14,2,3.0,5.0,0.8,2.0,1.0,0.03,0.678,242,-0.13,0.09,0.13,False,-0.16,0.616,86,
EUR_USD,10,0.005,0.05,14,2,3.0,5.0,0.8,2.5,1.0,0.03,0.702,242,-0.14,0.2,0.04,False,-0.2,0.616,86,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.4,1.5,0.5,-0.11,0.699,289,-0.19,0.01,-0.16,False,-0.37,0.609,115,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.4,1.5,1.0,0.02,0.782,133,-0.05,0.1,0.02,False,-0.14,0.644,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.4,2.5,1.0,-0.04,0.797,133,-0.08,0.04,-0.07,False,-0.19,0.689,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.5,1.5,0.5,-0.08,0.668,289,-0.25,0.09,-0.1,False,-0.36,0.57,114,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.5,1.5,1.0,0.04,0.759,133,-0.11,0.13,0.1,False,-0.13,0.622,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.5,2.0,0.5,-0.05,0.704,287,-0.23,0.14,-0.05,False,-0.38,0.598,112,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.5,2.0,1.0,0.01,0.774,133,-0.11,0.1,0.05,False,-0.13,0.667,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.5,2.5,0.5,-0.11,0.711,287,-0.26,0.07,-0.14,False,-0.36,0.625,112,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.782,133,-0.12,0.08,0.01,False,-0.17,0.667,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.6,1.5,0.5,-0.11,0.626,286,-0.22,-0.01,-0.11,False,-0.37,0.544,114,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.6,1.5,1.0,0.05,0.722,133,-0.13,0.14,0.13,False,-0.15,0.578,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.6,2.0,0.5,-0.11,0.658,284,-0.2,-0.04,-0.08,False,-0.37,0.58,112,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.6,2.0,1.0,0.02,0.737,133,-0.11,0.1,0.06,False,-0.13,0.644,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.6,2.5,1.0,-0.02,0.744,133,-0.13,0.06,0.01,False,-0.18,0.644,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.7,1.5,0.5,-0.12,0.596,285,-0.25,0.06,-0.16,False,-0.37,0.518,114,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.7,1.5,1.0,0.06,0.699,133,-0.13,0.18,0.12,False,-0.12,0.578,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.7,2.0,0.5,-0.08,0.636,283,-0.18,0.04,-0.1,False,-0.36,0.554,112,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.7,2.0,1.0,0.05,0.729,133,-0.08,0.14,0.09,False,-0.1,0.644,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.7,2.5,1.0,0.02,0.737,133,-0.09,0.1,0.05,False,-0.15,0.644,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.8,1.5,0.5,-0.13,0.565,285,-0.2,0.1,-0.3,False,-0.41,0.482,114,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.8,1.5,1.0,0.05,0.662,133,-0.13,0.18,0.1,False,-0.14,0.533,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.8,2.0,0.5,-0.07,0.611,283,-0.14,0.07,-0.15,False,-0.38,0.527,112,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.8,2.0,1.0,0.05,0.699,133,-0.08,0.14,0.1,False,-0.11,0.6,45,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.8,2.5,0.5,-0.13,0.622,283,-0.16,0.01,-0.25,False,-0.32,0.562,112,
EUR_USD,10,0.005,0.05,14,2,4.0,5.0,0.8,2.5,1.0,0.04,0.714,133,-0.1,0.15,0.08,False,-0.16,0.6,45,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.3,1.5,1.0,0.02,0.848,99,0.01,0.01,0.05,True,-0.09,0.68,25,0.259
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.4,1.5,1.0,0.04,0.818,99,0.02,0.01,0.09,True,-0.06,0.68,25,0.181
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.4,2.0,1.0,0.03,0.838,99,-0.03,-0.02,0.13,False,-0.07,0.68,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.5,1.5,1.0,0.03,0.768,99,0.06,-0.03,0.05,False,-0.05,0.64,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.5,2.0,1.0,-0.0,0.788,99,0.01,-0.09,0.07,False,-0.06,0.64,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.5,2.5,1.0,0.0,0.808,99,-0.02,-0.03,0.06,False,-0.09,0.64,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.6,1.5,1.0,0.03,0.727,99,0.03,-0.01,0.07,False,-0.05,0.6,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.6,2.0,1.0,0.03,0.758,99,0.02,-0.06,0.12,False,-0.06,0.6,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.6,2.5,1.0,0.02,0.768,99,-0.01,-0.04,0.1,False,-0.09,0.6,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.7,1.5,1.0,0.03,0.687,99,0.03,-0.01,0.08,False,-0.04,0.56,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.8,1.5,1.0,0.04,0.673,98,0.04,-0.03,0.12,False,-0.02,0.56,25,
EUR_USD,10,0.005,0.05,20,2,4.0,5.0,0.8,2.0,1.0,0.04,0.704,98,0.04,-0.11,0.18,False,-0.03,0.56,25,
EUR_USD,10,0.005,0.05,20,4,4.0,5.0,0.5,1.5,1.0,0.02,0.718,71,-0.02,0.04,0.04,False,-0.01,0.667,24,
EUR_USD,10,0.005,0.05,20,4,4.0,5.0,0.6,1.5,1.0,0.03,0.704,71,-0.01,0.06,0.05,False,-0.03,0.542,24,
EUR_USD,10,0.005,0.05,20,4,4.0,5.0,0.7,1.5,1.0,0.03,0.662,71,0.01,0.04,0.05,True,-0.05,0.5,24,0.219
EUR_USD,10,0.005,0.05,20,4,4.0,5.0,0.8,1.5,1.0,0.0,0.606,71,-0.04,0.01,0.04,False,-0.05,0.5,24,
EUR_USD,10,0.005,0.05,20,4,4.0,5.0,0.8,2.0,1.0,0.02,0.648,71,-0.08,-0.03,0.17,False,-0.06,0.5,24,
EUR_USD,10,0.005,0.1,14,2,3.0,5.0,0.5,1.5,1.0,0.06,0.755,233,-0.09,0.1,0.17,False,-0.28,0.605,86,
EUR_USD,10,0.005,0.1,14,2,3.0,5.0,0.6,1.5,1.0,0.06,0.717,233,-0.05,0.13,0.1,False,-0.27,0.57,86,
EUR_USD,10,0.005,0.1,14,2,3.0,5.0,0.7,1.5,1.0,0.07,0.691,233,-0.07,0.17,0.11,False,-0.23,0.558,86,
EUR_USD,10,0.005,0.1,14,2,3.0,5.0,0.8,1.5,1.0,0.08,0.661,233,-0.06,0.16,0.13,False,-0.24,0.523,86,
EUR_USD,10,0.005,0.1,14,2,3.0,5.0,0.8,2.0,1.0,0.06,0.691,233,-0.03,0.09,0.13,False,-0.16,0.616,86,
EUR_USD,10,0.005,0.1,14,2,3.0,5.0,0.8,2.5,1.0,0.04,0.708,233,-0.12,0.2,0.04,False,-0.2,0.616,86,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.4,1.5,0.5,-0.09,0.704,274,-0.13,0.01,-0.16,False,-0.37,0.609,115,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.4,1.5,1.0,0.03,0.794,126,-0.02,0.1,0.02,False,-0.14,0.644,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.4,2.5,1.0,-0.03,0.802,126,-0.06,0.04,-0.07,False,-0.19,0.689,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.5,1.5,0.5,-0.07,0.672,274,-0.2,0.09,-0.1,False,-0.36,0.57,114,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.5,1.5,1.0,0.05,0.77,126,-0.09,0.13,0.1,False,-0.13,0.622,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.5,2.0,0.5,-0.04,0.706,272,-0.21,0.14,-0.05,False,-0.38,0.598,112,
