rebal_idx,entry_ts,exit_ts,pair,direction,side,gross_pips,spread_rt_pips,carry_pips,net_pips
5376,2024-04-25 09:00:00+00:00,2024-05-10 01:00:00+00:00,GBP_JPY,1,long,56.800000000001205,3.09999999999917,34.885922316164375,88.5859223161664
5376,2024-04-25 09:00:00+00:00,2024-05-10 01:00:00+00:00,EUR_GBP,-1,short,-40.20000000000023,1.4500000000000624,0.42068518684931455,-41.22931481315098
5376,2024-04-25 09:00:00+00:00,2024-05-10 01:00:00+00:00,USD_JPY,-1,short,0.6000000000000227,1.649999999999352,-41.35107143835617,-42.4010714383555
5376,2024-04-25 09:00:00+00:00,2024-05-10 01:00:00+00:00,EUR_USD,-1,short,-81.8999999999992,1.4999999999998348,1.8814849315068494,-81.51851506849218
5440,2024-05-10 01:00:00+00:00,2024-05-24 17:00:00+00:00,NZD_USD,1,long,98.30000000000005,1.5499999999996072,-2.472210904109589,94.27778909589085
5440,2024-05-10 01:00:00+00:00,2024-05-24 17:00:00+00:00,AUD_USD,1,long,21.199999999998997,1.4500000000000624,-5.685366821917806,14.064633178081127
5440,2024-05-10 01:00:00+00:00,2024-05-24 17:00:00+00:00,EUR_USD,1,long,72.7000000000011,1.7500000000003624,-10.668019561643835,60.2819804383569
5440,2024-05-10 01:00:00+00:00,2024-05-24 17:00:00+00:00,USD_JPY,-1,short,-132.0999999999998,2.2999999999996135,-38.59433334246576,-172.99433334246515
5440,2024-05-10 01:00:00+00:00,2024-05-24 17:00:00+00:00,CHF_JPY,-1,short,7.599999999999341,5.200000000000671,-17.59176238869863,-15.19176238869996
5440,2024-05-10 01:00:00+00:00,2024-05-24 17:00:00+00:00,CAD_JPY,-1,short,-114.19999999999959,3.6999999999999034,-25.169496734794514,-143.069496734794
5504,2024-05-24 17:00:00+00:00,2024-06-10 09:00:00+00:00,EUR_GBP,1,long,-65.89999999999985,1.8500000000004624,-7.934886484931507,-75.68488648493182
5504,2024-05-24 17:00:00+00:00,2024-06-10 09:00:00+00:00,EUR_USD,1,long,-105.3000000000015,1.7500000000003624,-11.430020958904109,-118.48002095890597
5504,2024-05-24 17:00:00+00:00,2024-06-10 09:00:00+00:00,AUD_USD,1,long,-36.69999999999951,1.4500000000000624,-6.091464452054792,-44.241464452054366
5504,2024-05-24 17:00:00+00:00,2024-06-10 09:00:00+00:00,GBP_JPY,-1,short,38.10000000000002,6.800000000001205,-53.717596298630134,-22.417596298631317
5504,2024-05-24 17:00:00+00:00,2024-06-10 09:00:00+00:00,NZD_JPY,-1,short,22.59999999999991,3.6999999999999034,-23.775351369863014,-4.875351369863008
5504,2024-05-24 17:00:00+00:00,2024-06-10 09:00:00+00:00,AUD_JPY,-1,short,58.10000000000031,3.44999999999942,-24.04978458904109,30.600215410959798
5568,2024-06-10 09:00:00+00:00,2024-06-25 01:00:00+00:00,EUR_GBP,1,long,10.599999999999499,1.3500000000005175,-8.695471073972604,0.5545289260263768
5568,2024-06-10 09:00:00+00:00,2024-06-25 01:00:00+00:00,EUR_USD,1,long,-1.8999999999991246,1.4500000000006175,-12.449158630136989,-15.79915863013673
5568,2024-06-10 09:00:00+00:00,2024-06-25 01:00:00+00:00,EUR_JPY,1,long,260.59999999999945,2.049999999999841,19.23137760273973,277.7813776027393
5568,2024-06-10 09:00:00+00:00,2024-06-25 01:00:00+00:00,GBP_JPY,-1,short,-282.89999999999793,2.750000000000341,-53.717596298630134,-339.3675962986284
5568,2024-06-10 09:00:00+00:00,2024-06-25 01:00:00+00:00,AUD_JPY,-1,short,-273.299999999999,1.8499999999995964,-24.04978458904109,-299.1997845890397
5568,2024-06-10 09:00:00+00:00,2024-06-25 01:00:00+00:00,GBP_USD,-1,short,18.400000000000638,1.7499999999992522,-4.407550619178082,12.242449380823302
5632,2024-06-25 01:00:00+00:00,2024-07-09 17:00:00+00:00,EUR_GBP,1,long,-2.5999999999992696,1.6500000000002624,-8.22498514849315,-12.474985148492681
5632,2024-06-25 01:00:00+00:00,2024-07-09 17:00:00+00:00,USD_JPY,1,long,188.4999999999991,4.8499999999989996,25.850301578082195,209.5003015780823
5632,2024-06-25 01:00:00+00:00,2024-07-09 17:00:00+00:00,NZD_USD,1,long,2.2999999999995246,1.2499999999993072,-2.5597227945205483,-1.5097227945203309
5632,2024-06-25 01:00:00+00:00,2024-07-09 17:00:00+00:00,AUD_JPY,-1,short,-253.7000000000006,4.099999999999682,-22.443994219178073,-280.2439942191784
5632,2024-06-25 01:00:00+00:00,2024-07-09 17:00:00+00:00,GBP_JPY,-1,short,-387.10000000000093,6.749999999999545,-50.13166449424657,-443.98166449424707
5632,2024-06-25 01:00:00+00:00,2024-07-09 17:00:00+00:00,EUR_JPY,-1,short,-321.39999999999986,5.349999999999966,-32.36155620273973,-359.11155620273956
5696,2024-07-09 17:00:00+00:00,2024-07-24 09:00:00+00:00,USD_JPY,1,long,-750.3000000000014,4.749999999998522,27.69389792465754,-727.3561020753424
5696,2024-07-09 17:00:00+00:00,2024-07-24 09:00:00+00:00,EUR_GBP,1,long,-58.60000000000087,1.4999999999998348,-8.812484087671233,-68.91248408767194
5696,2024-07-09 17:00:00+00:00,2024-07-24 09:00:00+00:00,CHF_JPY,1,long,-582.5999999999993,6.300000000000239,-3.387188786591684,-592.2871887865913
5696,2024-07-09 17:00:00+00:00,2024-07-24 09:00:00+00:00,AUD_USD,-1,short,133.2,1.4500000000000624,0.2001889726027405,131.95018897260266
5696,2024-07-09 17:00:00+00:00,2024-07-24 09:00:00+00:00,NZD_USD,-1,short,177.99999999999926,1.2999999999996348,-2.7003669041095884,173.99963309589003
5696,2024-07-09 17:00:00+00:00,2024-07-24 09:00:00+00:00,EUR_USD,-1,short,-44.6000000000013,1.4999999999998348,3.0574130136986315,-43.04258698630251
5760,2024-07-24 09:00:00+00:00,2024-08-08 01:00:00+00:00,USD_JPY,1,long,-767.0999999999992,1.7999999999986471,30.923409945205478,-737.9765900547924
5760,2024-07-24 09:00:00+00:00,2024-08-08 01:00:00+00:00,CAD_JPY,1,long,-518.3999999999997,2.4500000000003297,16.283919871772987,-504.56608012822716
5760,2024-07-24 09:00:00+00:00,2024-08-08 01:00:00+00:00,AUD_JPY,1,long,-583.4000000000003,1.999999999999602,15.427697397260271,-569.9723026027395
5760,2024-07-24 09:00:00+00:00,2024-08-08 01:00:00+00:00,NZD_USD,-1,short,-53.7999999999994,1.2999999999996348,-1.97683109589041,-57.076831095889446
5760,2024-07-24 09:00:00+00:00,2024-08-08 01:00:00+00:00,GBP_USD,-1,short,232.90000000000032,1.8499999999999073,-4.352777459726028,226.69722254027437
5760,2024-07-24 09:00:00+00:00,2024-08-08 01:00:00+00:00,EUR_USD,-1,short,-73.29999999999836,1.4999999999998348,3.4650680821917823,-71.33493191780641
5824,2024-08-08 01:00:00+00:00,2024-08-22 17:00:00+00:00,EUR_GBP,1,long,-122.59999999999937,1.5999999999999348,-7.40589405260274,-131.60589405260205
5824,2024-08-08 01:00:00+00:00,2024-08-22 17:00:00+00:00,USD_JPY,1,long,16.800000000000637,2.1499999999988972,24.921622657534243,39.57162265753598
5824,2024-08-08 01:00:00+00:00,2024-08-22 17:00:00+00:00,EUR_USD,1,long,179.80000000000106,1.500000000000945,-11.765552438356167,166.53444756164396
5824,2024-08-08 01:00:00+00:00,2024-08-22 17:00:00+00:00,AUD_JPY,-1,short,-229.99999999999972,3.1500000000001194,-21.79772383561643,-254.94772383561627
5824,2024-08-08 01:00:00+00:00,2024-08-22 17:00:00+00:00,AUD_USD,-1,short,-149.69999999999928,1.3500000000005175,0.1868430410958911,-150.8631569589039
5824,2024-08-08 01:00:00+00:00,2024-08-22 17:00:00+00:00,GBP_JPY,-1,short,-597.8000000000009,4.799999999998761,-46.80532074630137,-649.4053207463011
5888,2024-08-22 17:00:00+00:00,2024-09-06 09:00:00+00:00,CAD_JPY,1,long,-156.49999999999977,2.80000000000058,13.016789653095886,-146.28321034690447
5888,2024-08-22 17:00:00+00:00,2024-09-06 09:00:00+00:00,USD_JPY,1,long,-332.0999999999998,2.1499999999988972,26.701738561643833,-307.54826143835487
5888,2024-08-22 17:00:00+00:00,2024-09-06 09:00:00+00:00,AUD_JPY,1,long,-159.19999999999987,3.0500000000003524,13.206529109589038,-149.0434708904112
5888,2024-08-22 17:00:00+00:00,2024-09-06 09:00:00+00:00,GBP_USD,-1,short,-118.3999999999985,1.9000000000002348,-3.030879386301369,-123.3308793863001
5888,2024-08-22 17:00:00+00:00,2024-09-06 09:00:00+00:00,NZD_USD,-1,short,-95.49999999999947,1.5999999999999348,-1.3189292054794512,-98.41892920547886
5888,2024-08-22 17:00:00+00:00,2024-09-06 09:00:00+00:00,EUR_USD,-1,short,-9.600000000000719,1.6500000000008175,3.0574130136986315,-8.192586986302905
5952,2024-09-06 09:00:00+00:00,2024-09-23 01:00:00+00:00,EUR_GBP,1,long,-35.10000000000013,1.2499999999998623,-8.227419019178082,-44.57741901917808
5952,2024-09-06 09:00:00+00:00,2024-09-23 01:00:00+00:00,EUR_USD,1,long,42.599999999999305,1.6500000000008175,-12.684344246575343,28.265655753423147
5952,2024-09-06 09:00:00+00:00,2024-09-23 01:00:00+00:00,NZD_USD,1,long,9.500000000000064,1.5499999999996072,-3.9067808219178084,4.043219178082648
5952,2024-09-06 09:00:00+00:00,2024-09-23 01:00:00+00:00,GBP_JPY,-1,short,-321.0000000000008,2.8499999999993975,-50.14855794246575,-373.99855794246594
5952,2024-09-06 09:00:00+00:00,2024-09-23 01:00:00+00:00,AUD_JPY,-1,short,-206.60000000000025,2.1000000000000796,-23.354704109589033,-232.05470410958935
5952,2024-09-06 09:00:00+00:00,2024-09-23 01:00:00+00:00,NZD_JPY,-1,short,-93.29999999999927,2.6000000000003354,-21.04080616438355,-116.94080616438316
