pair,arm,direction,signal_ts,entry_ts,entry_px,exit_ts,exit_px,exit_reason,atr_e,gross_pips,spread_rt_pips,carry_pips,net_pips,hours_held,touches,vrel,net_base,net_spread1p5,net_carry2p0
CAD_JPY,signal,1,2022-02-21 06:00:00+00:00,2022-02-21 10:00:00+00:00,90.178,2022-02-23 10:00:00+00:00,90.532,timecap,0.30546972199344863,35.39999999999992,1.7000000000003013,-0.7708268188031723,32.92917318119645,48.0,1,1.0389581911426513,32.92917318119645,32.079173181196296,32.03974749900467
CAD_JPY,signal,-1,2022-03-22 17:00:00+00:00,2022-03-22 21:00:00+00:00,96.058,2022-03-24 07:05:00+00:00,96.73679299065309,sl,0.33939649532653837,-67.87929906530792,6.300000000000949,-1.1651506329720065,-75.34444969828087,34.083333333333336,1,0.7128117360824505,-75.34444969828087,-78.49444969828134,-76.11980638047265
CAD_JPY,signal,-1,2022-05-16 17:00:00+00:00,2022-05-16 21:00:00+00:00,100.518,2022-05-18 21:00:00+00:00,99.474,timecap,0.5840756323426517,104.3999999999997,13.450000000000273,-2.2404312380430524,88.70956876195636,48.0,1,0.6329433252658471,88.70956876195636,81.98456876195623,87.67575985236732
CAD_JPY,signal,-1,2022-05-31 21:00:00+00:00,2022-06-01 01:00:00+00:00,101.928,2022-06-01 14:00:00+00:00,102.73834612697445,sl,0.40517306348722615,-81.03461269744514,2.400000000000091,0.0,-83.43461269744523,13.0,1,0.5243976980474921,-83.43461269744523,-84.63461269744528,-83.43461269744523
CAD_JPY,signal,1,2022-06-13 21:00:00+00:00,2022-06-14 01:00:00+00:00,104.108,2022-06-16 01:00:00+00:00,104.318,timecap,0.47424843700997693,20.999999999999375,2.449999999999619,0.05477016642590665,18.604770166425663,48.0,1,0.5217124679008087,18.604770166425663,17.379770166425853,16.8259188020421
CAD_JPY,signal,1,2022-07-06 01:00:00+00:00,2022-07-06 05:00:00+00:00,103.774,2022-07-07 18:00:00+00:00,104.85382403871182,tp,0.5399120193559109,107.98240387118199,2.1999999999998465,0.5873180066474372,106.36972187782958,37.0,1,1.012089964599227,106.36972187782958,105.26972187782965,105.0355833545419
CAD_JPY,signal,-1,2022-07-18 13:00:00+00:00,2022-07-18 17:00:00+00:00,106.65,2022-07-20 00:15:00+00:00,107.5010201599783,sl,0.4255100799891473,-85.10201599782903,2.200000000000557,-1.7978754747512593,-89.09989147258085,31.25,1,1.0576746188621642,-89.09989147258085,-90.19989147258113,-89.61679592737536
CAD_JPY,signal,1,2022-07-31 21:00:00+00:00,2022-08-01 01:00:00+00:00,103.76,2022-08-01 15:20:00+00:00,102.72071420845246,sl,0.5196428957737709,-103.92857915475417,2.1000000000000796,0.0,-106.02857915475425,14.333333333333334,1,0.4777345281840496,-106.02857915475425,-107.0785791547543,-106.02857915475425
CAD_JPY,signal,-1,2022-09-06 21:00:00+00:00,2022-09-07 01:00:00+00:00,108.618,2022-09-07 04:25:00+00:00,109.38552748465611,sl,0.38376374232805777,-76.75274846561138,2.3500000000005627,0.0,-79.10274846561194,3.4166666666666665,1,0.9570744791042008,-79.10274846561194,-80.27774846561222,-79.10274846561194
CAD_JPY,signal,-1,2022-09-28 17:00:00+00:00,2022-09-28 21:00:00+00:00,105.843,2022-09-30 17:50:00+00:00,104.83119268789349,tp,0.5059036560532552,101.18073121065123,10.999999999999233,-1.2431234685508286,88.93760774210116,44.833333333333336,1,1.0040260616216892,88.93760774210116,83.43760774210155,88.67915551470391
CAD_JPY,signal,1,2022-10-07 09:00:00+00:00,2022-10-07 13:00:00+00:00,105.632,2022-10-11 13:00:00+00:00,105.727,timecap,0.3781838788647901,9.499999999999886,2.1500000000003183,1.213250055746214,8.563250055745781,96.0,1,1.1429946342045496,8.563250055745781,7.488250055745623,7.673824373554001
CAD_JPY,signal,1,2022-11-11 18:00:00+00:00,2022-11-13 22:00:00+00:00,104.826,2022-11-15 22:00:00+00:00,104.918,timecap,0.6067494992788308,9.200000000001296,16.59999999999968,1.4908498341291583,-5.909150165869227,48.0,1,0.635917811362293,-5.909150165869227,-14.209150165869069,-6.798575848061009
CAD_JPY,signal,1,2023-01-18 22:00:00+00:00,2023-01-19 02:00:00+00:00,95.167,2023-01-20 11:40:00+00:00,96.45391068575265,tp,0.6434553428763207,128.69106857526447,2.1500000000003183,0.9022433768688856,127.44331195213303,33.666666666666664,1,0.7876032509337082,127.44331195213303,126.36831195213287,126.99859911103714
CAD_JPY,signal,1,2023-03-08 22:00:00+00:00,2023-03-09 02:00:00+00:00,99.28,2023-03-09 09:50:00+00:00,98.62775158706701,sl,0.32612420646649687,-65.22484129329911,2.0500000000005514,0.0,-67.27484129329966,7.833333333333333,1,0.6811600990718215,-67.27484129329966,-68.29984129329993,-67.27484129329966
CAD_JPY,signal,-1,2023-03-28 21:00:00+00:00,2023-03-29 01:00:00+00:00,96.611,2023-03-29 15:15:00+00:00,97.62217911293348,sl,0.5055895564667399,-101.11791129334762,2.2500000000000853,0.0,-103.3679112933477,14.25,1,0.42675086033233656,-103.3679112933477,-104.49291129334775,-103.3679112933477
CAD_JPY,signal,-1,2023-04-02 21:00:00+00:00,2023-04-03 01:00:00+00:00,98.513,2023-04-05 01:00:00+00:00,97.863,timecap,0.4599706783550995,65.00000000000057,2.150000000001029,-3.3337634974375474,59.516236502561995,48.0,1,0.8813365637653211,59.516236502561995,58.44123650256148,58.999332047767474
CAD_JPY,signal,1,2023-04-05 21:00:00+00:00,2023-04-06 01:00:00+00:00,97.403,2023-04-10 01:00:00+00:00,98.147,timecap,0.44020350456877705,74.39999999999998,2.1500000000003183,1.9274333604512464,74.1774333604509,96.0,1,0.4820275014705611,74.1774333604509,73.10243336045075,73.28800767825912
CAD_JPY,signal,1,2023-04-26 01:00:00+00:00,2023-04-26 05:00:00+00:00,97.985,2023-04-28 01:45:00+00:00,98.64619128038152,tp,0.33059564019076054,66.11912803815159,2.0000000000003126,3.8548667209024927,67.97399475905377,44.75,1,0.8406346355731329,67.97399475905377,66.97399475905361,66.19514339467021
CAD_JPY,signal,1,2023-08-04 09:00:00+00:00,2023-08-04 13:00:00+00:00,106.438,2023-08-08 13:00:00+00:00,106.151,timecap,0.4657170181316121,-28.700000000000614,2.449999999999619,2.2721379960896657,-28.87786200391057,96.0,1,1.1024497756418712,-28.87786200391057,-30.102862003910378,-29.76728768610235
CAD_JPY,signal,1,2023-10-18 21:00:00+00:00,2023-10-19 01:00:00+00:00,109.18,2023-10-23 01:00:00+00:00,109.305,timecap,0.26075101131611333,12.5,2.049999999999841,2.249406303041096,12.699406303041254,96.0,1,0.5787312938683619,12.699406303041254,11.674406303041334,11.809980620849474
CAD_JPY,signal,-1,2024-01-17 22:00:00+00:00,2024-01-18 02:00:00+00:00,109.74,2024-01-21 22:05:00+00:00,110.36901179021282,sl,0.31450589510641525,-62.90117902128287,9.099999999999397,-3.6671407830635117,-75.66831980434578,92.08333333333333,1,0.6076149371037215,-75.66831980434578,-80.21831980434548,-76.1852242591403
CAD_JPY,signal,1,2024-01-24 10:00:00+00:00,2024-01-24 14:00:00+00:00,109.268,2024-01-26 12:35:00+00:00,109.965621884999,tp,0.34881094249949524,69.76218849989948,2.1500000000003183,4.521621292154421,72.13380979205358,46.583333333333336,1,1.1118241513200968,72.13380979205358,71.05880979205342,70.35495842767003
CAD_JPY,signal,-1,2024-02-13 06:00:00+00:00,2024-02-13 10:00:00+00:00,111.204,2024-02-15 10:00:00+00:00,110.832,timecap,0.2286670555379655,37.19999999999999,2.400000000000091,-7.310379067726027,27.489620932273873,48.0,1,1.0897105485910463,27.489620932273873,26.289620932273827,26.45581202268483
CAD_JPY,signal,-1,2024-03-17 21:00:00+00:00,2024-03-18 01:00:00+00:00,110.22,2024-03-19 05:00:00+00:00,110.76161888827077,sl,0.2708094441353865,-54.161888827077576,2.349999999999852,-1.8150690531780822,-58.32695788025551,28.0,1,0.3872032794031041,-58.32695788025551,-59.50195788025544,-58.58541010765277
CAD_JPY,signal,-1,2024-04-04 01:00:00+00:00,2024-04-04 05:00:00+00:00,112.243,2024-04-04 18:50:00+00:00,111.87278332005084,tp,0.18510833997457757,37.02166799491522,2.2500000000000853,0.0,34.771667994915134,13.833333333333334,1,0.8148427282601468,34.771667994915134,33.64666799491509,34.771667994915134
CAD_JPY,signal,-1,2024-04-18 09:00:00+00:00,2024-04-18 13:00:00+00:00,112.233,2024-04-19 01:40:00+00:00,111.65932211009672,tp,0.2868389449516418,57.367788990327995,2.0000000000003126,-1.796951827621419,53.57083716270626,12.666666666666666,1,1.031837916063676,53.57083716270626,52.570837162706106,53.312384935309005
CAD_JPY,signal,-1,2024-06-17 21:00:00+00:00,2024-06-18 01:00:00+00:00,114.935,2024-06-20 01:00:00+00:00,115.245,timecap,0.3254363452285365,-31.000000000000227,2.300000000000324,-6.939545436493151,-40.2395454364937,48.0,1,0.2923186497744588,-40.2395454364937,-41.38954543649386,-41.27335434608274
CAD_JPY,signal,1,2024-07-15 05:00:00+00:00,2024-07-15 09:00:00+00:00,115.749,2024-07-17 07:30:00+00:00,114.88070018737746,sl,0.43414990631126754,-86.82998126225385,2.1500000000003183,2.004158845949119,-86.97582241630505,46.5,1,0.7422854897693958,-86.97582241630505,-88.05082241630521,-87.86524809849683
CAD_JPY,signal,1,2024-08-01 17:00:00+00:00,2024-08-01 21:00:00+00:00,107.616,2024-08-02 12:30:00+00:00,106.01455064363871,sl,0.8007246781806399,-160.1449356361286,13.850000000000051,0.0,-173.99493563612864,15.5,1,0.7948197227977326,-173.99493563612864,-180.91993563612868,-173.99493563612864
CAD_JPY,signal,-1,2024-08-08 21:00:00+00:00,2024-08-09 01:00:00+00:00,107.336,2024-08-13 01:00:00+00:00,107.14,timecap,0.926355469105926,19.599999999999795,2.5999999999989143,-3.1957946061369853,13.804205393863896,96.0,1,0.4381455508346524,13.804205393863896,12.504205393864439,13.287300939069375
CAD_JPY,signal,1,2024-09-08 21:00:00+00:00,2024-09-09 01:00:00+00:00,105.197,2024-09-11 01:00:00+00:00,104.52,timecap,0.5949477574553396,-67.70000000000067,2.1999999999998465,1.6547331806392678,-68.24526681936125,48.0,1,0.5508371952530363,-68.24526681936125,-69.34526681936117,-69.13469250155303
CAD_JPY,coin,-1,2020-12-01 02:00:00+00:00,2020-12-01 06:00:00+00:00,80.493,2020-12-02 08:50:00+00:00,80.92279601570623,sl,0.2148980078531119,-42.97960157062306,1.650000000000773,-0.32886248958904096,-44.958464060212876,26.833333333333332,1,0.4103700928354357,-44.958464060212876,-45.78346406021326,-45.21691628761013
CAD_JPY,coin,-1,2020-12-22 06:00:00+00:00,2020-12-22 10:00:00+00:00,80.245,2020-12-23 17:25:00+00:00,80.67912572216247,sl,0.21706286108123185,-43.4125722162463,1.8000000000000682,-0.32886248958904096,-45.541434705835414,31.416666666666668,1,1.0498333817286818,-45.541434705835414,-46.44143470583545,-45.79988693323267
CAD_JPY,coin,1,2021-01-25 22:00:00+00:00,2021-01-26 02:00:00+00:00,81.392,2021-01-28 02:00:00+00:00,81.4,timecap,0.19112986773631976,0.8000000000009777,1.6500000000000625,-1.531237254575343,-2.381237254574428,48.0,1,0.955451600170393,-2.381237254574428,-3.206237254574459,-4.160088618957991
CAD_JPY,coin,-1,2021-03-05 02:00:00+00:00,2021-03-05 06:00:00+00:00,85.446,2021-03-08 17:55:00+00:00,86.08546578710997,sl,0.31973289355498186,-63.94657871099696,1.649999999999352,-0.3201513953782013,-65.91673010637452,83.91666666666667,1,0.7175447330658623,-65.91673010637452,-66.74173010637419,-66.17518233377177
CAD_JPY,coin,-1,2021-03-19 05:00:00+00:00,2021-03-19 09:00:00+00:00,87.139,2021-03-23 06:00:00+00:00,86.6345020811386,tp,0.2522489594306915,50.44979188613894,1.449999999999818,-0.6403027907564026,48.35948909538272,93.0,1,1.128566050706254,48.35948909538272,47.63448909538281,47.8425846405882
CAD_JPY,coin,1,2021-03-23 21:00:00+00:00,2021-03-24 01:00:00+00:00,86.311,2021-03-25 10:35:00+00:00,86.8794243934737,tp,0.28421219673684645,56.84243934736912,1.75000000000054,-1.1490410193448484,53.94339832802373,33.583333333333336,1,0.46537411012151736,53.94339832802373,53.06839832802346,52.60925980473606
CAD_JPY,coin,-1,2021-06-06 21:00:00+00:00,2021-06-07 01:00:00+00:00,90.698,2021-06-09 01:00:00+00:00,90.392,timecap,0.19323253262660106,30.59999999999974,1.4999999999993463,-0.6524633157160644,28.447536684284326,48.0,1,0.4517092377250205,28.447536684284326,27.697536684284653,27.930632229489806
CAD_JPY,coin,1,2021-06-18 01:00:00+00:00,2021-06-18 05:00:00+00:00,89.15,2021-06-18 14:50:00+00:00,88.65195187082189,sl,0.24902406458905751,-49.8048129178116,1.6000000000005343,0.0,-51.40481291781214,9.833333333333334,1,0.4360603680931104,-51.40481291781214,-52.204812917812404,-51.40481291781214
CAD_JPY,coin,1,2021-09-09 01:00:00+00:00,2021-09-09 05:00:00+00:00,86.614,2021-09-10 07:30:00+00:00,87.12999236379649,tp,0.25799618189824547,51.59923637964852,1.5000000000000568,-0.3793825558767125,49.71985382377175,26.5,1,0.5942645196309029,49.71985382377175,48.96985382377172,49.27514098267586
CAD_JPY,coin,1,2021-09-19 21:00:00+00:00,2021-09-20 01:00:00+00:00,86.178,2021-09-20 08:30:00+00:00,85.59179941850692,sl,0.2931002907465392,-58.6200581493074,1.5999999999998238,0.0,-60.22005814930722,7.5,1,0.22540139175057342,-60.22005814930722,-61.02005814930713,-60.22005814930722
CAD_JPY,coin,1,2021-10-05 09:00:00+00:00,2021-10-05 13:00:00+00:00,88.364,2021-10-07 13:00:00+00:00,88.607,timecap,0.2971454262083858,24.2999999999995,1.5999999999998238,-1.4979291065753428,21.202070893424334,48.0,1,0.6891101819359878,21.202070893424334,20.402070893424423,19.42321952904077
CAD_JPY,coin,1,2021-10-13 05:00:00+00:00,2021-10-13 09:00:00+00:00,91.256,2021-10-14 13:40:00+00:00,91.83964807725258,tp,0.2918240386262902,58.364807725257606,1.850000000000307,-1.123446829931507,55.39136089532579,28.666666666666668,1,0.7925740806854695,55.39136089532579,54.466360895325636,54.05722237203812
CAD_JPY,coin,1,2021-11-08 22:00:00+00:00,2021-11-09 02:00:00+00:00,90.874,2021-11-10 13:55:00+00:00,91.38435679290234,tp,0.2551783964511718,51.03567929023427,1.7999999999993577,-0.36919216864970655,48.86648712158521,35.916666666666664,1,0.49778162536522025,48.86648712158521,47.96648712158553,48.421774280489316
CAD_JPY,coin,-1,2021-12-17 18:00:00+00:00,2021-12-19 22:00:00+00:00,88.152,2021-12-20 15:50:00+00:00,87.48603789375522,tp,0.3329810531223911,66.59621062447769,9.800000000000608,0.0,56.796210624477084,17.833333333333332,1,0.8205576719843692,56.796210624477084,51.89621062447678,56.796210624477084
CAD_JPY,coin,-1,2022-01-02 22:00:00+00:00,2022-01-03 02:00:00+00:00,90.994,2022-01-03 13:15:00+00:00,90.51465963416591,tp,0.23967018291704878,47.93403658340907,1.8999999999998352,0.0,46.03403658340923,11.25,1,0.581429288624768,46.03403658340923,45.084036583409315,46.03403658340923
CAD_JPY,coin,-1,2022-01-10 02:00:00+00:00,2022-01-10 06:00:00+00:00,91.602,2022-01-10 12:50:00+00:00,91.03707620208664,tp,0.28246189895668083,56.49237979133659,1.6999999999995907,0.0,54.792379791337,6.833333333333333,1,0.39325231271539995,54.792379791337,53.9423797913372,54.792379791337
CAD_JPY,coin,-1,2022-02-21 06:00:00+00:00,2022-02-21 10:00:00+00:00,90.178,2022-02-23 10:00:00+00:00,90.532,timecap,0.30546972199344863,-35.39999999999992,1.7000000000003013,-0.635503318183129,-37.73550331818335,48.0,1,1.0389581911426513,-37.73550331818335,-38.5855033181835,-38.25240777297787
CAD_JPY,coin,-1,2022-03-22 17:00:00+00:00,2022-03-22 21:00:00+00:00,96.058,2022-03-24 07:05:00+00:00,96.73679299065309,sl,0.33939649532653837,-67.87929906530792,6.300000000000949,-1.1651506329720065,-75.34444969828087,34.083333333333336,1,0.7128117360824505,-75.34444969828087,-78.49444969828134,-76.11980638047265
CAD_JPY,coin,1,2022-05-16 17:00:00+00:00,2022-05-16 21:00:00+00:00,100.518,2022-05-18 21:00:00+00:00,99.474,timecap,0.5840756323426517,-104.3999999999997,13.450000000000273,-0.5722290359295507,-118.42222903592952,48.0,1,0.6329433252658471,-118.42222903592952,-125.14722903592966,-120.20108040031307
CAD_JPY,coin,1,2022-05-31 21:00:00+00:00,2022-06-01 01:00:00+00:00,101.928,2022-06-01 14:00:00+00:00,102.73834612697445,tp,0.40517306348722615,81.03461269744514,2.400000000000091,0.0,78.63461269744505,13.0,1,0.5243976980474921,78.63461269744505,77.434612697445,78.63461269744505
CAD_JPY,coin,1,2022-06-13 21:00:00+00:00,2022-06-14 01:00:00+00:00,104.108,2022-06-16 01:00:00+00:00,104.318,timecap,0.47424843700997693,20.999999999999375,2.449999999999619,0.05477016642590665,18.604770166425663,48.0,1,0.5217124679008087,18.604770166425663,17.379770166425853,16.8259188020421
CAD_JPY,coin,1,2022-07-06 01:00:00+00:00,2022-07-06 05:00:00+00:00,103.774,2022-07-07 18:00:00+00:00,104.85382403871182,tp,0.5399120193559109,107.98240387118199,2.1999999999998465,0.5873180066474372,106.36972187782958,37.0,1,1.012089964599227,106.36972187782958,105.26972187782965,105.0355833545419
CAD_JPY,coin,-1,2022-07-18 13:00:00+00:00,2022-07-18 17:00:00+00:00,106.65,2022-07-20 00:15:00+00:00,107.5010201599783,sl,0.4255100799891473,-85.10201599782903,2.200000000000557,-1.7978754747512593,-89.09989147258085,31.25,1,1.0576746188621642,-89.09989147258085,-90.19989147258113,-89.61679592737536
CAD_JPY,coin,1,2022-07-31 21:00:00+00:00,2022-08-01 01:00:00+00:00,103.76,2022-08-01 15:20:00+00:00,102.72071420845246,sl,0.5196428957737709,-103.92857915475417,2.1000000000000796,0.0,-106.02857915475425,14.333333333333334,1,0.4777345281840496,-106.02857915475425,-107.0785791547543,-106.02857915475425
CAD_JPY,coin,-1,2022-09-06 21:00:00+00:00,2022-09-07 01:00:00+00:00,108.618,2022-09-07 04:25:00+00:00,109.38552748465611,sl,0.38376374232805777,-76.75274846561138,2.3500000000005627,0.0,-79.10274846561194,3.4166666666666665,1,0.9570744791042008,-79.10274846561194,-80.27774846561222,-79.10274846561194
CAD_JPY,coin,-1,2022-09-28 17:00:00+00:00,2022-09-28 21:00:00+00:00,105.843,2022-09-30 17:50:00+00:00,104.83119268789349,tp,0.5059036560532552,101.18073121065123,10.999999999999233,-1.2431234685508286,88.93760774210116,44.833333333333336,1,1.0040260616216892,88.93760774210116,83.43760774210155,88.67915551470391
CAD_JPY,coin,1,2022-10-07 09:00:00+00:00,2022-10-07 13:00:00+00:00,105.632,2022-10-11 13:00:00+00:00,105.727,timecap,0.3781838788647901,9.499999999999886,2.1500000000003183,1.213250055746214,8.563250055745781,96.0,1,1.1429946342045496,8.563250055745781,7.488250055745623,7.673824373554001
CAD_JPY,coin,-1,2022-11-11 18:00:00+00:00,2022-11-13 22:00:00+00:00,104.826,2022-11-15 22:00:00+00:00,104.918,timecap,0.6067494992788308,-9.200000000001296,16.59999999999968,-2.8971799711154604,-28.697179971116437,48.0,1,0.635917811362293,-28.697179971116437,-36.99717997111628,-29.214084425910958
CAD_JPY,coin,1,2023-01-18 22:00:00+00:00,2023-01-19 02:00:00+00:00,95.167,2023-01-20 11:40:00+00:00,96.45391068575265,tp,0.6434553428763207,128.69106857526447,2.1500000000003183,0.9022433768688856,127.44331195213303,33.666666666666664,1,0.7876032509337082,127.44331195213303,126.36831195213287,126.99859911103714
CAD_JPY,coin,1,2023-03-08 22:00:00+00:00,2023-03-09 02:00:00+00:00,99.28,2023-03-09 09:50:00+00:00,98.62775158706701,sl,0.32612420646649687,-65.22484129329911,2.0500000000005514,0.0,-67.27484129329966,7.833333333333333,1,0.6811600990718215,-67.27484129329966,-68.29984129329993,-67.27484129329966
CAD_JPY,coin,1,2023-03-28 21:00:00+00:00,2023-03-29 01:00:00+00:00,96.611,2023-03-29 15:15:00+00:00,97.62217911293348,tp,0.5055895564667399,101.11791129334762,2.2500000000000853,0.0,98.86791129334753,14.25,1,0.42675086033233656,98.86791129334753,97.74291129334749,98.86791129334753
CAD_JPY,coin,-1,2023-04-02 21:00:00+00:00,2023-04-03 01:00:00+00:00,98.513,2023-04-05 01:00:00+00:00,97.863,timecap,0.4599706783550995,65.00000000000057,2.150000000001029,-3.3337634974375474,59.516236502561995,48.0,1,0.8813365637653211,59.516236502561995,58.44123650256148,58.999332047767474
CAD_JPY,coin,-1,2023-04-05 21:00:00+00:00,2023-04-06 01:00:00+00:00,97.403,2023-04-10 01:00:00+00:00,98.147,timecap,0.44020350456877705,-74.39999999999998,2.1500000000003183,-3.3337634974375474,-79.88376349743784,96.0,1,0.4820275014705611,-79.88376349743784,-80.958763497438,-80.40066795223237
CAD_JPY,coin,1,2023-04-26 01:00:00+00:00,2023-04-26 05:00:00+00:00,97.985,2023-04-28 01:45:00+00:00,98.64619128038152,tp,0.33059564019076054,66.11912803815159,2.0000000000003126,3.8548667209024927,67.97399475905377,44.75,1,0.8406346355731329,67.97399475905377,66.97399475905361,66.19514339467021
CAD_JPY,coin,1,2023-08-04 09:00:00+00:00,2023-08-04 13:00:00+00:00,106.438,2023-08-08 13:00:00+00:00,106.151,timecap,0.4657170181316121,-28.700000000000614,2.449999999999619,2.2721379960896657,-28.87786200391057,96.0,1,1.1024497756418712,-28.87786200391057,-30.102862003910378,-29.76728768610235
CAD_JPY,coin,-1,2023-10-18 21:00:00+00:00,2023-10-19 01:00:00+00:00,109.18,2023-10-23 01:00:00+00:00,109.305,timecap,0.26075101131611333,-12.5,2.049999999999841,-3.655736440027397,-18.205736440027238,96.0,1,0.5787312938683619,-18.205736440027238,-19.230736440027158,-18.722640894821758
CAD_JPY,coin,1,2024-01-17 22:00:00+00:00,2024-01-18 02:00:00+00:00,109.74,2024-01-21 22:05:00+00:00,110.36901179021282,tp,0.31450589510641525,62.90117902128287,9.099999999999397,2.2608106460772106,56.061989667360685,92.08333333333333,1,0.6076149371037215,56.061989667360685,51.511989667360986,55.17256398516891
CAD_JPY,coin,1,2024-01-24 10:00:00+00:00,2024-01-24 14:00:00+00:00,109.268,2024-01-26 12:35:00+00:00,109.965621884999,tp,0.34881094249949524,69.76218849989948,2.1500000000003183,4.521621292154421,72.13380979205358,46.583333333333336,1,1.1118241513200968,72.13380979205358,71.05880979205342,70.35495842767003
CAD_JPY,coin,1,2024-02-13 06:00:00+00:00,2024-02-13 10:00:00+00:00,111.204,2024-02-15 10:00:00+00:00,110.832,timecap,0.2286670555379655,-37.19999999999999,2.400000000000091,4.497718793753423,-35.10228120624666,48.0,1,1.0897105485910463,-35.10228120624666,-36.302281206246704,-36.88113257063022
CAD_JPY,coin,1,2024-03-17 21:00:00+00:00,2024-03-18 01:00:00+00:00,110.22,2024-03-19 05:00:00+00:00,110.76161888827077,tp,0.2708094441353865,54.161888827077576,2.349999999999852,1.1119039846849312,52.92379281176265,28.0,1,0.3872032794031041,52.92379281176265,51.748792811762726,52.47907997066677
CAD_JPY,coin,-1,2024-04-04 01:00:00+00:00,2024-04-04 05:00:00+00:00,112.243,2024-04-04 18:50:00+00:00,111.87278332005084,tp,0.18510833997457757,37.02166799491522,2.2500000000000853,0.0,34.771667994915134,13.833333333333334,1,0.8148427282601468,34.771667994915134,33.64666799491509,34.771667994915134
CAD_JPY,coin,1,2024-04-18 09:00:00+00:00,2024-04-18 13:00:00+00:00,112.233,2024-04-19 01:40:00+00:00,111.65932211009672,sl,0.2868389449516418,-57.367788990327995,2.0000000000003126,1.0937867591282682,-58.274002231200036,12.666666666666666,1,1.031837916063676,-58.274002231200036,-59.27400223120019,-58.71871507229593
CAD_JPY,coin,-1,2024-06-17 21:00:00+00:00,2024-06-18 01:00:00+00:00,114.935,2024-06-20 01:00:00+00:00,115.245,timecap,0.3254363452285365,-31.000000000000227,2.300000000000324,-6.939545436493151,-40.2395454364937,48.0,1,0.2923186497744588,-40.2395454364937,-41.38954543649386,-41.27335434608274
CAD_JPY,coin,1,2024-07-15 05:00:00+00:00,2024-07-15 09:00:00+00:00,115.749,2024-07-17 07:30:00+00:00,114.88070018737746,sl,0.43414990631126754,-86.82998126225385,2.1500000000003183,2.004158845949119,-86.97582241630505,46.5,1,0.7422854897693958,-86.97582241630505,-88.05082241630521,-87.86524809849683
CAD_JPY,coin,-1,2024-08-01 17:00:00+00:00,2024-08-01 21:00:00+00:00,107.616,2024-08-02 12:30:00+00:00,106.01455064363871,tp,0.8007246781806399,160.1449356361286,13.850000000000051,0.0,146.29493563612854,15.5,1,0.7948197227977326,146.29493563612854,139.3699356361285,146.29493563612854
CAD_JPY,coin,-1,2024-08-08 21:00:00+00:00,2024-08-09 01:00:00+00:00,107.336,2024-08-13 01:00:00+00:00,107.14,timecap,0.926355469105926,19.599999999999795,2.5999999999989143,-3.1957946061369853,13.804205393863896,96.0,1,0.4381455508346524,13.804205393863896,12.504205393864439,13.287300939069375
CAD_JPY,coin,1,2024-09-08 21:00:00+00:00,2024-09-09 01:00:00+00:00,105.197,2024-09-11 01:00:00+00:00,104.52,timecap,0.5949477574553396,-67.70000000000067,2.1999999999998465,1.6547331806392678,-68.24526681936125,48.0,1,0.5508371952530363,-68.24526681936125,-69.34526681936117,-69.13469250155303
CAD_JPY,continuation,1,2020-12-01 02:00:00+00:00,2020-12-01 06:00:00+00:00,80.493,2020-12-02 08:50:00+00:00,80.92279601570623,tp,0.2148980078531119,42.97960157062306,1.650000000000773,-0.3743025789041097,40.95529899171818,26.833333333333332,1,0.4103700928354357,40.95529899171818,40.130298991717794,40.51058615062229
CAD_JPY,continuation,-1,2020-12-22 06:00:00+00:00,2020-12-22 10:00:00+00:00,80.245,2020-12-23 17:25:00+00:00,80.67912572216247,sl,0.21706286108123185,-43.4125722162463,1.8000000000000682,-0.32886248958904096,-45.541434705835414,31.416666666666668,1,1.0498333817286818,-45.541434705835414,-46.44143470583545,-45.79988693323267
CAD_JPY,continuation,-1,2021-01-25 22:00:00+00:00,2021-01-26 02:00:00+00:00,81.392,2021-01-28 02:00:00+00:00,81.4,timecap,0.19112986773631976,-0.8000000000009777,1.6500000000000625,-1.2814230193972596,-3.7314230193983,48.0,1,0.955451600170393,-3.7314230193983,-4.556423019398331,-4.76523192898734
CAD_JPY,continuation,1,2021-03-05 02:00:00+00:00,2021-03-05 06:00:00+00:00,85.446,2021-03-08 17:55:00+00:00,86.08546578710997,tp,0.31973289355498186,63.94657871099696,1.649999999999352,-0.38301367311494944,61.913565037882655,83.91666666666667,1,0.7175447330658623,61.913565037882655,61.08856503788298,61.46885219678677
CAD_JPY,continuation,-1,2021-03-19 05:00:00+00:00,2021-03-19 09:00:00+00:00,87.139,2021-03-23 06:00:00+00:00,86.6345020811386,tp,0.2522489594306915,50.44979188613894,1.449999999999818,-0.6403027907564026,48.35948909538272,93.0,1,1.128566050706254,48.35948909538272,47.63448909538281,47.8425846405882
CAD_JPY,continuation,-1,2021-03-23 21:00:00+00:00,2021-03-24 01:00:00+00:00,86.311,2021-03-25 10:35:00+00:00,86.8794243934737,sl,0.28421219673684645,-56.84243934736912,1.75000000000054,-0.9604541861346039,-59.55289353350427,33.583333333333336,1,0.46537411012151736,-59.55289353350427,-60.42789353350454,-60.328250215696045
CAD_JPY,continuation,-1,2021-06-06 21:00:00+00:00,2021-06-07 01:00:00+00:00,90.698,2021-06-09 01:00:00+00:00,90.392,timecap,0.19323253262660106,30.59999999999974,1.4999999999993463,-0.6524633157160644,28.447536684284326,48.0,1,0.4517092377250205,28.447536684284326,27.697536684284653,27.930632229489806
