pair,sig_tf,hold,d,is_n,is_wr,is_ppd,oos_n,oos_wr,oos_ppd,oos_dd
EUR_GBP,48,8,ctr,31538,30.531422411059673,-51.92764994714726,13519,29.46223833123752,-48.365089010319934,-20770.500000001597
CAD_JPY,1,16,ctr,16699,40.050302413318164,-40.05729201039245,7157,39.66745843230404,-48.43472430483946,-20864.099999999184
EUR_USD,3,8,ctr,31543,37.39339948641537,-48.30839427380159,13519,38.86382128855684,-48.47431627831572,-20881.899999999267
EUR_USD,12,8,ctr,31542,37.806733878638006,-46.95133522362281,13519,39.13011317405133,-48.562583089771294,-20874.199999999455
NZD_USD,3,8,ctr,31543,36.397932980376,-56.21522757585366,13519,35.764479621273765,-48.72863648442072,-20978.10000000442
EUR_USD,48,8,ctr,31538,37.75128416513412,-48.26049338562848,13519,39.09312818995488,-48.93195291290621,-21112.79999999958
EUR_GBP,1,8,ctr,31543,31.271597501822907,-49.27059465120501,13519,29.203343442562318,-48.956639672843274,-21023.30000000165
NZD_USD,12,8,ctr,31542,36.49736858791452,-56.17668777601364,13519,35.9937865226718,-49.25544262561254,-21173.600000004422
NZD_USD,48,8,ctr,31538,36.75565983892447,-54.9524765113301,13519,35.32805680893557,-49.269882051232834,-21215.800000004205
EUR_JPY,48,16,ctr,16697,42.13331736240043,-38.98226064276443,7157,41.06469191001816,-49.38912375957342,-21495.09999999969
AUD_USD,3,8,trd,31543,38.47763370636908,-45.80569734930725,13519,37.25867297877062,-49.40146713953429,-21226.09999999727
AUD_USD,1,8,trd,31543,37.90698411691976,-47.290923640813894,13519,37.12552703602338,-49.45037487147483,-21233.499999997246
EUR_JPY,3,16,trd,16699,41.36175818911312,-36.17423290093722,7157,40.93894089702389,-49.577069186604575,-21870.800000000207
EUR_JPY,1,16,trd,16699,41.182106712976825,-32.5011011766565,7157,40.21237948861255,-50.231734112727416,-22404.000000000055
AUD_USD,48,8,trd,31538,38.50910013317268,-47.243719854963,13519,36.60773725867298,-50.697056248044696,-21761.499999997257
NZD_JPY,48,16,ctr,16697,39.37234233694676,-42.775293966547665,7157,37.47380187229286,-50.88453588715739,-21860.00000000004
EUR_JPY,12,16,ctr,16699,42.61333013952932,-37.135636589968016,7157,40.81318988402962,-51.544557374397954,-22231.500000000044
EUR_GBP,1,8,trd,31543,28.792442063215297,-59.38535018129332,13519,27.52422516458318,-51.799110474456,-22239.900000001617
NZD_USD,48,8,trd,31538,35.598325829158476,-58.9823254527347,13519,35.076558917079666,-52.15171193236012,-22388.200000004355
NZD_USD,12,8,trd,31542,35.85695263458246,-57.76966616939853,13519,34.41082920334344,-52.166151357980425,-22400.100000004193
EUR_GBP,48,8,trd,31538,29.52628575052318,-56.771017299126996,13519,27.265330275907985,-52.39066113697933,-22503.900000001697
NZD_JPY,1,16,trd,16699,38.64303251691718,-41.3252215493134,7157,36.733268129104374,-52.51828702794505,-22591.800000000083
EUR_GBP,3,8,trd,31543,28.725866277779538,-59.565800096822954,13519,27.317109253643018,-52.69086145351155,-22629.100000001465
NZD_USD,3,8,trd,31543,35.95726468630124,-57.73401436489536,13519,34.64013610474147,-52.692957499172245,-22633.00000000416
EUR_GBP,12,8,trd,31542,28.84408090799569,-59.21555597269611,13519,27.36149123455877,-53.04905236648843,-22791.9000000016
NZD_JPY,12,16,trd,16699,38.57716030900054,-43.2266179274639,7157,36.63546178566438,-53.19740582003873,-22909.10000000011
NZD_JPY,3,16,ctr,16699,39.46344092460626,-43.12016044418513,7157,36.55162777700154,-53.52858103346703,-22980.700000000015
NZD_USD,1,8,trd,31543,35.48172336176014,-59.28168110730547,13519,34.74369406021155,-53.956407240979026,-23163.100000004262
NZD_JPY,3,16,trd,16699,38.44541589316726,-42.83723648722056,7157,37.096548833310045,-54.48461074593076,-23477.900000000092
NZD_JPY,12,16,ctr,16699,39.58320857536379,-42.588370958021585,7157,37.0127148246472,-54.815785959359054,-23538.300000000017
USD_JPY,3,8,ctr,31543,39.9359604349618,-55.73203608018674,13519,42.9247725423478,-54.85258320530024,-24301.40000000197
NZD_JPY,1,16,ctr,16699,39.18198694532607,-44.4411693456761,7157,36.914908481207206,-55.494904751452744,-23833.60000000001
USD_JPY,1,8,ctr,31543,40.103985036299655,-55.34594097946482,13519,42.784229602781274,-55.57502027425613,-24453.600000002083
NZD_JPY,48,16,trd,16697,38.941127148589565,-43.09167883500114,7157,36.17437473801872,-57.12865589224041,-24585.20000000008
EUR_USD,48,8,trd,31538,36.397361912613356,-50.87721633290095,13519,36.637325245950144,-57.2744475122153,-24591.49999999952
EUR_USD,12,8,trd,31542,36.345190539598,-52.19593475533203,13519,36.60034026185369,-57.643817335350235,-24806.299999999483
EUR_USD,3,8,trd,31543,36.759344387027234,-50.84106659816741,13519,36.86663214734818,-57.73208414680582,-24799.599999999642
USD_JPY,12,8,ctr,31542,39.743833618667175,-60.34774973078603,13519,42.44396774909387,-57.87391656943995,-25006.500000002266
USD_JPY,48,8,trd,31538,39.35252711015283,-50.29563382369375,13519,41.26784525482654,-58.134524912495735,-25079.800000001847
EUR_USD,1,8,trd,31543,36.29965443997084,-51.90514350072474,13519,37.243878985132035,-58.28287836604503,-25033.19999999974
USD_JPY,48,8,ctr,31538,39.21935442957702,-60.00965510428307,13519,42.79902359641986,-60.04751591327005,-26280.000000001895
USD_JPY,12,8,trd,31542,38.83076532876799,-49.967199043662305,13519,41.622901102152525,-60.30812425632583,-25996.100000001687
GBP_USD,1,8,ctr,31543,38.47446343087214,-61.818834803740565,13519,38.131518603447,-62.34943982994795,-26916.299999998784
USD_JPY,1,8,trd,31543,38.848555939511144,-54.85996107450613,13519,41.282639248465124,-62.60702055150965,-27275.1000000017
USD_JPY,3,8,trd,31543,38.63931775671306,-54.58530275936794,13519,41.14209630889859,-63.329457620465554,-27202.70000000186
GBP_USD,3,8,ctr,31543,37.9957518308341,-63.81194993034747,13519,37.7912567497596,-64.24147037417526,-27637.599999998576
GBP_JPY,48,16,ctr,16697,41.17506138827334,-59.84493978403246,7157,41.09263657957244,-64.39448170696508,-27760.300000000203
GBP_USD,48,8,ctr,31538,38.04933730737523,-66.46910481233584,13519,37.976181670241886,-64.85863937247672,-27984.599999998492
GBP_USD,12,8,ctr,31542,38.27911990362057,-62.33140418300719,13519,37.665507803831645,-65.50352275221208,-28170.09999999861
GBP_JPY,3,16,trd,16699,39.94849991017426,-60.70894831997878,7157,40.57566019281822,-66.48470501253432,-29032.30000000004
GBP_JPY,12,16,trd,16699,40.295826097371105,-53.29337298333241,7157,39.80718178007545,-68.1694599309184,-29415.10000000055
GBP_JPY,1,16,trd,16699,39.7868135816516,-55.05744020391402,7157,39.83512644962973,-68.87163522521232,-30587.600000000348
GBP_JPY,1,16,ctr,16699,41.65518893346907,-55.40469674665756,7157,40.72935587536677,-68.96129940043726,-29766.300000000287
GBP_JPY,12,16,ctr,16699,41.481525839870656,-56.27607465001582,7157,40.75730054492105,-69.66347469473118,-30035.199999999964
GBP_JPY,3,16,ctr,16699,42.266003952332476,-49.92587083452678,7157,39.988822132178285,-71.34822961311525,-30635.8000000005
GBP_USD,12,8,trd,31542,37.137784541246596,-69.25382941937627,13519,37.132924032842666,-71.35614800780603,-30666.399999998397
GBP_USD,48,8,trd,31538,37.36444923584248,-65.10308301800877,13519,36.82225016643243,-72.00103138754139,-30927.399999998554
GBP_USD,3,8,trd,31543,37.421931965887836,-67.77627125341893,13519,37.007175086914714,-72.61820038584285,-31198.899999998448
GBP_JPY,48,16,trd,16697,40.72587890040127,-50.27332654936356,7157,39.47184574542406,-73.43845291868449,-31698.50000000048
GBP_USD,1,8,trd,31543,37.307802047997974,-69.5693180134146,13519,36.66691323322731,-74.51023093007016,-31987.299999998293
CHF_JPY,1,16,ctr,16699,39.6071621055153,-50.55595174819083,7157,38.17241861114992,-75.6425613714868,-32483.20000000007
AUD_USD,3,4,ctr,56776,35.54847118500775,-78.87443898871891,24333,34.015534459376155,-76.57669905154651,-32878.399999995214
AUD_JPY,12,8,trd,31542,38.358379303785426,-58.43131585966907,13519,37.12552703602338,-76.70316047271953,-33038.399999999965
AUD_USD,48,4,ctr,56767,35.49421318723907,-79.70638081782202,24333,34.044301976739405,-77.21366403658705,-33168.99999999547
CHF_JPY,48,16,trd,16697,38.89920344972151,-49.69084776573697,7157,37.403940198407156,-77.68387694511482,-33449.89999999977
AUD_JPY,48,8,ctr,31538,39.165451201724906,-64.1303265197232,13519,37.47318588653007,-77.99106408049535,-33531.09999999974
AUD_JPY,1,8,ctr,31543,39.34945946802777,-61.0761220719415,13519,37.14771802648124,-78.6531816133913,-33785.000000000015
AUD_USD,1,4,ctr,56777,35.313595293869,-80.49579940524123,24333,33.896354744585544,-79.5752088074465,-34172.59999999505
CHF_JPY,12,16,ctr,16699,38.984370321576144,-52.29811003863042,7157,37.20832751152718,-80.05869667178801,-34383.4999999998
CHF_JPY,3,16,trd,16699,37.924426612371995,-56.60092433238899,7157,37.306133854967165,-80.24221711354782,-34645.30000000006
AUD_USD,12,4,ctr,56775,35.53852928225451,-80.00185261659531,24333,33.670324251017135,-80.73525363029286,-34674.69999999528
AUD_JPY,3,8,ctr,31543,39.50163269188092,-61.07701834635655,13519,36.97019010281826,-80.91737670829315,-34786.59999999994
CHF_JPY,3,16,ctr,16699,40.13413976884843,-45.6988415218498,7157,37.41791253318429,-81.30351489666432,-34908.099999999744
CHF_JPY,12,16,trd,16699,38.40948559794,-49.50173386419679,7157,37.515718876624284,-81.48703533842414,-35076.600000000035
AUD_JPY,3,8,trd,31543,37.89747329042894,-64.54609826218248,13519,36.740883201420225,-82.7705139609298,-35602.700000000026
AUD_USD,12,4,trd,56775,34.19110523998239,-85.37292642684784,24333,32.363457033657994,-83.08445502118742,-35673.399999995316
CHF_JPY,48,16,ctr,16697,39.16871294244475,-51.783748110533836,7157,37.32010618974431,-83.86185506509732,-36116.90000000007
AUD_USD,1,4,trd,56777,34.41534424150625,-84.88405852655292,24333,32.13742654008959,-84.24449984403375,-36169.599999995415
AUD_JPY,1,8,trd,31543,37.88162191294423,-64.49700234145658,13519,36.56335527775723,-85.03470905583166,-36555.9999999999
AUD_JPY,48,8,trd,31538,38.23324243769421,-61.4791468005004,13519,36.23788741770841,-85.69682658872759,-36858.100000000246
CHF_JPY,1,16,trd,16699,38.247799269417335,-51.47154585601631,7157,36.55162777700154,-85.90317063872533,-37256.3999999998
EUR_JPY,3,8,ctr,31543,39.90742795548933,-67.38818443177581,13519,38.190694578001334,-85.95161258274221,-37171.599999999555
EUR_JPY,1,8,ctr,31543,39.64429508924325,-66.026245665338,13519,38.3016495302907,-85.99679401129764,-36931.59999999997
EUR_JPY,48,8,ctr,31538,39.7869237110787,-68.53103389679728,13519,38.486574450772984,-86.3330928918816,-37368.899999999674
EUR_GBP,12,4,ctr,56775,26.07661822985469,-91.86026022782853,24333,23.026342826614062,-86.59486570475418,-37182.4000000035
AUD_USD,48,4,trd,56767,34.18359258019624,-85.5113510309246,24333,31.989479307935724,-86.60604461489321,-37181.69999999506
EUR_GBP,48,4,ctr,56767,25.255870488135713,-96.65632420791127,24333,23.03045247195167,-86.91556068990941,-37320.30000000361
AUD_JPY,12,8,ctr,31542,39.04318052120981,-67.18881316748703,13519,36.585546268215104,-86.98473019650343,-37359.89999999973
EUR_GBP,1,4,ctr,56777,26.005248604188314,-92.64818502455608,24333,23.66744749928081,-87.10653373844016,-37401.20000000338
AUD_USD,3,4,trd,56776,34.13061857122728,-86.36659599481466,24333,32.01824682529898,-87.24300959993376,-37475.69999999524
CAD_JPY,1,8,trd,31543,36.10943791015439,-72.98860490619212,13519,35.19491086618833,-87.25861349537004,-37511.999999998676
EUR_GBP,3,4,ctr,56776,25.76088488093561,-93.5775220067433,24333,23.338675872272223,-87.3697039150746,-37519.500000003485
CAD_JPY,48,8,ctr,31538,36.790538398122905,-74.3869921655012,13519,35.82365559582809,-87.57604796506239,-37769.39999999837
CAD_JPY,12,8,trd,31542,36.64320588421786,-67.34755332496722,13519,35.180116872549746,-88.21767082933493,-37989.799999998686
NZD_USD,3,4,ctr,56776,32.2988586726786,-100.12530453769153,24333,30.44014301565775,-88.42471356123934,-37964.6000000081
CAD_JPY,3,8,ctr,31543,37.22220460958057,-71.43327003823234,13519,34.96560396479029,-88.68322585862023,-38134.19999999852
CAD_JPY,3,8,trd,31543,36.20771645055955,-72.19530246297512,13519,35.446408758044235,-89.0116063445084,-38277.89999999856
EUR_JPY,12,8,ctr,31542,39.75651512269355,-70.16872642487998,13519,38.46438346031511,-89.08031006319007,-38237.99999999964
CAD_JPY,12,8,ctr,31542,36.78587280451461,-76.2782307669495,13519,35.231895850284786,-89.47716137379366,-38412.39999999844
NZD_USD,48,4,ctr,56767,32.03445663854,-99.96158507790615,24333,30.473020178358606,-89.93037302313408,-38621.30000000829
CAD_JPY,48,8,trd,31538,36.63517027078445,-69.22733953111424,13519,34.58835712700644,-90.11878423806623,-38767.499999998814
EUR_USD,3,4,ctr,56776,33.748414823164715,-84.7958252897163,24333,34.110056302141125,-90.26597322181473,-38757.49999999992
CAD_JPY,1,8,ctr,31543,37.193672130108105,-70.31641253124248,13519,35.2171018566462,-90.43621870775858,-38834.89999999858
NZD_USD,1,4,ctr,56777,32.192613206051746,-99.70664479989489,24333,30.3579501089056,-90.58061296398664,-38896.60000000814
NZD_USD,12,4,ctr,56775,32.27653016292382,-99.5228089587984,24333,30.629186701187688,-90.83423448819416,-39006.30000000812
EUR_USD,48,4,ctr,56767,33.59874575017175,-86.33612266471488,24333,34.29088069699585,-91.82403382507496,-39435.60000000012
NZD_USD,12,4,trd,56775,31.207397622192868,-105.59457018939705,24333,29.70451650022603,-92.30915194715571,-39631.50000000829
EUR_USD,12,4,ctr,56775,33.777190664905326,-85.58604056550463,24333,33.96621871532487,-92.5238801797529,-39734.899999999994
NZD_USD,1,4,trd,56777,31.292600877115735,-105.41641075292816,24333,29.975753092508118,-92.56277347136323,-39739.40000000822
NZD_USD,48,4,trd,56767,31.414378071767047,-105.17471541904777,24333,29.860683023055113,-93.21301341221579,-40018.600000008126
EUR_JPY,12,8,trd,31542,38.56445374421406,-65.8911074007834,13519,36.97019010281826,-93.6408396196985,-40472.999999999796
NZD_USD,3,4,trd,56776,31.146963505706637,-105.03738626147836,24333,29.89356018575597,-94.71867287411052,-40678.80000000833
EUR_USD,1,4,ctr,56777,33.307501276925514,-87.31565101413575,24333,33.86347758188468,-95.42108106234716,-40974.10000000023
EUR_GBP,3,4,trd,56776,24.091165281104693,-102.2279643150062,24333,21.538651214400197,-95.46416644525564,-40989.80000000398
EUR_GBP,1,4,trd,56777,23.995632034098314,-103.39899663107363,24333,21.209879587391608,-95.72733662189006,-41102.70000000399
EUR_GBP,48,4,trd,56767,24.588229076752338,-99.12207470929955,24333,21.84687461472075,-95.9183096704208,-41183.60000000389
EUR_USD,1,4,trd,56777,32.328231502192786,-91.37746707633683,24333,32.67989972465376,-96.14444970714821,-41279.49999999929
EUR_GBP,12,4,trd,56775,23.924262439453987,-104.18044833480478,24333,21.850984260058357,-96.23900465557604,-41325.70000000409
EUR_JPY,48,8,trd,31538,38.53129557993532,-67.51714836147262,13519,36.94799911236038,-96.38805679100697,-41527.59999999961
EUR_JPY,1,8,trd,31543,38.55372031829566,-69.9196617235887,13519,37.132924032842666,-96.72435567159094,-41623.89999999956
EUR_JPY,3,8,trd,31543,38.41422819643027,-68.6746369752705,13519,37.243878985132035,-96.76953710014637,-41634.799999999785
NZD_JPY,12,8,trd,31542,34.978758480755815,-79.85088017071935,13519,32.02899622753162,-98.6692531451081,-42409.89999999985
EUR_USD,12,4,trd,56775,31.857331571994717,-93.10209822266305,24333,32.57715859121358,-99.04165058974246,-42525.8999999997
EUR_USD,48,4,trd,56767,32.20004580125777,-92.30471275155631,24333,32.2524966095426,-99.7414969444204,-42823.999999999534
NZD_JPY,1,8,ctr,31543,35.90971055384713,-78.48426086011469,13519,32.17693616391745,-100.22382033894391,-43035.10000000003
NZD_JPY,48,8,ctr,31538,35.5602764918511,-83.10405753860427,13519,32.16953916709816,-100.54800873352349,-43170.90000000015
NZD_JPY,3,8,trd,31543,34.77475192594237,-83.62041118762312,13519,31.770101338856428,-100.90992594988647,-43358.600000000035
EUR_USD,3,4,trd,56776,32.052275609412426,-93.86691905669645,24333,32.43332100439732,-101.29955754768062,-43496.09999999944
USD_JPY,3,4,ctr,56776,36.09095392419332,-99.36327211295108,24333,39.3991698516418,-102.58652957962042,-44060.700000003366
NZD_JPY,3,8,ctr,31543,36.20771645055955,-78.44392851144514,13519,31.79968932613359,-102.94192576504973,-44202.200000000164
NZD_JPY,48,8,trd,31538,35.423933033166335,-78.9439500489039,13519,31.40025149789186,-103.30384298141274,-44390.0
NZD_JPY,1,8,trd,31543,34.61623815109533,-83.35640857941677,13519,31.392854501072563,-103.6280313759923,-44515.70000000011
USD_JPY,12,4,ctr,56775,36.385733157199475,-99.6733830605003,24333,39.4525952410307,-105.09479754630352,-45115.20000000329
NZD_JPY,12,8,ctr,31542,36.0059603068924,-82.20987443068938,13519,31.54079443745839,-105.1825985698281,-45160.700000000244
USD_JPY,1,4,ctr,56777,36.21536889937827,-93.27099615685546,24333,39.42793736900506,-105.18516040341241,-45178.20000000303
USD_JPY,48,4,ctr,56767,36.15656983811017,-103.6937713275244,24333,39.40327949697941,-106.15236902603509,-45592.60000000361
USD_JPY,48,4,trd,56767,35.17888914334032,-94.90102055938985,24333,38.77039411498788,-106.60278594781448,-45836.800000003204
USD_JPY,1,4,trd,56777,34.87503742712718,-105.59028798941615,24333,38.74573624296223,-107.56999457043715,-46201.30000000381
USD_JPY,12,4,trd,56775,34.70541611624835,-99.18292178346641,24333,38.72107837093659,-107.66035742754605,-46325.900000003414
USD_JPY,3,4,trd,56776,35.24552627870931,-99.25293077387425,24333,38.77450376032549,-110.16862539422915,-47323.50000000346
GBP_USD,3,4,ctr,56776,34.0619275750317,-115.19765261462406,24333,33.682653187029956,-119.01556831440146,-51112.79999999803
GBP_JPY,3,8,ctr,31543,39.054623846812284,-100.81135280925365,13519,37.60633182927731,-120.75924540508154,-51876.60000000051
GBP_USD,48,4,ctr,56767,33.95106311765638,-117.86516444540689,24333,33.56758311757695,-121.177290066189,-52049.999999997795
GBP_USD,12,4,trd,56775,33.49889916336416,-121.9871304794521,24333,32.97168454362389,-122.76865450596027,-52729.499999997635
GBP_USD,1,4,trd,56777,33.765433185973194,-120.1770545055738,24333,32.44564994041014,-123.75263149381848,-53132.399999997164
GBP_USD,1,4,ctr,56777,34.288532328231504,-116.86910481233402,24333,33.66621460567953,-123.96083869551165,-53233.699999998455
GBP_JPY,48,8,ctr,31538,38.160314541188406,-105.26494037680578,13519,37.59153783563873,-124.68304287051055,-53856.10000000021
GBP_USD,12,4,ctr,56775,34.55394099515632,-115.05195822918277,24333,33.14018000246578,-124.94481568336987,-53649.899999997906
GBP_USD,48,4,trd,56767,33.56175242658587,-119.07921793338829,24333,32.54428142851272,-126.53618012314115,-54327.79999999773
GBP_JPY,12,8,ctr,31542,38.72297254454378,-103.45994329127784,13519,37.55455285154227,-126.87806845881084,-54466.700000000455
GBP_JPY,1,8,trd,31543,37.18416130361729,-106.78960274256742,13519,36.96279310599896,-128.63036262606443,-55316.10000000032
GBP_USD,3,4,trd,56776,33.45427645484007,-121.77501220126297,24333,32.429211359059714,-128.69790187492868,-55261.399999997535
GBP_JPY,1,8,ctr,31543,38.709063817645756,-101.10672502198153,13519,37.08854205192692,-131.10066887700444,-56465.60000000086
AUD_USD,48,2,ctr,94612,30.195958229400077,-138.1341115798278,40555,28.383676488719022,-131.13793191084403,-56313.299999993265
AUD_USD,1,2,ctr,94627,30.514546588183077,-134.38260563726652,40555,28.18641351251387,-131.6498328384923,-56530.29999999352
AUD_USD,12,2,ctr,94624,30.457389245857286,-135.43901441427556,40555,28.114905683639503,-132.47427746263833,-56884.1999999931
AUD_USD,3,2,ctr,94627,30.749151933380535,-132.45432102666996,40555,28.307237085439525,-132.62961773504108,-56943.79999999326
GBP_JPY,12,8,trd,31542,36.95073235685752,-104.5245181240667,13519,36.49678230638361,-132.852963044258,-57252.60000000043
GBP_JPY,48,8,trd,31538,37.51030502885408,-102.70249182465601,13519,36.45979732228715,-135.04798863255832,-58069.40000000089
GBP_JPY,3,8,trd,31543,36.619852265161846,-107.1775899781653,13519,36.44500332864857,-138.97178609798732,-59749.40000000045
AUD_USD,3,2,trd,94627,29.08366533864542,-143.33459449311508,40555,27.103932930588094,-139.86796206229562,-60066.09999999426
AUD_USD,12,2,trd,94624,29.37521136286777,-140.34203380786772,40555,27.296264332388116,-140.0233023346984,-60121.29999999446
AUD_USD,1,2,trd,94627,29.55921671404567,-141.4694474357448,40555,27.224756503513746,-140.8477469588444,-60477.799999993935
AUD_USD,48,2,trd,94612,29.635775588720247,-137.61636372616337,40555,27.027493527308593,-141.35964788649267,-60692.19999999419
AUD_JPY,48,4,ctr,56767,35.31276974298448,-112.63590116479858,24333,33.12785106645296,-142.7071723484625,-61272.799999999974
AUD_JPY,12,4,trd,56775,33.955085865257594,-113.3521240083357,24333,32.548391073850325,-144.6343698808955,-62126.79999999985
EUR_GBP,1,2,ctr,94627,20.346201401291385,-154.76428417590483,40555,17.694488965602268,-145.93112345922626,-62659.70000000778
AUD_JPY,3,4,ctr,56776,35.60483302804002,-110.12264811942133,24333,33.000452060987136,-146.47469796564363,-62901.1000000001
EUR_GBP,3,2,ctr,94627,20.55333044479905,-153.87697250517118,40555,17.657502157563805,-146.6128040848981,-62952.00000000818
AUD_JPY,1,4,trd,56777,33.86406467407577,-118.25842974144878,24333,32.23605802819217,-147.49523930547645,-63339.99999999993
AUD_JPY,1,4,ctr,56777,35.731017841731685,-107.62283919026837,24333,32.910039863559774,-147.90420110208734,-63517.99999999991
EUR_GBP,12,2,ctr,94624,20.35741460940142,-155.63695669786267,40555,17.37640241647146,-147.98734424639872,-63541.200000007695
CHF_JPY,48,8,trd,31538,35.23368634662946,-98.13836374593946,13519,32.916635845846585,-148.85021637420115,-64001.39999999989
AUD_JPY,3,4,trd,56776,34.24862618007609,-115.3460358233115,24333,32.145645830764806,-148.92474244192016,-63954.499999999745
EUR_GBP,48,2,ctr,94612,19.98583689172621,-159.49392426324073,40555,17.30982616200222,-149.19024155818283,-64057.700000007404
NZD_USD,1,2,ctr,94627,26.313842772147485,-167.43192799771722,40555,24.65787202564419,-149.49882605735286,-64193.800000015086
CHF_JPY,3,8,ctr,31543,36.27429223599531,-93.07700253905185,13519,33.286485686811154,-149.79413560066044,-64346.00000000016
NZD_USD,3,2,ctr,94627,26.42903188307777,-166.35669745799677,40555,24.596227345580076,-149.9422561602839,-64377.10000001487
CHF_JPY,12,8,trd,31542,35.46382600976476,-95.40572264100861,13519,33.175530734521786,-150.4508965724378,-64697.29999999968
AUD_JPY,12,4,ctr,56775,35.640686922060766,-112.52316976061557,24333,32.59770681790162,-150.76507052666827,-64736.29999999992
NZD_USD,48,2,ctr,94612,26.05906227539847,-169.41050356159425,40555,24.53704845271853,-151.45909453233676,-65036.10000001492
CHF_JPY,1,8,trd,31543,35.02520369020068,-100.30595362531062,13519,32.68732894444855,-151.74578699906357,-65219.499999999665
CHF_JPY,1,8,ctr,31543,36.2425894810259,-91.42616465288407,13519,33.2421037058954,-152.05064519482883,-65287.90000000001
EUR_USD,1,2,ctr,94627,28.330180603844568,-144.67412639918976,40555,28.760941930711382,-152.07905825814487,-65302.299999999355
NZD_USD,12,2,ctr,94624,26.20899560365235,-168.48843636077254,40555,24.25841449882875,-152.0823187736407,-65303.10000001475
AUD_JPY,48,4,trd,56767,34.539433121355714,-112.80818502454802,24333,32.01824682529898,-152.69226805910125,-65605.69999999988
NZD_USD,12,2,trd,94624,25.663679404802163,-173.62239579526587,40555,24.105535692269758,-153.15223363333826,-65756.0000000147
CHF_JPY,12,8,ctr,31542,35.993278802866016,-96.83836750017531,13519,32.753901915822176,-153.34553562145462,-65844.30000000009
NZD_USD,48,2,trd,94612,25.815964148311,-172.66617058063252,40555,23.826901738379977,-153.77545787464217,-66023.00000001452
CHF_JPY,3,8,trd,31543,35.183717465047714,-99.1705731137455,13519,32.64294696353281,-154.00229659323193,-66188.59999999969
CHF_JPY,48,8,ctr,31538,36.21979833851227,-94.08909552554609,13519,33.01279680449738,-154.94621581969125,-66597.19999999997
NZD_USD,3,2,trd,94627,25.443055364747906,-175.76269909800612,40555,23.76772284551843,-155.29229624669503,-66687.30000001474
EUR_GBP,48,2,trd,94612,18.988077622288927,-167.13705371522133,40555,16.641597830107262,-155.433662881382,-66739.50000000805
NZD_USD,1,2,trd,94627,25.56247159901508,-174.9215953526616,40555,23.706078165454322,-155.7357263496261,-66867.60000001441
EUR_USD,12,2,ctr,94624,28.52341900574907,-144.85855975656423,40555,28.67710516582419,-155.7725235955296,-66888.59999999931
EUR_USD,48,2,ctr,94612,28.246945419185725,-146.55978818205767,40555,28.706694612254964,-156.18264986194984,-67064.30000000025
EUR_GBP,12,2,trd,94624,18.621068650659453,-171.02967308510256,40555,16.575021575638022,-156.63656019316613,-67256.00000000761
EUR_USD,3,2,ctr,94627,28.43268834476418,-144.70589434789613,40555,28.474910615213904,-157.06392061273138,-67436.09999999961
EUR_GBP,3,2,trd,94627,18.426030625508577,-172.79881919403502,40555,16.29392183454568,-158.01110035466672,-67845.20000000735
CAD_JPY,3,4,ctr,56776,33.13547978018882,-125.82716841699465,24333,30.616857765174863,-158.29755992744478,-67976.1999999967
CAD_JPY,48,4,ctr,56767,32.90644212306446,-130.82808089390124,24333,30.53055521308511,-158.66017582569276,-68115.79999999696
EUR_GBP,1,2,trd,94627,18.644784258192693,-171.99227180668686,40555,16.256935026507215,-158.6927809803386,-68139.10000000741
EUR_JPY,3,4,ctr,56776,36.65457235451599,-119.36951125776628,24333,34.84979246291045,-159.56380439679575,-68526.7999999993
CAD_JPY,1,4,trd,56777,31.840357891399684,-135.7012244736641,24333,30.23877039411499,-159.7384748680088,-68588.49999999754
CAD_JPY,12,4,trd,56775,31.940114487010128,-129.19984904019753,24333,30.275757202153454,-160.12507884430315,-68769.49999999716
CAD_JPY,12,4,ctr,56775,33.12197269925143,-129.09827127317786,24333,30.452471951670574,-160.17328789435933,-68769.19999999709
EUR_JPY,48,4,ctr,56767,36.264026635192984,-122.79606793190881,24333,34.697735585418975,-160.3591372757386,-68843.9999999987
CAD_JPY,1,4,ctr,56777,33.22296000140902,-122.6025722443389,24333,30.489458759709038,-160.55989187065367,-68950.59999999659
EUR_JPY,12,4,ctr,56775,36.701012769704974,-122.27403787826316,24333,34.467595446512966,-161.58276215010815,-69374.69999999918
CAD_JPY,48,4,trd,56767,31.955185230855953,-127.29934893646175,24333,30.197673940738913,-161.6381909129697,-69445.39999999735
CAD_JPY,3,4,trd,56776,31.726433704382135,-132.32625337139993,24333,30.11137138864916,-162.00080681121767,-69560.69999999717
EUR_USD,3,2,trd,94627,27.080008876959006,-153.12987798733107,40555,27.574898286277893,-162.18339567713537,-69640.9000000001
EUR_USD,48,2,trd,94612,27.26398342704942,-151.24013317657418,40555,27.343114289236837,-163.0646664279169,-70018.0999999994
EUR_USD,12,2,trd,94624,26.98892458572878,-152.97014196939,40555,27.372703735667614,-163.4747926943372,-70187.30000000031
EUR_JPY,1,4,ctr,56777,36.69267485073181,-113.3274266689056,24333,34.40595076644885,-163.84392962350898,-70368.59999999899
EUR_JPY,1,4,trd,56777,34.651355302323125,-132.18992007429384,24333,33.403197304072656,-166.47190508646628,-71475.59999999899
EUR_USD,1,2,trd,94627,27.169835247867947,-153.30863494007698,40555,27.288866970780422,-167.1682580317219,-71773.60000000033
EUR_JPY,12,4,trd,56775,34.64376926464113,-123.23673618589379,24333,33.34155262400855,-168.73307255986714,-72494.69999999885
