id,strategy,pair,account_id,trade_id,direction,entry_price,exit_price,entry_time,exit_time,pnl_pips,exit_reason,hours_held,units,mfe_pips,mae_pips,capture_ratio,amddp1,pnl_over_mae,is_paper,label
3986,asi_mc_008,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-008,8475,1,0.70304,0.70467,2026-04-08 19:00:19.85511,2026-04-08 20:17:54.733453,16.3,S5_TRAIL_TP,1.29,1,23.8,2.2,0.68,,,false,""
3987,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7236,1,200.367,200.3,2026-04-08 17:56:06.759898,2026-04-08 20:58:55.198954,-6.7,S5_SOFT_STOP,3.05,1,8.3,15.3,-0.81,,,false,""
3989,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1777,1,200.367,200.3,2026-04-08 17:56:06.761157,2026-04-08 20:58:55.220149,-6.7,S5_SOFT_STOP,3.05,1,8.3,15.3,-0.81,,,false,""
3990,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10165,1,200.367,200.3,2026-04-08 17:56:06.768795,2026-04-08 20:58:55.243508,-6.7,S5_SOFT_STOP,3.05,1,8.3,15.3,-0.81,,,false,""
3988,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1786,1,200.367,200.3,2026-04-08 17:56:06.756112,2026-04-08 20:58:55.262542,-6.7,S5_SOFT_STOP,3.05,1,8.3,15.3,-0.81,,,false,""
3991,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8423,1,200.367,200.3,2026-04-08 17:56:06.751621,2026-04-08 20:58:55.2819,-6.7,S5_SOFT_STOP,3.05,1,8.3,15.3,-0.81,,,false,""
3992,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7587,1,200.367,200.3,2026-04-08 17:56:06.76591,2026-04-08 20:58:55.298612,-6.7,S5_SOFT_STOP,3.05,1,8.3,15.3,-0.81,,,false,""
3993,perpair_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-011,2433,1,212.414,212.377,2026-04-08 06:31:34.148006,2026-04-08 21:05:02.756997,-3.7,BROKER_CLOSED,14.56,1,11.8,14.2,-0.31,,,false,""
3994,ensemble_long,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-005,969,1,200.349,200.049,2026-04-08 21:05:12.420146,2026-04-08 21:05:18.678549,-30.0,GATE_CLOSE,0.0,1,0.0,15.0,0.0,,,false,""
3995,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7321,1,200.349,200.23,2026-04-08 21:05:12.416038,2026-04-08 21:06:03.383076,-11.9,S5_SOFT_STOP,0.01,1,5.5,26.9,-2.16,,,false,""
3996,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7672,1,200.349,200.23,2026-04-08 21:05:12.42283,2026-04-08 21:06:03.402768,-11.9,S5_SOFT_STOP,0.01,1,5.5,26.9,-2.16,,,false,""
3998,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1827,1,200.349,200.23,2026-04-08 21:05:12.418483,2026-04-08 21:06:03.441701,-11.9,S5_SOFT_STOP,0.01,1,5.5,26.9,-2.16,,,false,""
3997,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1818,1,200.349,200.23,2026-04-08 21:05:12.4164,2026-04-08 21:06:03.459465,-11.9,S5_SOFT_STOP,0.01,1,5.5,26.9,-2.16,,,false,""
3999,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10250,1,200.349,200.23,2026-04-08 21:05:12.423025,2026-04-08 21:06:03.482093,-11.9,S5_SOFT_STOP,0.01,1,5.5,26.9,-2.16,,,false,""
4000,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8502,1,200.349,200.23,2026-04-08 21:05:12.432586,2026-04-08 21:06:03.500591,-11.9,S5_SOFT_STOP,0.01,1,5.5,26.9,-2.16,,,false,""
4001,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1826,1,200.562,200.216,2026-04-08 21:06:11.527819,2026-04-08 21:06:12.222436,-34.6,S5_SOFT_STOP,0.0,1,0.0,17.0,0.0,,,false,""
4003,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7329,1,200.562,200.216,2026-04-08 21:06:11.532331,2026-04-08 21:06:12.248976,-34.6,S5_SOFT_STOP,0.0,1,0.0,17.0,0.0,,,false,""
4004,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8510,1,200.562,200.216,2026-04-08 21:06:11.533028,2026-04-08 21:06:12.265664,-34.6,S5_SOFT_STOP,0.0,1,0.0,17.0,0.0,,,false,""
4002,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10258,1,200.562,200.216,2026-04-08 21:06:11.531834,2026-04-08 21:06:12.286938,-34.6,S5_SOFT_STOP,0.0,1,0.0,17.0,0.0,,,false,""
4005,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1835,1,200.562,200.216,2026-04-08 21:06:11.533054,2026-04-08 21:06:12.307325,-34.6,S5_SOFT_STOP,0.0,1,0.0,17.0,0.0,,,false,""
4006,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7680,1,200.562,200.216,2026-04-08 21:06:11.535986,2026-04-08 21:06:12.335406,-34.6,S5_SOFT_STOP,0.0,1,0.0,17.0,0.0,,,false,""
4007,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1834,1,200.516,200.216,2026-04-08 21:06:12.346386,2026-04-08 21:06:12.978706,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4008,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7337,1,200.516,200.216,2026-04-08 21:06:12.372204,2026-04-08 21:06:13.050448,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4010,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8518,1,200.516,200.216,2026-04-08 21:06:12.399525,2026-04-08 21:06:13.064136,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4009,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10266,1,200.516,200.216,2026-04-08 21:06:12.411019,2026-04-08 21:06:13.087469,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4011,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1843,1,200.516,200.216,2026-04-08 21:06:12.439731,2026-04-08 21:06:13.110374,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4012,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7688,1,200.516,200.216,2026-04-08 21:06:12.475278,2026-04-08 21:06:13.125932,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4013,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1842,1,200.516,200.216,2026-04-08 21:06:13.101048,2026-04-08 21:06:16.854048,-30.0,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4014,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7345,1,200.516,200.216,2026-04-08 21:06:13.178081,2026-04-08 21:06:17.026493,-30.0,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4016,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8526,1,200.516,200.216,2026-04-08 21:06:13.196803,2026-04-08 21:06:17.045512,-30.0,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4015,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10274,1,200.516,200.216,2026-04-08 21:06:13.209047,2026-04-08 21:06:17.065913,-30.0,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4017,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1851,1,200.516,200.216,2026-04-08 21:06:13.244523,2026-04-08 21:06:17.101831,-30.0,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4018,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7696,1,200.516,200.216,2026-04-08 21:06:13.258457,2026-04-08 21:06:17.122922,-30.0,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4019,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7353,1,200.516,200.216,2026-04-08 21:06:17.452788,2026-04-08 21:06:18.105999,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4021,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1859,1,200.516,200.216,2026-04-08 21:06:17.457714,2026-04-08 21:06:18.127089,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4020,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1850,1,200.516,200.216,2026-04-08 21:06:17.453397,2026-04-08 21:06:18.152616,-30.0,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4022,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7704,1,200.516,200.208,2026-04-08 21:06:17.463572,2026-04-08 21:06:18.176984,-30.8,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4023,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8534,1,200.516,200.208,2026-04-08 21:06:17.464272,2026-04-08 21:06:18.198131,-30.8,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4024,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10282,1,200.516,200.208,2026-04-08 21:06:17.460896,2026-04-08 21:06:18.21839,-30.8,S5_SOFT_STOP,0.0,1,0.0,31.7,0.0,,,false,""
4025,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7361,1,200.508,200.193,2026-04-08 21:06:18.235072,2026-04-08 21:06:18.869198,-31.5,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4027,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1867,1,200.508,200.193,2026-04-08 21:06:18.253056,2026-04-08 21:06:18.892121,-31.5,NETWORK_CLOSE,0.0,1,0.0,0.0,0.0,,,false,""
4026,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1858,1,200.508,200.193,2026-04-08 21:06:18.273872,2026-04-08 21:06:18.915725,-31.5,NETWORK_CLOSE,0.0,1,0.0,0.0,0.0,,,false,""
4028,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7712,1,200.508,200.193,2026-04-08 21:06:18.306568,2026-04-08 21:06:18.976523,-31.5,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4029,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8542,1,200.508,200.193,2026-04-08 21:06:18.328807,2026-04-08 21:06:18.999416,-31.5,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4030,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10290,1,200.508,200.193,2026-04-08 21:06:18.340443,2026-04-08 21:06:19.025276,-31.5,S5_SOFT_STOP,0.0,1,0.0,45.0,0.0,,,false,""
4031,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1882,1,200.493,200.193,2026-04-08 21:06:29.355673,2026-04-08 21:06:30.005375,-30.0,NETWORK_CLOSE,0.0,1,0.0,0.0,0.0,,,false,""
4032,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8566,1,200.493,200.193,2026-04-08 21:06:29.361971,2026-04-08 21:06:30.041776,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4034,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7385,1,200.493,200.193,2026-04-08 21:06:29.362262,2026-04-08 21:06:30.059069,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4033,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1891,1,200.493,200.193,2026-04-08 21:06:29.366629,2026-04-08 21:06:30.093073,-30.0,NETWORK_CLOSE,0.0,1,0.0,0.0,0.0,,,false,""
4035,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7736,1,200.493,200.193,2026-04-08 21:06:29.369919,2026-04-08 21:06:30.115703,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4036,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10314,1,200.493,200.193,2026-04-08 21:06:29.376076,2026-04-08 21:06:30.139642,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4037,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1890,1,200.493,200.193,2026-04-08 21:06:30.129187,2026-04-08 21:06:30.776,-30.0,NETWORK_CLOSE,0.0,1,0.0,0.0,0.0,,,false,""
4039,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8574,1,200.493,200.193,2026-04-08 21:06:30.169719,2026-04-08 21:06:30.809114,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4038,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7393,1,200.493,200.193,2026-04-08 21:06:30.178925,2026-04-08 21:06:30.837903,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4040,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1899,1,200.493,200.193,2026-04-08 21:06:30.219643,2026-04-08 21:06:30.857602,-30.0,NETWORK_CLOSE,0.0,1,0.0,0.0,0.0,,,false,""
4041,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7744,1,200.493,200.193,2026-04-08 21:06:30.247963,2026-04-08 21:06:30.894777,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4042,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10322,1,200.493,200.193,2026-04-08 21:06:30.2719,2026-04-08 21:06:30.919415,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4043,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1907,1,200.493,200.193,2026-04-08 21:06:35.253745,2026-04-08 21:06:36.005113,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4044,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8594,1,200.493,200.193,2026-04-08 21:06:36.028815,2026-04-08 21:06:36.667999,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4045,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7413,1,200.493,200.193,2026-04-08 21:06:36.057398,2026-04-08 21:06:36.691112,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4047,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7764,1,200.493,200.193,2026-04-08 21:06:36.078707,2026-04-08 21:06:36.734588,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4046,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1906,1,200.493,200.193,2026-04-08 21:06:36.085435,2026-04-08 21:06:36.753504,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4048,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10342,1,200.493,200.193,2026-04-08 21:06:36.108295,2026-04-08 21:06:36.778147,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4049,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1915,1,200.493,200.193,2026-04-08 21:06:36.136667,2026-04-08 21:06:36.81804,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4050,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7421,1,200.493,200.193,2026-04-08 21:06:41.141924,2026-04-08 21:06:41.818722,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4052,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1914,1,200.493,200.193,2026-04-08 21:06:41.141664,2026-04-08 21:06:41.836276,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4053,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10350,1,200.493,200.193,2026-04-08 21:06:41.14003,2026-04-08 21:06:41.855095,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4051,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1923,1,200.493,200.193,2026-04-08 21:06:41.145008,2026-04-08 21:06:41.875526,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4054,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8602,1,200.493,200.193,2026-04-08 21:06:41.146599,2026-04-08 21:06:41.89806,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4055,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7772,1,200.493,200.193,2026-04-08 21:06:41.145935,2026-04-08 21:06:41.921692,-30.0,S5_SOFT_STOP,0.0,1,0.0,29.4,0.0,,,false,""
4056,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7429,1,200.493,200.193,2026-04-08 21:06:41.942428,2026-04-08 21:06:42.580097,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4058,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1922,1,200.493,200.193,2026-04-08 21:06:41.960512,2026-04-08 21:06:42.62185,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4057,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10358,1,200.493,200.193,2026-04-08 21:06:41.975659,2026-04-08 21:06:42.651547,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4059,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1931,1,200.493,200.193,2026-04-08 21:06:42.005297,2026-04-08 21:06:42.674272,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4060,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8610,1,200.493,200.193,2026-04-08 21:06:42.030764,2026-04-08 21:06:42.6915,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4061,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7780,1,200.493,200.193,2026-04-08 21:06:42.057828,2026-04-08 21:06:42.710032,-30.0,S5_SOFT_STOP,0.0,1,0.0,15.0,0.0,,,false,""
4062,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1939,1,200.59,200.266,2026-04-08 21:12:57.01589,2026-04-08 21:12:58.198167,-32.4,S5_SOFT_STOP,0.0,1,0.0,47.4,0.0,,,false,""
4063,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1930,1,200.59,200.266,2026-04-08 21:12:57.009936,2026-04-08 21:12:58.235758,-32.4,S5_SOFT_STOP,0.0,1,0.0,47.4,0.0,,,false,""
4065,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8618,1,200.59,200.266,2026-04-08 21:12:57.012945,2026-04-08 21:12:58.273008,-32.4,S5_SOFT_STOP,0.0,1,0.0,47.4,0.0,,,false,""
4066,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10366,1,200.59,200.266,2026-04-08 21:12:57.007859,2026-04-08 21:12:58.290458,-32.4,S5_SOFT_STOP,0.0,1,0.0,47.4,0.0,,,false,""
4067,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7437,1,200.59,200.266,2026-04-08 21:12:57.012208,2026-04-08 21:12:58.296268,-32.4,S5_SOFT_STOP,0.0,1,0.0,47.4,0.0,,,false,""
4064,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7788,1,200.59,200.266,2026-04-08 21:12:57.015634,2026-04-08 21:12:58.307209,-32.4,S5_SOFT_STOP,0.0,1,0.0,47.4,0.0,,,false,""
4068,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8626,1,200.696,200.396,2026-04-08 21:15:12.416709,2026-04-08 21:15:13.099364,-30.0,S5_SOFT_STOP,0.0,1,0.0,18.5,0.0,,,false,""
4070,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1938,1,200.696,200.396,2026-04-08 21:15:12.408466,2026-04-08 21:15:13.121091,-30.0,S5_SOFT_STOP,0.0,1,0.0,18.5,0.0,,,false,""
4069,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10374,1,200.696,200.396,2026-04-08 21:15:12.41038,2026-04-08 21:15:13.169804,-30.0,S5_SOFT_STOP,0.0,1,0.0,18.5,0.0,,,false,""
4071,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7796,1,200.696,200.396,2026-04-08 21:15:12.42611,2026-04-08 21:15:13.198636,-30.0,S5_SOFT_STOP,0.0,1,0.0,18.5,0.0,,,false,""
4072,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7445,1,200.696,200.396,2026-04-08 21:15:12.413671,2026-04-08 21:15:13.220198,-30.0,S5_SOFT_STOP,0.0,1,0.0,18.5,0.0,,,false,""
4073,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1947,1,200.696,200.396,2026-04-08 21:15:12.420921,2026-04-08 21:15:13.246698,-30.0,S5_SOFT_STOP,0.0,1,0.0,18.5,0.0,,,false,""
4074,range_neat,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10386,1,212.792,212.428,2026-04-08 21:15:41.16254,2026-04-08 21:15:41.796891,-36.4,S5_SOFT_STOP,0.0,1,0.0,18.4,0.0,,,false,""
4076,wf_pnlmae,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7808,1,212.792,212.428,2026-04-08 21:15:41.174171,2026-04-08 21:15:41.827572,-36.4,S5_SOFT_STOP,0.0,1,0.0,18.4,0.0,,,false,""
4075,asi_mc_008,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8638,1,212.792,212.428,2026-04-08 21:15:41.174396,2026-04-08 21:15:41.842999,-36.4,S5_SOFT_STOP,0.0,1,0.0,18.4,0.0,,,false,""
4077,pnl_mae_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7457,1,212.792,212.428,2026-04-08 21:15:41.188176,2026-04-08 21:15:41.869212,-36.4,S5_SOFT_STOP,0.0,1,0.0,18.4,0.0,,,false,""
4078,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7453,1,200.64,200.332,2026-04-08 21:15:24.024003,2026-04-08 21:15:57.663076,-30.8,S5_SOFT_STOP,0.01,1,0.0,45.8,0.0,,,false,""
4080,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10382,1,200.64,200.332,2026-04-08 21:15:24.01491,2026-04-08 21:15:57.686475,-30.8,S5_SOFT_STOP,0.01,1,0.0,45.8,0.0,,,false,""
4079,ironnet_v3_perpair,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-009,1946,1,200.64,200.332,2026-04-08 21:15:24.01528,2026-04-08 21:15:57.708338,-30.8,S5_SOFT_STOP,0.01,1,0.0,45.8,0.0,,,false,""
4081,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8634,1,200.64,200.332,2026-04-08 21:15:24.020195,2026-04-08 21:15:57.743155,-30.8,S5_SOFT_STOP,0.01,1,0.0,45.8,0.0,,,false,""
4082,ironnet_v3_er_003,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1955,1,200.64,200.332,2026-04-08 21:15:24.023026,2026-04-08 21:15:57.761411,-30.8,S5_SOFT_STOP,0.01,1,0.0,45.8,0.0,,,false,""
4083,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7804,1,200.64,200.332,2026-04-08 21:15:24.023034,2026-04-08 21:15:58.11195,-30.8,S5_SOFT_STOP,0.01,1,0.0,45.8,0.0,,,false,""
4084,range_neat,NZD_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10398,1,92.518,92.305,2026-04-08 21:17:09.074729,2026-04-08 21:17:55.857653,-21.3,S5_SOFT_STOP,0.01,1,0.0,31.7,0.0,,,false,""
4086,pnl_mae_a,NZD_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7469,1,92.518,92.305,2026-04-08 21:17:09.058339,2026-04-08 21:17:55.876522,-21.3,S5_SOFT_STOP,0.01,1,0.0,31.7,0.0,,,false,""
4087,wf_pnlmae,NZD_JPY,001-001-${OANDA_CUSTOMER_ID}-013,7820,1,92.518,92.305,2026-04-08 21:17:09.06996,2026-04-08 21:17:55.903941,-21.3,S5_SOFT_STOP,0.01,1,0.0,31.7,0.0,,,false,""
4085,asi_mc_008,NZD_JPY,001-001-${OANDA_CUSTOMER_ID}-008,8650,1,92.518,92.305,2026-04-08 21:17:09.075867,2026-04-08 21:17:55.927068,-21.3,S5_SOFT_STOP,0.01,1,0.0,31.7,0.0,,,false,""
4088,ensemble_long,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-005,956,1,184.911,184.975,2026-04-08 19:02:50.716256,2026-04-08 21:18:35.741858,6.4,GATE_CLOSE,2.26,1,13.1,14.0,0.49,,,false,""
4089,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,7296,1,184.911,184.978,2026-04-08 19:02:50.729939,2026-04-08 21:20:32.532893,6.7,S5_TRAIL_TP,2.29,1,15.0,14.0,0.45,,,false,""
4091,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,10225,1,184.911,184.978,2026-04-08 19:02:50.718639,2026-04-08 21:20:32.551879,6.7,S5_TRAIL_TP,2.29,1,15.0,14.0,0.45,,,false,""
4090,ironnet_v3_er_003,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-003,1810,1,184.911,184.978,2026-04-08 19:02:50.718352,2026-04-08 21:20:32.567436,6.7,S5_TRAIL_TP,2.29,1,15.0,14.0,0.45,,,false,""
