pair,variant,trades,gross,net,pd_net,wr_net,avg_win,avg_loss,pf,max_dd,days,reasons
GBP_JPY,V11_time12h,645,810.5999999994623,-737.4000000005383,-2.9031099203061395,75.03875968992249,17.31756198346996,-56.640372670807444,0.919136756916742,-1401.2000000001613,254.00347222222223,"{'TP': 474, 'time': 170, 'end': 1}"
AUD_JPY,V11_time12h,512,741.500000000096,34.94000000009672,0.137557174689047,69.140625,17.79429378531101,-39.64708860759494,1.0055776917870478,-460.9199999999729,254.00347222222223,"{'TP': 330, 'time': 181, 'end': 1}"
EUR_USD,V11_time12h,415,227.5000000000028,-195.79999999999717,-0.7708450665718782,58.554216867469876,17.338847736625493,-25.634534883720885,0.9555922470141575,-431.20000000000283,254.00694444444446,"{'TP': 209, 'time': 205, 'end': 1}"
GBP_USD,V11_time12h,484,146.1000000000093,-550.8599999999913,-2.168295543072662,64.87603305785123,17.607133757961794,-35.76176470588232,0.9093905748828042,-806.2399999999972,254.05208333333334,"{'TP': 290, 'time': 193, 'end': 1}"
CAD_JPY,V11_time12h,455,634.2000000000638,-75.59999999993644,-0.29761338472869264,61.53846153846154,17.075714285714554,-27.753142857142915,0.9844341953549797,-531.199999999991,254.02083333333334,"{'TP': 252, 'time': 202, 'end': 1}"
AUD_USD,V11_time12h,369,-359.3999999999918,-713.6399999999918,-2.809337470441062,55.82655826558266,15.493398058252438,-23.95877300613493,0.8172627826942006,-887.8799999999953,254.02430555555554,"{'time': 218, 'TP': 150, 'end': 1}"
EUR_GBP,V11_time12h,307,-402.0999999999996,-770.4999999999995,-3.033464566929132,41.36807817589577,10.567716535433036,-11.736666666666638,0.6352835368739935,-841.8999999999992,254.0,"{'time': 256, 'TP': 50, 'end': 1}"
NZD_USD,V11_time12h,343,-765.7999999999853,-1177.3999999999853,-4.634799486071946,47.521865889212826,14.531901840490825,-19.700555555555503,0.6679732664053498,-1196.1999999999828,254.03472222222223,"{'time': 237, 'TP': 106}"
USD_JPY,V12_sl200_catastrophe,236,-22.600000000241494,-319.96000000024117,-1.2594440040465442,90.67796610169492,18.739999999998865,-196.83272727272723,0.9261116961332553,-954.1800000000396,254.04861111111111,"{'TP': 214, 'SL': 21, 'end': 1}"
EUR_JPY,V12_sl200_catastrophe,175,-1578.0000000001735,-1840.5000000001735,-7.243587466007762,86.85714285714286,18.381578947367277,-201.5,0.6028697809903606,-2100.0000000001555,254.08680555555554,"{'TP': 151, 'SL': 23, 'end': 1}"
GBP_JPY,V12_sl200_catastrophe,312,-814.5000000003193,-1563.3000000003196,-6.154640274494444,89.74358974358975,17.548214285713144,-202.4,0.758630805335919,-1716.0000000002967,254.00347222222223,"{'TP': 279, 'SL': 32, 'end': 1}"
AUD_JPY,V12_sl200_catastrophe,178,-16.199999999955196,-261.83999999995467,-1.0308520498132263,90.4494382022472,18.620000000000285,-191.74470588235297,0.9196726038912173,-1053.8599999999763,254.00347222222223,"{'TP': 161, 'SL': 16, 'end': 1}"
EUR_USD,V12_sl200_catastrophe,80,217.39999999999878,135.7999999999987,0.5346310523006209,91.25,18.980000000000018,-178.53428571428609,1.1086626018211776,-500.40000000000043,254.00694444444446,"{'TP': 73, 'SL': 6, 'end': 1}"
GBP_USD,V12_sl200_catastrophe,141,-797.6000000000006,-1000.6400000000003,-3.9387199147156515,87.94326241134752,18.56000000000001,-194.24000000000015,0.6969667603449944,-1224.480000000001,254.05208333333334,"{'TP': 124, 'SL': 16, 'end': 1}"
CAD_JPY,V12_sl200_catastrophe,118,-599.8999999999699,-783.9799999999699,-3.086282293118884,88.13559322033898,18.440000000000285,-192.9814285714285,0.709824039322818,-943.519999999977,254.02083333333334,"{'TP': 104, 'SL': 13, 'end': 1}"
AUD_USD,V12_sl200_catastrophe,58,223.4000000000002,167.72000000000028,0.660251780368787,91.37931034482759,19.040000000000013,-168.28000000000014,1.1993344425956738,-287.68000000000023,254.02430555555554,"{'TP': 53, 'SL': 4, 'end': 1}"
EUR_GBP,V12_sl200_catastrophe,10,-347.60000000000014,-359.60000000000014,-1.4157480314960635,70.0,18.800000000000015,-163.7333333333334,0.2679153094462542,-397.20000000000016,254.0,"{'TP': 7, 'SL': 2, 'end': 1}"
NZD_USD,V12_sl200_catastrophe,44,412.6000000000007,359.80000000000075,1.4163418167901398,93.18181818181817,18.80000000000002,-136.99999999999997,1.87542579075426,-201.20000000000016,254.03472222222223,"{'TP': 41, 'SL': 2, 'end': 1}"
USD_JPY,V13_time12h_sl100,604,54.49999999951274,-706.5400000004879,-2.781121285845072,69.70198675496688,18.422185273158032,-46.241967213114854,0.916507135192822,-805.4200000004685,254.04861111111111,"{'TP': 412, 'time': 166, 'SL': 25, 'end': 1}"
EUR_JPY,V13_time12h_sl100,571,336.1999999995959,-520.3000000004041,-2.047725378194192,69.35201401050787,17.95126262626155,-43.594285714285576,0.9317997116266346,-962.4000000002817,254.08680555555554,"{'TP': 379, 'time': 167, 'SL': 24, 'end': 1}"
GBP_JPY,V13_time12h_sl100,698,583.6999999994248,-1091.5000000005762,-4.297185351252388,74.64183381088824,17.370057581572777,-57.295480225988655,0.8923708005876391,-1326.6000000003812,254.00347222222223,"{'TP': 512, 'time': 131, 'SL': 54, 'end': 1}"
AUD_JPY,V13_time12h_sl100,533,784.1000000001045,48.56000000010545,0.19117848892089687,69.23076923076923,17.793983739837675,-39.74036585365851,1.0074508010838807,-520.5599999999977,254.00347222222223,"{'TP': 344, 'time': 168, 'SL': 20, 'end': 1}"
EUR_USD,V13_time12h_sl100,418,314.79999999999944,-111.56000000000037,-0.4392005905350371,58.61244019138756,17.35224489795916,-25.21884393063581,0.9744296172694055,-383.94000000000017,254.00694444444446,"{'TP': 211, 'time': 202, 'SL': 4, 'end': 1}"
GBP_USD,V13_time12h_sl100,505,336.80000000000393,-390.39999999999645,-1.5366927713313239,65.34653465346535,17.676363636363643,-35.56342857142857,0.9372710328427281,-744.4200000000004,254.05208333333334,"{'TP': 307, 'time': 183, 'SL': 14, 'end': 1}"
CAD_JPY,V13_time12h_sl100,458,739.700000000066,25.220000000065625,0.09928319527623636,61.79039301310044,17.090176678445495,-27.493142857142914,1.005241826533383,-544.299999999991,254.02083333333334,"{'TP': 255, 'time': 199, 'SL': 3, 'end': 1}"
AUD_USD,V13_time12h_sl100,373,-285.89999999999213,-643.9799999999921,-2.535111742916083,56.03217158176944,15.544306220095704,-23.736219512195085,0.8345689668459767,-807.5999999999952,254.02430555555554,"{'time': 216, 'TP': 153, 'SL': 3, 'end': 1}"
EUR_GBP,V13_time12h_sl100,307,-402.0999999999996,-770.4999999999995,-3.033464566929132,41.36807817589577,10.567716535433036,-11.736666666666638,0.6352835368739935,-841.8999999999992,254.0,"{'time': 256, 'TP': 50, 'end': 1}"
NZD_USD,V13_time12h_sl100,345,-745.8999999999847,-1159.8999999999849,-4.565911265410946,47.53623188405797,14.55792682926832,-19.598895027624252,0.6730281332807159,-1198.7999999999824,254.03472222222223,"{'time': 236, 'TP': 107, 'SL': 2}"
USD_JPY,V14_time6h,788,487.2999999995244,-505.5800000004768,-1.9900915725902375,60.913705583756354,17.326666666665677,-28.6440909090909,0.9426934682024042,-812.2400000000687,254.04861111111111,"{'TP': 430, 'time': 357, 'end': 1}"
EUR_JPY,V14_time6h,750,200.8999999995808,-924.1000000004192,-3.6369460349579885,58.93333333333334,16.694570135745618,-26.95811688311683,0.8887042189061408,-1137.9000000003953,254.08680555555554,"{'TP': 379, 'time': 370, 'end': 1}"
GBP_JPY,V14_time6h,859,-11.300000000602495,-2072.9000000006026,-8.16091206102516,65.07566938300349,16.734347048299473,-38.09133333333337,0.8186026567722664,-2205.0000000006316,254.00347222222223,"{'TP': 520, 'time': 338, 'end': 1}"
AUD_JPY,V14_time6h,730,494.2000000000945,-513.1999999999044,-2.0204448211279438,59.589041095890416,16.27379310344851,-25.736610169491552,0.932405200005281,-966.3999999999216,254.00347222222223,"{'time': 378, 'TP': 351, 'end': 1}"
EUR_USD,V14_time6h,612,155.49999999997954,-468.7400000000203,-1.8453826174919463,52.450980392156865,14.759750778816176,-17.892164948453654,0.909972304489281,-695.2600000000259,254.00694444444446,"{'time': 398, 'TP': 214}"
GBP_USD,V14_time6h,685,-146.09999999999357,-1132.4999999999936,-4.4577473451145755,55.91240875912409,15.874099216710214,-23.881721854304654,0.8429761462394703,-1346.5999999999951,254.05208333333334,"{'time': 386, 'TP': 299}"
CAD_JPY,V14_time6h,657,621.1000000000524,-403.81999999994775,-1.5897121299103987,52.663622526636225,15.261965317919277,-18.278006430868224,0.9289607104280887,-601.9999999999864,254.02083333333334,"{'time': 400, 'TP': 256, 'end': 1}"
AUD_USD,V14_time6h,581,-66.69999999998515,-624.4599999999853,-2.4582687024152294,50.4302925989673,12.370034129692854,-14.753055555555527,0.8530295042458279,-788.6599999999956,254.02430555555554,"{'time': 437, 'TP': 143, 'end': 1}"
EUR_GBP,V14_time6h,497,-487.6000000000102,-1084.00000000001,-4.26771653543311,40.44265593561368,7.399502487562181,-8.686824324324352,0.5784233656127226,-1142.4000000000096,254.0,"{'time': 463, 'TP': 33, 'end': 1}"
NZD_USD,V14_time6h,550,-280.9999999999957,-940.9999999999955,-3.704218036685693,45.27272727272727,11.355823293172698,-12.520265780730886,0.7503051531072558,-975.3999999999932,254.03472222222223,"{'time': 447, 'TP': 103}"
USD_JPY,V15_time6h_sl50,917,598.5999999994306,-556.8200000005701,-2.191785255448763,61.72300981461287,17.605547703179194,-29.975954415954398,0.9470781899261546,-736.1800000005423,254.04861111111111,"{'TP': 518, 'time': 271, 'SL': 127, 'end': 1}"
EUR_JPY,V15_time6h_sl50,848,105.59999999950378,-1166.4000000004962,-4.590557142273432,59.43396226415094,16.89900793650693,-28.14970930232555,0.8795476842050397,-1365.8000000004795,254.08680555555554,"{'TP': 442, 'time': 296, 'SL': 109, 'end': 1}"
GBP_JPY,V15_time6h_sl50,1107,-169.2000000007738,-2826.000000000773,-11.125832159996481,64.22764227642277,16.96033755274153,-37.58787878787879,0.8101418897129439,-2965.400000000767,254.00347222222223,"{'TP': 674, 'time': 217, 'SL': 215, 'end': 1}"
AUD_JPY,V15_time6h_sl50,805,888.5000000001114,-222.39999999988763,-0.875578581875899,60.0,16.48956521739155,-25.425031055900636,0.9728345177516304,-698.2599999999068,254.00347222222223,"{'TP': 398, 'time': 325, 'SL': 81, 'end': 1}"
EUR_USD,V15_time6h_sl50,635,248.90000000001174,-398.79999999998813,-1.5700358148562836,53.07086614173229,14.806112759643884,-18.08208053691267,0.9259899860071359,-667.6399999999988,254.00694444444446,"{'time': 375, 'TP': 224, 'SL': 36}"
GBP_USD,V15_time6h_sl50,742,64.2000000000874,-1004.2799999999125,-3.9530476854316126,56.60377358490566,15.97857142857146,-23.96049689440971,0.8698323327215702,-1376.7599999999343,254.05208333333334,"{'time': 337, 'TP': 332, 'SL': 73}"
CAD_JPY,V15_time6h_sl50,687,702.4000000000583,-369.31999999994196,-1.4538964979904219,53.85735080058224,15.279729729729931,-18.999432176656203,0.9386798874945722,-548.139999999984,254.02083333333334,"{'time': 376, 'TP': 275, 'SL': 35, 'end': 1}"
AUD_USD,V15_time6h_sl50,597,-106.99999999998818,-680.1199999999882,-2.6773815935154475,50.41876046901172,12.735348837209319,-15.248175675675654,0.8493129439498767,-833.1799999999952,254.02430555555554,"{'time': 422, 'TP': 153, 'SL': 21, 'end': 1}"
EUR_GBP,V15_time6h_sl50,498,-460.0000000000092,-1057.600000000009,-4.1637795275590905,40.562248995983936,7.337128712871286,-8.580067567567598,0.5835728629365652,-1116.0000000000089,254.0,"{'time': 462, 'TP': 33, 'SL': 2, 'end': 1}"
NZD_USD,V15_time6h_sl50,557,-203.6999999999932,-872.0999999999931,-3.4329952707689513,45.78096947935368,11.457254901960786,-12.561920529801302,0.7701188813032146,-925.2999999999909,254.03472222222223,"{'time': 440, 'TP': 108, 'SL': 9}"
USD_JPY,V16_trail_lock15_off8,74,826.3999999999186,733.1599999999183,2.885904381816369,98.64864864864865,11.876986301368735,-133.85999999999933,6.477065590915299,-133.85999999999933,254.04861111111111,"{'trail': 46, 'TP': 27, 'end': 1}"
EUR_JPY,V16_trail_lock15_off8,9,-1487.6000000000117,-1501.1000000000117,-5.90782349645385,88.88888888888889,11.937499999998437,-1596.5999999999992,0.059814606037822585,-1596.5999999999992,254.08680555555554,"{'trail': 5, 'TP': 3, 'end': 1}"
GBP_JPY,V16_trail_lock15_off8,14,-1615.4000000000196,-1649.0000000000196,-6.492037237023849,92.85714285714286,12.93076923076766,-1817.0999999999992,0.09251004347585695,-1817.099999999999,254.00347222222223,"{'TP': 7, 'trail': 6, 'end': 1}"
AUD_JPY,V16_trail_lock15_off8,10,-1589.7999999999968,-1603.599999999997,-6.313299522917708,90.0,14.975555555555808,-1738.3799999999992,0.0775319550386005,-1738.3799999999992,254.00347222222223,"{'TP': 6, 'trail': 3, 'end': 1}"
EUR_USD,V16_trail_lock15_off8,6,-195.49999999999955,-201.61999999999955,-0.7937578259562001,83.33333333333334,14.359999999999948,-273.4199999999993,0.26259966352132225,-273.4199999999993,254.00694444444446,"{'TP': 3, 'trail': 2, 'end': 1}"
GBP_USD,V16_trail_lock15_off8,17,-147.29999999999245,-171.77999999999244,-0.6761605641887438,94.11764705882352,13.222500000000439,-383.33999999999946,0.551886054155599,-383.33999999999946,254.05208333333334,"{'TP': 8, 'trail': 8, 'end': 1}"
CAD_JPY,V16_trail_lock15_off8,55,550.3000000000056,464.5000000000057,1.8285901746904185,98.18181818181819,12.802962962963068,-226.86,3.0475182932205134,-226.86,254.02083333333334,"{'trail': 28, 'TP': 26, 'end': 1}"
AUD_USD,V16_trail_lock15_off8,4,-571.0999999999999,-574.9399999999999,-2.263326726718517,75.0,11.506666666666552,-609.4599999999996,0.05664030453188015,-609.4599999999996,254.02430555555554,"{'trail': 2, 'TP': 1, 'end': 1}"
EUR_GBP,V16_trail_lock15_off8,3,-70.40000000000046,-74.00000000000045,-0.29133858267716717,66.66666666666666,18.80000000000002,-111.60000000000049,0.3369175627240132,-111.60000000000049,254.0,"{'TP': 2, 'end': 1}"
NZD_USD,V16_trail_lock15_off8,22,49.79999999999649,23.39999999999651,0.0921133921981219,95.45454545454545,12.84285714285699,-246.3000000000003,1.0950060901339687,-246.3000000000003,254.03472222222223,"{'trail': 11, 'TP': 10, 'end': 1}"
USD_JPY,V17_trail_lock5_off2,183,1095.299999999807,864.7199999998073,3.4037580296851613,99.4535519125683,5.5174725274714715,-139.4600000000005,7.200487595007918,-139.4600000000005,254.04861111111111,"{'trail': 177, 'TP': 5, 'end': 1}"
EUR_JPY,V17_trail_lock5_off2,19,-1446.4000000000253,-1474.9000000000253,-5.8047091299179705,94.73684210526315,6.161111111109638,-1585.7999999999988,0.06993315676628425,-1585.7999999999988,254.08680555555554,"{'trail': 17, 'TP': 1, 'end': 1}"
GBP_JPY,V17_trail_lock5_off2,26,-1588.0000000000196,-1650.4000000000196,-6.497548972701129,96.15384615384616,6.667999999999187,-1817.0999999999992,0.09173958505309544,-1817.0999999999992,254.00347222222223,"{'trail': 22, 'TP': 3, 'end': 1}"
AUD_JPY,V17_trail_lock5_off2,24,-1565.199999999993,-1598.3199999999931,-6.2925124055062405,95.83333333333334,5.828695652174168,-1732.379999999999,0.07738486937046488,-1732.379999999999,254.00347222222223,"{'trail': 22, 'TP': 1, 'end': 1}"
EUR_USD,V17_trail_lock5_off2,13,-182.8999999999925,-196.1599999999925,-0.7722623506574874,92.3076923076923,6.988333333333801,-280.0199999999981,0.2994786086708313,-280.0199999999981,254.00694444444446,"{'trail': 11, 'TP': 1, 'end': 1}"
GBP_USD,V17_trail_lock5_off2,48,-82.19999999998552,-151.31999999998558,-0.5956258969206862,97.91666666666666,5.094042553191775,-390.73999999999904,0.6127348108717152,-390.73999999999904,254.05208333333334,"{'trail': 45, 'TP': 2, 'end': 1}"
CAD_JPY,V17_trail_lock5_off2,167,661.8000000000592,401.2800000000591,1.5797129500535418,99.40119760479041,3.861084337349754,-239.66000000000003,2.674372027038551,-239.66000000000003,254.02083333333334,"{'trail': 163, 'TP': 3, 'end': 1}"
AUD_USD,V17_trail_lock5_off2,11,-563.999999999999,-574.559999999999,-2.261830806872698,90.9090909090909,4.2400000000000935,-616.9599999999999,0.06872406639004303,-616.9599999999999,254.02430555555554,"{'trail': 10, 'end': 1}"
EUR_GBP,V17_trail_lock5_off2,8,-80.699999999998,-90.299999999998,-0.3555118110236141,87.5,3.4428571428574246,-114.39999999999996,0.21066433566435297,-114.39999999999996,254.0,"{'trail': 7, 'end': 1}"
NZD_USD,V17_trail_lock5_off2,60,33.70000000001204,-38.299999999987904,-0.1507667915037385,98.33333333333333,3.5254237288137693,-246.3000000000003,0.8444985789687867,-246.3000000000003,254.03472222222223,"{'trail': 59, 'end': 1}"
USD_JPY,V18_sl_3xATR,559,352.06589872579457,-352.27410127420626,-1.3866405320363475,77.28085867620752,18.739999999998865,-66.51932363207648,0.9583006610770894,-804.8626055490702,254.04861111111111,"{'TP': 432, 'SL': 126, 'end': 1}"
EUR_JPY,V18_sl_3xATR,510,227.19091503898596,-537.809084961014,-2.1166352333215634,77.25490196078432,18.453807106597854,-67.3155955600049,0.9311261353834657,-1046.2577059248063,254.08680555555554,"{'TP': 393, 'SL': 116, 'end': 1}"
GBP_JPY,V18_sl_3xATR,650,-443.1177422752967,-2003.1177422752971,-7.886182518492551,80.3076923076923,17.57222222222108,-87.31107611152112,0.8207632060159574,-2261.808898946861,254.00347222222223,"{'TP': 521, 'SL': 128, 'end': 1}"
AUD_JPY,V18_sl_3xATR,471,43.20779607805747,-606.7722039219416,-2.388834288812751,73.88535031847134,18.587816091954306,-57.523026048146676,0.9142411710950346,-1250.7929418337937,254.00347222222223,"{'TP': 347, 'SL': 123, 'end': 1}"
EUR_USD,V18_sl_3xATR,360,1003.4516659975968,636.2516659975968,2.50485933520119,71.38888888888889,18.980000000000018,-41.18066343691658,1.1500024556480501,-280.35918599915436,254.00694444444446,"{'TP': 257, 'SL': 102, 'end': 1}"
GBP_USD,V18_sl_3xATR,446,863.9765713598172,221.7365713598166,0.8727996576547785,73.99103139013454,18.560000000000013,-50.88847783310507,1.037562966083679,-583.2245804509049,254.05208333333334,"{'TP': 330, 'SL': 115, 'end': 1}"
CAD_JPY,V18_sl_3xATR,419,912.2358055589742,258.5958055589739,1.018010224459177,72.79236276849642,18.440000000000282,-47.06670346000976,1.048195095312264,-336.5264405971535,254.02083333333334,"{'TP': 305, 'SL': 113, 'end': 1}"
AUD_USD,V18_sl_3xATR,302,124.81441713515731,-165.10558286484252,-0.6499597843747816,64.56953642384106,19.040000000000017,-36.242108251073326,0.9574240322935172,-619.8876539317188,254.02430555555554,"{'TP': 195, 'SL': 106, 'end': 1}"
EUR_GBP,V18_sl_3xATR,177,-701.3875738852091,-913.7875738852092,-3.597588873563816,41.80790960451977,18.80000000000001,-22.37852013480787,0.6035607374902419,-987.1627435468968,254.0,"{'SL': 102, 'TP': 74, 'end': 1}"
NZD_USD,V18_sl_3xATR,246,-278.43769404490513,-573.6376940449051,-2.258107431247542,57.3170731707317,18.800000000000015,-30.70893041947531,0.8220968278889881,-659.0376940449062,254.03472222222223,"{'TP': 141, 'SL': 104, 'end': 1}"
