ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
1914,b20_r2_n5_E2_X7_8,1248.1,143,-830.5,63,437.8,551.2,259.1
2374,b30_r2_n3_E1_X3b_1,1236.4,374,-537.4,135,270.0,403.0,563.4
1074,b10_r3_n8_E2_X7_8,1235.2,280,462.2,106,38.4,392.3,804.5
2186,b30_r1_n2_E2_X3c_1_5,1228.6,399,-313.7,153,331.7,161.3,735.6
2474,b30_r2_n6_E1_X3c_3_5,1227.8,86,-483.3,35,702.7,452.0,73.1
2466,b30_r2_n6_E1_X3b_3,1227.8,86,-483.3,35,702.7,452.0,73.1
2518,b30_r2_n8_E2_X3c_2_5,1222.6,41,-264.2,12,82.2,833.2,307.2
2510,b30_r2_n8_E2_X3b_2,1222.6,41,-264.2,12,82.2,833.2,307.2
2517,b30_r2_n8_E2_X3c_2_3,1222.6,41,-264.2,12,82.2,833.2,307.2
2025,b20_r3_n3_E2_X1_3,1207.7,411,-802.1,166,194.0,656.8,356.9
164,b5_r1_n8_E1_X3c_3_5,1198.1,225,22.4,60,133.1,295.9,769.1
350,b5_r2_n8_E2_X3b_2,1187.1,769,151.2,244,80.9,173.5,932.7
357,b5_r2_n8_E2_X3c_2_3,1168.0,769,151.2,244,80.9,173.5,913.6
358,b5_r2_n8_E2_X3c_2_5,1168.0,769,151.2,244,80.9,173.5,913.6
179,b5_r1_n8_E2_X3c_3_5,1162.9,193,61.6,49,154.7,255.3,752.9
171,b5_r1_n8_E2_X3b_3,1152.9,192,53.9,49,147.3,257.2,748.4
2175,b30_r1_n2_E2_X1_3,1122.2,256,-1237.2,96,180.6,253.4,688.2
1942,b20_r2_n6_E2_X7_3,1120.0,113,-1056.6,54,326.7,665.4,127.9
1863,b20_r2_n4_E1_X2,1112.3,557,70.6,212,506.4,433.6,172.3
351,b5_r2_n8_E2_X3b_3,1096.2,741,-73.5,235,355.0,134.5,606.7
2145,b20_r3_n8_E2_X1_3,1089.7,116,-298.0,41,370.4,412.5,306.8
1577,b15_r3_n6_E2_X1_8,1087.5,239,-1891.4,93,700.6,363.5,23.4
156,b5_r1_n8_E1_X3b_3,1061.9,224,-21.7,60,86.4,247.6,727.9
2505,b30_r2_n8_E2_X1_3,1048.9,41,-178.4,12,257.1,700.5,91.3
2090,b20_r3_n5_E2_X3b_2,1045.0,269,-795.5,90,337.0,535.5,172.5
2097,b20_r3_n5_E2_X3c_2_3,1045.0,269,-795.5,90,337.0,535.5,172.5
2098,b20_r3_n5_E2_X3c_2_5,1045.0,269,-795.5,90,337.0,535.5,172.5
1133,b15_r1_n3_E2_X7_5,1040.0,507,589.7,200,55.1,897.1,87.8
1036,b10_r3_n6_E2_X1_5,1034.9,627,254.7,221,484.1,217.8,333.0
2410,b30_r2_n4_E1_X3c_1_3,1034.6,264,-362.1,85,286.4,333.6,414.6
2411,b30_r2_n4_E1_X3c_1_5,1034.6,264,-362.1,85,286.4,333.6,414.6
2434,b30_r2_n5_E1_X3b_1,1027.1,165,-461.6,61,448.7,389.0,189.4
2440,b30_r2_n5_E1_X3c_1_3,1027.1,165,-461.6,61,448.7,389.0,189.4
2441,b30_r2_n5_E1_X3c_1_5,1027.1,165,-461.6,61,448.7,389.0,189.4
2150,b20_r3_n8_E2_X3b_2,1026.1,116,-485.8,41,283.7,536.3,206.1
2158,b20_r3_n8_E2_X3c_2_5,1026.1,116,-485.8,41,283.7,536.3,206.1
2157,b20_r3_n8_E2_X3c_2_3,1026.1,116,-485.8,41,283.7,536.3,206.1
2404,b30_r2_n4_E1_X3b_1,1018.7,264,-362.1,85,286.4,333.6,398.7
2544,b30_r3_n2_E2_X7_8,999.1,59,-614.2,28,45.7,103.1,850.3
2574,b30_r3_n3_E2_X7_8,999.1,59,-614.2,28,45.7,103.1,850.3
1918,b20_r2_n5_E2_X3c_2_5,990.1,232,-495.3,94,570.3,109.7,310.1
1910,b20_r2_n5_E2_X3b_2,990.1,232,-495.3,94,570.3,109.7,310.1
1917,b20_r2_n5_E2_X3c_2_3,990.1,232,-495.3,94,570.3,109.7,310.1
2415,b30_r2_n4_E2_X1_3,987.6,143,-370.7,46,98.2,593.2,296.2
1138,b15_r1_n3_E2_X3c_2_5,969.3,561,-20.0,215,356.0,389.6,223.7
2131,b20_r3_n8_E1_X1_5,966.8,154,-804.7,56,490.0,8.2,468.6
1912,b20_r2_n5_E2_X7_3,955.3,147,-1684.5,66,74.0,7.7,873.6
141,b5_r1_n6_E2_X3b_3,894.5,543,-14.9,163,132.9,16.7,744.9
149,b5_r1_n6_E2_X3c_3_5,887.7,550,68.5,163,76.1,23.1,788.5
1073,b10_r3_n8_E2_X7_5,881.1,280,135.2,106,76.4,800.9,3.8
2138,b20_r3_n8_E1_X7_5,870.6,94,-796.9,39,36.7,752.2,81.7
359,b5_r2_n8_E2_X3c_3_5,835.1,746,-83.6,235,308.9,71.4,454.8
1876,b20_r2_n4_E2_X1_5,784.2,246,73.6,95,9.4,496.4,278.4
2356,b30_r2_n2_E2_X1_5,774.9,171,-415.7,64,1.3,383.4,390.2
2215,b30_r1_n3_E2_X3c_1_3,754.6,198,-320.6,70,12.5,352.6,389.5
2209,b30_r1_n3_E2_X3b_1,754.6,198,-320.6,70,12.5,352.6,389.5
2216,b30_r1_n3_E2_X3c_1_5,754.6,198,-320.6,70,12.5,352.6,389.5
2430,b30_r2_n5_E1_X1_3,732.1,164,-487.7,60,180.2,454.5,97.4
1726,b20_r1_n5_E2_X1_5,718.1,104,-598.3,25,281.5,226.4,210.2
1966,b20_r2_n8_E2_X1_5,712.0,68,-360.7,26,356.5,279.4,76.1
655,b10_r1_n5_E2_X3c_1_3,705.9,290,110.4,96,271.4,47.7,386.8
649,b10_r1_n5_E2_X3b_1,705.9,290,110.4,96,271.4,47.7,386.8
656,b10_r1_n5_E2_X3c_1_5,705.9,290,110.4,96,271.4,47.7,386.8
2467,b30_r2_n6_E1_X7_3,704.4,76,-519.0,31,387.8,172.8,143.8
2490,b30_r2_n8_E1_X1_3,698.4,56,-104.6,16,160.1,246.0,292.3
1979,b20_r2_n8_E2_X3c_3_5,674.3,60,-188.3,25,508.3,55.4,110.6
1971,b20_r2_n8_E2_X3b_3,674.3,60,-188.3,25,508.3,55.4,110.6
2471,b30_r2_n6_E1_X3c_1_5,660.8,119,-390.2,41,377.7,210.0,73.1
2464,b30_r2_n6_E1_X3b_1,660.8,119,-390.2,41,377.7,210.0,73.1
2470,b30_r2_n6_E1_X3c_1_3,660.8,119,-390.2,41,377.7,210.0,73.1
1951,b20_r2_n8_E1_X1_5,635.7,118,-451.8,35,219.6,301.4,114.7
1531,b15_r3_n5_E1_X1_5,633.8,469,-1012.8,184,335.7,131.8,166.3
