ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
2417,b30_r2_n4_E2_X1_8,4994.8,216,-1274.9,105,629.9,1412.5,2952.4
2369,b30_r2_n2_E2_X3c_3_5,4914.0,489,-2189.8,238,2066.4,2594.9,252.7
2432,b30_r2_n5_E1_X1_8,4764.7,262,921.0,122,3120.6,853.4,790.7
2361,b30_r2_n2_E2_X3b_3,4706.0,484,-2053.6,238,2066.4,2334.1,305.5
671,b10_r1_n6_E1_X3c_1_5,4479.6,534,1359.1,247,164.3,1592.8,2722.5
664,b10_r1_n6_E1_X3b_1,4478.1,533,1364.0,247,164.3,1592.8,2721.0
670,b10_r1_n6_E1_X3c_1_3,4471.0,533,1366.1,247,164.3,1585.7,2721.0
2165,b30_r1_n2_E1_X3b_2,4165.3,1271,19.6,629,596.5,1905.7,1663.1
2387,b30_r2_n3_E2_X1_8,4161.1,240,-146.6,119,1227.9,2075.6,857.6
1822,b20_r2_n2_E2_X7_3,4132.6,738,-527.0,370,1213.6,2490.8,428.2
2355,b30_r2_n2_E2_X1_3,4089.1,717,-1755.7,344,1149.5,2913.1,26.5
2123,b20_r3_n6_E2_X7_5,3926.7,273,-259.6,145,2296.4,304.9,1325.4
2492,b30_r2_n8_E1_X1_8,3795.9,127,684.4,58,1020.4,2303.2,472.3
2542,b30_r3_n2_E2_X7_3,3610.6,174,-1814.3,91,874.9,1238.7,1497.0
2572,b30_r3_n3_E2_X7_3,3610.6,174,-1814.3,91,874.9,1238.7,1497.0
2583,b30_r3_n4_E1_X2,3590.8,564,1554.6,299,1905.7,1497.2,187.9
2586,b30_r3_n4_E1_X3b_3,3553.9,566,2166.4,298,1849.5,1688.9,15.5
2211,b30_r1_n3_E2_X3b_3,3446.5,330,-126.0,172,536.2,2047.6,862.7
2354,b30_r2_n2_E1_X3c_3_5,3392.5,592,-1500.3,294,1106.5,884.4,1401.6
2108,b20_r3_n6_E1_X7_5,3037.4,349,-706.3,176,1342.8,846.9,847.7
2087,b20_r3_n5_E2_X1_8,2976.4,393,-153.6,205,867.6,2003.7,105.1
2424,b30_r2_n4_E2_X7_8,2936.2,233,148.4,118,1869.1,723.4,343.7
2034,b20_r3_n3_E2_X7_8,2929.9,363,-3687.4,187,1527.6,1280.4,121.9
2004,b20_r3_n2_E2_X7_8,2929.9,363,-3687.4,187,1527.6,1280.4,121.9
1044,b10_r3_n6_E2_X7_8,2876.6,1068,-3925.0,569,473.9,224.1,2178.6
2346,b30_r2_n2_E1_X3b_3,2870.4,583,-1353.8,293,1106.5,575.6,1188.3
2207,b30_r1_n3_E2_X1_8,2862.4,222,2761.6,104,1205.0,1408.1,249.3
650,b10_r1_n5_E2_X3b_2,2837.9,738,433.9,298,79.1,740.6,2018.2
1166,b15_r1_n4_E2_X3c_1_5,2827.7,730,1322.0,343,86.6,1117.6,1623.5
1165,b15_r1_n4_E2_X3c_1_3,2811.9,727,1309.7,343,72.8,1115.6,1623.5
2192,b30_r1_n3_E1_X1_8,2808.6,333,461.4,141,796.4,1219.8,792.4
1159,b15_r1_n4_E2_X3b_1,2804.0,727,1232.3,342,72.8,1080.3,1650.9
1074,b10_r3_n8_E2_X7_8,2779.3,732,-2411.4,394,6.9,771.1,2001.3
680,b10_r1_n6_E2_X3b_2,2755.4,347,904.6,137,178.3,887.6,1689.5
687,b10_r1_n6_E2_X3c_2_3,2746.5,347,916.4,137,182.3,855.9,1708.3
657,b10_r1_n5_E2_X3c_2_3,2743.5,741,517.8,298,134.6,704.1,1904.8
2196,b30_r1_n3_E1_X3b_3,2737.4,643,-808.2,324,734.4,19.2,1983.8
2031,b20_r3_n3_E2_X3b_3,2683.7,1269,-2686.3,646,512.1,794.9,1376.7
2001,b20_r3_n2_E2_X3b_3,2683.7,1269,-2686.3,646,512.1,794.9,1376.7
658,b10_r1_n5_E2_X3c_2_5,2669.7,742,408.0,298,71.2,644.9,1953.6
688,b10_r1_n6_E2_X3c_2_5,2668.7,348,917.9,137,153.7,812.9,1702.1
2039,b20_r3_n3_E2_X3c_3_5,2579.9,1270,-2761.7,646,512.1,719.8,1348.0
2009,b20_r3_n2_E2_X3c_3_5,2579.9,1270,-2761.7,646,512.1,719.8,1348.0
716,b10_r1_n8_E2_X3c_1_5,2416.9,120,660.9,39,171.5,596.2,1649.2
709,b10_r1_n8_E2_X3b_1,2416.9,120,660.9,39,171.5,596.2,1649.2
715,b10_r1_n8_E2_X3c_1_3,2416.9,120,660.9,39,171.5,596.2,1649.2
2166,b30_r1_n2_E1_X3b_3,2401.0,760,-235.1,370,371.4,818.0,1211.6
