ci,name,is_pnl,is_ntrd,mc_pval,bootstrap_p5,oos_pnl,oos_ntrd,oos_pd,oos_pass
133,atr7_m0p5_r2_n5_E1_X3c_2_5,6098.9,1919,0.0,9.05,2001.5,775,4.69,1
129,atr7_m0p5_r2_n5_E1_X3b_2,6160.1,1917,0.0,9.13,1997.3,775,4.68,1
2613,atr20_m0p5_r3_n5_E1_X3c_2_5,6001.3,5907,0.0,8.47,1976.9,2665,4.64,1
2609,atr20_m0p5_r3_n5_E1_X3b_2,6002.1,5906,0.0,8.41,1971.4,2665,4.62,1
2615,atr20_m0p5_r3_n5_E1_X3c_2_3,5968.4,5908,0.0,8.41,1959.5,2666,4.59,1
1536,atr14_m1p0_r2_n3_E1_X3b_1,7615.6,11115,0.0,10.57,1917.2,5037,4.5,1
1239,atr14_m0p5_r1_n4_E1_X3c_2_3,7614.8,7842,0.0,11.01,1914.0,3362,4.49,1
1540,atr14_m1p0_r2_n3_E1_X3c_1_5,7636.1,11122,0.0,10.61,1913.5,5038,4.49,1
1237,atr14_m0p5_r1_n4_E1_X3c_2_5,7518.2,7837,0.0,10.8,1916.2,3359,4.49,1
1542,atr14_m1p0_r2_n3_E1_X3c_1_3,7508.4,11126,0.0,10.34,1870.6,5042,4.39,1
898,atr7_m2p0_r3_n3_E1_X3b_3,5242.1,788,0.0,4.35,1767.8,393,4.14,1
1415,atr14_m0p5_r3_n5_E1_X3c_2_3,6055.0,5983,0.0,8.49,1439.8,2645,3.38,1
1696,atr14_m1p5_r1_n3_E1_X3b_1,5265.1,1860,0.0,7.4,1397.0,811,3.28,1
1409,atr14_m0p5_r3_n5_E1_X3b_2,6010.9,5981,0.0,8.36,1391.9,2644,3.26,1
1413,atr14_m0p5_r3_n5_E1_X3c_2_5,6022.5,5982,0.0,8.49,1368.8,2644,3.21,1
119,atr7_m0p5_r2_n4_E1_X3c_2_3,5493.3,6210,0.0,7.71,1297.3,2664,3.04,1
117,atr7_m0p5_r2_n4_E1_X3c_2_5,5413.9,6194,0.0,7.51,1284.1,2659,3.01,1
113,atr7_m0p5_r2_n4_E1_X3b_2,5408.3,6184,0.0,7.54,1215.7,2655,2.85,1
33,atr7_m0p5_r1_n4_E1_X3b_2,5943.7,6924,0.0,8.23,1104.9,2967,2.59,1
37,atr7_m0p5_r1_n4_E1_X3c_2_5,5842.7,6946,0.0,8.16,1100.2,2981,2.58,1
340,atr7_m1p0_r2_n3_E1_X3c_1_5,5447.0,10585,0.0,6.94,1036.8,4847,2.43,1
342,atr7_m1p0_r2_n3_E1_X3c_1_3,5545.6,10587,0.0,7.04,1032.8,4847,2.42,1
39,atr7_m0p5_r1_n4_E1_X3c_2_3,5744.3,6962,0.0,8.06,1030.2,2985,2.42,1
336,atr7_m1p0_r2_n3_E1_X3b_1,5579.2,10577,0.0,7.18,1014.9,4847,2.38,1
1300,atr14_m0p5_r2_n3_E1_X3c_1_5,35500.0,20000,0.0,56.28,0.0,0,0.0,0
1302,atr14_m0p5_r2_n3_E1_X3c_1_3,35461.1,20000,0.0,56.18,0.0,0,0.0,0
2502,atr20_m0p5_r2_n3_E1_X3c_1_3,37920.1,20000,0.0,60.23,0.0,0,0.0,0
1296,atr14_m0p5_r2_n3_E1_X3b_1,35578.3,20000,0.0,56.4,0.0,0,0.0,0
20,atr7_m0p5_r1_n3_E1_X3c_1_5,28904.9,20000,0.0,45.52,0.0,0,0.0,0
16,atr7_m0p5_r1_n3_E1_X3b_1,28912.1,20000,0.0,45.52,0.0,0,0.0,0
2420,atr20_m0p5_r1_n3_E1_X3c_1_5,34357.8,20000,0.0,54.47,0.0,0,0.0,0
96,atr7_m0p5_r2_n3_E1_X3b_1,32859.4,20000,0.0,52.03,0.0,0,0.0,0
2422,atr20_m0p5_r1_n3_E1_X3c_1_3,34190.7,20000,0.0,54.24,0.0,0,0.0,0
100,atr7_m0p5_r2_n3_E1_X3c_1_5,32834.2,20000,0.0,52.04,0.0,0,0.0,0
