ci,name,is_pnl,is_ntrd,c0,c1,c2
1745,atr14_m1p5_r1_n6_E1_X3b_2,1048.2,79,93.6,341.2,613.4
2196,atr14_m3p0_r1_n4_E1_X3c_1_5,1046.4,67,94.8,462.1,489.5
3173,atr20_m2p0_r1_n5_E1_X3c_2_5,1040.7,90,143.7,320.2,576.9
2192,atr14_m3p0_r1_n4_E1_X3b_1,1012.9,67,92.1,437.7,483.1
391,atr7_m1p0_r2_n6_E1_X3c_2_3,1007.6,511,12.9,372.6,622.1
1988,atr14_m2p0_r1_n6_E1_X3c_1_5,1001.2,37,166.4,323.4,511.4
1990,atr14_m2p0_r1_n6_E1_X3c_1_3,1001.2,37,166.4,323.4,511.4
1984,atr14_m2p0_r1_n6_E1_X3b_1,1001.2,37,166.4,323.4,511.4
3031,atr20_m1p5_r2_n6_E1_X3c_2_3,985.6,373,7.6,455.3,522.7
1831,atr14_m1p5_r2_n6_E1_X3c_2_3,970.6,373,78.6,185.8,706.3
1133,atr7_m3p0_r3_n2_E2_X3c_2_5,963.0,173,533.1,336.9,93.0
389,atr7_m1p0_r2_n6_E1_X3c_2_5,954.1,511,11.2,326.0,616.9
3322,atr20_m2p0_r3_n4_E2_X3b_3,929.6,224,188.8,166.0,574.8
3029,atr20_m1p5_r2_n6_E1_X3c_2_5,917.4,373,3.7,433.2,480.5
1829,atr14_m1p5_r2_n6_E1_X3c_2_5,904.9,373,83.7,182.3,638.9
788,atr7_m2p0_r1_n6_E1_X3c_1_5,896.2,41,108.6,255.1,532.4
790,atr7_m2p0_r1_n6_E1_X3c_1_3,889.1,41,108.6,255.1,525.3
3185,atr20_m2p0_r1_n6_E1_X3b_2,873.3,46,104.3,241.6,527.4
784,atr7_m2p0_r1_n6_E1_X3b_1,860.4,41,108.6,233.3,518.5
2930,atr20_m1p5_r1_n5_E1_X3b_3,843.6,140,83.7,231.2,528.7
3191,atr20_m2p0_r1_n6_E1_X3c_2_3,834.1,46,112.5,286.3,435.3
1953,atr14_m2p0_r1_n4_E1_X3b_2,826.5,169,82.2,296.1,448.1
3189,atr20_m2p0_r1_n6_E1_X3c_2_5,822.0,46,104.3,280.7,437.0
682,atr7_m1p5_r3_n4_E2_X3b_3,812.4,313,115.4,276.4,420.6
870,atr7_m2p0_r2_n6_E1_X3c_1_3,811.7,223,32.2,518.5,260.9
868,atr7_m2p0_r2_n6_E1_X3c_1_5,811.7,223,32.2,518.5,260.9
864,atr7_m2p0_r2_n6_E1_X3b_1,811.7,223,32.2,518.5,260.9
1490,atr14_m1p0_r1_n5_E1_X3b_3,804.5,342,26.9,156.8,620.8
3265,atr20_m2p0_r2_n6_E1_X3b_2,795.4,290,60.4,359.7,375.3
2122,atr14_m2p0_r3_n4_E2_X3b_3,772.0,199,227.7,67.6,476.7
3269,atr20_m2p0_r2_n6_E1_X3c_2_5,771.2,291,55.9,269.5,445.7
1825,atr14_m1p5_r2_n6_E1_X3b_2,763.7,373,43.4,171.6,548.7
535,atr7_m1p5_r1_n5_E1_X3c_2_3,762.2,130,42.5,327.7,392.0
2329,atr14_m3p0_r3_n2_E2_X3b_2,762.1,240,181.0,571.3,9.8
2333,atr14_m3p0_r3_n2_E2_X3c_2_5,762.1,240,181.0,571.3,9.8
2335,atr14_m3p0_r3_n2_E2_X3c_2_3,762.1,240,181.0,571.3,9.8
2346,atr14_m3p0_r3_n3_E2_X3b_3,749.7,137,369.8,226.6,153.3
2946,atr20_m1p5_r1_n6_E1_X3b_3,744.6,76,46.5,196.6,501.5
1969,atr14_m2p0_r1_n5_E1_X3b_2,697.8,72,124.6,194.4,378.8
3369,atr20_m3p0_r1_n2_E2_X3b_2,697.8,634,66.5,290.5,340.8
2093,atr14_m2p0_r3_n2_E2_X3c_2_5,676.1,558,105.5,35.3,535.3
2089,atr14_m2p0_r3_n2_E2_X3b_2,676.1,558,105.5,35.3,535.3
2095,atr14_m2p0_r3_n2_E2_X3c_2_3,676.1,558,105.5,35.3,535.3
551,atr7_m1p5_r1_n6_E1_X3c_2_3,668.2,74,47.2,315.9,305.1
533,atr7_m1p5_r1_n5_E1_X3c_2_5,659.0,130,48.4,376.2,234.4
2276,atr14_m3p0_r2_n4_E1_X3c_1_5,640.5,626,30.9,256.3,353.3
2272,atr14_m3p0_r2_n4_E1_X3b_1,640.5,626,30.9,256.3,353.3
2278,atr14_m3p0_r2_n4_E1_X3c_1_3,640.5,626,30.9,256.3,353.3
1959,atr14_m2p0_r1_n4_E1_X3c_2_3,637.6,169,33.8,225.3,378.5
529,atr7_m1p5_r1_n5_E1_X3b_2,632.4,130,95.0,218.5,318.9
549,atr7_m1p5_r1_n6_E1_X3c_2_5,621.5,74,59.0,346.6,215.9
306,atr7_m1p0_r1_n6_E1_X3b_3,614.5,155,37.8,273.1,303.6
517,atr7_m1p5_r1_n4_E1_X3c_2_5,583.6,315,22.5,481.6,79.4
1975,atr14_m2p0_r1_n5_E1_X3c_2_3,582.6,72,51.2,203.6,327.8
545,atr7_m1p5_r1_n6_E1_X3b_2,562.9,74,69.8,229.0,264.0
1110,atr7_m3p0_r2_n6_E1_X3c_1_3,562.9,112,192.2,140.2,230.5
1108,atr7_m3p0_r2_n6_E1_X3c_1_5,562.9,112,192.2,140.2,230.5
1104,atr7_m3p0_r2_n6_E1_X3b_1,562.9,112,192.2,140.2,230.5
1175,atr7_m3p0_r3_n5_E1_X3c_2_3,545.9,151,189.8,177.4,178.7
1169,atr7_m3p0_r3_n5_E1_X3b_2,545.9,151,189.8,177.4,178.7
1173,atr7_m3p0_r3_n5_E1_X3c_2_5,545.9,151,189.8,177.4,178.7
1098,atr7_m3p0_r2_n5_E2_X3b_3,545.6,51,95.2,143.3,307.1
2148,atr14_m2p0_r3_n6_E1_X3c_1_5,540.9,430,30.7,250.9,259.4
2150,atr14_m2p0_r3_n6_E1_X3c_1_3,540.9,430,30.7,250.9,259.4
2144,atr14_m2p0_r3_n6_E1_X3b_1,540.9,430,30.7,250.9,259.4
3323,atr20_m2p0_r3_n4_E2_X2,531.1,265,111.1,236.4,183.6
1973,atr14_m2p0_r1_n5_E1_X3c_2_5,518.1,72,15.5,219.9,282.8
998,atr7_m3p0_r1_n4_E1_X3c_1_3,507.1,60,20.4,160.2,326.5
2288,atr14_m3p0_r2_n5_E1_X3b_1,502.5,292,90.0,71.8,340.7
2294,atr14_m3p0_r2_n5_E1_X3c_1_3,502.5,292,90.0,71.8,340.7
2292,atr14_m3p0_r2_n5_E1_X3c_1_5,502.5,292,90.0,71.8,340.7
996,atr7_m3p0_r1_n4_E1_X3c_1_5,483.4,60,24.7,139.7,319.0
3415,atr20_m3p0_r1_n5_E1_X3c_2_3,481.9,37,25.9,130.7,325.3
3409,atr20_m3p0_r1_n5_E1_X3b_2,478.5,37,23.5,95.1,359.9
1991,atr14_m2p0_r1_n6_E1_X3c_2_3,463.6,37,47.1,141.4,275.1
2444,atr20_m0p5_r1_n4_E2_X3c_1_5,453.0,928,22.6,171.9,258.5
2440,atr20_m0p5_r1_n4_E2_X3b_1,452.9,928,25.8,160.7,266.4
2308,atr14_m3p0_r2_n6_E1_X3c_1_5,452.1,156,158.5,63.7,230.0
2304,atr14_m3p0_r2_n6_E1_X3b_1,452.1,156,158.5,63.7,230.0
2310,atr14_m3p0_r2_n6_E1_X3c_1_3,452.1,156,158.5,63.7,230.0
3413,atr20_m3p0_r1_n5_E1_X3c_2_5,437.8,37,9.3,134.1,294.5
3399,atr20_m3p0_r1_n4_E1_X3c_2_3,419.8,68,3.7,137.6,278.6
2446,atr20_m0p5_r1_n4_E2_X3c_1_3,405.8,928,26.7,162.8,216.3
1989,atr14_m2p0_r1_n6_E1_X3c_2_5,400.8,37,21.5,152.3,227.0
1985,atr14_m2p0_r1_n6_E1_X3b_2,400.0,37,21.5,154.7,223.9
773,atr7_m2p0_r1_n5_E1_X3c_2_5,398.8,71,5.8,50.3,342.7
789,atr7_m2p0_r1_n6_E1_X3c_2_5,371.6,41,2.9,39.0,329.6
775,atr7_m2p0_r1_n5_E1_X3c_2_3,348.5,71,19.9,84.1,244.4
791,atr7_m2p0_r1_n6_E1_X3c_2_3,323.8,41,39.2,37.8,246.8
2328,atr14_m3p0_r3_n2_E2_X3b_1,270.0,259,146.1,10.8,113.1
2334,atr14_m3p0_r3_n2_E2_X3c_1_3,270.0,259,146.1,10.8,113.1
2332,atr14_m3p0_r3_n2_E2_X3c_1_5,270.0,259,146.1,10.8,113.1
2460,atr20_m0p5_r1_n5_E2_X3c_1_5,261.2,218,19.6,113.3,128.3
2456,atr20_m0p5_r1_n5_E2_X3b_1,258.5,218,19.6,111.5,127.4
2462,atr20_m0p5_r1_n5_E2_X3c_1_3,249.5,218,19.6,114.2,115.7
769,atr7_m2p0_r1_n5_E1_X3b_2,247.1,71,13.2,10.1,223.8
1240,atr14_m0p5_r1_n4_E2_X3b_1,246.1,791,53.6,126.7,65.8
1244,atr14_m0p5_r1_n4_E2_X3c_1_5,241.8,791,54.4,115.0,72.5
1246,atr14_m0p5_r1_n4_E2_X3c_1_3,206.6,791,49.3,106.3,51.0
1155,atr7_m3p0_r3_n4_E1_X2,200.7,239,105.8,22.8,72.1
2472,atr20_m0p5_r1_n6_E2_X3b_1,160.2,65,42.1,71.4,46.7
2476,atr20_m0p5_r1_n6_E2_X3c_1_5,160.2,65,42.1,71.4,46.7
2478,atr20_m0p5_r1_n6_E2_X3c_1_3,160.2,65,42.1,71.4,46.7
3103,atr20_m1p5_r3_n5_E2_X3c_2_3,149.3,315,74.3,23.8,51.1
2268,atr14_m3p0_r2_n3_E2_X3c_1_5,147.8,344,16.7,34.7,96.5
2264,atr14_m3p0_r2_n3_E2_X3b_1,147.8,344,16.7,34.7,96.5
2270,atr14_m3p0_r2_n3_E2_X3c_1_3,147.8,344,16.7,34.7,96.5
2542,atr20_m0p5_r2_n5_E2_X3c_1_3,139.7,86,1.1,73.7,65.0
2540,atr20_m0p5_r2_n5_E2_X3c_1_5,139.7,86,1.1,73.7,65.0
2536,atr20_m0p5_r2_n5_E2_X3b_1,139.7,86,1.1,73.7,65.0
3101,atr20_m1p5_r3_n5_E2_X3c_2_5,128.9,315,53.9,23.8,51.1
3097,atr20_m1p5_r3_n5_E2_X3b_2,128.9,315,53.9,23.8,51.1
2558,atr20_m0p5_r2_n6_E2_X3c_1_3,126.5,40,14.0,59.5,53.0
2552,atr20_m0p5_r2_n6_E2_X3b_1,126.5,40,14.0,59.5,53.0
2556,atr20_m0p5_r2_n6_E2_X3c_1_5,126.5,40,14.0,59.5,53.0
2479,atr20_m0p5_r1_n6_E2_X3c_2_3,100.8,65,22.3,0.5,78.1
2477,atr20_m0p5_r1_n6_E2_X3c_2_5,90.3,65,22.7,1.1,66.5
1358,atr14_m0p5_r2_n6_E2_X3c_1_3,49.8,30,3.0,24.9,21.9
1356,atr14_m0p5_r2_n6_E2_X3c_1_5,47.5,30,3.0,24.9,19.6
1352,atr14_m0p5_r2_n6_E2_X3b_1,47.5,30,3.0,24.9,19.6
