pair,activate,trail,init_sl,n,ppd,wr,mdd,calmar,mean_hold_h1,max_loss,max_win,trail_pct,init_sl_pct,days
NZD_USD,2.0,0.1,1.5,17,0.11,52.9,36.6,0.0,14.5,-35.1,34.2,52.9,47.1,429.6
NZD_USD,2.0,0.1,2.0,17,0.24,64.7,46.4,0.01,17.6,-46.4,34.2,64.7,35.3,429.6
NZD_USD,2.0,0.15,0.5,17,0.06,29.4,41.8,0.0,4.2,-12.7,33.5,29.4,70.6,429.6
NZD_USD,2.0,0.15,1.0,17,-0.11,29.4,84.9,-0.0,7.2,-23.9,33.5,29.4,70.6,429.6
NZD_USD,2.0,0.15,1.5,17,0.1,52.9,37.2,0.0,14.5,-35.1,33.5,52.9,47.1,429.6
NZD_USD,2.0,0.15,2.0,17,0.22,64.7,46.4,0.0,17.6,-46.4,33.5,64.7,35.3,429.6
NZD_USD,2.0,0.2,0.5,17,0.06,29.4,41.8,0.0,4.2,-12.7,32.9,29.4,70.6,429.6
NZD_USD,2.0,0.2,1.0,17,-0.12,29.4,85.6,-0.0,7.2,-23.9,32.9,29.4,70.6,429.6
NZD_USD,2.0,0.2,1.5,17,0.09,52.9,37.8,0.0,14.5,-35.1,32.9,52.9,47.1,429.6
NZD_USD,2.0,0.2,2.0,17,0.21,64.7,46.4,0.0,17.6,-46.4,32.9,64.7,35.3,429.6
CAD_JPY,1.0,0.05,0.5,17,0.17,35.3,76.2,0.0,3.0,-16.3,76.4,35.3,64.7,429.5
CAD_JPY,1.0,0.05,1.0,17,-0.05,35.3,151.3,-0.0,4.7,-29.0,76.4,35.3,64.7,429.5
CAD_JPY,1.0,0.05,1.5,17,-0.08,47.1,187.7,-0.0,6.4,-40.3,76.4,47.1,52.9,429.5
CAD_JPY,1.0,0.05,2.0,17,-0.06,52.9,170.4,-0.0,8.2,-53.0,76.4,52.9,47.1,429.5
CAD_JPY,1.0,0.075,0.5,17,0.16,35.3,76.5,0.0,3.0,-16.3,75.7,35.3,64.7,429.5
CAD_JPY,1.0,0.075,1.0,17,-0.05,35.3,152.0,-0.0,4.7,-29.0,75.7,35.3,64.7,429.5
CAD_JPY,1.0,0.075,1.5,17,-0.09,47.1,188.4,-0.0,6.4,-40.3,75.7,47.1,52.9,429.5
CAD_JPY,1.0,0.075,2.0,17,-0.07,52.9,171.4,-0.0,8.2,-53.0,75.7,52.9,47.1,429.5
CAD_JPY,1.0,0.1,0.5,17,0.16,35.3,76.8,0.0,3.0,-16.3,75.0,35.3,64.7,429.5
CAD_JPY,1.0,0.1,1.0,17,-0.06,35.3,152.7,-0.0,4.7,-29.0,75.0,35.3,64.7,429.5
CAD_JPY,1.0,0.1,1.5,17,-0.1,47.1,189.1,-0.0,6.4,-40.3,75.0,47.1,52.9,429.5
CAD_JPY,1.0,0.1,2.0,17,-0.08,52.9,172.5,-0.0,8.2,-53.0,75.0,52.9,47.1,429.5
CAD_JPY,1.0,0.15,0.5,17,0.14,35.3,77.3,0.0,3.0,-16.3,73.6,35.3,64.7,429.5
CAD_JPY,1.0,0.15,1.0,17,-0.07,35.3,154.0,-0.0,4.7,-29.0,73.6,35.3,64.7,429.5
CAD_JPY,1.0,0.15,1.5,17,-0.11,47.1,190.4,-0.0,6.4,-40.3,73.6,47.1,52.9,429.5
CAD_JPY,1.0,0.15,2.0,17,-0.09,52.9,174.6,-0.0,8.2,-53.0,73.6,52.9,47.1,429.5
CAD_JPY,1.0,0.2,0.5,17,0.13,35.3,77.8,0.0,3.0,-16.3,72.2,35.3,64.7,429.5
CAD_JPY,1.0,0.2,1.0,17,-0.09,35.3,155.4,-0.0,4.7,-29.0,72.2,35.3,64.7,429.5
CAD_JPY,1.0,0.2,1.5,17,-0.13,47.1,191.8,-0.0,6.4,-40.3,72.2,47.1,52.9,429.5
CAD_JPY,1.0,0.2,2.0,17,-0.11,52.9,176.8,-0.0,8.2,-53.0,72.2,52.9,47.1,429.5
CAD_JPY,1.5,0.05,0.5,17,0.3,35.3,67.2,0.0,3.7,-16.3,76.4,35.3,64.7,429.5
CAD_JPY,1.5,0.05,1.0,17,0.08,35.3,141.3,0.0,5.4,-29.0,76.4,35.3,64.7,429.5
CAD_JPY,1.5,0.05,1.5,17,0.07,47.1,177.7,0.0,7.4,-40.3,76.4,47.1,52.9,429.5
CAD_JPY,1.5,0.05,2.0,17,0.09,52.9,160.4,0.0,9.2,-53.0,76.4,52.9,47.1,429.5
CAD_JPY,1.5,0.075,0.5,17,0.29,35.3,67.2,0.0,3.7,-16.3,75.7,35.3,64.7,429.5
CAD_JPY,1.5,0.075,1.0,17,0.07,35.3,142.0,0.0,5.4,-29.0,75.7,35.3,64.7,429.5
CAD_JPY,1.5,0.075,1.5,17,0.06,47.1,178.4,0.0,7.4,-40.3,75.7,47.1,52.9,429.5
CAD_JPY,1.5,0.075,2.0,17,0.08,52.9,161.4,0.0,9.2,-53.0,75.7,52.9,47.1,429.5
CAD_JPY,1.5,0.1,0.5,17,0.28,35.3,67.2,0.0,3.7,-16.3,75.0,35.3,64.7,429.5
CAD_JPY,1.5,0.1,1.0,17,0.06,35.3,142.7,0.0,5.4,-29.0,75.0,35.3,64.7,429.5
CAD_JPY,1.5,0.1,1.5,17,0.05,47.1,179.1,0.0,7.4,-40.3,75.0,47.1,52.9,429.5
CAD_JPY,1.5,0.1,2.0,17,0.07,52.9,162.5,0.0,9.2,-53.0,75.0,52.9,47.1,429.5
CAD_JPY,1.5,0.15,0.5,17,0.27,35.3,67.3,0.0,3.7,-16.3,73.6,35.3,64.7,429.5
CAD_JPY,1.5,0.15,1.0,17,0.05,35.3,144.0,0.0,5.4,-29.0,73.6,35.3,64.7,429.5
CAD_JPY,1.5,0.15,1.5,17,0.04,47.1,180.4,0.0,7.4,-40.3,73.6,47.1,52.9,429.5
CAD_JPY,1.5,0.15,2.0,17,0.05,52.9,164.6,0.0,9.2,-53.0,73.6,52.9,47.1,429.5
CAD_JPY,1.5,0.2,0.5,17,0.25,35.3,67.8,0.0,3.7,-16.3,72.2,35.3,64.7,429.5
CAD_JPY,1.5,0.2,1.0,17,0.04,35.3,145.4,0.0,5.4,-29.0,72.2,35.3,64.7,429.5
CAD_JPY,1.5,0.2,1.5,17,0.02,47.1,181.8,0.0,7.4,-40.3,72.2,47.1,52.9,429.5
CAD_JPY,1.5,0.2,2.0,17,0.03,52.9,166.8,0.0,9.2,-53.0,72.2,52.9,47.1,429.5
CAD_JPY,2.0,0.05,0.5,17,0.25,29.4,67.2,0.0,5.3,-16.3,76.4,29.4,70.6,429.5
CAD_JPY,2.0,0.05,1.0,17,-0.0,29.4,147.9,-0.0,7.9,-30.0,76.4,29.4,70.6,429.5
CAD_JPY,2.0,0.05,1.5,17,-0.12,35.3,220.0,-0.0,10.2,-43.7,76.4,35.3,64.7,429.5
CAD_JPY,2.0,0.05,2.0,16,0.04,43.8,172.1,0.0,13.1,-53.0,76.4,43.8,56.2,429.5
CAD_JPY,2.0,0.075,0.5,17,0.24,29.4,67.2,0.0,5.3,-16.3,75.7,29.4,70.6,429.5
CAD_JPY,2.0,0.075,1.0,17,-0.01,29.4,148.6,-0.0,7.9,-30.0,75.7,29.4,70.6,429.5
CAD_JPY,2.0,0.075,1.5,17,-0.13,35.3,220.7,-0.0,10.2,-43.7,75.7,35.3,64.7,429.5
CAD_JPY,2.0,0.075,2.0,16,0.04,43.8,172.1,0.0,13.1,-53.0,75.7,43.8,56.2,429.5
CAD_JPY,2.0,0.1,0.5,17,0.24,29.4,67.2,0.0,5.3,-16.3,75.0,29.4,70.6,429.5
CAD_JPY,2.0,0.1,1.0,17,-0.01,29.4,149.3,-0.0,7.9,-30.0,75.0,29.4,70.6,429.5
CAD_JPY,2.0,0.1,1.5,17,-0.13,35.3,221.4,-0.0,10.2,-43.7,75.0,35.3,64.7,429.5
CAD_JPY,2.0,0.1,2.0,16,0.03,43.8,172.1,0.0,13.1,-53.0,75.0,43.8,56.2,429.5
CAD_JPY,2.0,0.15,0.5,17,0.22,29.4,67.3,0.0,5.3,-16.3,73.6,29.4,70.6,429.5
CAD_JPY,2.0,0.15,1.0,17,-0.02,29.4,150.6,-0.0,7.9,-30.0,73.6,29.4,70.6,429.5
CAD_JPY,2.0,0.15,1.5,17,-0.14,35.3,222.7,-0.0,10.2,-43.7,73.6,35.3,64.7,429.5
CAD_JPY,2.0,0.15,2.0,16,0.01,43.8,172.1,0.0,13.1,-53.0,73.6,43.8,56.2,429.5
CAD_JPY,2.0,0.2,0.5,17,0.21,29.4,67.8,0.0,5.3,-16.3,72.2,29.4,70.6,429.5
CAD_JPY,2.0,0.2,1.0,17,-0.04,29.4,152.0,-0.0,7.9,-30.0,72.2,29.4,70.6,429.5
CAD_JPY,2.0,0.2,1.5,17,-0.16,35.3,224.1,-0.0,10.2,-43.7,72.2,35.3,64.7,429.5
CAD_JPY,2.0,0.2,2.0,16,-0.0,43.8,172.1,-0.0,13.1,-53.0,72.2,43.8,56.2,429.5
