pair,tf,ind,framing,ic_is,ic_oos,avg_is,avg_oos,t_oos,n_oos
EUR_GBP,M15,Vortex14,trend,-0.00927974319227815,-0.009575235793816472,-1.878320373574588,-1.6814836434390976,-114.8506241158953,41115
EUR_GBP,M15,Vortex14,contra,0.00927974319227815,0.009575235793816472,-1.8106454168316923,-1.6293980299160504,-113.16749080898273,41115
EUR_GBP,M15,Fisher10,trend,-0.005683217258377686,-0.012190912694515176,-1.8655548508510051,-1.6880988768405603,-115.46771994924187,41223
EUR_GBP,M15,Fisher10,contra,0.005683217258377686,0.012190912694515176,-1.8244699986483421,-1.6220847585085625,-112.7940706571992,41223
EUR_GBP,M15,RSI2,trend,0.06943734315854805,0.04530944254050703,-1.480666696536569,-1.4947693241602222,-47.107770533448644,9884
EUR_GBP,M15,RSI2,contra,-0.06943734315854805,-0.04530944254050703,-2.0141538599399533,-1.7662181303115754,-53.220889436934335,9884
EUR_GBP,H1,TRIX14,trend,-0.004417429408957689,-0.021992700916929557,-1.9564038589487585,-1.8224238307781435,-34.283027645874704,10306
EUR_GBP,H1,TRIX14,contra,0.004417429408957689,0.021992700916929557,-1.8969810379241416,-1.5877644090820453,-30.017907259812922,10306
EUR_GBP,H1,Vortex14,trend,-0.013508939073435575,-0.0035308025465263346,-2.0198750780761916,-1.7251165048543249,-32.41798272349855,10300
EUR_GBP,H1,Vortex14,contra,0.013508939073435575,0.0035308025465263346,-1.8326545908806897,-1.6852524271844236,-31.85321023971997,10300
EUR_GBP,H1,Fisher10,trend,-0.009640674911215764,-0.010436117367151396,-1.9929450915141331,-1.7605569571123176,-33.135688999783056,10306
EUR_GBP,H1,Fisher10,contra,0.009640674911215764,0.010436117367151396,-1.8593053244592241,-1.6496312827478714,-31.160350466900276,10306
EUR_GBP,H1,RSI2,trend,0.039253047535378414,0.01941363803582614,-1.4206139598696488,-1.5577306733166623,-12.896115653680718,2406
EUR_GBP,H1,RSI2,contra,-0.039253047535378414,-0.01941363803582614,-2.0599039615846175,-1.790232751454657,-14.446696090559737,2406
EUR_GBP,H4,TRIX14,trend,-0.016668714464224153,-0.016845384878468154,-2.0232662912308874,-1.7281531531531098,-8.685532781781129,2664
EUR_GBP,H4,TRIX14,contra,0.016668714464224153,0.016845384878468154,-1.589477071600958,-1.3775150150149709,-6.927573531828216,2664
EUR_GBP,H4,Vortex14,trend,-0.013995445597918078,-0.028974224466168708,-1.9877258064516072,-1.852609838527935,-9.32314578687981,2663
EUR_GBP,H4,Vortex14,contra,0.013995445597918078,0.028974224466168708,-1.6234354838709604,-1.25317311303037,-6.2977293996899215,2663
EUR_GBP,H4,Fisher10,trend,-0.003446898821739491,-0.041489396832053146,-1.8474625422909554,-1.9809309309308851,-9.971407166563504,2664
EUR_GBP,H4,Fisher10,contra,0.003446898821739491,0.041489396832053146,-1.7654422426292828,-1.1247372372371958,-5.655777691605161,2664
EUR_GBP,H4,RSI2,trend,0.02360505241227408,0.010579069088382506,-1.3551045510454982,-1.392481203007469,-3.2277996649521525,665
EUR_GBP,H4,RSI2,contra,-0.02360505241227408,-0.010579069088382506,-2.098277982779816,-1.629924812030038,-3.766733939616108,665
EUR_GBP,D1,TRIX14,trend,-0.05488658695545645,-0.04482052665546194,-4.48854771784231,-3.319342359767828,-3.293575094992327,517
EUR_GBP,D1,TRIX14,contra,0.05488658695545645,0.04482052665546194,-1.4926970954356698,-1.2278529980657098,-1.2071753096892217,517
EUR_GBP,D1,Vortex14,trend,-0.07287032658467549,-0.03471177001582136,-4.992863140218281,-3.0920696324951,-3.057500014627351,517
EUR_GBP,D1,Vortex14,contra,0.07287032658467549,0.03471177001582136,-0.9607892527287896,-1.455125725338438,-1.4343623395121103,517
EUR_GBP,D1,Fisher10,trend,-0.08204351563232802,-0.004787190373759091,-5.240350877192967,-2.4032882011604766,-2.3732021721158647,517
EUR_GBP,D1,Fisher10,contra,0.08204351563232802,0.004787190373759091,-0.7108604845446814,-2.1439071566730616,-2.1135653770668412,517
EUR_GBP,D1,RSI2,trend,0.0629469459242533,0.22712649832415302,-1.6167630057803113,3.6817460317460697,1.6461025228458144,126
EUR_GBP,D1,RSI2,contra,-0.0629469459242533,-0.22712649832415302,-4.491907514450838,-7.891269841269719,-3.5806259314883166,126
AUD_USD,M15,TRIX14,trend,0.0010338742585841946,-0.005213748362264404,-1.5122865758552506,-1.4944099378881095,-70.0936434007397,41216
AUD_USD,M15,TRIX14,contra,-0.0010338742585841946,0.005213748362264404,-1.5219122387438848,-1.450475543478173,-67.98503394674611,41216
AUD_USD,M15,Vortex14,trend,-0.004917591953017327,-0.01216516949362644,-1.5406187520826329,-1.5239856164049845,-71.28656734106268,41158
AUD_USD,M15,Vortex14,contra,0.004917591953017327,0.01216516949362644,-1.4935000833055592,-1.420673988045978,-66.65243613959689,41158
AUD_USD,M15,Fisher10,trend,0.0008884588065238556,-0.008004064311258446,-1.5129770595453447,-1.5062936723601605,-70.63880498341437,41216
AUD_USD,M15,Fisher10,contra,-0.0008884588065238556,0.008004064311258446,-1.5212641168028893,-1.4385918090061218,-67.44208198577256,41216
AUD_USD,M15,RSI2,trend,0.01877823735360681,0.01681353070786776,-1.368392280294866,-1.3656803044718442,-30.169172987929695,10510
AUD_USD,M15,RSI2,contra,-0.01877823735360681,-0.01681353070786776,-1.5550360308125495,-1.5204281636535735,-33.43261739805227,10510
AUD_USD,H1,TRIX14,trend,-0.009051959926162128,-0.010056452931511107,-1.6186127744510919,-1.5698234038423329,-19.01947809534489,10306
AUD_USD,H1,TRIX14,contra,0.009051959926162128,0.010056452931511107,-1.4464529274783713,-1.4026004269356764,-17.02629310240862,10306
AUD_USD,H1,Vortex14,trend,-0.0017662841381251685,0.007273126627875464,-1.5499417297927183,-1.4252767527674386,-17.32590514645574,10298
AUD_USD,H1,Vortex14,contra,0.0017662841381251685,-0.007273126627875464,-1.5153333888287637,-1.54740726354623,-18.70568190995026,10298
AUD_USD,H1,Fisher10,trend,-0.00035617212568513296,0.0005768849067556489,-1.5365931780365996,-1.4801862992430697,-17.974541332894066,10306
AUD_USD,H1,Fisher10,contra,0.00035617212568513296,-0.0005768849067556489,-1.5286522462562342,-1.4922375315349394,-18.071249284427417,10306
AUD_USD,H1,RSI2,trend,0.006547133909527025,0.03781972898262638,-1.3768775319414048,-1.1189209726442828,-6.595763988426255,2632
AUD_USD,H1,RSI2,contra,-0.006547133909527025,-0.03781972898262638,-1.5091617326269775,-1.7697948328266497,-10.46153320329414,2632
AUD_USD,H4,TRIX14,trend,-0.022267493340937385,-0.025352078675871203,-1.9388736926790027,-1.9131006006005087,-6.1634779225581084,2664
AUD_USD,H4,TRIX14,contra,0.022267493340937385,0.025352078675871203,-1.1164279967819757,-1.1195195195194283,-3.610625815025695,2664
AUD_USD,H4,Vortex14,trend,-0.03465268696885138,0.005433627468396447,-2.1690211256248957,-1.4257132132131234,-4.597612611707915,2664
AUD_USD,H4,Vortex14,contra,0.03465268696885138,-0.005433627468396447,-0.8865021770682162,-1.6069069069068134,-5.174599506512502,2664
AUD_USD,H4,Fisher10,trend,-0.024904382856896525,-0.01622458042441174,-1.9900112775898169,-1.7729729729728825,-5.713053729710192,2664
AUD_USD,H4,Fisher10,contra,0.024904382856896525,0.01622458042441174,-1.0657000161108414,-1.2596471471470543,-4.060375581431188,2664
AUD_USD,H4,RSI2,trend,0.020794125668304686,0.06314565329493559,-1.0872125630958942,-0.435205479451969,-0.7110787098441116,730
AUD_USD,H4,RSI2,contra,-0.020794125668304686,-0.06314565329493559,-1.8608524957936188,-2.4984931506848427,-4.087289470084938,730
AUD_USD,D1,TRIX14,trend,-0.020842286404737714,-0.01552885283375511,-3.151784232365156,-2.8326885880076613,-1.7294435721770385,517
AUD_USD,D1,TRIX14,contra,0.020842286404737714,0.01552885283375511,-1.4376763485477384,-1.9307543520308748,-1.1771340257587206,517
AUD_USD,D1,Vortex14,trend,0.01483283672987087,-0.05386476479945093,-1.6563758389261862,-4.329980657640161,-2.647850329840186,517
AUD_USD,D1,Vortex14,contra,-0.01483283672987087,0.05386476479945093,-2.9323825503355914,-0.43346228239837636,-0.2645316551439843,517
AUD_USD,D1,Fisher10,trend,0.03814262197978098,-0.03308746279987748,-0.6938178780284161,-3.5849129593809725,-2.1911766978741145,517
AUD_USD,D1,Fisher10,contra,-0.03814262197978098,0.03308746279987748,-3.8974937343358595,-1.1785299806575635,-0.7183556823946476,517
AUD_USD,D1,RSI2,trend,0.1734814168236788,0.10595103617563784,4.612658227848076,0.9658730158730435,0.31317013467264804,126
AUD_USD,D1,RSI2,contra,-0.1734814168236788,-0.10595103617563784,-9.468354430379783,-5.958730158730135,-1.9363883689528876,126
NZD_JPY,M15,TRIX14,trend,0.0008830963183293792,-0.0048685826698795015,-2.737880583978022,-3.3916486716001453,-108.18016890463126,41215
NZD_JPY,M15,TRIX14,contra,-0.0008830963183293792,0.0048685826698795015,-2.7506062307628163,-3.33431760281451,-105.92269653611378,41215
NZD_JPY,M15,Vortex14,trend,-0.00036664584455608205,-0.008192772145648577,-2.7458025835059328,-3.4111027465455703,-107.9358240389666,41179
NZD_JPY,M15,Vortex14,contra,0.00036664584455608205,0.008192772145648577,-2.742987998459458,-3.3141504164744164,-106.03299133442042,41179
NZD_JPY,M15,Fisher10,trend,-0.00040476594800321637,-0.007669697630250029,-2.7457217138103007,-3.408256702656801,-108.08578802071035,41215
NZD_JPY,M15,Fisher10,contra,0.00040476594800321637,0.007669697630250029,-2.74296277038268,-3.317709571757854,-106.0090133503107,41215
NZD_JPY,M15,RSI2,trend,0.025208385487934734,0.008511721743920017,-2.5142507799982927,-3.2340185676392603,-49.619560492563735,10556
NZD_JPY,M15,RSI2,contra,-0.025208385487934734,-0.008511721743920017,-2.845577198751978,-3.3447802197802226,-49.377441998015236,10556
NZD_JPY,H1,TRIX14,trend,0.008286265490212172,-0.01945928969565481,-2.7261798827393897,-3.6726787620063965,-31.308157886586745,10307
NZD_JPY,H1,TRIX14,contra,-0.008286265490212172,0.01945928969565481,-2.9311904860908817,-3.2193654797710236,-27.625357679105406,10307
NZD_JPY,H1,Vortex14,trend,-0.0014405227264971268,0.0005788923208742809,-2.840022472845296,-3.438237577639745,-29.375677376279178,10304
NZD_JPY,H1,Vortex14,contra,0.0014405227264971268,-0.0005788923208742809,-2.818327853843256,-3.4540178571428513,-29.5670863103355,10304
NZD_JPY,H1,Fisher10,trend,0.002095940594656876,0.0028456957656494745,-2.798839482550627,-3.4098961870573317,-29.216808114454963,10307
NZD_JPY,H1,Fisher10,contra,-0.002095940594656876,-0.0028456957656494745,-2.8587621147206685,-3.4821480547200876,-29.717175453724156,10307
NZD_JPY,H1,RSI2,trend,-0.004619674657106814,0.021557380449032673,-2.6891112890312017,-3.042423146473787,-13.038936523426393,2765
NZD_JPY,H1,RSI2,contra,0.004619674657106814,-0.021557380449032673,-2.5191833466773064,-3.580976491862568,-15.336516471441552,2765
NZD_JPY,H4,TRIX14,trend,-0.0008961911716724488,-0.02108233338111947,-2.5780601576322737,-3.5276276276276235,-7.88735610973577,2664
NZD_JPY,H4,TRIX14,contra,0.0008961911716724488,0.02108233338111947,-2.605066752452927,-2.5859609609609575,-5.779602600669325,2664
NZD_JPY,H4,Vortex14,trend,-0.0005182409025667122,-0.012112753363766132,-2.5826051910365733,-3.326962072850162,-7.425195296105422,2663
NZD_JPY,H4,Vortex14,contra,0.0005182409025667122,0.012112753363766132,-2.6032081251007297,-2.786932031543373,-6.234387317032087,2663
NZD_JPY,H4,Fisher10,trend,0.014085837618257196,-0.028861354089635215,-2.243855693348339,-3.7158408408408423,-8.305852065584961,2664
NZD_JPY,H4,Fisher10,contra,-0.014085837618257196,0.028861354089635215,-2.9414559510387908,-2.3977477477477387,-5.362588949759528,2664
NZD_JPY,H4,RSI2,trend,-0.02973605924646559,0.014059869734304778,-3.143771626297564,-2.662900976290108,-3.3222274656263915,717
NZD_JPY,H4,RSI2,contra,0.02973605924646559,-0.014059869734304778,-1.8130911188004455,-3.1560669456067085,-3.925501046999381,717
NZD_JPY,D1,TRIX14,trend,-0.03420353682483799,-0.0037742091274154473,-5.446804979253103,-4.324371373307529,-1.8936977094008878,517
NZD_JPY,D1,TRIX14,contra,0.03420353682483799,0.0037742091274154473,-2.7078838174273714,-4.165377176015457,-1.8260303888791058,517
NZD_JPY,D1,Vortex14,trend,-0.007854726666022983,-0.05300461806072448,-4.186241610738246,-6.950870406189547,-3.0554684657828464,517
NZD_JPY,D1,Vortex14,contra,0.007854726666022983,0.05300461806072448,-3.9768456375838848,-1.538878143133438,-0.6738970427150168,517
NZD_JPY,D1,Fisher10,trend,-0.02580360481144611,-0.07445653174840994,-5.094987468671667,-7.980464216634418,-3.5037856194072083,517
NZD_JPY,D1,Fisher10,contra,0.02580360481144611,0.07445653174840994,-3.0658312447786042,-0.5092843326885672,-0.22384730748481196,517
NZD_JPY,D1,RSI2,trend,-0.10584760810562216,0.20390185233930064,-10.02705882352939,6.050370370370375,1.4022320362971237,135
NZD_JPY,D1,RSI2,contra,0.10584760810562216,-0.20390185233930064,1.6688235294117288,-14.716296296296258,-3.4219285002548663,135
CHF_JPY,M15,TRIX14,trend,-0.0035073040063933196,0.00019353639269924146,-3.2734717464416665,-5.02336248785227,-102.61562477742984,41160
CHF_JPY,M15,TRIX14,contra,0.0035073040063933196,-0.00019353639269924146,-3.224422902718673,-5.036287657920302,-103.65160963094065,41160
CHF_JPY,M15,Vortex14,trend,-0.010854028505019946,-0.007813913652456449,-3.3349202709745085,-5.095434433801709,-103.59831805984467,41134
CHF_JPY,M15,Vortex14,contra,0.010854028505019946,0.007813913652456449,-3.162750390828598,-4.9632177760489995,-102.56654234295698,41134
CHF_JPY,M15,Fisher10,trend,-0.010152626896139914,-0.007723875746905421,-3.32945549967203,-5.094105928085511,-103.98668716226847,41160
CHF_JPY,M15,Fisher10,contra,0.010152626896139914,0.007723875746905421,-3.16867118594654,-4.965544217687061,-102.2739425849279,41160
CHF_JPY,M15,RSI2,trend,0.042148564139060055,0.03165021427361208,-2.7924450964318517,-4.514105526670522,-44.86645248655094,10386
CHF_JPY,M15,RSI2,contra,-0.042148564139060055,-0.03165021427361208,-3.543275661215902,-5.125062584248023,-47.519876944271566,10386
CHF_JPY,H1,TRIX14,trend,-0.004760708508792817,-0.005730049001439971,-3.379377027364264,-5.268668736658238,-30.115121639564546,10306
CHF_JPY,H1,TRIX14,contra,0.004760708508792817,0.005730049001439971,-3.2785868751559986,-5.1410246458373585,-29.440055369692224,10306
CHF_JPY,H1,Vortex14,trend,-0.0024521986191483633,0.010820916168952427,-3.351981187047413,-4.992197962154271,-28.47499049912892,10305
CHF_JPY,H1,Vortex14,contra,0.0024521986191483633,-0.010820916168952427,-3.3062182635478683,-5.417768073750593,-31.088613350414658,10305
CHF_JPY,H1,Fisher10,trend,0.003451568887374038,0.00794777760547039,-3.2571303769032824,-5.043954977682886,-28.84913001048902,10306
CHF_JPY,H1,Fisher10,contra,-0.003451568887374038,-0.00794777760547039,-3.401243863882234,-5.365738404812711,-30.709311185547953,10306
CHF_JPY,H1,RSI2,trend,0.04026507612937207,0.0013792049539927164,-2.325533344532217,-4.816937004903784,-13.104015826517424,2651
CHF_JPY,H1,RSI2,contra,-0.04026507612937207,-0.0013792049539927164,-3.748261380816451,-4.768728781591821,-12.710491327544005,2651
CHF_JPY,H4,TRIX14,trend,-0.012438380589842677,-0.0059690427711660944,-2.991037811745819,-4.313025525525505,-6.5195673029238055,2664
CHF_JPY,H4,TRIX14,contra,0.012438380589842677,0.0059690427711660944,-2.565052292839946,-4.4171171171171135,-6.679375617137578,2664
CHF_JPY,H4,Vortex14,trend,-0.006810556567507366,-0.023231688180704767,-2.8603192518542766,-4.97353603603602,-7.519802446008493,2664
CHF_JPY,H4,Vortex14,contra,0.006810556567507366,0.023231688180704767,-2.6981618832635146,-3.756606606606598,-5.6810061071960485,2664
CHF_JPY,H4,Fisher10,trend,-0.009347050968470126,-0.02339643433382094,-2.9501691638473133,-4.986186186186166,-7.546177797420837,2664
CHF_JPY,H4,Fisher10,contra,0.009347050968470126,0.02339643433382094,-2.6084904140486977,-3.743956456456452,-5.656520544941584,2664
CHF_JPY,H4,RSI2,trend,0.006663710638628375,-0.04511726949507458,-2.3858513189449,-6.112311901504742,-4.71335558838507,731
CHF_JPY,H4,RSI2,contra,-0.006663710638628375,0.04511726949507458,-2.8711031175060393,-2.2384404924760095,-1.7233204963825324,731
CHF_JPY,D1,TRIX14,trend,0.01170067421642464,0.011680697849063998,-1.9367634854772413,-2.629593810444912,-0.7600127321474492,517
CHF_JPY,D1,TRIX14,contra,-0.01170067421642464,-0.011680697849063998,-6.503402489626626,-10.354932301740815,-2.983473595526984,517
CHF_JPY,D1,Vortex14,trend,0.0002054790934750045,-0.02719552441560539,-3.2115771812081384,-7.071179883945872,-2.0396306635003065,517
CHF_JPY,D1,Vortex14,contra,-0.0002054790934750045,0.02719552441560539,-5.221979865771864,-5.913346228239857,-1.7031704362661184,517
CHF_JPY,D1,Fisher10,trend,-0.021000006627415257,-0.017056012932934215,-4.490309106098642,-6.197678916827899,-1.7897165571727536,517
CHF_JPY,D1,Fisher10,contra,0.021000006627415257,0.017056012932934215,-3.940935672514696,-6.786847195357832,-1.9524620735603708,517
CHF_JPY,D1,RSI2,trend,0.006704103757393229,0.17478994510330434,-5.7695014662756945,3.929710144927476,0.6013792061051776,138
CHF_JPY,D1,RSI2,contra,-0.006704103757393229,-0.17478994510330434,-2.8539589442815956,-16.726811594202857,-2.564208678917133,138
NZD_USD,M15,TRIX14,trend,-0.002325337717713412,0.003300848158178243,-1.9228761839409898,-1.647325392397077,-87.66026944102705,41221
NZD_USD,M15,TRIX14,contra,0.002325337717713412,-0.003300848158178243,-1.9020138693947595,-1.6720385240532707,-88.73200445023133,41221
NZD_USD,M15,Vortex14,trend,-0.008136630067230036,-0.007386622271791642,-1.9492790138366487,-1.6866133890400283,-89.25508479858641,41168
NZD_USD,M15,Vortex14,contra,0.008136630067230036,0.007386622271791642,-1.8758206748638313,-1.6327560240963832,-86.97946966280921,41168
NZD_USD,M15,Fisher10,trend,-0.004584973058189543,-0.007693065776394169,-1.9331250324928122,-1.6879187792629937,-89.25812091818601,41221
NZD_USD,M15,Fisher10,contra,0.004584973058189543,0.007693065776394169,-1.891829477514907,-1.6314451371873535,-87.13097576595783,41221
NZD_USD,M15,RSI2,trend,0.028160926665082076,0.01694165062075,-1.734066204520246,-1.5690885196658135,-41.385310548061945,10653
NZD_USD,M15,RSI2,contra,-0.028160926665082076,-0.01694165062075,-1.9967554042413165,-1.6967708626677886,-43.71093373926498,10653
NZD_USD,H1,TRIX14,trend,-0.006028247746083003,-0.0031899786045134454,-2.01948532468608,-1.6907071490930219,-23.60881208847467,10309
NZD_USD,H1,TRIX14,contra,0.006028247746083003,0.0031899786045134454,-1.9114824977134357,-1.6487535163449372,-23.01360835204724,10309
NZD_USD,H1,Vortex14,trend,-0.007218407069719894,0.0003681173857391915,-2.0297481789801863,-1.6664432789432726,-23.24866593830205,10296
NZD_USD,H1,Vortex14,contra,0.007218407069719894,-0.0003681173857391915,-1.9016607700311747,-1.6735139860139847,-23.333474383888984,10296
NZD_USD,H1,Fisher10,trend,0.0003079277454476959,0.010729501377843993,-1.9626923396822331,-1.5918032786885188,-22.24017834987703,10309
NZD_USD,H1,Fisher10,contra,-0.0003079277454476959,-0.010729501377843993,-1.9680861681776174,-1.7476573867494403,-24.383094063549056,10309
NZD_USD,H1,RSI2,trend,0.014153083179039226,0.0026495210506747,-1.6637281615643145,-1.5887792397660814,-11.31683104296844,2736
NZD_USD,H1,RSI2,contra,-0.014153083179039226,-0.0026495210506747,-1.928514184965494,-1.624634502923971,-11.535591808433526,2736
NZD_USD,H4,TRIX14,trend,-0.009717888115704624,-0.005964863117407724,-2.0262624638146867,-1.753545966228883,-6.47683333506181,2665
NZD_USD,H4,TRIX14,contra,0.009717888115704624,0.005964863117407724,-1.693020263750358,-1.6096810506566486,-5.9445763113054575,2665
NZD_USD,H4,Vortex14,trend,-0.029780280577747724,0.0018010319561795722,-2.3693808448887013,-1.6532457786116208,-6.1151912304997795,2665
NZD_USD,H4,Vortex14,contra,0.029780280577747724,-0.0018010319561795722,-1.3483876168977287,-1.7099812382739104,-6.305763397131174,2665
NZD_USD,H4,Fisher10,trend,-0.02329435661421106,-0.00938387412837913,-2.259774557165817,-1.8022889305816097,-6.6602730965641825,2665
NZD_USD,H4,Fisher10,contra,0.02329435661421106,0.00938387412837913,-1.4604669887278126,-1.5609380863039224,-5.761901683086918,2665
NZD_USD,H4,RSI2,trend,0.007870748697559079,0.011581369565656084,-1.6510434292159675,-1.4597811217510104,-2.6549131877681518,731
NZD_USD,H4,RSI2,contra,-0.007870748697559079,-0.011581369565656084,-1.9196841511561782,-1.8347469220246124,-3.321801507936133,731
NZD_USD,D1,TRIX14,trend,-0.020822672518257875,-0.027794673963221658,-3.580248962655552,-3.4905222437137065,-2.399558715675612,517
NZD_USD,D1,TRIX14,contra,0.020822672518257875,0.027794673963221658,-2.0273858921161336,-1.6897485493229962,-1.1670461689886416,517
NZD_USD,D1,Vortex14,trend,0.034526334978334024,-0.03185303978540839,-1.4752516778523017,-3.531141199226279,-2.4329445304960067,517
NZD_USD,D1,Vortex14,contra,-0.034526334978334024,0.03185303978540839,-4.1380033557046465,-1.6491295938104238,-1.1365008591297145,517
NZD_USD,D1,Fisher10,trend,0.02943545207746836,-0.06570913616423238,-1.6685881370091373,-4.672533849129561,-3.2300479051202173,517
NZD_USD,D1,Fisher10,contra,-0.02943545207746836,0.06570913616423238,-3.949289891395109,-0.5077369439071417,-0.3498629087084708,517
NZD_USD,D1,RSI2,trend,0.088479336022379,0.026664255071226543,0.12888888888890485,-1.7654135338345072,-0.5804640709630707,133
NZD_USD,D1,RSI2,contra,-0.088479336022379,-0.026664255071226543,-5.94634920634915,-3.8383458646616564,-1.2453798672866765,133
CAD_JPY,M15,TRIX14,trend,0.00392813467025052,-0.0006569290087828967,-2.3941322021915443,-2.946459500764031,-84.03127127049424,41223
CAD_JPY,M15,TRIX14,contra,-0.00392813467025052,0.0006569290087828967,-2.4500322292225056,-2.940251801178848,-84.14696442562362,41223
CAD_JPY,M15,Vortex14,trend,0.006166263948686132,-0.006377195679421679,-2.380378607332742,-2.9854958125985105,-84.9970258812073,41195
CAD_JPY,M15,Vortex14,contra,-0.006166263948686132,0.006377195679421679,-2.4644059153492686,-2.9011918922198245,-83.09592095115805,41195
CAD_JPY,M15,Fisher10,trend,0.005362257604194668,-0.010858143145441559,-2.3851265362140603,-3.015673289183117,-85.80500067911724,41223
CAD_JPY,M15,Fisher10,contra,-0.005362257604194668,0.010858143145441559,-2.4592079269687024,-2.871038012759762,-82.36868857619812,41223
CAD_JPY,M15,RSI2,trend,0.010001273906433015,0.00937084365547037,-2.238986297946735,-2.753147904529116,-38.264816880981186,10642
CAD_JPY,M15,RSI2,contra,-0.010001273906433015,-0.00937084365547037,-2.382782891174837,-2.8914301822964474,-39.489483969102885,10642
CAD_JPY,H1,TRIX14,trend,0.0060562590552730045,-0.01972898826557673,-2.3956794743845236,-3.258790995536478,-24.68279507919995,10306
CAD_JPY,H1,TRIX14,contra,-0.0060562590552730045,0.01972898826557673,-2.5787341982700847,-2.754356685425864,-20.980260239379906,10306
CAD_JPY,H1,Vortex14,trend,0.014844861984184868,-0.002101630749440336,-2.286326742976024,-3.028987476943883,-22.975914540071344,10301
CAD_JPY,H1,Vortex14,contra,-0.014844861984184868,0.002101630749440336,-2.688919875130033,-2.9847393456944915,-22.679378168386812,10301
CAD_JPY,H1,Fisher10,trend,0.010172694783523293,0.004950646102209231,-2.346002495840226,-2.9346109062680923,-22.237338075803454,10306
CAD_JPY,H1,Fisher10,contra,-0.010172694783523293,-0.004950646102209231,-2.628610648918426,-3.0785367746942494,-23.431271346408035,10306
CAD_JPY,H1,RSI2,trend,-0.008883800196357141,-0.0018620086103409048,-2.4208654142284947,-2.813935969868071,-9.792776616720458,2655
CAD_JPY,H1,RSI2,contra,0.008883800196357141,0.0018620086103409048,-2.157129658145942,-2.74881355932194,-9.492077341987473,2655
CAD_JPY,H4,TRIX14,trend,-0.0018262634527583857,-0.02923890231660413,-2.2444891391793638,-3.33464714714705,-6.658914756302061,2664
CAD_JPY,H4,TRIX14,contra,0.0018262634527583857,0.02923890231660413,-2.2925502815767853,-1.9184309309308336,-3.8244178828718676,2664
CAD_JPY,H4,Vortex14,trend,0.00849198866581447,-0.0379632741432263,-1.9977584260602657,-3.5716966966965975,-7.127630628434755,2664
CAD_JPY,H4,Vortex14,contra,-0.00849198866581447,0.0379632741432263,-2.5398484115464863,-1.6813813813812855,-3.3560023284789087,2664
CAD_JPY,H4,Fisher10,trend,0.015005278196409105,-0.02874813863755421,-1.8245207024326926,-3.334609609609509,-6.654260872136714,2664
CAD_JPY,H4,Fisher10,contra,-0.015005278196409105,0.02874813863755421,-2.7140808764297963,-1.918468468468374,-3.827118837995895,2664
CAD_JPY,H4,RSI2,trend,0.0004185555930243308,0.05402761970415701,-2.17693621867877,-1.2632823365784567,-1.4029367359901215,719
CAD_JPY,H4,RSI2,contra,-0.0004185555930243308,-0.05402761970415701,-2.3110478359908653,-3.7852573018079583,-4.195323763213554,719
CAD_JPY,D1,TRIX14,trend,0.005145949736519259,-0.06544555962780696,-2.732282157676317,-7.041005802707844,-2.7985263448895688,517
CAD_JPY,D1,TRIX14,contra,-0.005145949736519259,0.06544555962780696,-4.451535269709518,-0.5940038684718763,-0.23556032037819097,517
CAD_JPY,D1,Vortex14,trend,0.016909560878321055,-0.05083924764209556,-2.2299496644295,-6.401934235976721,-2.546720637663731,517
CAD_JPY,D1,Vortex14,contra,-0.016909560878321055,0.05083924764209556,-4.9442953020133995,-1.2330754352030011,-0.48802217729437436,517
CAD_JPY,D1,Fisher10,trend,0.020888257314340186,-0.07790225459810604,-1.8591478696741564,-7.852611218568592,-3.129232732520183,517
CAD_JPY,D1,Fisher10,contra,-0.020888257314340186,0.07790225459810604,-5.314035087719271,0.2176015473888696,0.08622511966259608,517
CAD_JPY,D1,RSI2,trend,-0.04504985557170257,0.23551122333320273,-7.616032608695607,12.306666666666786,2.0762991484501745,105
CAD_JPY,D1,RSI2,contra,0.04504985557170257,-0.23551122333320273,-0.013043478260850751,-19.66761904761903,-3.3135724936776136,105
