fast,slow,ag,trig,ma,K,exp,wr,n,tdpp,pdpp,pairs_pos,pairs_n,wf_pos,med_meat,med_sp
5m,,,close_beyond,50,2.5,-1.893171678193285,0.16703197037260978,13231,42.403629959966956,-6.689779274399808,0,12,0,22.771181582656652,2.0566940307617188
5m,,,close_beyond,50,3.0,-1.0935923128683744,0.33915343915343915,3780,12.114407168670175,-1.104018546217936,2,12,0,25.185398933885494,2.143332163492839
5m,,,two_outside,9,1.0,-2.2454833025670835,0.3373970345963756,15175,48.63389650385447,-9.100550211515074,0,12,0,4.185840959831788,1.9264022509257
5m,,,two_outside,14,1.0,-2.3048325201205184,0.3712866817155756,44300,141.9757242254203,-27.269188855200934,0,12,0,5.396567058454593,1.9466145833333333
5m,,,two_outside,14,1.5,-2.1032612491091176,0.3090077071290944,4152,13.306618667809145,-2.3322746167229136,0,12,0,8.465077233666495,1.9599529107411702
5m,,,two_outside,20,1.0,-2.312674867401573,0.39661871057085707,51992,166.6275813527777,-32.11295163420667,0,12,0,6.261048914302592,1.9615785280863443
5m,,,two_outside,20,1.5,-2.314887612064975,0.290222882615156,16825,53.921931379067644,-10.401934247335111,0,12,0,10.216307560127724,1.9615681966145833
5m,,,two_outside,20,2.0,-1.7857214561553965,0.29559748427672955,636,2.038297079173077,-0.30331923569151986,2,12,1,13.7200141009175,2.2527972857157392
5m,,,two_outside,50,1.0,-2.3458826235620323,0.4271672787803525,37847,121.2947005589048,-23.711927530941225,0,12,0,9.594323211306044,1.9784172375996907
5m,,,two_outside,50,1.5,-2.2488004814530713,0.3051962288971717,27366,87.70446205762646,-16.43581970839775,0,12,0,14.970736658597584,1.9600232442220054
5m,,,two_outside,50,2.0,-1.975517106660037,0.23979862215156333,11322,36.28553385282638,-5.973557737545867,0,12,0,20.48115841919551,1.9748310248057048
5m,,,two_outside,50,2.5,-1.1120059368758881,0.222395630120952,2563,8.214080839497793,-0.7611755549583354,3,12,0,29.483906877768362,2.0850118001302085
5m,,,two_outside,50,3.0,1.1788444985349005,0.26409495548961426,337,1.0800410623920236,0.10610003871605218,5,12,1,45.260239282836245,2.691777547200521
10m,,,reenter,5,1.0,-2.4994614834904594,0.3178963893249607,1274,4.083022829237893,-0.850446524824363,0,12,0,2.8171153033063945,1.9862747192382812
10m,,,reenter,9,1.0,-2.131243906931918,0.372488138431482,28664,91.86480877337125,-16.31552616330944,0,12,0,5.546547145078851,1.9584353764851887
10m,,,reenter,9,1.5,-1.415660701582125,0.41274509803921566,1020,3.2689821709753932,-0.38564746613520695,3,12,0,8.847708831344336,2.049182852109273
10m,,,reenter,14,1.0,-2.134602997638709,0.3944899478778853,40290,129.12479575352805,-22.969181340413922,0,12,0,7.106655786776628,1.9633654753367107
10m,,,reenter,14,1.5,-2.094955814244176,0.3168578190424176,10986,35.2088609120938,-6.146750656725451,0,12,0,11.294370466342073,1.985032359759013
10m,,,reenter,14,2.0,-1.643238928281932,0.37987012987012986,308,0.9871044202553149,-0.13517070080355845,4,12,1,19.676858083381887,2.4324703216552734
10m,,,reenter,20,1.0,-2.1692526415769615,0.40905901613783424,38481,123.32715972676874,-22.293980584623082,0,12,0,8.332981936521122,1.9749514261881511
10m,,,reenter,20,1.5,-1.9849502409557072,0.3086643561716875,18755,60.10760844768971,-9.94255098929275,0,12,0,13.459719775045986,1.9757652282714844
10m,,,reenter,20,2.0,-1.4351588669337945,0.29763560500695413,2876,9.217247768358071,-1.1023512386237344,2,12,0,19.210395797135682,2.0061594247817993
10m,,,reenter,20,2.5,-0.40683980478514337,0.325,120,0.384586137761811,-0.013038745767507286,6,12,0,32.88976292368697,3.049182891845703
10m,,,reenter,50,1.0,-2.4899563926032617,0.41284403669724773,22672,72.6611409611315,-15.07692270250134,0,12,0,13.393653508919767,1.9859153032302856
10m,,,reenter,50,1.5,-2.056678724337145,0.29721012739880664,18603,59.62046600652475,-10.218345330890454,0,12,0,20.966010838149085,1.955886681874593
10m,,,reenter,50,2.0,-1.8316772721174763,0.23379071959777942,9547,30.597032143433413,-4.670324030947904,0,12,0,28.05541049653897,1.947462558746338
10m,,,reenter,50,2.5,-0.7150155762697216,0.22770029192345118,3083,9.880658855997194,-0.5887354154871135,4,12,0,35.66189047070844,1.9574928283691406
10m,,,reenter,50,3.0,2.0642650750152267,0.2854889589905363,634,2.0318967611749015,0.34953112667749203,9,12,2,41.0003662109375,2.043301860491435
10m,,,close_beyond,5,1.0,-1.459186575563196,0.50203893712181,60816,194.9082546176858,-23.70062571704837,0,12,0,4.005557328620735,2.0092201232910156
10m,,,close_beyond,5,1.5,-0.5459008357609255,0.5769759639183764,36362,116.53600951079143,-5.301425415682017,2,12,0,5.34852522553475,2.004082004229228
10m,,,close_beyond,9,1.0,-2.1180629985225523,0.27149898367233066,75271,241.23485979557728,-42.57921920723233,0,12,0,7.123171734155198,1.9808212916056316
10m,,,close_beyond,9,1.5,-1.2950697335186734,0.5426811503724976,24027,77.00375943335861,-8.310436517441312,0,12,0,7.224944673907885,2.011766036351522
10m,,,close_beyond,9,2.0,0.24236241516001258,0.6174894446248782,12316,39.4713572722872,0.7971977898462711,9,12,2,9.70734795329733,2.028282682100932
10m,,,close_beyond,9,2.5,1.969283109648596,0.6234207968901846,2058,6.595652262615059,1.0823922164902817,11,12,2,15.732251490639726,2.199570337931315
10m,,,close_beyond,14,1.0,-2.148219455182017,0.20772433990756417,109265,350.1817028545357,-62.688928910073464,0,12,0,9.868843145268613,1.9772748152414958
10m,,,close_beyond,14,1.5,-1.9811540552034663,0.27080895008605854,29050,93.10189418317175,-15.370766267342892,0,12,0,10.84870246381655,2.0158259073893228
10m,,,close_beyond,14,2.0,-1.0571097286422255,0.5662910338069573,10205,32.70584613216068,-2.8811390108152293,3,12,0,11.423671153165671,2.0291455586751304
10m,,,close_beyond,14,2.5,1.153565085565629,0.6099439775910365,4284,13.729725118096653,1.3198442942208108,9,12,2,16.53395524741086,2.0900601148605347
10m,,,close_beyond,14,3.0,5.581789280106216,0.6255186721991701,964,3.0895086400198815,1.4370821839715424,8,12,3,26.89971923828125,2.307973106702169
10m,,,close_beyond,20,1.0,-2.1731093713493173,0.18170564686051413,113904,365.049161963511,-66.10764623884337,0,12,0,12.197131064866085,1.9815166791280112
10m,,,close_beyond,20,1.5,-2.0758092727034163,0.17100429336520162,45186,144.81591017420993,-25.050850764550834,0,12,0,15.572791084286308,1.9858225186665854
10m,,,close_beyond,20,2.0,-1.4559798269090936,0.37161377708978327,10336,33.12568599921732,-4.0191942139487855,0,12,0,14.693275111883963,2.0175079504648847
10m,,,close_beyond,20,2.5,-0.4147028713772321,0.5787335722819594,4185,13.41244155444316,-0.46351483540057364,4,12,1,18.490369535002493,2.0634233951568604
10m,,,close_beyond,20,3.0,1.5894989599222267,0.5884498480243161,1645,5.272034971818159,0.6983245086982142,8,12,2,26.12851249493673,2.1823883056640625
10m,,,close_beyond,50,1.0,-2.2281849086495407,0.12537511340637866,85974,275.53673839944946,-51.162233523347474,0,12,0,20.983366267932624,1.984246571858724
10m,,,close_beyond,50,1.5,-2.123671923660017,0.10510889199413789,58682,188.06903113448828,-33.28307676085452,0,12,0,26.970826983938423,1.9758733113606772
10m,,,close_beyond,50,2.0,-2.061886420704784,0.10431143077735788,24609,78.86900220150339,-13.55157705448463,0,12,0,32.24603105587587,1.966694990793864
10m,,,close_beyond,50,2.5,-1.3945309235687577,0.16742896742896743,7215,23.123241532928887,-2.687172947568231,1,12,0,34.04802977697727,1.948341727256775
10m,,,close_beyond,50,3.0,-0.6728302182608237,0.34037328094302555,2036,6.525144804025393,-0.36585955022299044,4,12,0,34.69346519545975,2.0150144894917807
10m,,,two_outside,9,1.0,-2.145411824727215,0.3666983566481054,7363,23.597564436168454,-4.218874481343183,0,12,0,5.84804360778064,1.934064229329427
10m,,,two_outside,14,1.0,-1.9966280604419389,0.40299799526152724,21948,70.34080459663522,-11.703702020975435,0,12,0,7.6576508348272565,1.9603721300760903
10m,,,two_outside,14,1.5,-2.023402306730746,0.31146744412050537,2058,6.595652262615059,-1.1121381668807644,1,12,0,12.556492010924103,2.011302312215169
10m,,,two_outside,20,1.0,-2.117260171575948,0.4199984473255182,25762,82.56423400849812,-14.567497021905787,0,12,0,8.886686908422536,1.9695516427357993
10m,,,two_outside,20,1.5,-1.7635647624051303,0.31358843738893494,8441,27.052429907062056,-3.975726010127444,1,12,0,14.63418223513202,1.97678804397583
10m,,,two_outside,20,2.0,-2.618614728078317,0.266304347826087,368,1.1793974891362204,-0.25736563627589115,3,12,0,23.712329573427127,2.1266857782999673
10m,,,two_outside,50,1.0,-2.4139674520554526,0.42768639179662465,18724,60.00825702876791,-12.071498276835298,0,12,0,13.877389286626741,1.9808286428451538
10m,,,two_outside,50,1.5,-1.9757462557728027,0.31250916556679864,13638,43.70821455662982,-7.1963617713979735,0,12,0,21.588936216618038,1.9566631317138672
10m,,,two_outside,50,2.0,-1.5651805962070813,0.24824396093883844,5837,18.706910717630755,-2.4399744725178287,0,12,0,28.795761537339693,1.943369706471761
10m,,,two_outside,50,2.5,-0.4280772401702833,0.23050139275766016,1436,4.602214115216338,-0.16417525975954436,8,12,1,39.43043020098855,1.9583304723103843
10m,,,two_outside,50,3.0,2.416552219030485,0.27472527472527475,182,0.5832889756054134,0.11746235569460667,7,12,0,45.912534494509316,2.0941956837972007
30m,,,reenter,5,1.0,-1.6961495212955366,0.45132743362831856,339,1.0864900957044292,-0.15357080464345077,3,12,1,4.374037092141725,2.0724468761020236
30m,,,reenter,9,1.0,-1.52111183219768,0.4175389873958556,9362,30.005074560427335,-3.8034228283199685,0,12,0,9.978006660583816,1.9745614793565538
30m,,,reenter,9,1.5,-1.2506749090170532,0.44126984126984126,315,1.0095704429111954,-0.10522036848618878,4,12,1,15.04246893643093,2.1191554599338107
30m,,,reenter,14,1.0,-1.8547614009087985,0.4188679245283019,13250,42.46605831293123,-6.563700483963921,0,12,0,12.577242320058701,1.9845544629626803
30m,,,reenter,14,1.5,-0.9796749107374744,0.34202898550724636,3795,12.162920097930115,-0.9929756384372266,3,12,1,20.178414063392047,1.9714203145768907
30m,,,reenter,14,2.0,-3.86821111910916,0.3235294117647059,102,0.3269085243712442,-0.10537926574203454,4,12,0,23.85691286591225,2.0890129937065973
30m,,,reenter,20,1.0,-2.381102598785672,0.41604329142129554,12566,40.27384820832406,-7.991347052661676,0,12,0,15.048590226700576,2.0030581288867526
30m,,,reenter,20,1.5,-1.9555906155074865,0.30719367588932806,6325,20.27153349655019,-3.3035683889832685,0,12,0,23.253751745977524,1.948865254720052
30m,,,reenter,20,2.0,0.08170997215614591,0.31801125703564725,1066,3.416514578232807,0.023263609254872437,4,12,1,30.248632703134824,1.9226360321044922
30m,,,reenter,50,1.0,-2.75682967121976,0.4136971784342297,7549,24.194435789005123,-5.558328205129215,0,12,0,24.574704312615836,2.021079593234592
30m,,,reenter,50,1.5,-2.4815403786691013,0.2850375694217576,6122,19.620921433340754,-4.057509066960758,0,12,0,37.26084839359878,2.021540734503004
30m,,,reenter,50,2.0,-2.9918184139073247,0.21737704918032788,3050,9.775205875806812,-2.437136744914491,1,12,0,45.87052516870642,1.9943272405200534
30m,,,reenter,50,2.5,-3.560304256995795,0.19801980198019803,909,2.913331849543735,-0.864362315497666,1,12,0,54.99346734297461,1.9094679090711806
30m,,,reenter,50,3.0,0.2673543991710846,0.2903225806451613,186,0.596127309147563,0.013281438213885175,5,12,1,59.04998779296875,1.8864279323154025
30m,,,close_beyond,5,1.0,-0.8451039812737814,0.582258143044939,20539,65.82719786334299,-4.635902249200677,1,12,0,6.824654130190311,2.020312680138482
30m,,,close_beyond,5,1.5,1.1016301422272707,0.654368932038835,12360,39.613621188515474,3.6366299286701267,11,12,3,9.369297145229538,2.001399596532186
30m,,,close_beyond,9,1.0,-1.8778571533777817,0.28804522129570237,24944,79.94515913643446,-12.510465746856548,0,12,0,12.387103701576763,1.9867375161912706
30m,,,close_beyond,9,1.5,-0.9057342841313318,0.5634314339386349,7985,25.591809481415538,-1.931614936689611,2,12,0,12.972027314398815,2.0127571953667536
30m,,,close_beyond,9,2.0,3.4666029676119643,0.6575278810408922,4304,13.794257734253284,3.984934566463894,12,12,3,17.28274349108827,1.9953240288628473
30m,,,close_beyond,9,2.5,8.000107684147295,0.6438053097345132,904,2.897306921878478,1.9315639474210962,9,12,3,26.81358891208907,2.2401385837131076
30m,,,close_beyond,14,1.0,-1.989297073134211,0.21122102962194883,35683,114.3634987758736,-18.958581115686105,0,12,0,17.779982803508922,1.9894430372450087
30m,,,close_beyond,14,1.5,-1.6396506619155788,0.2717499502289468,10046,32.1972846650345,-4.399358259409012,0,12,0,19.80389285443134,1.9685907496346369
30m,,,close_beyond,14,2.0,-0.2208636414373933,0.5740318906605922,3512,11.255909192076565,-0.20716842432088814,5,12,1,20.133560284960605,1.9659741719563804
30m,,,close_beyond,14,2.5,5.527240623894009,0.6415954415954416,1755,5.624749610505231,2.5907787122013763,12,12,3,28.647511358993683,2.044686211480035
30m,,,close_beyond,14,3.0,12.572746198797425,0.6264775413711584,423,1.355708880480748,1.4204153061450198,10,12,2,38.09967041015625,2.27195315890842
30m,,,close_beyond,20,1.0,-2.1610530307910594,0.17729489309254595,37322,119.61647006454486,-21.541461263792726,0,12,0,22.224906969198344,1.991656290160285
30m,,,close_beyond,20,1.5,-2.0626472708485584,0.16702677928370327,15273,48.94974404629424,-8.413837997152024,0,12,0,28.138793467831213,1.9603029886881511
30m,,,close_beyond,20,2.0,-1.331012376786734,0.34948842218632203,3714,11.90331626975295,-1.3202884399873394,5,12,0,26.854151685901684,1.9540219836764865
30m,,,close_beyond,20,2.5,3.4922178487588846,0.5905275779376499,1668,5.345915869129758,1.5557585680115256,7,12,3,31.981626066914437,2.019750807020399
30m,,,close_beyond,20,3.0,8.225254652913781,0.5828729281767956,724,2.3204095259292234,1.5904966041512338,10,12,2,38.16785302066255,2.0737446679009333
30m,,,close_beyond,50,1.0,-2.236778630917226,0.12325214648677063,28535,91.45426218562208,-17.046911613591735,0,12,0,38.302735944715494,2.010300954182943
30m,,,close_beyond,50,1.5,-2.1368518449474507,0.10321950216004937,19444,62.31773870465169,-11.096981243665676,0,12,0,47.315968073050385,1.9972258143954806
30m,,,close_beyond,50,2.0,-2.2890400997235507,0.10809432759719567,7845,25.14311150678834,-4.796132539238262,1,12,0,50.87811898104964,1.982781622144911
30m,,,close_beyond,50,2.5,-3.951052204068825,0.15782434239857335,2243,7.188782550634321,-2.366937928437937,0,12,0,51.53570050368677,1.9394457340240479
30m,,,close_beyond,50,3.0,-3.6493686488501624,0.32843791722296395,749,2.4005341642555087,-0.730036176627315,3,12,0,43.250322341918945,1.9600093364715576
30m,,,two_outside,9,1.0,-1.5387069985436945,0.4165348101265823,2528,8.102203427553974,-1.0389097598001673,1,12,0,10.56757094757943,2.029849158393012
30m,,,two_outside,14,1.0,-1.5877749963261591,0.42164584464964694,7364,23.60151346539061,-3.122824412983531,0,12,0,13.499910991523478,1.9958019256591797
30m,,,two_outside,14,1.5,-1.8573267299914404,0.315989847715736,788,2.525528600044514,-0.3908943146850448,2,12,1,22.475076946506523,2.0064332087834673
30m,,,two_outside,20,1.0,-2.582355245145586,0.41857730746619637,8505,27.258401958602274,-5.865906439340274,0,12,0,15.926845217648644,2.006934748755561
30m,,,two_outside,20,1.5,-1.606579428502592,0.3037974683544304,3002,9.621366570220344,-1.2881241338165454,1,12,0,25.205329988975222,1.9678931766086154
30m,,,two_outside,20,2.0,-2.606869511651395,0.2676056338028169,142,0.4551079456933007,-0.09886725234484704,6,12,0,34.24051245581836,1.83178981145223
30m,,,two_outside,50,1.0,-2.6544804916545246,0.4275993036872923,6319,20.252303583351882,-4.479945397756049,0,12,0,25.35732480763746,2.0399888356526694
30m,,,two_outside,50,1.5,-2.7288426361862776,0.29190371991247266,4570,14.646783886044961,-3.330730695937135,0,12,0,38.442318635100904,2.0504411061604815
30m,,,two_outside,50,2.0,-2.9668352999797656,0.2195504443282802,1913,6.131137324727354,-1.515839553668718,2,12,0,48.650360107421875,1.9935968187120225
30m,,,two_outside,50,2.5,-4.01256487429213,0.19770114942528735,435,1.394168706877365,-0.46618269850444954,2,12,1,54.78613520201421,1.9008384810553656
30m,,,two_outside,50,3.0,-0.06837501634959237,0.29411764705882354,68,0.21793901624749612,-0.001241798649928052,6,12,0,61.65008544921875,2.064481907420688
1h,,,reenter,5,1.0,-0.5909513814338412,0.4948453608247423,194,0.6217810322953995,-0.03062019666536051,4,12,1,7.3618006740486575,1.931691434648302
1h,,,reenter,9,1.0,-1.5266595199326864,0.41190765492102066,4938,15.826570811725169,-2.0134820831340843,0,12,0,14.104510560750683,2.040103806389703
1h,,,reenter,9,1.5,0.6199070326315755,0.49238578680203043,197,0.6313962028979057,0.03261724554610708,7,12,0,19.70481495009153,1.9169425964355469
1h,,,reenter,14,1.0,-2.1886706958110382,0.4111966198883356,6627,21.239911860936147,-3.87393105597002,0,12,0,17.916038804409595,2.0422342088487415
1h,,,reenter,14,1.5,-1.2885643857135916,0.3306930693069307,2020,6.4742148723541595,-0.695203559164403,6,12,1,28.500796285229768,2.0429182052612305
1h,,,reenter,14,2.0,2.7643990282362743,0.3787878787878788,66,0.2115337532551359,0.04873030849480579,7,12,0,34.18240630205116,1.911259823375278
1h,,,reenter,20,1.0,-2.3173209621091257,0.4175498753117207,6416,20.563644861893213,-3.971047107986063,0,12,0,22.074548239184423,2.059408360057407
1h,,,reenter,20,1.5,-2.4258275887198266,0.2926074853077637,3233,10.361948852634157,-2.0946917833019745,1,12,0,33.84798928029795,2.0538902282714844
1h,,,reenter,20,2.0,-1.061257775633886,0.29174311926605506,545,1.7467559927886223,-0.15447986495683444,4,12,0,39.7003173828125,2.053884996308221
1h,,,reenter,50,1.0,-1.2694554576522574,0.40535714285714286,3920,12.563822920608072,-1.3291011312952035,2,12,0,36.75347034380394,2.0268837610880532
1h,,,reenter,50,1.5,-1.449272922378289,0.3050205241553521,3167,10.150415099379021,-1.225893479535812,3,12,0,46.559949325730706,2.0502756039301553
1h,,,reenter,50,2.0,-2.0688628784944805,0.2593565331582403,1523,4.881301609205636,-0.8415619748350761,3,12,0,48.57510328292847,1.983894771999783
1h,,,reenter,50,2.5,-4.962166164761667,0.23728813559322035,413,1.3236884862783505,-0.547363518274585,2,12,0,46.733127757507816,2.0484754774305554
1h,,,reenter,50,3.0,-3.6421077579526293,0.26436781609195403,87,0.27883994747267915,-0.08463042799311238,4,12,0,38.60015869140625,1.8037441704008315
1h,,,close_beyond,5,1.0,0.1296281103824548,0.6300992824142337,10173,32.60504351309845,0.35221084829505567,8,12,1,10.10236637236801,2.0044263866212635
1h,,,close_beyond,5,1.5,3.05748667044545,0.6790442363577656,6194,19.852122237307753,5.058133260051847,12,12,3,13.499943033872253,1.9824295573764377
1h,,,close_beyond,9,1.0,-1.8580274741952527,0.27849301003080323,12661,40.579224999443575,-6.283109577543083,0,12,0,18.071871968711186,2.015832265218099
1h,,,close_beyond,9,1.5,0.3639719481422097,0.5870659285354807,3974,12.736895991453183,0.386322737274493,7,12,1,19.274579073144203,1.976535783873664
1h,,,close_beyond,9,2.0,5.724197394321629,0.6520417028670721,2302,7.378040908989741,3.519446878869788,11,12,3,25.796649680185624,1.956438786453671
1h,,,close_beyond,9,2.5,12.855326698614887,0.6289308176100629,477,1.5288121257984824,1.6377816114952841,10,12,3,37.09312558861919,2.104498545328776
1h,,,close_beyond,14,1.0,-2.065202343292195,0.20530358244099345,17837,57.168599345634235,-9.838727110944705,0,12,0,25.393961006004993,2.0313279496298895
1h,,,close_beyond,14,1.5,-1.5853185064556479,0.262779397473275,5145,16.490017583298094,-2.178494170548459,1,12,0,28.524800410683593,2.0037576887342663
1h,,,close_beyond,14,2.0,2.489251264998504,0.5742524075012672,1973,6.323577199581563,1.3117477119478418,9,12,2,30.097950962785625,1.9379754861195881
1h,,,close_beyond,14,2.5,5.9661919728693755,0.5985985985985987,999,3.2018518106345573,1.5919052142437644,9,12,3,36.09624054879248,1.9408265749613445
1h,,,close_beyond,14,3.0,14.615151326574583,0.6454545454545455,220,0.705112510850453,0.8587771706950278,11,12,1,39.849853515625,1.9381062189737954
1h,,,close_beyond,20,1.0,-2.0419867757723433,0.17703914514310262,18623,59.68777404349085,-10.15680377267467,0,12,0,32.22079097603525,2.0337337917751737
1h,,,close_beyond,20,1.5,-2.232359394029779,0.15738938627222007,7707,24.70137327783837,-4.595195223518219,0,12,0,40.67283268158231,2.036007775200738
1h,,,close_beyond,20,2.0,-0.9205666821332367,0.34651898734177217,1896,6.076787820783904,-0.4661740335172251,4,12,1,39.0001654624939,1.9940891199641757
1h,,,close_beyond,20,2.5,1.399351080303285,0.5220125786163522,954,3.0576242515969647,0.3565574833028113,7,12,3,42.449951171875,1.9882726669311523
1h,,,close_beyond,20,3.0,6.0863631900099255,0.5691056910569106,369,1.1826659841082598,0.5998445593127814,11,12,1,42.37070653136659,1.959138446384006
1h,,,close_beyond,50,1.0,-1.89593025061007,0.13498978897208985,14690,47.08228538360525,-7.438727427219462,0,12,0,49.52794526865811,2.0224245058165655
1h,,,close_beyond,50,1.5,-1.727137971316434,0.12160228898426323,9786,31.36468650537515,-4.514261751822464,1,12,0,57.125091552734375,2.0338980356852217
1h,,,close_beyond,50,2.0,-1.7949125605388054,0.12992434124706495,3833,12.284982973135394,-1.8375391870405064,1,12,0,56.90019130706787,1.9698460896809895
1h,,,close_beyond,50,2.5,-1.115654925389049,0.2080078125,1024,3.2819782323221087,-0.3051295983258171,3,12,0,50.50003528594971,1.9894245598051281
1h,,,close_beyond,50,3.0,2.4355960514069173,0.37988826815642457,358,1.1474103585657371,0.2328856782221754,6,12,1,44.9005126953125,1.9565384917789035
1h,,,two_outside,9,1.0,-2.1581561639339206,0.38567293777134587,1382,4.429388590887846,-0.7966093574902656,1,12,0,14.871998536011688,2.1855783462524414
1h,,,two_outside,14,1.0,-2.4446414132962,0.4055422328803624,3753,12.028578423735228,-2.4504634131453558,0,12,0,19.70334527270765,2.107505997021993
1h,,,two_outside,14,1.5,-2.4719282521312778,0.29475982532751094,458,1.4679160453159432,-0.3023819286811081,5,12,0,28.50238008652184,2.0687044991387262
1h,,,two_outside,20,1.0,-2.9684067601705593,0.4139194139194139,4368,13.999688397248995,-3.463064139889605,0,12,0,23.084943430504936,2.0838990145259437
1h,,,two_outside,20,1.5,-2.1994405590072277,0.2946138870863076,1541,4.938992632820673,-0.90525172643864,5,12,0,36.67302570179931,2.0826498667399087
1h,,,two_outside,20,2.0,-2.1668721066464456,0.2558139534883721,86,0.2756348906051771,-0.049772129672575216,5,12,0,47.444365274978665,2.085668808884091
1h,,,two_outside,50,1.0,-1.0897364289809561,0.41491628614916287,3285,10.528611809744264,-0.9561176529731198,3,12,0,38.23482345114044,2.0337740580240884
1h,,,two_outside,50,1.5,-1.822945718377871,0.3170091823349366,2287,7.329965055977209,-1.1135107012210888,1,12,0,46.30549048157073,2.0319366455078125
1h,,,two_outside,50,2.0,-3.5236180153662806,0.2545068928950159,943,3.022368626054442,-0.8874727116536055,2,12,0,41.99981689453125,1.999860339694553
1h,,,two_outside,50,2.5,-3.8060554583524424,0.2677595628415301,183,0.5865254067528769,-0.18602901881951447,4,12,0,47.7996826171875,1.9740062289767795
