pair,ws_thr,tp_pips,hold_min,trades,is_n,oos_n,is_pd,oos_pd,is_net,oos_net,oos_dd,oos_wr,tp_rate,n_long_pct
NZD_JPY,0.3,3.0,5,59939,39451,20488,-959.11,-1071.87,-117907.1,-65884.9,-183792.1,28.0,28.0,49.9
NZD_JPY,0.3,3.0,10,35064,22955,12109,-558.62,-631.72,-68673.3,-38830.0,-107503.4,41.9,43.9,50.2
NZD_JPY,0.3,3.0,30,16770,10972,5798,-255.9,-309.58,-31459.4,-19029.1,-50488.7,60.3,65.9,50.6
NZD_JPY,0.3,5.0,1,238187,157976,80211,-3800.15,-4110.86,-467167.8,-252682.5,-719850.3,3.7,0.8,50.3
NZD_JPY,0.3,5.0,2,126178,83674,42504,-2022.59,-2178.94,-248645.8,-133932.8,-382578.7,8.6,2.6,50.5
NZD_JPY,0.3,5.0,5,53959,35658,18301,-874.85,-950.18,-107548.6,-58404.9,-165955.7,19.3,10.5,50.6
NZD_JPY,0.3,5.0,10,29346,19340,10006,-458.43,-521.23,-56357.0,-32038.2,-88395.2,30.1,22.8,50.5
NZD_JPY,0.3,5.0,30,12382,8054,4328,-194.37,-218.48,-23894.7,-13429.6,-37324.3,51.2,47.3,50.0
NZD_JPY,0.5,1.0,1,277005,181881,95124,-4376.69,-4858.77,-538044.8,-298654.5,-836699.3,0.4,35.4,50.5
NZD_JPY,0.5,1.0,2,174621,114312,60309,-2744.14,-3073.57,-337348.3,-188923.3,-526271.5,0.5,50.7,50.5
NZD_JPY,0.5,1.0,5,98084,64163,33921,-1535.66,-1731.36,-188785.4,-106421.8,-295207.2,0.7,67.3,50.4
NZD_JPY,0.5,1.0,10,65768,42794,22974,-1018.46,-1157.96,-125202.9,-71176.7,-196379.6,0.8,77.0,50.4
NZD_JPY,0.5,1.0,30,36375,23628,12747,-559.18,-644.15,-68742.5,-39594.0,-108336.5,1.2,86.9,49.8
NZD_JPY,0.5,2.0,1,241818,159550,82268,-3858.72,-4221.87,-474368.1,-259505.9,-733874.0,1.7,11.7,50.6
NZD_JPY,0.5,2.0,2,138545,91212,47333,-2208.28,-2438.72,-271473.4,-149900.8,-421374.2,3.1,24.3,50.5
NZD_JPY,0.5,2.0,5,69362,45461,23901,-1090.43,-1243.07,-134051.1,-76407.9,-210459.0,5.0,44.9,50.2
NZD_JPY,0.5,2.0,10,43180,28144,15036,-676.99,-759.98,-83225.4,-46713.4,-129938.8,6.7,59.2,50.1
NZD_JPY,0.5,2.0,30,21961,14158,7803,-340.53,-392.67,-41862.5,-24136.2,-65998.7,8.6,76.0,50.0
NZD_JPY,0.5,3.0,1,235013,155398,79615,-3753.66,-4077.27,-461452.3,-250617.9,-712070.2,4.7,4.0,50.5
NZD_JPY,0.5,3.0,2,128842,85088,43754,-2067.94,-2277.64,-254219.7,-139999.9,-394219.7,11.8,10.9,50.7
NZD_JPY,0.5,3.0,5,59702,39279,20423,-950.17,-1064.45,-116807.9,-65428.5,-182236.5,27.7,28.3,50.8
NZD_JPY,0.5,3.0,10,35020,22923,12097,-552.42,-628.24,-67911.2,-38615.8,-106527.1,41.8,44.0,49.9
NZD_JPY,0.5,3.0,30,16499,10848,5651,-254.79,-297.52,-31321.9,-18287.6,-49609.6,60.3,65.4,49.6
NZD_JPY,0.5,5.0,1,232659,154043,78616,-3714.67,-4013.59,-456659.9,-246703.8,-703363.7,3.7,0.7,50.4
NZD_JPY,0.5,5.0,2,124600,82545,42055,-1999.96,-2161.02,-245863.0,-132831.7,-378694.7,8.6,2.6,50.5
NZD_JPY,0.5,5.0,5,53647,35463,18184,-866.36,-965.0,-106504.6,-59315.7,-165822.3,18.9,10.5,50.5
NZD_JPY,0.5,5.0,10,29279,19272,10007,-464.25,-519.8,-57072.1,-31950.4,-89022.5,30.1,23.0,50.6
NZD_JPY,0.5,5.0,30,12240,8038,4202,-193.25,-229.41,-23757.1,-14101.2,-37858.3,48.6,46.7,50.2
NZD_JPY,1.0,1.0,1,249061,162482,86579,-3932.89,-4432.08,-483486.3,-272426.8,-755913.2,0.4,35.6,50.4
NZD_JPY,1.0,1.0,2,162735,106169,56566,-2567.5,-2898.83,-315633.4,-178182.8,-493816.2,0.6,50.4,50.7
NZD_JPY,1.0,1.0,5,94158,61271,32887,-1481.22,-1684.7,-182092.3,-103553.7,-285646.0,0.7,67.1,50.4
NZD_JPY,1.0,1.0,10,63649,41348,22301,-989.7,-1134.58,-121668.2,-69739.5,-191407.7,0.7,76.6,50.4
NZD_JPY,1.0,1.0,30,35414,23031,12383,-544.73,-642.5,-66965.4,-39492.6,-106458.0,1.2,86.8,50.4
NZD_JPY,1.0,2.0,1,219408,143865,75543,-3498.85,-3900.14,-430128.0,-239730.3,-669858.3,1.8,12.0,50.5
NZD_JPY,1.0,2.0,2,130875,85741,45134,-2091.58,-2338.57,-257127.0,-143745.1,-400872.1,3.3,24.3,50.6
NZD_JPY,1.0,2.0,5,67499,44192,23307,-1070.09,-1214.05,-131549.9,-74624.0,-206174.0,5.1,44.8,50.1
NZD_JPY,1.0,2.0,10,42357,27706,14651,-667.8,-756.43,-82095.3,-46495.4,-128590.7,6.7,59.0,49.8
NZD_JPY,1.0,2.0,30,21568,13891,7677,-338.5,-387.64,-41613.1,-23827.0,-65440.1,9.0,75.6,50.4
NZD_JPY,1.0,3.0,1,213407,140213,73194,-3403.51,-3755.73,-418407.6,-230853.4,-649261.0,4.9,4.2,50.5
NZD_JPY,1.0,3.0,2,122125,80336,41789,-1958.02,-2164.79,-240707.1,-133063.1,-373770.2,12.0,11.2,50.6
NZD_JPY,1.0,3.0,5,58145,38165,19980,-934.03,-1040.97,-114824.5,-63985.4,-178809.9,28.1,28.1,50.6
NZD_JPY,1.0,3.0,10,34528,22510,12018,-553.74,-607.03,-68073.2,-37312.1,-105385.3,42.7,43.8,50.0
NZD_JPY,1.0,3.0,30,16329,10581,5748,-262.84,-305.72,-32312.3,-18791.5,-51103.8,60.5,64.8,50.0
NZD_JPY,1.0,5.0,1,211156,138949,72207,-3369.12,-3702.24,-414180.1,-227565.6,-641745.7,3.9,0.8,50.6
NZD_JPY,1.0,5.0,2,118023,77895,40128,-1897.04,-2068.85,-233210.8,-127166.1,-360377.0,8.7,2.7,50.7
NZD_JPY,1.0,5.0,5,52424,34583,17841,-859.51,-925.6,-105663.1,-56894.0,-162558.5,19.4,10.5,50.5
NZD_JPY,1.0,5.0,10,28786,18943,9843,-462.48,-512.11,-56854.1,-31478.1,-88332.2,29.9,22.5,50.5
NZD_JPY,1.0,5.0,30,12321,8081,4240,-182.81,-231.57,-22473.7,-14233.8,-36707.5,48.8,47.7,49.8
NZD_JPY,1.5,1.0,1,207374,134104,73270,-3280.39,-3803.97,-403272.1,-233818.6,-637090.7,0.5,36.4,50.1
NZD_JPY,1.5,1.0,2,144001,93243,50758,-2270.5,-2627.36,-279122.1,-161496.0,-440618.2,0.6,51.0,50.2
NZD_JPY,1.5,1.0,5,87418,56675,30743,-1386.25,-1582.75,-170417.1,-97286.9,-267704.0,0.7,67.1,50.1
NZD_JPY,1.5,1.0,10,60698,39268,21430,-952.7,-1082.12,-117119.9,-66514.6,-183634.4,0.9,76.7,50.0
NZD_JPY,1.5,1.0,30,34261,22243,12018,-528.68,-622.84,-64992.6,-38284.0,-103276.6,1.1,86.7,50.1
NZD_JPY,1.5,2.0,1,184860,120050,64810,-2947.87,-3381.84,-362393.2,-207871.7,-570264.9,1.9,12.9,50.2
NZD_JPY,1.5,2.0,2,117549,76622,40927,-1882.69,-2136.34,-231446.2,-131314.4,-362760.6,3.5,25.1,50.2
NZD_JPY,1.5,2.0,5,63713,41461,22252,-1023.04,-1152.8,-125766.2,-70859.4,-196625.6,5.2,44.9,50.0
NZD_JPY,1.5,2.0,10,40634,26419,14215,-659.08,-737.65,-81023.6,-45341.0,-126364.5,6.7,58.6,50.4
NZD_JPY,1.5,2.0,30,20848,13471,7377,-336.9,-386.13,-41417.0,-23734.0,-65151.1,9.0,75.0,50.0
NZD_JPY,1.5,3.0,1,179665,116937,62728,-2871.9,-3272.17,-353054.9,-201130.8,-554185.6,5.2,4.5,50.2
NZD_JPY,1.5,3.0,2,109841,71872,37969,-1766.41,-1992.32,-217152.5,-122462.3,-339614.8,12.3,11.7,50.2
NZD_JPY,1.5,3.0,5,55148,36056,19092,-910.28,-1007.37,-111904.5,-61920.0,-173824.5,28.1,27.9,50.3
NZD_JPY,1.5,3.0,10,33513,21857,11656,-542.03,-595.34,-66634.0,-36594.1,-103228.3,42.7,44.0,49.5
NZD_JPY,1.5,3.0,30,16174,10506,5668,-258.17,-301.4,-31738.0,-18526.0,-50264.2,60.6,65.1,49.6
NZD_JPY,1.5,5.0,1,177746,115828,61918,-2842.09,-3218.68,-349389.7,-197843.0,-547232.7,4.1,0.9,50.3
NZD_JPY,1.5,5.0,2,106160,69643,36517,-1710.9,-1907.02,-210327.8,-117218.9,-327546.7,8.9,2.9,50.2
NZD_JPY,1.5,5.0,5,49959,32846,17113,-815.54,-896.05,-100258.2,-55077.6,-155337.1,19.5,10.9,50.1
NZD_JPY,1.5,5.0,10,28059,18386,9673,-460.58,-506.31,-56621.1,-31121.7,-87742.8,29.8,22.7,50.7
NZD_JPY,1.5,5.0,30,12133,7909,4224,-193.06,-221.28,-23733.6,-13601.2,-37337.0,50.0,46.7,49.8
NZD_JPY,2.0,1.0,1,158392,101074,57318,-2518.06,-3047.22,-309554.9,-187303.6,-496858.5,0.5,38.0,50.1
NZD_JPY,2.0,1.0,2,117636,75288,42348,-1868.44,-2231.49,-229695.3,-137163.1,-366858.4,0.6,51.9,50.1
NZD_JPY,2.0,1.0,5,76789,49303,27486,-1220.28,-1431.84,-150014.3,-88011.3,-238025.6,0.8,67.5,50.0
NZD_JPY,2.0,1.0,10,54775,35376,19399,-865.03,-1017.14,-106341.7,-62520.6,-168862.3,1.0,76.4,49.8
NZD_JPY,2.0,1.0,30,32382,20999,11383,-506.34,-605.03,-62246.7,-37189.2,-99435.9,1.1,86.6,49.8
NZD_JPY,2.0,2.0,1,142858,91615,51243,-2294.19,-2728.45,-282033.9,-167709.7,-449743.5,2.3,14.2,50.1
NZD_JPY,2.0,2.0,2,98246,63317,34929,-1577.39,-1852.5,-193915.5,-113867.5,-307783.0,3.7,26.4,50.1
NZD_JPY,2.0,2.0,5,57493,37208,20285,-924.45,-1071.97,-113646.2,-65890.7,-179536.9,5.2,45.7,49.8
NZD_JPY,2.0,2.0,10,38185,24759,13426,-620.86,-703.37,-76324.8,-43234.4,-119559.2,6.7,59.0,49.8
NZD_JPY,2.0,2.0,30,20329,13173,7156,-323.87,-389.74,-39815.0,-23956.1,-63771.1,8.5,75.2,49.3
NZD_JPY,2.0,3.0,1,138713,89178,49535,-2229.02,-2633.87,-274022.0,-161896.6,-435918.5,5.8,5.3,50.1
NZD_JPY,2.0,3.0,2,92001,59560,32441,-1481.86,-1725.24,-182171.5,-106045.3,-288216.8,13.1,12.7,50.1
NZD_JPY,2.0,3.0,5,50053,32513,17540,-817.34,-932.07,-100479.3,-57291.4,-157771.1,28.5,29.1,49.9
NZD_JPY,2.0,3.0,10,31487,20503,10984,-519.16,-586.59,-63822.7,-36056.0,-99879.1,41.7,43.8,49.6
NZD_JPY,2.0,3.0,30,15654,10201,5453,-254.49,-291.85,-31286.1,-17939.4,-49226.1,60.0,65.1,49.3
NZD_JPY,2.0,5.0,1,137129,88285,48844,-2201.57,-2588.3,-270647.8,-159095.2,-429743.0,4.6,1.1,50.2
NZD_JPY,2.0,5.0,2,88834,57658,31176,-1433.37,-1651.03,-176209.5,-101484.1,-277693.7,9.3,3.3,50.2
NZD_JPY,2.0,5.0,5,45307,29577,15730,-743.99,-846.3,-91462.3,-52019.4,-143481.8,19.4,11.2,50.1
NZD_JPY,2.0,5.0,10,26571,17334,9237,-436.63,-480.59,-53677.3,-29540.4,-83217.7,30.5,23.1,50.0
NZD_JPY,2.0,5.0,30,11962,7818,4144,-183.81,-220.32,-22597.0,-13542.6,-36139.6,50.4,48.1,48.9
NZD_JPY,3.0,1.0,1,77090,47851,29239,-1284.93,-1695.92,-157962.1,-104243.0,-262205.0,0.9,42.1,49.4
NZD_JPY,3.0,1.0,2,64272,40068,24204,-1065.54,-1367.63,-130991.7,-84064.4,-215056.1,1.0,54.9,49.3
NZD_JPY,3.0,1.0,5,48415,30407,18008,-790.1,-984.11,-97130.0,-60490.4,-157620.4,1.1,69.3,49.1
NZD_JPY,3.0,1.0,10,38040,24014,14026,-614.64,-757.83,-75560.4,-46581.9,-122142.3,1.2,77.5,48.9
NZD_JPY,3.0,1.0,30,25014,15906,9108,-403.89,-496.56,-49651.4,-30522.0,-80173.4,1.4,86.6,48.5
NZD_JPY,3.0,2.0,1,70998,44300,26698,-1193.26,-1549.48,-146692.2,-95241.7,-241933.9,3.5,18.1,49.3
NZD_JPY,3.0,2.0,2,56001,35183,20818,-936.18,-1185.14,-115088.7,-72847.3,-187936.0,5.0,30.2,49.3
NZD_JPY,3.0,2.0,5,38757,24535,14222,-641.02,-782.03,-78803.0,-48068.8,-126871.9,6.6,48.5,49.4
NZD_JPY,3.0,2.0,10,28531,18227,10304,-469.41,-560.14,-57706.4,-34429.9,-92136.3,7.9,60.8,49.5
NZD_JPY,3.0,2.0,30,17155,10888,6267,-282.03,-329.82,-34670.5,-20273.0,-54943.5,9.8,76.2,48.5
NZD_JPY,3.0,3.0,1,68977,43169,25808,-1162.06,-1497.22,-142856.9,-92029.9,-234886.7,8.0,7.8,49.3
NZD_JPY,3.0,3.0,2,52805,33322,19483,-887.55,-1109.87,-109110.3,-68220.4,-177330.7,15.3,15.8,49.3
NZD_JPY,3.0,3.0,5,34539,21988,12551,-578.56,-693.65,-71125.2,-42636.6,-113761.8,30.6,32.3,49.4
NZD_JPY,3.0,3.0,10,24399,15601,8798,-401.22,-467.3,-49324.2,-28723.4,-78048.0,44.1,46.8,49.0
NZD_JPY,3.0,3.0,30,13589,8655,4934,-221.94,-271.04,-27284.4,-16660.3,-43945.1,60.8,65.7,48.7
NZD_JPY,3.0,5.0,1,67886,42570,25316,-1142.76,-1461.08,-140484.7,-89808.3,-230293.0,6.3,2.0,49.4
NZD_JPY,3.0,5.0,2,50766,32113,18653,-853.5,-1055.37,-104924.7,-64870.4,-169795.1,11.3,4.8,49.5
NZD_JPY,3.0,5.0,5,31328,20060,11268,-529.41,-629.71,-65082.8,-38706.7,-103789.5,21.3,13.7,49.5
NZD_JPY,3.0,5.0,10,20772,13384,7388,-346.78,-402.61,-42631.4,-24747.0,-67379.2,32.1,25.7,49.0
NZD_JPY,3.0,5.0,30,10488,6735,3753,-176.42,-196.35,-21688.4,-12068.9,-33759.6,51.4,48.3,48.2
CHF_JPY,0.3,1.0,1,350464,233653,116811,-8343.17,-8947.58,-1115200.9,-597995.8,-1713196.7,0.3,48.3,50.5
CHF_JPY,0.3,1.0,2,228266,152204,76062,-5454.96,-5842.18,-729144.7,-390451.9,-1119596.6,0.4,61.8,50.6
CHF_JPY,0.3,1.0,5,133809,89383,44426,-3193.54,-3425.57,-426868.9,-228941.7,-655810.6,0.5,75.3,50.5
CHF_JPY,0.3,1.0,10,91611,61242,30369,-2182.64,-2359.02,-291746.0,-157661.2,-449407.2,0.6,82.8,50.5
CHF_JPY,0.3,1.0,30,51037,33901,17136,-1243.49,-1329.93,-166212.9,-88883.8,-255096.7,0.8,90.2,50.6
CHF_JPY,0.3,2.0,1,291929,194394,97535,-6972.15,-7488.3,-931941.4,-500466.9,-1432408.3,0.7,25.6,50.6
CHF_JPY,0.3,2.0,2,175167,116662,58505,-4191.3,-4503.01,-560236.3,-300950.9,-861187.2,1.0,40.9,50.4
CHF_JPY,0.3,2.0,5,94041,62743,31298,-2262.22,-2421.55,-302383.3,-161839.7,-464223.0,1.4,59.8,50.6
CHF_JPY,0.3,2.0,10,60963,40812,20151,-1485.79,-1569.63,-198600.4,-104903.7,-303504.1,1.7,71.0,49.9
CHF_JPY,0.3,2.0,30,32627,21887,10740,-798.82,-861.93,-106775.8,-57605.8,-164381.6,2.2,83.6,50.9
CHF_JPY,0.3,3.0,1,272410,181196,91214,-6506.3,-6982.54,-869673.0,-466665.8,-1336338.7,1.8,12.6,50.5
CHF_JPY,0.3,3.0,2,154620,102870,51750,-3694.17,-3971.98,-493785.6,-265460.4,-759246.0,3.3,25.3,50.7
CHF_JPY,0.3,3.0,5,77103,51291,25812,-1852.3,-1988.62,-247590.2,-132906.0,-380496.2,5.5,45.6,50.7
CHF_JPY,0.3,3.0,10,47771,31907,15864,-1148.81,-1218.75,-153557.3,-81453.3,-235010.5,7.2,59.7,50.2
CHF_JPY,0.3,3.0,30,24064,16158,7906,-593.4,-638.95,-79317.7,-42703.1,-122020.7,8.7,76.0,50.7
CHF_JPY,0.3,5.0,1,262705,174744,87961,-6257.68,-6691.38,-836441.4,-447206.7,-1283648.2,4.1,3.5,50.7
CHF_JPY,0.3,5.0,2,141724,94221,47503,-3380.52,-3658.79,-451861.7,-244528.9,-696390.6,9.9,9.7,50.7
CHF_JPY,0.3,5.0,5,64304,42782,21522,-1550.49,-1650.28,-207247.9,-110293.2,-317541.1,23.5,25.5,50.8
CHF_JPY,0.3,5.0,10,37215,24807,12408,-896.77,-955.71,-119867.3,-63873.2,-183740.5,36.5,41.0,50.9
CHF_JPY,0.3,5.0,30,17456,11743,5713,-415.93,-466.58,-55595.4,-31182.8,-86778.2,55.8,63.3,50.3
CHF_JPY,0.5,1.0,1,343476,229287,114189,-8200.61,-8774.91,-1096145.5,-586455.5,-1682601.0,0.3,48.2,50.6
CHF_JPY,0.5,1.0,2,225250,150225,75025,-5383.75,-5754.26,-719625.5,-384575.8,-1104201.3,0.4,61.7,50.4
CHF_JPY,0.5,1.0,5,132622,88523,44099,-3182.42,-3391.73,-425382.9,-226680.2,-652063.1,0.5,75.2,50.7
CHF_JPY,0.5,1.0,10,90543,60535,30008,-2174.58,-2327.84,-290668.6,-155577.0,-446245.5,0.6,82.6,50.5
CHF_JPY,0.5,1.0,30,50571,33949,16622,-1235.29,-1302.25,-165116.9,-87033.8,-252150.8,0.8,90.1,50.6
CHF_JPY,0.5,2.0,1,286916,191101,95815,-6876.95,-7366.25,-919216.0,-492309.9,-1411525.9,0.7,25.6,50.6
CHF_JPY,0.5,2.0,2,173390,115466,57924,-4154.35,-4470.59,-555296.9,-298784.1,-854081.0,1.1,40.9,50.3
CHF_JPY,0.5,2.0,5,93585,62543,31042,-2248.23,-2424.54,-300512.2,-162039.7,-462551.9,1.4,59.8,50.8
CHF_JPY,0.5,2.0,10,60772,40686,20086,-1474.89,-1576.48,-197143.6,-105361.4,-302505.0,1.7,71.1,50.3
CHF_JPY,0.5,2.0,30,32412,21809,10603,-802.99,-853.25,-107332.7,-57025.2,-164358.0,2.0,83.4,50.7
CHF_JPY,0.5,3.0,1,267903,178346,89557,-6408.82,-6870.31,-856643.9,-459165.0,-1315808.8,1.8,12.7,50.9
CHF_JPY,0.5,3.0,2,153094,101876,51218,-3671.73,-3943.07,-490786.8,-263528.2,-754315.0,3.3,25.1,50.7
CHF_JPY,0.5,3.0,5,76590,51043,25547,-1843.79,-1991.4,-246452.0,-133091.9,-379543.9,5.5,45.2,50.7
CHF_JPY,0.5,3.0,10,47813,31924,15889,-1145.85,-1237.06,-153161.3,-82676.4,-235837.8,7.2,59.9,50.6
CHF_JPY,0.5,3.0,30,24208,16237,7971,-588.54,-642.96,-78668.2,-42971.2,-121639.4,8.6,76.2,51.1
CHF_JPY,0.5,5.0,1,258431,172037,86394,-6163.17,-6604.77,-823808.7,-441418.1,-1265226.8,4.1,3.6,50.8
CHF_JPY,0.5,5.0,2,140403,93371,47032,-3357.31,-3602.57,-448758.6,-240771.3,-689529.9,10.1,9.6,50.6
CHF_JPY,0.5,5.0,5,64023,42589,21434,-1545.48,-1671.84,-206578.3,-111734.3,-318312.6,23.2,25.4,50.4
CHF_JPY,0.5,5.0,10,37117,24698,12419,-894.53,-965.39,-119568.1,-64520.2,-184088.3,36.6,40.7,50.6
CHF_JPY,0.5,5.0,30,17395,11657,5738,-420.78,-451.47,-56243.9,-30173.5,-86417.4,56.5,63.1,50.3
CHF_JPY,1.0,1.0,1,323745,216173,107572,-7772.89,-8301.78,-1038973.0,-554834.8,-1593807.8,0.4,48.4,50.7
CHF_JPY,1.0,1.0,2,216904,144882,72022,-5210.93,-5557.75,-696525.5,-371442.3,-1067967.8,0.4,61.7,50.6
CHF_JPY,1.0,1.0,5,129619,86733,42886,-3109.18,-3338.38,-415592.1,-223114.9,-638707.1,0.5,75.2,50.5
CHF_JPY,1.0,1.0,10,88837,59299,29538,-2133.06,-2305.31,-285117.7,-154071.3,-439189.0,0.6,82.4,50.5
CHF_JPY,1.0,1.0,30,49671,33272,16399,-1213.6,-1302.49,-162217.8,-87049.3,-249267.1,0.9,90.0,50.4
CHF_JPY,1.0,2.0,1,272278,181541,90737,-6556.52,-7024.42,-876385.6,-469464.6,-1345850.1,0.7,25.9,50.8
CHF_JPY,1.0,2.0,2,168155,112175,55980,-4052.59,-4352.92,-541695.4,-290919.7,-832615.1,1.1,40.9,50.6
CHF_JPY,1.0,2.0,5,91577,61110,30467,-2218.62,-2375.08,-296554.9,-158734.5,-455289.4,1.3,59.6,50.7
CHF_JPY,1.0,2.0,10,60084,40101,19983,-1450.45,-1564.64,-193876.6,-104570.0,-298446.6,1.8,71.1,50.4
CHF_JPY,1.0,2.0,30,32175,21648,10527,-791.27,-836.03,-105765.8,-55874.5,-161640.4,2.3,83.4,50.6
CHF_JPY,1.0,3.0,1,254571,169638,84933,-6135.07,-6570.65,-820051.7,-439137.7,-1259189.3,1.8,12.8,50.8
CHF_JPY,1.0,3.0,2,148916,99182,49734,-3579.24,-3843.65,-478423.2,-256883.8,-735307.0,3.3,25.5,50.5
CHF_JPY,1.0,3.0,5,75640,50452,25188,-1823.89,-1969.91,-243792.4,-131655.3,-375447.7,5.4,45.3,50.5
CHF_JPY,1.0,3.0,10,47398,31702,15696,-1137.53,-1234.98,-152050.1,-82537.4,-234587.5,6.9,59.8,50.6
CHF_JPY,1.0,3.0,30,24223,16234,7989,-588.97,-638.88,-78725.4,-42698.6,-121424.0,8.9,76.4,50.9
CHF_JPY,1.0,5.0,1,245649,163755,81894,-5888.24,-6316.9,-787059.2,-422178.5,-1209237.7,4.2,3.6,50.9
CHF_JPY,1.0,5.0,2,136586,90888,45698,-3271.39,-3527.24,-437274.5,-235736.7,-673011.2,10.1,9.9,50.7
CHF_JPY,1.0,5.0,5,63444,42227,21217,-1542.95,-1656.75,-206240.0,-110726.1,-316966.0,23.8,25.7,50.7
CHF_JPY,1.0,5.0,10,36764,24464,12300,-895.31,-963.67,-119673.0,-64405.5,-184078.5,36.7,40.7,51.1
CHF_JPY,1.0,5.0,30,17207,11523,5684,-421.87,-447.16,-56389.5,-29885.0,-86274.5,56.3,62.9,50.3
CHF_JPY,1.5,1.0,1,298986,199794,99192,-7228.58,-7729.75,-966217.8,-516604.1,-1482821.9,0.4,48.6,50.7
CHF_JPY,1.5,1.0,2,205305,137211,68094,-4950.56,-5265.75,-661723.2,-351926.8,-1013650.0,0.5,61.7,50.6
CHF_JPY,1.5,1.0,5,125163,83679,41484,-3008.77,-3211.38,-402170.6,-214626.8,-616797.4,0.6,75.2,50.7
CHF_JPY,1.5,1.0,10,87329,58362,28967,-2077.26,-2233.29,-277659.5,-149258.2,-426917.6,0.6,82.8,50.9
CHF_JPY,1.5,1.0,30,49022,32673,16349,-1193.22,-1305.28,-159493.8,-87236.2,-246729.9,0.8,89.9,50.8
CHF_JPY,1.5,2.0,1,253833,169499,84334,-6148.72,-6611.05,-821876.9,-441837.6,-1263714.6,0.8,26.3,50.7
CHF_JPY,1.5,2.0,2,161051,107497,53554,-3891.78,-4177.61,-520199.8,-279203.3,-799403.1,1.1,41.2,50.6
CHF_JPY,1.5,2.0,5,89678,59831,29847,-2167.17,-2325.64,-289677.0,-155430.2,-445107.2,1.6,59.7,50.5
CHF_JPY,1.5,2.0,10,58875,39432,19443,-1428.78,-1539.64,-190980.2,-102898.8,-293879.0,2.1,70.8,50.4
CHF_JPY,1.5,2.0,30,31998,21420,10578,-777.66,-853.03,-103946.9,-57010.4,-160957.4,2.3,83.4,50.2
CHF_JPY,1.5,3.0,1,237837,158656,79181,-5760.57,-6176.86,-769994.6,-412819.6,-1182814.2,1.9,13.2,50.7
CHF_JPY,1.5,3.0,2,143035,95312,47723,-3469.47,-3726.54,-463751.9,-249056.9,-712808.9,3.4,25.5,50.7
CHF_JPY,1.5,3.0,5,74226,49482,24744,-1792.66,-1919.05,-239618.7,-128256.4,-367875.1,5.6,45.6,50.7
CHF_JPY,1.5,3.0,10,46718,31263,15455,-1134.48,-1214.65,-151642.4,-81179.2,-232821.6,7.2,59.4,51.0
CHF_JPY,1.5,3.0,30,23983,15941,8042,-588.04,-614.43,-78601.2,-41064.3,-119665.5,9.3,76.2,50.6
CHF_JPY,1.5,5.0,1,229567,153174,76393,-5544.46,-5933.28,-741107.7,-396540.3,-1137647.9,4.4,3.8,50.9
CHF_JPY,1.5,5.0,2,131357,87504,43853,-3175.73,-3406.98,-424488.7,-227699.5,-652188.3,10.3,10.0,50.8
CHF_JPY,1.5,5.0,5,62213,41430,20783,-1504.54,-1628.65,-201106.0,-108848.1,-309954.0,23.4,25.6,50.8
CHF_JPY,1.5,5.0,10,36474,24316,12158,-874.4,-940.96,-116877.3,-62887.5,-179764.8,36.9,41.0,50.8
CHF_JPY,1.5,5.0,30,17111,11473,5638,-415.21,-454.04,-55499.6,-30344.9,-85844.5,56.3,62.9,50.0
CHF_JPY,2.0,1.0,1,267127,178384,88743,-6519.6,-7004.15,-871451.3,-468109.6,-1339560.9,0.4,49.1,50.4
CHF_JPY,2.0,1.0,2,189590,126568,63022,-4609.09,-4917.11,-616079.9,-328626.2,-944706.1,0.5,61.9,50.5
CHF_JPY,2.0,1.0,5,119000,79735,39265,-2885.17,-3067.2,-385650.6,-204990.7,-590641.3,0.6,75.1,50.6
CHF_JPY,2.0,1.0,10,83726,56016,27710,-2010.94,-2131.06,-268795.5,-142425.3,-411220.8,0.7,82.4,50.7
CHF_JPY,2.0,1.0,30,48898,32974,15924,-1185.7,-1264.04,-158487.8,-84479.9,-242967.7,1.0,90.1,50.8
CHF_JPY,2.0,2.0,1,229322,153051,76271,-5626.67,-6050.89,-752096.7,-404400.5,-1156497.2,0.9,26.8,50.7
CHF_JPY,2.0,2.0,2,150549,100401,50148,-3674.76,-3946.22,-491191.3,-263738.7,-754930.1,1.2,41.3,50.5
CHF_JPY,2.0,2.0,5,86280,57593,28687,-2100.4,-2253.81,-280753.4,-150629.5,-431382.9,1.5,59.6,50.4
CHF_JPY,2.0,2.0,10,57534,38503,19031,-1403.52,-1488.57,-187603.9,-99485.7,-287089.6,2.0,70.7,50.5
CHF_JPY,2.0,2.0,30,31216,20946,10270,-759.72,-819.39,-101549.0,-54762.4,-156311.4,2.6,83.0,49.9
CHF_JPY,2.0,3.0,1,215243,143629,71614,-5271.23,-5656.97,-704586.0,-378073.5,-1082659.5,2.0,13.7,50.6
CHF_JPY,2.0,3.0,2,134470,89589,44881,-3280.03,-3516.43,-438430.1,-235014.5,-673444.6,3.6,26.0,50.6
CHF_JPY,2.0,3.0,5,71624,47780,23844,-1755.83,-1865.15,-234694.8,-124653.7,-359348.5,5.6,45.2,50.4
CHF_JPY,2.0,3.0,10,45474,30397,15077,-1119.13,-1208.03,-149589.4,-80736.6,-230326.0,6.9,59.1,50.4
CHF_JPY,2.0,3.0,30,23569,15724,7845,-569.83,-624.61,-76167.4,-41744.9,-117912.3,9.2,76.3,50.7
